Performance_Constraint,BCR_disabled_RT,BCR_M/RT_RT,BCR_C/ERT_RT,BCR_MAX_RT,BCR_disabled_Cost,BCR_M/RT_Cost,BCR_C/ERT_Cost,BCR_MAX_Cost,BCR_disabled_Config,BCR_M/RT_Config,BCR_C/ERT_Config,BCR_MAX_Config,BCR_disabled_Iterations,BCR_M/RT_Iterations,BCR_C/ERT_Iterations,BCR_MAX_Iterations,BCR_threshold
2393.832181818181,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
2477.3858013468007,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
2560.93942087542,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
2644.4930404040397,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
2728.046659932659,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
2811.6002794612787,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
2895.1538989898986,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
2978.707518518518,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
3062.2611380471376,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
3145.814757575757,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
3229.368377104377,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
3312.9219966329965,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
3396.475616161616,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
3480.0292356902355,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
3563.582855218855,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
3647.1364747474745,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
3730.690094276094,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
3814.2437138047135,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
3897.797333333333,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
3981.3509528619525,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
4064.904572390572,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
4148.458191919191,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
4232.011811447811,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
4315.56543097643,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
4399.11905050505,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
4482.672670033669,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
4566.226289562289,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
4649.779909090908,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
4733.333528619528,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
4816.887148148147,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
4900.440767676767,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
4983.994387205386,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
5067.548006734006,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
5151.101626262625,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
5234.655245791245,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
5318.208865319865,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
5401.762484848485,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
5485.316104377104,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
5568.869723905724,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
5652.423343434343,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
5735.976962962963,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
5819.530582491582,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
5903.084202020202,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
5986.637821548821,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
6070.191441077441,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
6153.74506060606,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
6237.29868013468,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
6320.852299663299,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
6404.405919191919,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
6487.959538720538,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
6571.513158249158,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
6655.066777777777,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
6738.620397306397,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
6822.174016835016,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
6905.727636363636,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
6989.281255892255,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
7072.834875420875,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
7156.388494949494,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
7239.942114478114,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
7323.495734006733,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
7407.049353535353,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
7490.602973063972,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
7574.156592592592,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
7657.710212121211,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
7741.2638316498305,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
7824.81745117845,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
7908.37107070707,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
7991.92469023569,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
8075.478309764309,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
8159.031929292929,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
8242.585548821547,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
8326.139168350168,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
8409.692787878786,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
8493.246407407407,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
8576.800026936025,1553.2927777777772,1553.2927777777772,1553.2927777777772,1553.2927777777772,19.66222222222222,19.66222222222222,19.66222222222222,19.66222222222222,"{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}","{1: 704, 2: 896}",3.0,3.0,3.0,9.0,0.2
