Budget,BCR_disabled_RT,BCR_RT/M_RT,BCR_ERT/C_RT,BCR_MAX_RT,BCR_disabled_Cost,BCR_RT/M_Cost,BCR_ERT/C_Cost,BCR_MAX_Cost,BCR_disabled_Config,BCR_RT/M_Config,BCR_ERT/C_Config,BCR_MAX_Config,BCR_disabled_Iterations,BCR_RT/M_Iterations,BCR_ERT/C_Iterations,BCR_MAX_Iterations,BCR_threshold
6.924444444444444,523.8174444444444,523.8174444444444,3300.6843333333322,523.8174444444444,6.706666666666666,6.706666666666666,6.924444444444444,6.706666666666666,{2: 896},{2: 896},{2: 128},{2: 896},2.0,2.0,1.0,2.0,0.2
7.021627384960718,523.8174444444444,523.8174444444444,3300.6843333333322,523.8174444444444,6.706666666666666,6.706666666666666,6.924444444444444,6.706666666666666,{2: 896},{2: 896},{2: 128},{2: 896},2.0,2.0,1.0,2.0,0.2
7.118810325476992,523.8174444444444,523.8174444444444,3300.6843333333322,523.8174444444444,6.706666666666666,6.706666666666666,6.924444444444444,6.706666666666666,{2: 896},{2: 896},{2: 128},{2: 896},2.0,2.0,1.0,2.0,0.2
7.215993265993266,381.5591111111112,381.5591111111112,381.5591111111112,381.5591111111112,7.168888888888889,7.168888888888889,7.168888888888889,7.168888888888889,{2: 1280},{2: 1280},{2: 1280},{2: 1280},2.0,2.0,2.0,2.0,0.2
7.31317620650954,381.5591111111112,381.5591111111112,381.5591111111112,381.5591111111112,7.168888888888889,7.168888888888889,7.168888888888889,7.168888888888889,{2: 1280},{2: 1280},{2: 1280},{2: 1280},2.0,2.0,2.0,2.0,0.2
7.410359147025813,381.5591111111112,381.5591111111112,381.5591111111112,381.5591111111112,7.168888888888889,7.168888888888889,7.168888888888889,7.168888888888889,{2: 1280},{2: 1280},{2: 1280},{2: 1280},2.0,2.0,2.0,2.0,0.2
7.507542087542087,381.5591111111112,381.5591111111112,381.5591111111112,381.5591111111112,7.168888888888889,7.168888888888889,7.168888888888889,7.168888888888889,{2: 1280},{2: 1280},{2: 1280},{2: 1280},2.0,2.0,2.0,2.0,0.2
7.604725028058361,381.5591111111112,381.5591111111112,381.5591111111112,381.5591111111112,7.168888888888889,7.168888888888889,7.168888888888889,7.168888888888889,{2: 1280},{2: 1280},{2: 1280},{2: 1280},2.0,2.0,2.0,2.0,0.2
7.701907968574635,381.5591111111112,381.5591111111112,381.5591111111112,381.5591111111112,7.168888888888889,7.168888888888889,7.168888888888889,7.168888888888889,{2: 1280},{2: 1280},{2: 1280},{2: 1280},2.0,2.0,2.0,2.0,0.2
7.799090909090909,381.5591111111112,381.5591111111112,381.5591111111112,381.5591111111112,7.168888888888889,7.168888888888889,7.168888888888889,7.168888888888889,{2: 1280},{2: 1280},{2: 1280},{2: 1280},2.0,2.0,2.0,2.0,0.2
7.896273849607183,381.5591111111112,381.5591111111112,381.5591111111112,381.5591111111112,7.168888888888889,7.168888888888889,7.168888888888889,7.168888888888889,{2: 1280},{2: 1280},{2: 1280},{2: 1280},2.0,2.0,2.0,2.0,0.2
7.993456790123457,381.5591111111112,381.5591111111112,381.5591111111112,381.5591111111112,7.168888888888889,7.168888888888889,7.168888888888889,7.168888888888889,{2: 1280},{2: 1280},{2: 1280},{2: 1280},2.0,2.0,2.0,2.0,0.2
8.090639730639731,381.5591111111112,381.5591111111112,381.5591111111112,381.5591111111112,7.168888888888889,7.168888888888889,7.168888888888889,7.168888888888889,{2: 1280},{2: 1280},{2: 1280},{2: 1280},2.0,2.0,2.0,2.0,0.2
8.187822671156004,381.5591111111112,381.5591111111112,381.5591111111112,381.5591111111112,7.168888888888889,7.168888888888889,7.168888888888889,7.168888888888889,{2: 1280},{2: 1280},{2: 1280},{2: 1280},2.0,2.0,2.0,2.0,0.2
8.285005611672279,350.144777777778,350.144777777778,350.144777777778,350.1447777777778,8.208888888888888,8.208888888888888,8.208888888888888,8.208888888888888,{2: 1472},{2: 1472},{2: 1472},{2: 1472},2.0,2.0,2.0,3.0,0.2
8.382188552188552,350.144777777778,350.144777777778,350.144777777778,350.1447777777778,8.208888888888888,8.208888888888888,8.208888888888888,8.208888888888888,{2: 1472},{2: 1472},{2: 1472},{2: 1472},2.0,2.0,2.0,3.0,0.2
8.479371492704827,350.144777777778,350.144777777778,350.144777777778,350.1447777777778,8.208888888888888,8.208888888888888,8.208888888888888,8.208888888888888,{2: 1472},{2: 1472},{2: 1472},{2: 1472},2.0,2.0,2.0,3.0,0.2
8.5765544332211,350.144777777778,350.144777777778,350.144777777778,350.1447777777778,8.208888888888888,8.208888888888888,8.208888888888888,8.208888888888888,{2: 1472},{2: 1472},{2: 1472},{2: 1472},2.0,2.0,2.0,3.0,0.2
8.673737373737374,350.144777777778,350.144777777778,350.144777777778,350.1447777777778,8.208888888888888,8.208888888888888,8.208888888888888,8.208888888888888,{2: 1472},{2: 1472},{2: 1472},{2: 1472},2.0,2.0,2.0,3.0,0.2
8.770920314253647,350.144777777778,350.144777777778,350.144777777778,350.1447777777778,8.208888888888888,8.208888888888888,8.208888888888888,8.208888888888888,{2: 1472},{2: 1472},{2: 1472},{2: 1472},2.0,2.0,2.0,3.0,0.2
8.868103254769922,350.144777777778,350.144777777778,350.144777777778,350.1447777777778,8.208888888888888,8.208888888888888,8.208888888888888,8.208888888888888,{2: 1472},{2: 1472},{2: 1472},{2: 1472},2.0,2.0,2.0,3.0,0.2
8.965286195286195,350.144777777778,350.144777777778,350.144777777778,350.1447777777778,8.208888888888888,8.208888888888888,8.208888888888888,8.208888888888888,{2: 1472},{2: 1472},{2: 1472},{2: 1472},2.0,2.0,2.0,3.0,0.2
9.06246913580247,350.144777777778,350.144777777778,350.144777777778,350.1447777777778,8.208888888888888,8.208888888888888,8.208888888888888,8.208888888888888,{2: 1472},{2: 1472},{2: 1472},{2: 1472},2.0,2.0,2.0,3.0,0.2
9.159652076318743,350.144777777778,350.144777777778,350.144777777778,350.1447777777778,8.208888888888888,8.208888888888888,8.208888888888888,8.208888888888888,{2: 1472},{2: 1472},{2: 1472},{2: 1472},2.0,2.0,2.0,3.0,0.2
9.256835016835018,327.4314444444444,327.4314444444444,327.4314444444444,327.4314444444444,9.25222222222222,9.25222222222222,9.25222222222222,9.25222222222222,{2: 1664},{2: 1664},{2: 1664},{2: 1664},2.0,2.0,2.0,4.0,0.2
9.35401795735129,327.4314444444444,327.4314444444444,327.4314444444444,327.4314444444444,9.25222222222222,9.25222222222222,9.25222222222222,9.25222222222222,{2: 1664},{2: 1664},{2: 1664},{2: 1664},2.0,2.0,2.0,4.0,0.2
9.451200897867565,327.4314444444444,327.4314444444444,327.4314444444444,327.4314444444444,9.25222222222222,9.25222222222222,9.25222222222222,9.25222222222222,{2: 1664},{2: 1664},{2: 1664},{2: 1664},2.0,2.0,2.0,4.0,0.2
9.548383838383838,327.4314444444444,327.4314444444444,327.4314444444444,327.4314444444444,9.25222222222222,9.25222222222222,9.25222222222222,9.25222222222222,{2: 1664},{2: 1664},{2: 1664},{2: 1664},2.0,2.0,2.0,4.0,0.2
9.645566778900113,327.4314444444444,327.4314444444444,327.4314444444444,327.4314444444444,9.25222222222222,9.25222222222222,9.25222222222222,9.25222222222222,{2: 1664},{2: 1664},{2: 1664},{2: 1664},2.0,2.0,2.0,4.0,0.2
9.742749719416386,327.4314444444444,327.4314444444444,327.4314444444444,327.4314444444444,9.25222222222222,9.25222222222222,9.25222222222222,9.25222222222222,{2: 1664},{2: 1664},{2: 1664},{2: 1664},2.0,2.0,2.0,4.0,0.2
9.83993265993266,327.4314444444444,327.4314444444444,327.4314444444444,327.4314444444444,9.25222222222222,9.25222222222222,9.25222222222222,9.25222222222222,{2: 1664},{2: 1664},{2: 1664},{2: 1664},2.0,2.0,2.0,4.0,0.2
9.937115600448934,327.4314444444444,327.4314444444444,327.4314444444444,327.4314444444444,9.25222222222222,9.25222222222222,9.25222222222222,9.25222222222222,{2: 1664},{2: 1664},{2: 1664},{2: 1664},2.0,2.0,2.0,4.0,0.2
10.034298540965208,327.4314444444444,327.4314444444444,327.4314444444444,327.4314444444444,9.25222222222222,9.25222222222222,9.25222222222222,9.25222222222222,{2: 1664},{2: 1664},{2: 1664},{2: 1664},2.0,2.0,2.0,4.0,0.2
10.131481481481481,327.4314444444444,327.4314444444444,327.4314444444444,327.4314444444444,9.25222222222222,9.25222222222222,9.25222222222222,9.25222222222222,{2: 1664},{2: 1664},{2: 1664},{2: 1664},2.0,2.0,2.0,4.0,0.2
10.228664421997756,327.4314444444444,327.4314444444444,327.4314444444444,327.4314444444444,9.25222222222222,9.25222222222222,9.25222222222222,9.25222222222222,{2: 1664},{2: 1664},{2: 1664},{2: 1664},2.0,2.0,2.0,4.0,0.2
10.325847362514029,307.3074444444442,327.4314444444444,307.3074444444442,307.3074444444444,10.292222222222222,9.25222222222222,10.292222222222222,10.292222222222222,{2: 1856},{2: 1664},{2: 1856},{2: 1856},2.0,2.0,2.0,5.0,0.2
10.423030303030304,307.3074444444442,327.4314444444444,307.3074444444442,307.3074444444444,10.292222222222222,9.25222222222222,10.292222222222222,10.292222222222222,{2: 1856},{2: 1664},{2: 1856},{2: 1856},2.0,2.0,2.0,5.0,0.2
10.520213243546577,307.3074444444442,327.4314444444444,307.3074444444442,307.3074444444444,10.292222222222222,9.25222222222222,10.292222222222222,10.292222222222222,{2: 1856},{2: 1664},{2: 1856},{2: 1856},2.0,2.0,2.0,5.0,0.2
10.617396184062851,307.3074444444442,327.4314444444444,307.3074444444442,307.3074444444444,10.292222222222222,9.25222222222222,10.292222222222222,10.292222222222222,{2: 1856},{2: 1664},{2: 1856},{2: 1856},2.0,2.0,2.0,5.0,0.2
10.714579124579124,307.3074444444442,327.4314444444444,307.3074444444442,307.3074444444444,10.292222222222222,9.25222222222222,10.292222222222222,10.292222222222222,{2: 1856},{2: 1664},{2: 1856},{2: 1856},2.0,2.0,2.0,5.0,0.2
10.8117620650954,307.3074444444442,327.4314444444444,307.3074444444442,307.3074444444444,10.292222222222222,9.25222222222222,10.292222222222222,10.292222222222222,{2: 1856},{2: 1664},{2: 1856},{2: 1856},2.0,2.0,2.0,5.0,0.2
