Performance_Constraint,BCR_disabled_RT,BCR_M/RT_RT,BCR_C/ERT_RT,BCR_MAX_RT,BCR_disabled_Cost,BCR_M/RT_Cost,BCR_C/ERT_Cost,BCR_MAX_Cost,BCR_disabled_Config,BCR_M/RT_Config,BCR_C/ERT_Config,BCR_MAX_Config,BCR_disabled_Iterations,BCR_M/RT_Iterations,BCR_C/ERT_Iterations,BCR_MAX_Iterations,BCR_threshold
606.0872704826038,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
636.3636419753086,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
666.6400134680134,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
696.9163849607182,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
727.192756453423,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
757.4691279461279,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
787.7454994388327,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
818.0218709315375,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
848.2982424242423,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
878.5746139169471,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
908.8509854096519,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
939.1273569023567,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
969.4037283950615,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
999.6800998877663,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1029.9564713804712,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1060.232842873176,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1090.5092143658808,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1120.7855858585856,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1151.0619573512904,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1181.3383288439952,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1211.6147003367,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1241.8910718294048,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1272.1674433221096,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1302.4438148148145,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1332.7201863075193,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1362.9965578002243,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1393.272929292929,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1423.549300785634,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1453.8256722783385,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1484.1020437710436,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1514.3784152637481,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1544.6547867564532,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1574.9311582491578,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1605.2075297418628,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1635.4839012345674,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1665.7602727272724,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1696.036644219977,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1726.313015712682,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1756.5893872053866,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1786.8657586980917,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1817.1421301907963,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1847.4185016835013,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1877.6948731762059,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1907.971244668911,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1938.2476161616155,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1968.5239876543205,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
1998.8003591470251,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2029.0767306397302,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2059.3531021324347,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2089.62947362514,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2119.9058451178444,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2150.1822166105494,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2180.458588103254,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2210.734959595959,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2241.0113310886636,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2271.2877025813686,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2301.5640740740732,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2331.8404455667783,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2362.1168170594833,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2392.393188552188,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2422.669560044893,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2452.9459315375975,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2483.2223030303026,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2513.498674523007,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2543.775046015712,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2574.0514175084168,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2604.327789001122,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2634.6041604938264,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2664.8805319865314,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2695.156903479236,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2725.433274971941,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2755.7096464646456,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2785.9860179573507,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2816.2623894500553,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2846.5387609427603,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2876.815132435465,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2907.09150392817,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2937.3678754208745,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2967.6442469135795,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
2997.920618406284,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
3028.196989898989,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
3058.4733613916937,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
3088.749732884399,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
3119.0261043771034,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
3149.3024758698084,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
3179.578847362513,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
3209.855218855218,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
3240.1315903479226,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
3270.4079618406276,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
3300.6843333333322,523.8174444444444,523.8174444444444,523.8174444444444,523.8174444444444,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666666,{2: 896},{2: 896},{2: 896},{2: 896},2.0,2.0,2.0,7.0,0.2
