Start,End
1580353917.756,1580353920.342
1580353927.902,1580353930.623
1580353938.127,1580353941.023
1580353948.34,1580353950.943
1580353958.5,1580353961.183
1580353968.691,1580353971.362
1580353978.9,1580353982.223
1580353989.083,1580353991.742
1580353999.27,1580354001.964
1580354009.414,1580354012.003
1580354019.592,1580354022.263
1580354030.054,1580354032.724
1580354040.249,1580354042.983
1580354050.434,1580354053.102
1580354060.605,1580354063.264
1580354070.776,1580354073.484
1580354080.949,1580354083.602
1580354091.119,1580354094.922
1580354101.322,1580354104.123
1580354111.459,1580354115.342
1580354121.64,1580354124.302
1580354131.777,1580354134.442
1580354141.922,1580354145.204
1580354152.134,1580354154.862
1580354162.347,1580354166.142
1580354172.515,1580354176.483
1580354182.724,1580354187.042
1580354192.875,1580354195.763
1580354203.065,1580354205.782
1580354213.155,1580354216.522
1580354223.389,1580354226.182
1580354233.526,1580354236.082
1580354243.729,1580354246.382
1580354253.862,1580354256.621
1580354263.973,1580354267.804
1580354274.406,1580354277.082
1580354284.62,1580354287.662
1580354294.831,1580354298.222
1580354305.011,1580354307.661
1580354315.182,1580354318.021
1580354325.369,1580354328.101
1580354335.527,1580354338.161
1580354345.728,1580354348.403
1580354355.958,1580354358.582
1580354366.123,1580354369.202
1580354376.321,1580354378.882
1580354386.597,1580354389.622
1580354396.749,1580354399.422
1580354406.941,1580354409.703
1580354417.136,1580354419.921
1580354427.302,1580354429.901
1580354437.494,1580354440.426
1580354447.7,1580354450.261
1580354457.844,1580354460.501
1580354468.043,1580354470.921
1580354478.186,1580354481.021
1580354488.357,1580354491.041
1580354498.567,1580354501.161
1580354508.797,1580354511.502
1580354519.265,1580354521.861
1580354529.452,1580354532.461
1580354539.621,1580354542.261
1580354549.896,1580354552.921
1580354560.044,1580354562.661
1580354570.218,1580354573.262
1580354580.389,1580354583.042
1580354590.56,1580354593.541
1580354600.788,1580354603.421
1580354610.937,1580354613.961
1580354621.114,1580354623.841
1580354631.269,1580354633.941
1580354641.455,1580354644.401
1580354651.6,1580354654.24
1580354661.779,1580354664.341
1580354671.933,1580354675.761
1580354682.107,1580354687.241
1580354692.318,1580354694.861
1580354702.53,1580354705.161
1580354712.745,1580354715.303
1580354722.891,1580354725.92
1580354733.103,1580354735.781
1580354743.286,1580354745.94
1580354753.403,1580354756.101
1580354763.912,1580354766.701
1580354774.083,1580354776.721
1580354784.302,1580354787.18
1580354794.446,1580354797.141
1580354804.684,1580354807.24
1580354814.854,1580354817.56
1580354825.091,1580354828.021
1580354835.192,1580354837.761
1580354845.378,1580354848.321
1580354855.552,1580354858.161
1580354865.728,1580354868.561
1580354875.903,1580354878.441
1580354886.081,1580354888.681
1580354896.247,1580354898.82
1580354906.455,1580354909.041
1580354916.665,1580354919.281
1580354926.82,1580354929.44
1580354937.016,1580354939.6
1580354947.213,1580354949.82
1580354957.396,1580354960.22
1580354967.583,1580354970.16
1580354977.746,1580354980.341
1580354987.935,1580354990.521
1580354998.094,1580355000.88
1580355008.542,1580355011.4
1580355018.73,1580355022.081
1580355028.909,1580355031.68
1580355039.063,1580355041.641
1580355049.295,1580355052.621
1580355059.446,1580355062.06
1580355069.605,1580355072.2
1580355079.79,1580355082.38
1580355089.965,1580355092.591
1580355100.15,1580355102.981
1580355110.273,1580355112.88
1580355120.448,1580355123.32
1580355130.64,1580355133.26
1580355140.795,1580355143.38
1580355150.997,1580355154.159
1580355161.151,1580355163.9
1580355171.291,1580355174.18
1580355181.484,1580355184.06
1580355191.675,1580355194.459
1580355201.859,1580355204.44
1580355212.043,1580355214.6
1580355222.203,1580355224.96
1580355232.423,1580355235.019
1580355242.67,1580355245.58
1580355253.114,1580355255.679
1580355263.269,1580355266.159
1580355273.432,1580355276.179
1580355283.626,1580355286.2
1580355293.788,1580355296.64
1580355304.083,1580355307.02
1580355314.297,1580355317.304
1580355324.454,1580355328.3
1580355334.623,1580355337.419
1580355344.857,1580355347.44
1580355355.036,1580355357.999
1580355365.415,1580355368.039
1580355375.581,1580355378.9
1580355385.793,1580355388.72
1580355395.945,1580355399.219
1580355406.147,1580355408.699
1580355416.291,1580355418.819
1580355426.483,1580355429.059
1580355436.637,1580355440.78
1580355446.82,1580355449.38
1580355456.991,1580355460.739
1580355467.152,1580355470.959
1580355477.337,1580355479.899
1580355487.516,1580355490.119
1580355497.979,1580355501.899
1580355508.14,1580355510.781
1580355518.351,1580355521.599
1580355528.534,1580355531.459
1580355538.725,1580355541.318
1580355548.879,1580355551.459
1580355559.045,1580355563.679
1580355569.232,1580355572.159
1580355579.437,1580355581.998
1580355589.592,1580355592.198
1580355599.8,1580355602.619
1580355610.008,1580355612.581
1580355620.179,1580355622.778
1580355630.35,1580355632.999
1580355640.526,1580355646.158
1580355650.681,1580355653.279
1580355660.946,1580355664.738
1580355671.141,1580355674.078
1580355681.293,1580355684.119
1580355691.507,1580355694.438
1580355701.686,1580355704.199
1580355711.883,1580355714.819
1580355722.117,1580355724.879
1580355732.334,1580355736.078
1580355742.904,1580355745.858
1580355753.08,1580355756.838
1580355763.292,1580355765.838
1580355773.46,1580355776.418
1580355783.77,1580355786.361
1580355793.942,1580355796.558
1580355804.143,1580355806.678
1580355814.273,1580355816.819
1580355824.437,1580355826.958
1580355834.627,1580355837.178
1580355844.798,1580355847.378
1580355854.998,1580355858.298
1580355865.158,1580355867.758
1580355875.33,1580355878.138
1580355885.515,1580355888.138
1580355895.678,1580355898.257
1580355905.863,1580355908.658
1580355916.042,1580355918.658
1580355926.234,1580355928.859
1580355936.405,1580355938.979
1580355946.556,1580355949.117
1580355956.729,1580355959.878
1580355966.897,1580355969.478
1580355977.075,1580355979.997
1580355987.488,1580355990.278
1580355997.692,1580356000.618
1580356007.943,1580356010.858
1580356018.096,1580356020.638
1580356028.314,1580356032.578
1580356038.445,1580356041.017
1580356048.61,1580356051.537
1580356058.773,1580356061.297
1580356068.961,1580356071.897
1580356079.125,1580356081.878
1580356089.279,1580356092.197
1580356099.445,1580356102.238
1580356109.631,1580356112.218
1580356119.804,1580356122.377
1580356129.963,1580356132.937
1580356140.136,1580356142.687
1580356150.302,1580356153.057
1580356160.483,1580356163.397
1580356170.652,1580356173.458
1580356180.829,1580356183.418
1580356190.983,1580356193.917
1580356201.132,1580356203.717
1580356211.302,1580356215.517
1580356221.448,1580356224.043
1580356231.896,1580356236.097
1580356242.078,1580356244.677
1580356252.311,1580356255.238
1580356262.542,1580356266.717
1580356272.771,1580356276.937
1580356282.969,1580356285.416
1580356293.175,1580356295.737
1580356303.332,1580356305.898
1580356313.518,1580356316.137
1580356323.709,1580356326.26
1580356333.896,1580356336.697
1580356344.081,1580356346.657
1580356354.304,1580356356.9
1580356364.477,1580356367.117
1580356374.65,1580356378.777
1580356384.906,1580356387.677
1580356395.085,1580356397.637
1580356405.274,1580356407.857
1580356415.471,1580356418.397
1580356425.635,1580356428.237
1580356435.775,1580356439.103
1580356445.947,1580356448.517
1580356456.143,1580356459.256
1580356466.312,1580356468.837
1580356476.79,1580356479.697
1580356486.988,1580356489.877
1580356497.119,1580356499.897
1580356507.293,1580356509.856
1580356517.453,1580356520.016
1580356527.613,1580356530.216
1580356537.779,1580356540.38
1580356547.948,1580356550.577
1580356558.108,1580356560.656
1580356568.298,1580356570.877
1580356578.459,1580356581.017
1580356588.608,1580356591.177
1580356598.779,1580356602.036
1580356608.989,1580356611.557
1580356619.155,1580356621.937
1580356629.321,1580356633.116
1580356639.507,1580356642.776
1580356649.672,1580356652.396
1580356659.83,1580356662.416
1580356670.039,1580356672.596
1580356680.189,1580356682.956
1580356690.385,1580356692.936
1580356700.547,1580356703.836
1580356710.753,1580356713.316
1580356721.153,1580356723.716
1580356731.292,1580356733.876
1580356741.529,1580356744.116
1580356751.702,1580356754.476
1580356761.875,1580356766.476
1580356772.026,1580356774.576
1580356782.199,1580356784.776
1580356792.372,1580356794.916
1580356802.729,1580356805.656
1580356813.269,1580356817.795
1580356823.418,1580356826.336
1580356833.581,1580356836.395
1580356843.821,1580356846.816
1580356853.974,1580356856.556
1580356864.214,1580356866.796
1580356874.406,1580356876.976
1580356884.592,1580356888.396
1580356894.761,1580356897.356
1580356904.93,1580356907.536
1580356915.082,1580356917.656
1580356925.266,1580356927.859
1580356935.453,1580356938.095
1580356945.614,1580356948.195
1580356955.77,1580356959.595
1580356966.218,1580356969.016
1580356976.424,1580356979.196
1580356986.553,1580356989.695
1580356996.731,1580356999.315
1580357006.887,1580357009.495
1580357017.068,1580357019.855
1580357027.2,1580357030.155
1580357037.357,1580357040.215
1580357047.521,1580357050.116
1580357057.68,1580357060.295
1580357067.886,1580357070.836
1580357078.081,1580357080.896
1580357088.242,1580357091.897
1580357098.393,1580357100.955
1580357108.551,1580357111.155
1580357118.722,1580357122.534
1580357128.908,1580357132.215
1580357139.129,1580357141.674
1580357149.414,1580357151.974
1580357159.563,1580357162.156
1580357169.709,1580357172.275
1580357179.877,1580357182.496
1580357190.048,1580357194.255
1580357200.198,1580357202.775
1580357210.626,1580357213.255
1580357220.81,1580357223.457
1580357230.991,1580357233.795
1580357241.178,1580357244.495
1580357251.396,1580357255.194
1580357261.592,1580357264.174
1580357271.814,1580357274.455
1580357282.09,1580357284.734
1580357292.269,1580357295.095
1580357302.454,1580357305.054
1580357312.657,1580357315.174
1580357322.858,1580357325.655
1580357333.025,1580357335.614
1580357343.259,1580357346.938
1580357353.45,1580357357.474
1580357363.629,1580357366.194
1580357373.804,1580357376.395
1580357384.045,1580357386.995
1580357394.182,1580357396.794
1580357404.418,1580357407.374
1580357414.599,1580357417.174
1580357424.768,1580357427.334
1580357434.931,1580357437.994
1580357445.139,1580357447.714
1580357455.554,1580357458.515
1580357465.744,1580357468.554
1580357475.93,1580357478.514
1580357486.106,1580357488.694
1580357496.289,1580357500.835
1580357506.448,1580357508.994
1580357516.624,1580357519.214
1580357526.781,1580357529.377
1580357536.956,1580357539.594
1580357547.189,1580357550.134
1580357557.334,1580357561.114
1580357567.509,1580357570.334
1580357577.665,1580357581.894
1580357587.84,1580357590.834
1580357598.012,1580357600.634
1580357608.175,1580357610.734
1580357618.343,1580357621.134
1580357628.515,1580357631.094
1580357638.665,1580357641.454
1580357648.821,1580357651.614
1580357658.979,1580357661.594
1580357669.146,1580357671.734
1580357679.357,1580357682.294
1580357689.503,1580357692.093
1580357699.966,1580357702.514
1580357710.163,1580357712.713
1580357720.302,1580357722.894
1580357730.511,1580357733.074
1580357740.678,1580357743.573
1580357750.837,1580357753.393
1580357760.997,1580357763.634
1580357771.186,1580357773.953
1580357781.345,1580357783.893
1580357791.544,1580357794.714
1580357801.702,1580357804.293
1580357811.867,1580357814.473
1580357822.091,1580357824.695
1580357832.281,1580357835.073
1580357842.447,1580357845.273
1580357852.618,1580357859.213
1580357862.792,1580357865.373
1580357872.989,1580357875.573
1580357883.179,1580357886.133
1580357893.333,1580357896.134
1580357903.489,1580357906.053
1580357913.648,1580357916.433
1580357923.81,1580357926.394
1580357933.964,1580357936.854
1580357944.449,1580357947.072
1580357954.694,1580357957.493
1580357964.85,1580357967.453
1580357974.999,1580357977.593
1580357985.169,1580357988.913
1580357995.37,1580357997.953
1580358005.567,1580358008.152
1580358015.774,1580358018.352
1580358025.908,1580358028.514
1580358036.059,1580358038.672
1580358046.237,1580358048.813
1580358056.345,1580358058.933
1580358066.552,1580358069.133
1580358076.715,1580358079.333
1580358086.906,1580358089.473
1580358097.093,1580358099.694
1580358107.264,1580358111.052
1580358117.398,1580358119.993
1580358127.567,1580358130.392
1580358137.73,1580358140.613
1580358147.847,1580358150.432
1580358158.007,1580358160.832
1580358168.203,1580358170.794
1580358178.367,1580358180.934
1580358188.781,1580358191.613
1580358198.96,1580358201.552
1580358209.159,1580358211.972
1580358219.348,1580358221.973
1580358229.51,1580358232.453
1580358239.677,1580358242.593
1580358249.862,1580358252.432
1580358260.033,1580358262.812
1580358270.239,1580358272.712
1580358280.395,1580358282.712
1580358290.606,1580358292.852
1580358300.787,1580358303.072
1580358310.993,1580358313.632
1580358321.194,1580358323.812
1580358331.37,1580358334.312
1580358341.55,1580358344.112
1580358351.734,1580358354.512
1580358361.987,1580358365.852
1580358372.198,1580358374.792
1580358382.366,1580358385.212
1580358392.547,1580358395.103
1580358402.735,1580358405.304
1580358412.915,1580358415.563
1580358423.139,1580358426.043
1580358433.648,1580358436.265
1580358443.807,1580358447.944
1580358453.988,1580358457.803
1580358464.159,1580358466.763
1580358474.346,1580358477.263
1580358484.555,1580358487.103
1580358494.743,1580358497.503
1580358504.975,1580358507.563
1580358515.128,1580358517.923
1580358525.324,1580358527.883
1580358535.496,1580358538.443
1580358545.65,1580358548.203
1580358555.851,1580358558.383
1580358566.252,1580358568.963
1580358576.367,1580358578.968
1580358586.549,1580358589.163
1580358596.756,1580358601.343
1580358606.91,1580358609.505
1580358617.08,1580358619.682
1580358627.271,1580358630.443
1580358637.494,1580358640.044
1580358647.684,1580358650.304
1580358657.883,1580358660.482
1580358668.11,1580358670.683
1580365879.614,1580365883.159
1580365889.831,1580365892.139
1580365900.016,1580365902.758
1580365910.192,1580365912.519
1580365920.374,1580365922.959
1580365930.587,1580365934.379
1580365940.751,1580365943.579
1580365950.937,1580365953.56
1580365961.114,1580365963.92
1580365971.283,1580365973.899
1580365981.479,1580365984.32
1580365991.64,1580365994.219
1580366001.789,1580366004.74
1580366011.985,1580366017.02
1580366022.109,1580366024.681
1580366032.274,1580366034.901
1580366042.46,1580366045.3
1580366052.642,1580366055.56
1580366062.821,1580366065.859
1580366073.003,1580366075.823
1580366083.193,1580366085.981
1580366093.366,1580366097.14
1580366103.558,1580366106.161
1580366113.75,1580366116.36
1580366124.163,1580366126.741
1580366134.318,1580366136.901
1580366144.493,1580366148.3
1580366154.66,1580366157.521
1580366164.888,1580366167.522
1580366175.042,1580366177.633
1580366185.247,1580366187.94
1580366195.383,1580366198.322
1580366205.59,1580366208.201
1580366215.74,1580366218.281
1580366225.891,1580366228.881
1580366236.039,1580366238.942
1580366246.193,1580366248.762
1580366256.365,1580366258.961
1580366266.523,1580366269.241
1580366276.646,1580366279.242
1580366286.856,1580366289.421
1580366296.99,1580366299.982
1580366307.177,1580366310.982
1580366317.338,1580366321.602
1580366327.496,1580366330.062
1580366337.66,1580366340.262
1580366347.804,1580366350.743
1580366357.996,1580366360.803
1580366368.463,1580366370.742
1580366378.633,1580366381.042
1580366388.806,1580366391.202
1580366398.977,1580366401.643
1580366409.144,1580366413.224
1580366419.325,1580366421.83
1580366429.485,1580366431.985
1580366439.659,1580366442.143
1580366449.889,1580366452.744
1580366460.055,1580366462.983
1580366470.206,1580366472.746
1580366480.378,1580366482.823
1580366490.567,1580366493.184
1580366500.715,1580366503.323
1580366510.872,1580366513.523
1580366521.074,1580366523.644
1580366531.256,1580366535.043
1580366541.403,1580366544.003
1580366551.587,1580366554.203
1580366561.791,1580366564.625
1580366571.97,1580366574.544
1580366582.249,1580366584.724
1580366592.497,1580366595.044
1580366602.66,1580366606.485
1580366613.114,1580366617.344
1580366623.283,1580366626.205
1580366633.456,1580366636.265
1580366643.692,1580366646.244
1580366653.911,1580366656.485
1580366664.095,1580366666.885
1580366674.268,1580366676.845
1580366684.454,1580366688.265
1580366694.618,1580366697.565
1580366704.89,1580366707.405
1580366715.071,1580366717.665
1580366725.261,1580366727.846
1580366735.458,1580366738.045
1580366745.616,1580366749.845
1580366755.846,1580366758.387
1580366766.02,1580366768.986
1580366776.188,1580366778.967
1580366786.392,1580366788.925
1580366796.562,1580366799.547
1580366806.726,1580366809.326
1580366816.908,1580366820.667
1580366827.083,1580366829.666
1580366837.305,1580366839.926
1580366847.524,1580366850.086
1580366858.017,1580366860.587
1580366868.139,1580366870.947
1580366878.298,1580366881.207
1580366888.497,1580366891.147
1580366898.64,1580366901.206
1580366908.826,1580366911.447
1580366918.977,1580366921.547
1580366929.142,1580366931.747
1580366939.303,1580366941.887
1580366949.472,1580366952.047
1580366959.631,1580366962.228
1580366969.805,1580366972.387
1580366980.009,1580366982.628
1580366990.205,1580366992.848
1580367000.343,1580367002.967
1580367010.504,1580367013.068
1580367020.669,1580367023.608
1580367030.849,1580367033.407
1580367040.987,1580367043.568
1580367051.177,1580367054.008
1580367061.327,1580367063.889
1580367071.485,1580367074.008
1580367081.692,1580367084.288
1580367091.862,1580367094.448
1580367102.333,1580367104.909
1580367112.485,1580367115.09
1580367122.668,1580367125.948
1580367132.859,1580367135.489
1580367143.007,1580367145.968
1580367153.205,1580367155.969
1580367163.341,1580367166.289
1580367173.548,1580367176.469
1580367183.751,1580367186.349
1580367193.943,1580367196.73
1580367204.065,1580367206.63
1580367214.232,1580367216.79
1580367224.377,1580367226.989
1580367234.557,1580367237.37
1580367244.704,1580367247.27
1580367254.858,1580367257.47
1580367265.029,1580367268.85
1580367275.19,1580367277.81
1580367285.344,1580367289.111
1580367295.571,1580367298.851
1580367305.713,1580367308.49
1580367315.879,1580367318.51
1580367326.046,1580367328.61
1580367336.212,1580367339.19
1580367346.723,1580367349.33
1580367356.88,1580367359.511
1580367367.07,1580367369.69
1580367377.267,1580367380.59
1580367387.447,1580367390.231
1580367397.648,1580367400.57
1580367407.802,1580367410.611
1580367417.975,1580367420.53
1580367428.181,1580367431.311
1580367438.365,1580367441.231
1580367448.542,1580367451.271
1580367458.773,1580367463.012
1580367469.044,1580367471.671
1580367479.211,1580367481.994
1580367489.394,1580367491.991
1580367499.605,1580367502.211
1580367509.778,1580367512.352
1580367519.95,1580367522.573
1580367530.096,1580367533.053
1580367540.297,1580367542.873
1580367550.459,1580367554.293
1580367560.624,1580367563.213
1580367570.795,1580367573.353
1580367580.965,1580367584.793
1580367591.437,1580367595.592
1580367601.727,1580367604.293
1580367612.14,1580367614.732
1580367622.306,1580367624.892
1580367632.467,1580367635.074
1580367642.64,1580367645.453
1580367652.798,1580367655.454
1580367663.0,1580367665.593
1580367673.151,1580367675.953
1580367683.317,1580367685.894
1580367693.485,1580367696.413
1580367703.647,1580367706.774
1580367713.831,1580367716.455
1580367724.026,1580367726.635
1580367734.207,1580367736.994
1580367744.378,1580367746.954
1580367754.557,1580367757.354
1580367764.702,1580367767.514
1580367774.864,1580367777.674
1580367785.057,1580367788.375
1580367795.209,1580367798.954
1580367805.39,1580367808.014
1580367815.565,1580367818.155
1580367825.753,1580367828.354
1580367836.227,1580367838.835
1580367846.388,1580367849.397
1580367856.547,1580367859.335
1580367866.732,1580367869.315
1580367876.922,1580367880.735
1580367887.086,1580367889.674
1580367897.3,1580367900.177
1580367907.458,1580367910.097
1580367917.644,1580367920.215
1580367927.818,1580367930.356
1580367937.989,1580367942.156
1580367948.145,1580367950.755
1580367958.328,1580367961.255
1580367968.48,1580367971.055
1580367978.776,1580367981.395
1580367988.882,1580367992.096
1580367999.038,1580368001.616
1580368009.233,1580368012.036
1580368019.434,1580368022.277
1580368029.629,1580368032.476
1580368039.758,1580368045.336
1580368049.926,1580368052.516
1580368060.108,1580368065.056
1580368070.262,1580368072.797
1580368080.93,1580368083.757
1580368091.078,1580368094.297
1580368101.252,1580368103.837
1580368111.415,1580368115.637
1580368121.634,1580368124.237
1580368131.806,1580368134.537
1580368142.077,1580368145.376
1580368152.328,1580368156.597
1580368162.468,1580368165.257
1580368172.632,1580368175.238
1580368182.804,1580368185.377
1580368193.01,1580368195.818
1580368203.413,1580368205.998
1580368213.555,1580368216.098
1580368223.739,1580368226.338
1580368233.912,1580368236.458
1580368244.127,1580368247.859
1580368254.295,1580368256.859
1580368264.522,1580368267.178
1580368274.682,1580368277.239
1580368284.852,1580368287.438
1580368294.998,1580368297.559
1580368305.199,1580368307.799
1580368315.357,1580368317.9
1580368325.84,1580368329.64
1580368336.025,1580368339.239
1580368346.216,1580368348.778
1580368356.377,1580368358.939
1580368366.592,1580368369.22
1580368376.712,1580368379.638
1580368386.895,1580368389.439
1580368397.097,1580368399.68
1580368407.303,1580368409.839
1580368417.403,1580368419.98
1580368427.567,1580368430.139
1580368437.749,1580368440.721
1580368447.925,1580368450.76
1580368458.085,1580368460.68
1580368468.248,1580368472.4
1580368478.443,1580368482.639
1580368488.654,1580368491.28
1580368498.826,1580368501.44
1580368509.052,1580368511.661
1580368519.179,1580368521.721
1580368529.344,1580368533.08
1580368539.453,1580368542.02
1580368549.622,1580368552.161
1580368559.792,1580368562.641
1580368570.217,1580368573.021
1580368580.39,1580368583.201
1580368590.523,1580368593.14
1580368600.695,1580368603.581
1580368610.936,1580368613.441
1580368621.108,1580368623.642
1580368631.232,1580368633.842
1580368641.403,1580368644.302
1580368651.557,1580368654.101
1580368661.705,1580368664.461
1580368671.886,1580368674.441
1580368682.104,1580368685.922
1580368692.288,1580368696.042
1580368702.442,1580368705.022
1580368712.583,1580368716.362
