,Duration
60,2643.9998149871826
61,2526.9997119903564
62,2573.9998817443848
63,3865.999698638916
64,2909.0001583099365
65,2575.9997367858887
66,2989.0003204345703
67,2644.9999809265137
68,2588.9999866485596
69,2574.000358581543
70,2585.9997272491455
71,4980.999946594238
72,2796.999931335449
73,2615.000009536743
74,2595.9999561309814
75,2596.9996452331543
76,2584.0003490448
77,2621.000051498413
78,2630.000114440918
79,2769.000291824341
80,2769.000291824341
81,2804.00013923645
82,2612.999677658081
83,3194.999933242798
84,2579.000234603882
85,3807.000160217285
86,2573.000192642212
87,2542.0000553131104
88,2616.000175476074
89,2559.000253677368
90,2659.0003967285156
91,3284.0001583099365
92,2617.000102996826
93,2784.0001583099365
94,2555.000066757202
95,3299.999952316284
96,2557.000160217285
97,2807.000160217285
98,2554.999828338623
99,2982.0001125335693
100,2625.0
101,2555.000066757202
102,2805.999994277954
103,2792.0002937316895
104,2820.000171661377
105,2598.0002880096436
106,3704.9999237060547
107,2458.0001831054688
108,2492.000102996826
109,2684.000253677368
110,2493.000268936157
111,2512.00008392334
112,2519.9999809265137
113,4917.00005531311
114,2593.0001735687256
115,2817.000150680542
116,2585.0000381469727
117,2631.00004196167
118,2578.9997577667236
119,3818.000078201294
120,2968.0001735687256
121,2595.0000286102295
122,2688.000202178955
123,2798.0003356933594
124,2572.00026512146
125,2922.0001697540283
126,2742.000102996826
127,2743.99995803833
128,2728.9998531341553
129,2710.0000381469727
130,2750.0
131,3389.9998664855957
132,3934.000015258789
133,2886.000156402588
134,2927.0002841949463
135,3736.0000610351562
136,2658.9999198913574
137,3023.0002403259277
138,2893.0001258850098
139,2904.9999713897705
140,2727.0002365112305
141,2718.0001735687256
142,3925.0001907348633
143,3265.000104904175
144,2894.9999809265137
145,2667.0002937316895
146,3069.000005722046
147,2657.0000648498535
148,2697.00026512146
149,2727.0002365112305
150,2722.9998111724854
151,2662.9998683929443
152,2612.99991607666
153,2724.9999046325684
154,2697.9997158050537
155,2662.9998683929443
156,2707.9997062683105
157,2703.9999961853027
158,2471.0001945495605
159,2597.0001220703125
160,2627.000093460083
161,2965.0001525878906
162,2795.0000762939453
163,2944.999933242798
164,2592.9996967315674
165,2555.000066757202
166,2697.000026702881
167,2662.9998683929443
168,2579.9999237060547
169,2611.999988555908
170,2712.0001316070557
171,2960.0000381469727
172,3122.000217437744
173,2536.9997024536133
174,3089.9999141693115
175,2633.999824523926
176,2565.999746322632
177,2692.999839782715
178,2869.999885559082
179,2720.9999561309814
180,3009.999990463257
181,4523.000001907349
182,3002.999782562256
