,1M_Exe_Cost
1632,58.073
1633,81.51800000000001
1634,81.102
1635,91.178
1636,53.802
1637,90.479
1638,55.26
1639,92.241
1640,59.11599999999999
1641,83.05600000000001
1642,85.06100000000002
1643,62.032999999999994
1644,86.83200000000001
1645,86.83200000000001
1646,85.05100000000002
1647,83.05600000000001
1648,90.479
1649,56.718999999999994
1650,91.72899999999998
1651,84.74900000000001
1652,84.33100000000002
1653,80.65900000000002
1654,80.65900000000002
1655,56.615
1656,62.032999999999994
1657,60.57399999999999
1658,63.282999999999994
1659,59.532
1660,83.15899999999999
1661,57.657
1662,84.74900000000001
1663,85.581
1664,59.532
1665,85.165
1666,60.366
1667,84.53
1668,105.04200000000002
1669,57.969
1670,81.70100000000001
1671,78.888
1672,55.26
1673,128.98199999999994
1674,58.907
1675,59.532
1676,88.812
1677,87.56200000000001
1678,59.11599999999999
1679,89.114
1680,64.09700000000001
1681,83.696
1682,84.019
1683,86.613
1684,87.333
1685,85.165
1686,57.647
1687,78.601
1688,81.51800000000001
1689,85.269
1690,59.532
1691,59.21999999999999
1692,61.824
1693,110.772
1694,86.83200000000001
1695,53.802
1696,59.398999999999994
1697,86.83200000000001
1698,63.065000000000005
1699,85.781
1700,87.97800000000001
1701,85.05100000000002
1702,84.019
1703,61.501999999999995
1704,62.032999999999994
1705,87.97800000000001
1706,163.65199999999996
1707,84.019
1708,86.83200000000001
1709,80.65900000000002
1710,62.032999999999994
1711,106.29200000000002
1712,80.94200000000001
1713,86.83200000000001
1714,88.91599999999998
1715,87.97800000000001
1716,59.105
1717,56.718999999999994
1718,87.56200000000001
1719,89.228
1720,82.55000000000001
1721,85.165
1722,89.228
1723,85.581
1724,89.01
1725,85.165
1726,90.479
1727,81.51800000000001
1728,85.165
1729,86.41499999999999
1730,81.102
1731,90.479
1732,59.532
1733,62.032999999999994
1734,57.334999999999994
1735,59.11599999999999
1736,57.334999999999994
1737,60.57399999999999
1738,86.83200000000001
1739,75.26499999999999
1740,77.558
1741,50.361999999999995
1742,76.19300000000001
1743,85.477
1744,57.031
1745,81.414
1746,88.708
1747,100.45600000000002
1748,56.718999999999994
1749,87.97800000000001
1750,56.291999999999994
1751,86.09300000000002
1752,82.24800000000002
1753,85.06100000000002
1754,84.33100000000002
1755,85.64600000000002
1756,59.532
1757,85.36300000000001
1758,85.165
1759,81.51800000000001
1760,81.51800000000001
1761,56.718999999999994
1762,85.165
1763,57.969
1764,105.35400000000003
1765,85.06100000000002
1766,59.532
1767,109.10500000000002
1768,56.718999999999994
1769,81.51800000000001
1770,99.72800000000002
1771,84.33100000000002
1772,86.39500000000001
1773,58.782999999999994
1774,60.782000000000004
1775,85.581
1776,85.581
1777,81.414
1778,111.605
1779,59.532
1780,84.33100000000002
1781,56.718999999999994
1782,59.532
1783,82.24800000000002
1784,57.969
1785,86.41499999999999
1786,82.24800000000002
1787,55.156
1788,56.51
1789,58.073
1790,85.165
1791,57.865
1792,87.97800000000001
1793,55.156
1794,108.792
1795,91.62500000000001
1796,58.073
1797,105.35400000000003
1798,83.498
1799,85.165
1800,83.498
1801,81.51800000000001
1802,85.165
1803,87.97800000000001
1804,85.06100000000002
1805,79.633
1806,59.532
1807,85.06100000000002
1808,56.615
1809,53.802
1810,86.197
1811,81.414
1812,87.97800000000001
1813,81.51800000000001
1814,81.414
1815,85.06100000000002
1816,111.605
1817,81.51800000000001
1818,87.97800000000001
1819,90.06200000000001
1820,81.51800000000001
1821,60.564
1822,85.581
1823,106.29200000000002
1824,60.47
1825,85.581
1826,111.91800000000002
1827,59.532
1828,56.615
1829,102.54100000000003
1830,60.782000000000004
1831,85.06100000000002
1832,82.24800000000002
1833,87.97800000000001
1834,57.865
1835,85.165
1836,79.633
1837,85.165
1838,471.64700000000005
1839,421.361
1840,83.47200000000002
1841,109.10500000000002
1842,81.414
1843,59.532
1844,56.718999999999994
1845,86.41499999999999
1846,85.581
1847,59.532
1848,85.581
1849,56.718999999999994
1850,56.615
1851,53.802
1852,83.15899999999999
1853,85.477
1854,86.311
1855,81.414
1856,82.446
1857,85.06100000000002
1858,59.532
1859,90.25999999999999
1860,85.36300000000001
1861,83.28000000000002
1862,55.156
1863,84.33100000000002
1864,53.802
1865,78.601
1866,127.51299999999998
1867,57.647
1868,53.802
1869,59.532
1870,81.51800000000001
1871,77.74200000000002
1872,56.51
1873,85.165
1874,82.66399999999999
1875,85.165
1876,56.615
1877,54.833999999999996
1878,81.51800000000001
1879,85.165
1880,107.95799999999998
1881,81.414
1882,59.532
1883,105.87499999999999
1884,89.01
1885,87.97800000000001
1886,111.91800000000002
1887,60.564
1888,94.523
1889,84.33100000000002
1890,59.532
1891,87.97800000000001
1892,87.97800000000001
1893,85.165
1894,87.97800000000001
1895,57.751
1896,86.311
1897,54.833999999999996
1898,84.33100000000002
1899,59.532
1900,91.62500000000001
1901,55.26
1902,59.532
1903,87.97800000000001
1904,81.51800000000001
1905,89.228
1906,85.06100000000002
1907,90.772
1908,55.26
1909,88.81200000000001
1910,108.792
1911,78.601
1912,57.647
1913,90.25999999999999
1914,85.06100000000002
1915,84.33100000000002
1916,88.81200000000001
1917,81.51800000000001
1918,81.83000000000001
