,1,2,3,4,Cost,RT
40961,2048.0,128.0,128.0,128.0,53.6288888888889,10955.207444444444
40962,2048.0,128.0,128.0,320.0,55.5088888888889,7131.589333333333
40963,2048.0,128.0,128.0,512.0,57.83333333333335,6236.740888888889
40964,2048.0,128.0,128.0,704.0,59.673333333333346,5779.582666666665
40965,2048.0,128.0,128.0,896.0,60.37444444444446,5473.998
40966,2048.0,128.0,128.0,1088.0,62.91333333333335,5364.842777777777
40967,2048.0,128.0,128.0,1280.0,62.45555555555556,5169.905555555554
40968,2048.0,128.0,128.0,1472.0,65.92222222222225,5164.514111111111
40969,2048.0,128.0,128.0,1664.0,66.39000000000001,5073.5384444444435
40970,2048.0,128.0,128.0,1856.0,69.51000000000002,5041.559333333333
40971,2048.0,128.0,128.0,2048.0,72.64000000000001,5011.915666666666
40972,2048.0,128.0,128.0,2240.0,71.71777777777778,4967.134777777777
40973,2048.0,128.0,128.0,2432.0,78.89000000000001,4984.0692222222215
40974,2048.0,128.0,128.0,2624.0,82.02000000000001,4982.819555555555
40975,2048.0,128.0,128.0,2816.0,90.23333333333335,5121.804222222222
40976,2048.0,128.0,128.0,3008.0,82.8288888888889,4971.350111111111
40977,2048.0,128.0,320.0,128.0,53.64000000000001,10955.207444444444
40978,2048.0,128.0,320.0,320.0,55.52000000000001,7131.589333333333
40979,2048.0,128.0,320.0,512.0,57.844444444444456,6236.740888888889
40980,2048.0,128.0,320.0,704.0,59.68444444444446,5779.582666666665
40981,2048.0,128.0,320.0,896.0,60.38555555555556,5473.998
40982,2048.0,128.0,320.0,1088.0,62.92444444444445,5364.842777777777
40983,2048.0,128.0,320.0,1280.0,62.466666666666676,5169.905555555554
40984,2048.0,128.0,320.0,1472.0,65.93333333333334,5164.514111111111
40985,2048.0,128.0,320.0,1664.0,66.40111111111112,5073.5384444444435
40986,2048.0,128.0,320.0,1856.0,69.52111111111111,5041.559333333333
40987,2048.0,128.0,320.0,2048.0,72.65111111111112,5011.915666666666
40988,2048.0,128.0,320.0,2240.0,71.7288888888889,4967.134777777777
40989,2048.0,128.0,320.0,2432.0,78.90111111111112,4984.0692222222215
40990,2048.0,128.0,320.0,2624.0,82.03111111111112,4982.819555555555
40991,2048.0,128.0,320.0,2816.0,90.24444444444445,5121.804222222222
40992,2048.0,128.0,320.0,3008.0,82.84000000000002,4971.350111111111
40993,2048.0,128.0,512.0,128.0,53.411111111111126,10955.207444444444
40994,2048.0,128.0,512.0,320.0,55.29111111111113,7131.589333333333
40995,2048.0,128.0,512.0,512.0,57.61555555555557,6236.740888888889
40996,2048.0,128.0,512.0,704.0,59.45555555555557,5779.582666666665
40997,2048.0,128.0,512.0,896.0,60.15666666666668,5473.998
40998,2048.0,128.0,512.0,1088.0,62.69555555555556,5364.842777777777
40999,2048.0,128.0,512.0,1280.0,62.237777777777794,5169.905555555554
41000,2048.0,128.0,512.0,1472.0,65.70444444444446,5164.514111111111
41001,2048.0,128.0,512.0,1664.0,66.17222222222223,5073.5384444444435
41002,2048.0,128.0,512.0,1856.0,69.29222222222224,5041.559333333333
41003,2048.0,128.0,512.0,2048.0,72.42222222222223,5011.915666666666
41004,2048.0,128.0,512.0,2240.0,71.50000000000001,4967.134777777777
41005,2048.0,128.0,512.0,2432.0,78.67222222222225,4984.0692222222215
41006,2048.0,128.0,512.0,2624.0,81.80222222222223,4982.819555555555
41007,2048.0,128.0,512.0,2816.0,90.01555555555557,5121.804222222222
41008,2048.0,128.0,512.0,3008.0,82.61111111111113,4971.350111111111
41009,2048.0,128.0,704.0,128.0,54.21777777777779,10955.207444444444
41010,2048.0,128.0,704.0,320.0,56.097777777777786,7131.589333333333
41011,2048.0,128.0,704.0,512.0,58.42222222222224,6236.740888888889
41012,2048.0,128.0,704.0,704.0,60.262222222222235,5779.582666666665
41013,2048.0,128.0,704.0,896.0,60.963333333333345,5473.998
41014,2048.0,128.0,704.0,1088.0,63.50222222222224,5364.842777777777
41015,2048.0,128.0,704.0,1280.0,63.04444444444445,5169.905555555554
41016,2048.0,128.0,704.0,1472.0,66.51111111111113,5164.514111111111
41017,2048.0,128.0,704.0,1664.0,66.9788888888889,5073.5384444444435
41018,2048.0,128.0,704.0,1856.0,70.09888888888891,5041.559333333333
41019,2048.0,128.0,704.0,2048.0,73.2288888888889,5011.915666666666
41020,2048.0,128.0,704.0,2240.0,72.30666666666667,4967.134777777777
41021,2048.0,128.0,704.0,2432.0,79.4788888888889,4984.0692222222215
41022,2048.0,128.0,704.0,2624.0,82.6088888888889,4982.819555555555
41023,2048.0,128.0,704.0,2816.0,90.82222222222224,5121.804222222222
41024,2048.0,128.0,704.0,3008.0,83.41777777777779,4971.350111111111
41025,2048.0,128.0,896.0,128.0,54.335555555555565,10955.207444444444
41026,2048.0,128.0,896.0,320.0,56.21555555555557,7131.589333333333
41027,2048.0,128.0,896.0,512.0,58.54000000000001,6236.740888888889
41028,2048.0,128.0,896.0,704.0,60.38000000000002,5779.582666666665
41029,2048.0,128.0,896.0,896.0,61.08111111111112,5473.998
41030,2048.0,128.0,896.0,1088.0,63.62000000000002,5364.842777777777
41031,2048.0,128.0,896.0,1280.0,63.16222222222223,5169.905555555554
41032,2048.0,128.0,896.0,1472.0,66.6288888888889,5164.514111111111
41033,2048.0,128.0,896.0,1664.0,67.09666666666668,5073.5384444444435
41034,2048.0,128.0,896.0,1856.0,70.21666666666667,5041.559333333333
41035,2048.0,128.0,896.0,2048.0,73.34666666666668,5011.915666666666
41036,2048.0,128.0,896.0,2240.0,72.42444444444446,4967.134777777777
41037,2048.0,128.0,896.0,2432.0,79.59666666666666,4984.0692222222215
41038,2048.0,128.0,896.0,2624.0,82.72666666666667,4982.819555555555
41039,2048.0,128.0,896.0,2816.0,90.94000000000001,5121.804222222222
41040,2048.0,128.0,896.0,3008.0,83.53555555555556,4971.350111111111
41041,2048.0,128.0,1088.0,128.0,53.75444444444446,10955.207444444444
41042,2048.0,128.0,1088.0,320.0,55.634444444444455,7131.589333333333
41043,2048.0,128.0,1088.0,512.0,57.9588888888889,6236.740888888889
41044,2048.0,128.0,1088.0,704.0,59.7988888888889,5779.582666666665
41045,2048.0,128.0,1088.0,896.0,60.500000000000014,5473.998
41046,2048.0,128.0,1088.0,1088.0,63.0388888888889,5364.842777777777
41047,2048.0,128.0,1088.0,1280.0,62.58111111111112,5169.905555555554
41048,2048.0,128.0,1088.0,1472.0,66.0477777777778,5164.514111111111
41049,2048.0,128.0,1088.0,1664.0,66.51555555555557,5073.5384444444435
41050,2048.0,128.0,1088.0,1856.0,69.63555555555557,5041.559333333333
41051,2048.0,128.0,1088.0,2048.0,72.76555555555558,5011.915666666666
41052,2048.0,128.0,1088.0,2240.0,71.84333333333336,4967.134777777777
41053,2048.0,128.0,1088.0,2432.0,79.01555555555557,4984.0692222222215
41054,2048.0,128.0,1088.0,2624.0,82.14555555555557,4982.819555555555
41055,2048.0,128.0,1088.0,2816.0,90.35888888888888,5121.804222222222
41056,2048.0,128.0,1088.0,3008.0,82.95444444444446,4971.350111111111
41057,2048.0,128.0,1280.0,128.0,54.79777777777779,10955.207444444444
41058,2048.0,128.0,1280.0,320.0,56.677777777777784,7131.589333333333
41059,2048.0,128.0,1280.0,512.0,59.00222222222224,6236.740888888889
41060,2048.0,128.0,1280.0,704.0,60.84222222222223,5779.582666666665
41061,2048.0,128.0,1280.0,896.0,61.54333333333335,5473.998
41062,2048.0,128.0,1280.0,1088.0,64.08222222222223,5364.842777777777
41063,2048.0,128.0,1280.0,1280.0,63.62444444444445,5169.905555555554
41064,2048.0,128.0,1280.0,1472.0,67.09111111111113,5164.514111111111
41065,2048.0,128.0,1280.0,1664.0,67.5588888888889,5073.5384444444435
41066,2048.0,128.0,1280.0,1856.0,70.6788888888889,5041.559333333333
41067,2048.0,128.0,1280.0,2048.0,73.8088888888889,5011.915666666666
41068,2048.0,128.0,1280.0,2240.0,72.88666666666667,4967.134777777777
41069,2048.0,128.0,1280.0,2432.0,80.0588888888889,4984.0692222222215
41070,2048.0,128.0,1280.0,2624.0,83.1888888888889,4982.819555555555
