,1,2,3,4,Cost,RT
24577,1280.0,128.0,128.0,128.0,46.22222222222222,10976.530888888889
24578,1280.0,128.0,128.0,320.0,48.102222222222224,7152.9127777777785
24579,1280.0,128.0,128.0,512.0,50.42666666666667,6258.064333333333
24580,1280.0,128.0,128.0,704.0,52.26666666666667,5800.90611111111
24581,1280.0,128.0,128.0,896.0,52.96777777777778,5495.321444444444
24582,1280.0,128.0,128.0,1088.0,55.50666666666667,5386.166222222221
24583,1280.0,128.0,128.0,1280.0,55.04888888888889,5191.228999999998
24584,1280.0,128.0,128.0,1472.0,58.51555555555556,5185.837555555555
24585,1280.0,128.0,128.0,1664.0,58.983333333333334,5094.861888888888
24586,1280.0,128.0,128.0,1856.0,62.10333333333333,5062.882777777777
24587,1280.0,128.0,128.0,2048.0,65.23333333333333,5033.239111111111
24588,1280.0,128.0,128.0,2240.0,64.31111111111112,4988.458222222222
24589,1280.0,128.0,128.0,2432.0,71.48333333333332,5005.392666666666
24590,1280.0,128.0,128.0,2624.0,74.61333333333333,5004.142999999999
24591,1280.0,128.0,128.0,2816.0,82.82666666666667,5143.127666666666
24592,1280.0,128.0,128.0,3008.0,75.42222222222222,4992.673555555555
24593,1280.0,128.0,320.0,128.0,46.233333333333334,10976.530888888889
24594,1280.0,128.0,320.0,320.0,48.11333333333334,7152.9127777777785
24595,1280.0,128.0,320.0,512.0,50.43777777777778,6258.064333333333
24596,1280.0,128.0,320.0,704.0,52.277777777777786,5800.90611111111
24597,1280.0,128.0,320.0,896.0,52.978888888888896,5495.321444444444
24598,1280.0,128.0,320.0,1088.0,55.51777777777778,5386.166222222221
24599,1280.0,128.0,320.0,1280.0,55.06,5191.228999999998
24600,1280.0,128.0,320.0,1472.0,58.52666666666667,5185.837555555555
24601,1280.0,128.0,320.0,1664.0,58.99444444444445,5094.861888888888
24602,1280.0,128.0,320.0,1856.0,62.114444444444445,5062.882777777777
24603,1280.0,128.0,320.0,2048.0,65.24444444444445,5033.239111111111
24604,1280.0,128.0,320.0,2240.0,64.32222222222224,4988.458222222222
24605,1280.0,128.0,320.0,2432.0,71.49444444444445,5005.392666666666
24606,1280.0,128.0,320.0,2624.0,74.62444444444445,5004.142999999999
24607,1280.0,128.0,320.0,2816.0,82.83777777777777,5143.127666666666
24608,1280.0,128.0,320.0,3008.0,75.43333333333334,4992.673555555555
24609,1280.0,128.0,512.0,128.0,46.004444444444445,10976.530888888889
