,1,2,3,4,Cost,RT
49153,2432.0,128.0,128.0,128.0,62.888888888888886,11012.883555555556
49154,2432.0,128.0,128.0,320.0,64.76888888888888,7189.265444444444
49155,2432.0,128.0,128.0,512.0,67.09333333333333,6294.417
49156,2432.0,128.0,128.0,704.0,68.93333333333334,5837.258777777776
49157,2432.0,128.0,128.0,896.0,69.63444444444444,5531.6741111111105
49158,2432.0,128.0,128.0,1088.0,72.17333333333333,5422.518888888889
49159,2432.0,128.0,128.0,1280.0,71.71555555555555,5227.581666666666
49160,2432.0,128.0,128.0,1472.0,75.18222222222224,5222.190222222222
49161,2432.0,128.0,128.0,1664.0,75.64999999999999,5131.214555555555
49162,2432.0,128.0,128.0,1856.0,78.77000000000001,5099.235444444444
49163,2432.0,128.0,128.0,2048.0,81.9,5069.591777777778
49164,2432.0,128.0,128.0,2240.0,80.97777777777779,5024.810888888888
49165,2432.0,128.0,128.0,2432.0,88.15,5041.745333333332
49166,2432.0,128.0,128.0,2624.0,91.28,5040.495666666667
49167,2432.0,128.0,128.0,2816.0,99.49333333333333,5179.480333333333
49168,2432.0,128.0,128.0,3008.0,92.08888888888889,5029.026222222222
49169,2432.0,128.0,320.0,128.0,62.9,11012.883555555556
49170,2432.0,128.0,320.0,320.0,64.78,7189.265444444444
49171,2432.0,128.0,320.0,512.0,67.10444444444445,6294.417
49172,2432.0,128.0,320.0,704.0,68.94444444444444,5837.258777777776
49173,2432.0,128.0,320.0,896.0,69.64555555555556,5531.6741111111105
49174,2432.0,128.0,320.0,1088.0,72.18444444444445,5422.518888888889
49175,2432.0,128.0,320.0,1280.0,71.72666666666666,5227.581666666666
49176,2432.0,128.0,320.0,1472.0,75.19333333333333,5222.190222222222
49177,2432.0,128.0,320.0,1664.0,75.66111111111111,5131.214555555555
49178,2432.0,128.0,320.0,1856.0,78.7811111111111,5099.235444444444
49179,2432.0,128.0,320.0,2048.0,81.91111111111111,5069.591777777778
49180,2432.0,128.0,320.0,2240.0,80.9888888888889,5024.810888888888
49181,2432.0,128.0,320.0,2432.0,88.1611111111111,5041.745333333332
49182,2432.0,128.0,320.0,2624.0,91.2911111111111,5040.495666666667
49183,2432.0,128.0,320.0,2816.0,99.50444444444443,5179.480333333333
49184,2432.0,128.0,320.0,3008.0,92.1,5029.026222222222
49185,2432.0,128.0,512.0,128.0,62.67111111111111,11012.883555555556
49186,2432.0,128.0,512.0,320.0,64.55111111111111,7189.265444444444
49187,2432.0,128.0,512.0,512.0,66.87555555555556,6294.417
49188,2432.0,128.0,512.0,704.0,68.71555555555557,5837.258777777776
49189,2432.0,128.0,512.0,896.0,69.41666666666667,5531.6741111111105
49190,2432.0,128.0,512.0,1088.0,71.95555555555556,5422.518888888889
49191,2432.0,128.0,512.0,1280.0,71.49777777777778,5227.581666666666
49192,2432.0,128.0,512.0,1472.0,74.96444444444444,5222.190222222222
49193,2432.0,128.0,512.0,1664.0,75.43222222222222,5131.214555555555
49194,2432.0,128.0,512.0,1856.0,78.55222222222223,5099.235444444444
49195,2432.0,128.0,512.0,2048.0,81.68222222222222,5069.591777777778
49196,2432.0,128.0,512.0,2240.0,80.76,5024.810888888888
49197,2432.0,128.0,512.0,2432.0,87.93222222222222,5041.745333333332
49198,2432.0,128.0,512.0,2624.0,91.06222222222222,5040.495666666667
49199,2432.0,128.0,512.0,2816.0,99.27555555555556,5179.480333333333
49200,2432.0,128.0,512.0,3008.0,91.8711111111111,5029.026222222222
49201,2432.0,128.0,704.0,128.0,63.477777777777774,11012.883555555556
49202,2432.0,128.0,704.0,320.0,65.35777777777777,7189.265444444444
49203,2432.0,128.0,704.0,512.0,67.68222222222222,6294.417
49204,2432.0,128.0,704.0,704.0,69.52222222222223,5837.258777777776
49205,2432.0,128.0,704.0,896.0,70.22333333333333,5531.6741111111105
49206,2432.0,128.0,704.0,1088.0,72.76222222222222,5422.518888888889
49207,2432.0,128.0,704.0,1280.0,72.30444444444444,5227.581666666666
49208,2432.0,128.0,704.0,1472.0,75.77111111111113,5222.190222222222
49209,2432.0,128.0,704.0,1664.0,76.23888888888888,5131.214555555555
49210,2432.0,128.0,704.0,1856.0,79.3588888888889,5099.235444444444
49211,2432.0,128.0,704.0,2048.0,82.4888888888889,5069.591777777778
49212,2432.0,128.0,704.0,2240.0,81.56666666666668,5024.810888888888
49213,2432.0,128.0,704.0,2432.0,88.7388888888889,5041.745333333332
49214,2432.0,128.0,704.0,2624.0,91.86888888888889,5040.495666666667
49215,2432.0,128.0,704.0,2816.0,100.08222222222221,5179.480333333333
49216,2432.0,128.0,704.0,3008.0,92.67777777777778,5029.026222222222
49217,2432.0,128.0,896.0,128.0,63.595555555555556,11012.883555555556
49218,2432.0,128.0,896.0,320.0,65.47555555555556,7189.265444444444
49219,2432.0,128.0,896.0,512.0,67.8,6294.417
49220,2432.0,128.0,896.0,704.0,69.64,5837.258777777776
49221,2432.0,128.0,896.0,896.0,70.34111111111112,5531.6741111111105
49222,2432.0,128.0,896.0,1088.0,72.88,5422.518888888889
49223,2432.0,128.0,896.0,1280.0,72.42222222222222,5227.581666666666
49224,2432.0,128.0,896.0,1472.0,75.88888888888889,5222.190222222222
49225,2432.0,128.0,896.0,1664.0,76.35666666666667,5131.214555555555
49226,2432.0,128.0,896.0,1856.0,79.47666666666666,5099.235444444444
49227,2432.0,128.0,896.0,2048.0,82.60666666666667,5069.591777777778
49228,2432.0,128.0,896.0,2240.0,81.68444444444445,5024.810888888888
49229,2432.0,128.0,896.0,2432.0,88.85666666666667,5041.745333333332
49230,2432.0,128.0,896.0,2624.0,91.98666666666666,5040.495666666667
49231,2432.0,128.0,896.0,2816.0,100.2,5179.480333333333
49232,2432.0,128.0,896.0,3008.0,92.79555555555557,5029.026222222222
