Performance_Constraint,BCR_disabled_RT,BCR_M/RT_RT,BCR_C/ERT_RT,BCR_MAX_RT,BCR_disabled_Cost,BCR_M/RT_Cost,BCR_C/ERT_Cost,BCR_MAX_Cost,BCR_disabled_Config,BCR_M/RT_Config,BCR_C/ERT_Config,BCR_MAX_Config,BCR_disabled_Iterations,BCR_M/RT_Iterations,BCR_C/ERT_Iterations,BCR_MAX_Iterations,BCR_threshold
2046.1267777777778,2037.6212222222218,2037.6212222222218,2037.6212222222218,2046.1177777777773,62.36555555555557,62.36555555555557,62.36555555555557,67.10444444444445,"{1: 896, 2: 1856, 3: 1664, 4: 2240}","{1: 896, 2: 1856, 3: 1664, 4: 2240}","{1: 896, 2: 1856, 3: 1664, 4: 2240}","{1: 1088, 2: 2048, 3: 1664, 4: 2048}",6.0,6.0,6.0,10.0,0.2
2190.1234006734007,2186.8622222222216,2186.8622222222216,2186.8622222222216,2186.8622222222216,54.95444444444445,54.95444444444445,54.95444444444445,54.95444444444445,"{1: 896, 2: 1472, 3: 1664, 4: 1664}","{1: 896, 2: 1472, 3: 1664, 4: 1664}","{1: 896, 2: 1472, 3: 1664, 4: 1664}","{1: 896, 2: 1472, 3: 1664, 4: 1664}",6.0,6.0,6.0,14.0,0.2
2334.1200235690235,2332.7148888888883,2332.7148888888883,2332.7148888888883,2314.643666666666,58.882222222222225,58.882222222222225,58.882222222222225,49.86333333333333,"{1: 704, 2: 1664, 3: 1664, 4: 1856}","{1: 704, 2: 1664, 3: 1664, 4: 1856}","{1: 704, 2: 1664, 3: 1664, 4: 1856}","{1: 896, 2: 1280, 3: 1088, 4: 1280}",6.0,6.0,6.0,14.0,0.2
2478.1166464646467,2461.0611111111107,2461.0611111111107,2461.0611111111107,2461.0611111111107,51.827777777777776,51.827777777777776,51.827777777777776,51.827777777777776,"{1: 704, 2: 1664, 3: 1664, 4: 1280}","{1: 704, 2: 1664, 3: 1664, 4: 1280}","{1: 704, 2: 1664, 3: 1664, 4: 1280}","{1: 704, 2: 1664, 3: 1664, 4: 1280}",6.0,6.0,6.0,13.0,0.2
2622.1132693602694,2515.188777777777,2515.188777777777,2515.188777777777,2515.188777777777,49.62777777777777,49.62777777777777,49.62777777777777,49.62777777777777,"{1: 704, 2: 1280, 3: 1088, 4: 1280}","{1: 704, 2: 1280, 3: 1088, 4: 1280}","{1: 704, 2: 1280, 3: 1088, 4: 1280}","{1: 704, 2: 1280, 3: 1088, 4: 1280}",6.0,6.0,6.0,13.0,0.2
2766.109892255892,2765.153555555555,2765.153555555555,2765.153555555555,2765.153555555555,49.74666666666667,49.74666666666667,49.74666666666667,49.74666666666667,"{1: 704, 2: 1664, 3: 1664, 4: 896}","{1: 704, 2: 1664, 3: 1664, 4: 896}","{1: 704, 2: 1664, 3: 1664, 4: 896}","{1: 704, 2: 1664, 3: 1664, 4: 896}",6.0,6.0,6.0,14.0,0.2
2910.106515151515,2819.2812222222215,2819.2812222222215,2819.2812222222215,2819.2812222222215,47.54666666666666,47.54666666666666,47.54666666666666,47.54666666666666,"{1: 704, 2: 1280, 3: 1088, 4: 896}","{1: 704, 2: 1280, 3: 1088, 4: 896}","{1: 704, 2: 1280, 3: 1088, 4: 896}","{1: 704, 2: 1280, 3: 1088, 4: 896}",6.0,6.0,6.0,14.0,0.2
3054.103138047138,3050.614222222221,3050.614222222221,3050.614222222221,3050.614222222221,50.08555555555556,50.08555555555556,50.08555555555556,50.08555555555556,"{1: 704, 2: 1856, 3: 1664, 4: 704}","{1: 704, 2: 1856, 3: 1664, 4: 704}","{1: 704, 2: 1856, 3: 1664, 4: 704}","{1: 704, 2: 1856, 3: 1664, 4: 704}",6.0,6.0,6.0,14.0,0.2
3198.099760942761,3124.865888888888,3124.865888888888,3124.865888888888,3124.865888888888,46.845555555555556,46.845555555555556,46.845555555555556,46.845555555555556,"{1: 704, 2: 1280, 3: 1088, 4: 704}","{1: 704, 2: 1280, 3: 1088, 4: 704}","{1: 704, 2: 1280, 3: 1088, 4: 704}","{1: 704, 2: 1280, 3: 1088, 4: 704}",6.0,6.0,6.0,15.0,0.2
3342.096383838384,3267.1242222222213,3267.1242222222213,3267.1242222222213,3267.1242222222213,46.38333333333333,46.38333333333333,46.38333333333333,46.38333333333333,"{1: 704, 2: 896, 3: 1088, 4: 704}","{1: 704, 2: 896, 3: 1088, 4: 704}","{1: 704, 2: 896, 3: 1088, 4: 704}","{1: 704, 2: 896, 3: 1088, 4: 704}",6.0,6.0,6.0,16.0,0.2
3486.093006734007,3480.4976666666653,3480.4976666666653,3480.4976666666653,3480.4976666666653,46.04,46.04,46.04,46.04,"{1: 704, 2: 896, 3: 512, 4: 704}","{1: 704, 2: 896, 3: 512, 4: 704}","{1: 704, 2: 896, 3: 512, 4: 704}","{1: 704, 2: 896, 3: 512, 4: 704}",6.0,6.0,6.0,17.0,0.2
3630.0896296296296,3582.0241111111104,3582.0241111111104,3582.0241111111104,3582.0241111111104,45.00555555555556,45.00555555555556,45.00555555555556,45.00555555555556,"{1: 704, 2: 1280, 3: 1088, 4: 512}","{1: 704, 2: 1280, 3: 1088, 4: 512}","{1: 704, 2: 1280, 3: 1088, 4: 512}","{1: 704, 2: 1280, 3: 1088, 4: 512}",6.0,6.0,6.0,15.0,0.2
3774.0862525252523,3724.282444444444,3724.282444444444,3724.282444444444,3724.282444444444,44.54333333333333,44.54333333333333,44.54333333333333,44.54333333333333,"{1: 704, 2: 896, 3: 1088, 4: 512}","{1: 704, 2: 896, 3: 1088, 4: 512}","{1: 704, 2: 896, 3: 1088, 4: 512}","{1: 704, 2: 896, 3: 1088, 4: 512}",6.0,6.0,6.0,16.0,0.2
3918.082875420875,3724.282444444444,3724.282444444444,3724.282444444444,3724.282444444444,44.54333333333333,44.54333333333333,44.54333333333333,44.54333333333333,"{1: 704, 2: 896, 3: 1088, 4: 512}","{1: 704, 2: 896, 3: 1088, 4: 512}","{1: 704, 2: 896, 3: 1088, 4: 512}","{1: 704, 2: 896, 3: 1088, 4: 512}",6.0,6.0,6.0,16.0,0.2
4062.0794983164983,3937.655888888888,3937.655888888888,3937.655888888888,3937.655888888888,44.2,44.2,44.2,44.2,"{1: 704, 2: 896, 3: 512, 4: 512}","{1: 704, 2: 896, 3: 512, 4: 512}","{1: 704, 2: 896, 3: 512, 4: 512}","{1: 704, 2: 896, 3: 512, 4: 512}",6.0,6.0,6.0,17.0,0.2
4206.0761212121215,3937.655888888888,3937.655888888888,3937.655888888888,3937.655888888888,44.2,44.2,44.2,44.2,"{1: 704, 2: 896, 3: 512, 4: 512}","{1: 704, 2: 896, 3: 512, 4: 512}","{1: 704, 2: 896, 3: 512, 4: 512}","{1: 704, 2: 896, 3: 512, 4: 512}",6.0,6.0,6.0,17.0,0.2
4350.072744107744,3937.655888888888,3937.655888888888,3937.655888888888,3937.655888888888,44.2,44.2,44.2,44.2,"{1: 704, 2: 896, 3: 512, 4: 512}","{1: 704, 2: 896, 3: 512, 4: 512}","{1: 704, 2: 896, 3: 512, 4: 512}","{1: 704, 2: 896, 3: 512, 4: 512}",6.0,6.0,6.0,17.0,0.2
4494.069367003367,4476.872555555557,4476.872555555557,4476.872555555557,4476.872555555557,42.68111111111111,42.68111111111111,42.68111111111111,42.68111111111111,"{1: 704, 2: 1280, 3: 1088, 4: 320}","{1: 704, 2: 1280, 3: 1088, 4: 320}","{1: 704, 2: 1280, 3: 1088, 4: 320}","{1: 704, 2: 1280, 3: 1088, 4: 320}",6.0,6.0,6.0,16.0,0.2
4638.06598989899,4619.13088888889,4619.13088888889,4619.13088888889,4619.13088888889,42.21888888888889,42.21888888888889,42.21888888888889,42.21888888888889,"{1: 704, 2: 896, 3: 1088, 4: 320}","{1: 704, 2: 896, 3: 1088, 4: 320}","{1: 704, 2: 896, 3: 1088, 4: 320}","{1: 704, 2: 896, 3: 1088, 4: 320}",6.0,6.0,6.0,17.0,0.2
4782.0626127946125,4619.13088888889,4619.13088888889,4619.13088888889,4619.13088888889,42.21888888888889,42.21888888888889,42.21888888888889,42.21888888888889,"{1: 704, 2: 896, 3: 1088, 4: 320}","{1: 704, 2: 896, 3: 1088, 4: 320}","{1: 704, 2: 896, 3: 1088, 4: 320}","{1: 704, 2: 896, 3: 1088, 4: 320}",6.0,6.0,6.0,17.0,0.2
4926.059235690235,4832.504333333333,4832.504333333333,4832.504333333333,4832.504333333333,41.87555555555555,41.87555555555555,41.87555555555555,41.87555555555555,"{1: 704, 2: 896, 3: 512, 4: 320}","{1: 704, 2: 896, 3: 512, 4: 320}","{1: 704, 2: 896, 3: 512, 4: 320}","{1: 704, 2: 896, 3: 512, 4: 320}",6.0,6.0,6.0,18.0,0.2
5070.055858585859,4832.504333333333,4832.504333333333,4832.504333333333,4832.504333333333,41.87555555555555,41.87555555555555,41.87555555555555,41.87555555555555,"{1: 704, 2: 896, 3: 512, 4: 320}","{1: 704, 2: 896, 3: 512, 4: 320}","{1: 704, 2: 896, 3: 512, 4: 320}","{1: 704, 2: 896, 3: 512, 4: 320}",6.0,6.0,6.0,18.0,0.2
5214.052481481482,4832.504333333333,4832.504333333333,4832.504333333333,4832.504333333333,41.87555555555555,41.87555555555555,41.87555555555555,41.87555555555555,"{1: 704, 2: 896, 3: 512, 4: 320}","{1: 704, 2: 896, 3: 512, 4: 320}","{1: 704, 2: 896, 3: 512, 4: 320}","{1: 704, 2: 896, 3: 512, 4: 320}",6.0,6.0,6.0,18.0,0.2
5358.049104377104,4832.504333333333,4832.504333333333,4832.504333333333,4832.504333333333,41.87555555555555,41.87555555555555,41.87555555555555,41.87555555555555,"{1: 704, 2: 896, 3: 512, 4: 320}","{1: 704, 2: 896, 3: 512, 4: 320}","{1: 704, 2: 896, 3: 512, 4: 320}","{1: 704, 2: 896, 3: 512, 4: 320}",6.0,6.0,6.0,18.0,0.2
5502.045727272727,4832.504333333333,4832.504333333333,4832.504333333333,4832.504333333333,41.87555555555555,41.87555555555555,41.87555555555555,41.87555555555555,"{1: 704, 2: 896, 3: 512, 4: 320}","{1: 704, 2: 896, 3: 512, 4: 320}","{1: 704, 2: 896, 3: 512, 4: 320}","{1: 704, 2: 896, 3: 512, 4: 320}",6.0,6.0,6.0,18.0,0.2
