Budget,BCR_disabled_RT,BCR_RT/M_RT,BCR_ERT/C_RT,BCR_MAX_RT,BCR_disabled_Cost,BCR_RT/M_Cost,BCR_ERT/C_Cost,BCR_MAX_Cost,BCR_disabled_Config,BCR_RT/M_Config,BCR_ERT/C_Config,BCR_MAX_Config,BCR_disabled_Iterations,BCR_RT/M_Iterations,BCR_ERT/C_Iterations,BCR_MAX_Iterations,BCR_threshold
40.64,8242.20388888889,8242.20388888889,16301.792444444445,8242.20388888889,40.574444444444445,40.574444444444445,40.64,40.574444444444445,"{1: 896, 2: 896, 3: 1088, 4: 128}","{1: 896, 2: 896, 3: 1088, 4: 128}","{1: 128, 2: 128, 3: 128, 4: 128}","{1: 896, 2: 896, 3: 1088, 4: 128}",6.0,6.0,2.0,6.0,0.2
41.392648709315374,8099.945555555557,8099.945555555557,11019.070777777777,8099.945555555557,41.03666666666667,41.03666666666667,40.66666666666667,41.03666666666667,"{1: 896, 2: 1280, 3: 1088, 4: 128}","{1: 896, 2: 1280, 3: 1088, 4: 128}","{1: 896, 2: 128, 3: 128, 4: 128}","{1: 896, 2: 1280, 3: 1088, 4: 128}",6.0,6.0,3.0,7.0,0.2
42.145297418630754,8096.358222222224,8096.358222222224,11019.070777777777,8096.358222222224,42.07666666666666,42.07666666666666,40.66666666666667,42.07666666666666,"{1: 896, 2: 1472, 3: 1088, 4: 128}","{1: 896, 2: 1472, 3: 1088, 4: 128}","{1: 896, 2: 128, 3: 128, 4: 128}","{1: 896, 2: 1472, 3: 1088, 4: 128}",6.0,6.0,3.0,8.0,0.2
42.89794612794613,4418.585777777778,4418.585777777778,11019.070777777777,8068.531222222224,42.45444444444445,42.45444444444445,40.66666666666667,42.193333333333335,"{1: 896, 2: 896, 3: 1088, 4: 320}","{1: 896, 2: 896, 3: 1088, 4: 320}","{1: 896, 2: 128, 3: 128, 4: 128}","{1: 896, 2: 1472, 3: 1664, 4: 128}",6.0,6.0,3.0,9.0,0.2
43.65059483726151,8208.787444444444,8208.787444444444,10985.654333333332,4276.327444444446,43.34777777777777,43.34777777777777,43.44,42.916666666666664,"{1: 1088, 2: 896, 3: 1088, 4: 128}","{1: 1088, 2: 896, 3: 1088, 4: 128}","{1: 1088, 2: 128, 3: 128, 4: 128}","{1: 896, 2: 1280, 3: 1088, 4: 320}",5.0,5.0,3.0,8.0,0.2
44.40324354657688,8066.529111111112,8066.529111111112,8066.529111111112,4244.913111111112,43.81,43.81,43.81,44.07333333333333,"{1: 1088, 2: 1280, 3: 1088, 4: 128}","{1: 1088, 2: 1280, 3: 1088, 4: 128}","{1: 1088, 2: 1280, 3: 1088, 4: 128}","{1: 896, 2: 1472, 3: 1664, 4: 320}",6.0,6.0,7.0,10.0,0.2
45.155892255892255,4598.542777777778,4598.542777777778,8066.529111111112,4222.199777777779,44.88444444444444,44.88444444444444,43.81,45.11666666666666,"{1: 1088, 2: 896, 3: 512, 4: 320}","{1: 1088, 2: 896, 3: 512, 4: 320}","{1: 1088, 2: 1280, 3: 1088, 4: 128}","{1: 896, 2: 1664, 3: 1664, 4: 320}",6.0,6.0,7.0,11.0,0.2
45.908540965207635,4242.911000000001,4242.911000000001,4242.911000000001,3381.479,45.690000000000005,45.690000000000005,45.690000000000005,45.24111111111111,"{1: 1088, 2: 1280, 3: 1088, 4: 320}","{1: 1088, 2: 1280, 3: 1088, 4: 320}","{1: 1088, 2: 1280, 3: 1088, 4: 320}","{1: 896, 2: 1280, 3: 1088, 4: 512}",7.0,7.0,8.0,9.0,0.2
46.66118967452301,8164.534111111113,8164.534111111113,8765.259666666667,3350.0646666666667,46.24111111111112,46.24111111111112,46.588888888888896,46.39777777777778,"{1: 1472, 2: 896, 3: 1088, 4: 128}","{1: 1472, 2: 896, 3: 1088, 4: 128}","{1: 1472, 2: 1280, 3: 320, 4: 128}","{1: 896, 2: 1472, 3: 1664, 4: 512}",5.0,5.0,6.0,11.0,0.2
47.41383838383838,2760.994444444444,2760.994444444444,5537.861333333332,2924.3207777777766,47.32,47.32,47.412222222222226,47.081111111111106,"{1: 896, 2: 896, 3: 1088, 4: 896}","{1: 896, 2: 896, 3: 1088, 4: 896}","{1: 896, 2: 128, 3: 128, 4: 896}","{1: 896, 2: 1280, 3: 1088, 4: 704}",6.0,6.0,4.0,10.0,0.2
48.16648709315376,2618.736111111111,2618.736111111111,5537.861333333332,2618.736111111111,47.782222222222224,47.782222222222224,47.412222222222226,47.782222222222224,"{1: 896, 2: 1280, 3: 1088, 4: 896}","{1: 896, 2: 1280, 3: 1088, 4: 896}","{1: 896, 2: 128, 3: 128, 4: 896}","{1: 896, 2: 1280, 3: 1088, 4: 896}",7.0,7.0,4.0,10.0,0.2
48.919135802469135,2615.1487777777775,2615.1487777777775,5537.861333333332,2615.1487777777775,48.82222222222222,48.82222222222222,47.412222222222226,48.82222222222222,"{1: 896, 2: 1472, 3: 1088, 4: 896}","{1: 896, 2: 1472, 3: 1088, 4: 896}","{1: 896, 2: 128, 3: 128, 4: 896}","{1: 896, 2: 1472, 3: 1088, 4: 896}",7.0,7.0,4.0,11.0,0.2
49.67178451178451,2456.9019999999996,2456.9019999999996,5233.768888888888,2587.3217777777777,49.40111111111111,49.40111111111111,49.49333333333333,48.93888888888889,"{1: 896, 2: 896, 3: 1088, 4: 1280}","{1: 896, 2: 896, 3: 1088, 4: 1280}","{1: 896, 2: 128, 3: 128, 4: 1280}","{1: 896, 2: 1472, 3: 1664, 4: 896}",6.0,6.0,4.0,12.0,0.2
50.42443322109989,2314.643666666666,2314.643666666666,5233.768888888888,2314.643666666666,49.86333333333333,49.86333333333333,49.49333333333333,49.86333333333333,"{1: 896, 2: 1280, 3: 1088, 4: 1280}","{1: 896, 2: 1280, 3: 1088, 4: 1280}","{1: 896, 2: 128, 3: 128, 4: 1280}","{1: 896, 2: 1280, 3: 1088, 4: 1280}",7.0,7.0,4.0,11.0,0.2
51.17708193041526,2283.2293333333328,2283.2293333333328,5233.768888888888,2283.2293333333328,51.019999999999996,51.019999999999996,49.49333333333333,51.019999999999996,"{1: 896, 2: 1472, 3: 1664, 4: 1280}","{1: 896, 2: 1472, 3: 1664, 4: 1280}","{1: 896, 2: 128, 3: 128, 4: 1280}","{1: 896, 2: 1472, 3: 1664, 4: 1280}",8.0,8.0,4.0,13.0,0.2
51.929730639730636,2283.2293333333328,2283.2293333333328,5233.768888888888,2283.2293333333328,51.019999999999996,51.019999999999996,49.49333333333333,51.019999999999996,"{1: 896, 2: 1472, 3: 1664, 4: 1280}","{1: 896, 2: 1472, 3: 1664, 4: 1280}","{1: 896, 2: 128, 3: 128, 4: 1280}","{1: 896, 2: 1472, 3: 1664, 4: 1280}",8.0,8.0,4.0,13.0,0.2
52.682379349046016,2281.2272222222214,2281.2272222222214,2281.2272222222214,2281.2272222222214,52.63666666666667,52.63666666666667,52.63666666666667,52.63666666666667,"{1: 1088, 2: 1280, 3: 1088, 4: 1280}","{1: 1088, 2: 1280, 3: 1088, 4: 1280}","{1: 1088, 2: 1280, 3: 1088, 4: 1280}","{1: 1088, 2: 1280, 3: 1088, 4: 1280}",7.0,7.0,8.0,12.0,0.2
53.4350280583614,2360.534888888888,2360.534888888888,5137.401777777776,2281.2272222222214,53.33555555555556,53.33555555555556,53.42777777777778,52.63666666666667,"{1: 896, 2: 896, 3: 1088, 4: 1664}","{1: 896, 2: 896, 3: 1088, 4: 1664}","{1: 896, 2: 128, 3: 128, 4: 1664}","{1: 1088, 2: 1280, 3: 1088, 4: 1280}",6.0,6.0,4.0,12.0,0.2
54.18767676767677,2218.2765555555548,2218.2765555555548,5137.401777777776,2218.2765555555548,53.797777777777775,53.797777777777775,53.42777777777778,53.797777777777775,"{1: 896, 2: 1280, 3: 1088, 4: 1664}","{1: 896, 2: 1280, 3: 1088, 4: 1664}","{1: 896, 2: 128, 3: 128, 4: 1664}","{1: 896, 2: 1280, 3: 1088, 4: 1664}",7.0,7.0,4.0,12.0,0.2
54.94032547699214,2214.689222222222,2214.689222222222,5137.401777777776,2214.689222222222,54.837777777777774,54.837777777777774,53.42777777777778,54.837777777777774,"{1: 896, 2: 1472, 3: 1088, 4: 1664}","{1: 896, 2: 1472, 3: 1088, 4: 1664}","{1: 896, 2: 128, 3: 128, 4: 1664}","{1: 896, 2: 1472, 3: 1088, 4: 1664}",7.0,7.0,4.0,13.0,0.2
55.692974186307524,2186.8622222222216,2186.8622222222216,5137.401777777776,2186.8622222222216,54.95444444444445,54.95444444444445,53.42777777777778,54.95444444444445,"{1: 896, 2: 1472, 3: 1664, 4: 1664}","{1: 896, 2: 1472, 3: 1664, 4: 1664}","{1: 896, 2: 128, 3: 128, 4: 1664}","{1: 896, 2: 1472, 3: 1664, 4: 1664}",8.0,8.0,4.0,14.0,0.2
56.4456228956229,2327.118444444444,2327.118444444444,4560.559222222222,2164.1488888888885,56.108888888888885,56.108888888888885,56.44555555555556,55.99777777777778,"{1: 1088, 2: 896, 3: 1088, 4: 1664}","{1: 1088, 2: 896, 3: 1088, 4: 1664}","{1: 1088, 2: 320, 3: 128, 4: 1664}","{1: 896, 2: 1664, 3: 1664, 4: 1664}",6.0,6.0,5.0,15.0,0.2
57.19827160493827,2186.297444444444,2184.8601111111107,5105.4226666666655,2184.8601111111107,56.91777777777778,56.571111111111115,56.54777777777778,56.571111111111115,"{1: 896, 2: 1280, 3: 1088, 4: 1856}","{1: 1088, 2: 1280, 3: 1088, 4: 1664}","{1: 896, 2: 128, 3: 128, 4: 1856}","{1: 1088, 2: 1280, 3: 1088, 4: 1664}",7.0,7.0,4.0,13.0,0.2
57.95092031425365,2186.297444444444,2153.445777777777,5105.4226666666655,2153.445777777777,56.91777777777778,57.72777777777778,56.54777777777778,57.72777777777778,"{1: 896, 2: 1280, 3: 1088, 4: 1856}","{1: 1088, 2: 1472, 3: 1664, 4: 1664}","{1: 896, 2: 128, 3: 128, 4: 1856}","{1: 1088, 2: 1472, 3: 1664, 4: 1664}",7.0,8.0,4.0,15.0,0.2
58.703569023569024,2154.883111111111,2153.445777777777,5105.4226666666655,2153.445777777777,58.07444444444445,57.72777777777778,56.54777777777778,57.72777777777778,"{1: 896, 2: 1472, 3: 1664, 4: 1856}","{1: 1088, 2: 1472, 3: 1664, 4: 1664}","{1: 896, 2: 128, 3: 128, 4: 1856}","{1: 1088, 2: 1472, 3: 1664, 4: 1664}",8.0,8.0,4.0,15.0,0.2
59.4562177328844,2111.8728888888886,2111.8728888888886,5030.99811111111,2111.8728888888886,59.12555555555556,59.12555555555556,58.75555555555556,59.12555555555556,"{1: 896, 2: 1280, 3: 1088, 4: 2240}","{1: 896, 2: 1280, 3: 1088, 4: 2240}","{1: 896, 2: 128, 3: 128, 4: 2240}","{1: 896, 2: 1280, 3: 1088, 4: 2240}",7.0,7.0,4.0,13.0,0.2
