,Duration
60,3450.999975204468
61,3108.999729156494
62,4776.000261306763
63,3511.000156402588
64,3315.000057220459
65,4784.999847412109
66,4201.000213623047
67,4024.000406265259
68,3101.9997596740723
69,3152.0001888275146
70,3644.0000534057617
71,2805.000066757202
72,3716.0000801086426
73,3329.9999237060547
74,2672.999858856201
75,3135.9996795654297
76,4766.9997215271
77,3073.9998817443848
78,2776.0000228881836
79,3470.9999561309814
80,3315.999746322632
81,5284.999847412109
82,3285.0000858306885
83,3305.999994277954
84,4516.9997215271
85,3214.9999141693115
86,3219.0001010894775
87,3171.0000038146973
88,3309.999942779541
89,3192.000150680542
90,3246.999979019165
91,3187.999963760376
92,4849.999904632568
93,4010.999917984009
94,3222.9998111724854
95,3147.0000743865967
96,3197.999954223633
97,3156.0001373291016
98,3909.9998474121094
99,3663.9997959136963
100,3282.0000648498535
101,2918.9999103546143
102,3186.000108718872
103,3627.000093460083
104,3139.000177383423
105,3907.0000648498535
106,3203.000068664551
107,3376.000165939331
108,2907.0003032684326
109,2879.999876022339
110,3990.000009536743
111,3163.0001068115234
112,3506.000280380249
113,4220.0000286102295
114,3148.9999294281006
115,3133.000135421753
116,3118.000030517578
117,3569.000244140625
118,3206.0000896453857
119,3970.9999561309814
120,7040.000200271606
121,3164.0002727508545
122,5690.999984741211
123,3490.999698638916
124,4295.000076293945
125,3972.9998111724854
126,3537.9998683929443
127,3184.999942779541
128,4359.999895095825
129,3320.000171661377
130,3543.9999103546143
131,3799.999952316284
132,6178.999900817871
133,2922.999858856201
134,3861.999988555908
135,3181.999921798706
136,3122.999906539917
137,4073.9998817443848
138,3147.9997634887695
139,4866.999864578247
140,4292.999982833862
141,5680.999755859375
142,4154.000043869019
143,3185.00018119812
144,2890.9997940063477
145,3202.000141143799
146,6604.999780654907
147,3233.0000400543213
148,5279.000043869019
149,3324.000120162964
150,3185.00018119812
151,3306.999921798706
152,3185.00018119812
153,3176.0001182556152
154,3495.000123977661
155,3133.000135421753
156,3182.999849319458
157,3325.000047683716
158,3158.0002307891846
159,3517.9998874664307
160,3136.000156402588
161,3299.999952316284
162,3295.0000762939453
163,3151.0002613067627
164,3158.9999198913574
165,3240.999937057495
166,3329.9999237060547
167,3207.9997062683105
168,2825.000047683716
169,3164.9999618530273
170,4078.9999961853027
171,3183.000326156616
172,3178.999900817871
173,3178.0002117156982
174,3258.000373840332
175,3707.0000171661377
176,2862.0002269744873
177,3865.999937057495
178,4275.000095367432
179,3173.0000972747803
180,4927.000284194946
181,3468.0001735687256
182,3159.9998474121094
183,3497.999906539917
184,3476.9997596740723
185,4953.999996185303
186,4890.000104904175
187,3151.0000228881836
188,3987.0002269744873
189,4743.000030517578
190,4757.999897003174
191,3061.999797821045
192,3191.999912261963
193,3180.000066757202
194,3164.9999618530273
195,3194.000005722046
196,3486.999988555908
197,2895.9999084472656
198,3267.9998874664307
199,4665.999889373779
200,3172.999858856201
201,4582.99994468689
202,3136.000156402588
203,2843.9998626708984
204,3897.9997634887695
205,3317.999839782715
206,3277.9998779296875
207,3927.000045776367
208,3156.0001373291016
209,3174.999952316284
210,2917.0000553131104
211,4878.999948501587
212,3322.9997158050537
213,3200.000047683716
214,3215.0001525878906
215,3889.9998664855957
216,4857.000112533569
217,3986.0000610351562
218,2917.9999828338623
219,3167.999744415283
220,3338.9999866485596
221,4002.000093460083
222,6508.999824523926
223,3558.000087738037
224,3250.0
225,3513.9999389648438
226,3470.0000286102295
227,3894.9999809265137
228,3559.999942779541
229,2862.0002269744873
230,3546.999931335449
231,4833.000183105469
232,3287.0001792907715
233,3522.0000743865967
234,3144.000291824341
235,3126.999855041504
236,3878.000020980835
237,3899.0001678466797
238,5814.99981880188
239,3910.0000858306885
240,2908.9999198913574
241,4342.000246047974
242,3619.0004348754883
243,3231.9998741149902
244,3470.0000286102295
245,3140.9997940063477
246,3310.999870300293
247,3134.999990463257
248,3478.9998531341553
249,4023.0000019073486
250,3144.9999809265137
251,3290.9996509552
252,4525.000095367432
253,3123.999834060669
254,4095.0000286102295
255,3247.999906539917
256,3383.999824523926
257,3608.9999675750732
258,5184.999942779541
259,4598.000049591064
260,3318.999767303467
261,3171.0000038146973
262,5240.000009536743
263,4831.999778747559
264,2883.999824523926
265,3336.9998931884766
266,3202.9998302459717
267,3331.9997787475586
268,4283.999919891357
269,3191.00022315979
270,4705.000162124634
271,3134.999990463257
272,3192.000150680542
273,3256.00004196167
274,3209.0001106262207
275,3217.9999351501465
276,4805.000066757202
277,3541.0001277923584
278,3250.0
279,3174.000024795532
280,3279.0000438690186
281,3196.000099182129
282,3148.9999294281006
283,3144.000291824341
284,3379.000425338745
285,3510.999917984009
286,3297.0001697540283
287,4026.0000228881836
288,4621.000051498413
289,3190.999984741211
290,3161.0000133514404
291,3187.000274658203
292,2902.0001888275146
293,3267.9998874664307
294,3588.0002975463867
295,5967.9999351501465
296,4291.000127792358
297,3309.000015258789
298,3521.9998359680176
299,4295.999765396118
300,2902.9998779296875
301,5561.999797821045
302,3246.999740600586
303,3303.999900817871
304,3474.9999046325684
305,2865.000009536743
306,3507.999897003174
307,3414.9999618530273
308,3173.0000972747803
309,3353.9998531341553
310,3297.999858856201
311,3441.999912261963
312,3226.0000705718994
313,3142.9998874664307
314,5830.9996128082275
315,6553.999900817871
316,3186.000108718872
317,3907.9997539520264
318,3120.000123977661
319,2868.000030517578
320,3174.000024795532
321,3303.999900817871
322,4023.9999294281006
323,3295.0000762939453
324,3150.0000953674316
325,3259.999990463257
326,3733.9999675750732
327,3125.0
328,3577.000141143799
