Function,Memory Size,Max Memory Used,Duration,Billed Duration,UTCTimestamp,RequestId
f1,1536,60,741.19,800,1580371240.0,16daddac-26ad-40e9-ada4-c2aa51171038
f1,1536,60,728.75,800,1580371250.0,2b28cea9-fdf2-4db9-9575-3080a8b76e75
f1,1536,60,715.8,800,1580371261.0,a1bcc6b6-8eb1-456c-8d4a-4b1550bd2768
f1,1536,60,738.04,800,1580371271.0,cd4eab0f-ef75-4953-a41f-5315f4c6c998
f1,1536,60,728.75,800,1580371281.0,324646ad-9b2c-49ce-8729-6f614c38eb0c
f1,1536,60,726.69,800,1580371291.0,fc49d1b7-1f7d-4743-84f4-6fa7f809c761
f1,1536,60,721.25,800,1580371301.0,0e4e259d-b677-4960-bf82-2971261581a5
f1,1536,60,714.15,800,1580371312.0,8754d25c-3107-4323-b6fd-545028a77324
f1,1536,60,811.03,900,1580371322.0,6bdc0ec0-8e0e-4a53-93db-78ae1daa5d3c
f1,1536,60,715.46,800,1580371332.0,f2fc4efb-925f-44e4-ab9a-42f2af103839
f1,1536,60,731.58,800,1580371342.0,fbafebc0-b54c-4714-93dc-e4da45afb0f1
f1,1536,60,759.72,800,1580371352.0,65455360-4ffc-41c0-aa30-479607f0bd77
f1,1536,60,727.76,800,1580371362.0,e638cd78-0a64-4b50-bf2b-d7f060f29d5f
f1,1536,60,725.49,800,1580371373.0,42e235df-cc62-4384-83f3-6d0694c99569
f1,1536,60,722.33,800,1580371383.0,ddd3a11c-14fd-4314-b08f-7e9b5b27dabf
f1,1536,60,728.0,800,1580371393.0,313e336d-3dbb-4a97-921b-93f48da822b5
f1,1536,60,727.61,800,1580371403.0,0b122d15-70fb-4311-8549-ef82db41709f
f1,1536,60,732.18,800,1580371414.0,718df563-fb85-4c2e-b987-b98f6207e765
f1,1536,60,809.8,900,1580371424.0,f538dc8e-be64-424f-86d4-289446903917
f1,1536,60,725.98,800,1580371434.0,b810d764-a753-477d-8ff2-f3dc6216d95e
f1,1536,60,717.57,800,1580371444.0,3be5b9be-3008-4ae7-8e41-b77b7904e908
f1,1536,60,723.29,800,1580371454.0,3229b000-aa36-4a40-9902-ad1112d65d6e
f1,1536,60,725.69,800,1580371465.0,17ec0ad3-383c-4901-9e85-c94e22bfe260
f1,1536,60,730.43,800,1580371475.0,6e0f08b7-0504-4474-81e9-47adafb0fdfb
f1,1536,60,714.86,800,1580371485.0,d9ea2fd7-e966-4d16-8508-243ffd1a80c6
f1,1536,60,715.46,800,1580371495.0,3f5cba87-c319-4e8f-9264-e0a450e27b87
f1,1536,60,730.42,800,1580371505.0,505cfc39-fb09-41c2-a5aa-93ad1f853608
f1,1536,60,732.9,800,1580371516.0,bb230d57-25c5-4475-ae4c-ce2d3569110c
f1,1536,60,736.93,800,1580371526.0,f7880123-4fc3-4cd1-a96a-4e7779702b3f
f1,1536,60,813.2,900,1580371536.0,5b01b7fd-cc69-4e84-aeb0-1fb12cada373
f1,1536,60,710.12,800,1580371546.0,af381893-71e2-4ff3-a82c-05501460dda9
f1,1536,60,736.76,800,1580371557.0,98eee8df-39d0-4f68-a3a4-5fb08e484aa2
f1,1536,60,714.71,800,1580371567.0,b9a98115-ba41-45cc-9434-37fe86261345
f1,1536,61,741.58,800,1580371577.0,a03aa3b0-a706-4ce6-8d8b-e5fd4c509a30
f1,1536,61,727.6,800,1580371587.0,5e032a00-4540-413a-8092-4e09b24c7487
f1,1536,61,724.06,800,1580371597.0,9eeaf832-7a48-4082-9bec-e3551d937ae7
f1,1536,61,728.57,800,1580371607.0,29511100-8683-4dde-86b1-f9c50cb77317
f1,1536,61,712.21,800,1580371617.0,abe232ea-7091-4e7f-b2fd-16e47c89681b
f1,1536,61,720.64,800,1580371628.0,d17603ed-d807-4add-a60e-845f2991042a
f1,1536,61,737.21,800,1580371638.0,f336ccab-6ed6-4dc2-9108-bbca3bf3d5d9
f1,1536,61,720.32,800,1580371648.0,83dc348b-e7cf-4882-87a5-a31b21e722f3
f1,1536,61,717.25,800,1580371658.0,dbb089a1-ed28-4e84-b4ae-8812bf6e7126
f1,1536,61,736.47,800,1580371668.0,562eda31-3ee6-4b85-9081-327f4545bfe2
f1,1536,61,730.33,800,1580371678.0,cd35ac05-0887-48ea-b410-91f364e45298
f1,1536,61,731.01,800,1580371689.0,09d073ee-8ef5-47ab-952c-9e5f9bf952f8
f1,1536,61,727.06,800,1580371699.0,322cd269-d41d-4d47-bf83-ca35f0991222
f1,1536,61,808.57,900,1580371709.0,63b2d56c-b23a-4ad0-9b6d-d3ac6f091a05
f1,1536,61,723.53,800,1580371719.0,61dc6a66-18c1-4fe2-baef-09e62216c0e4
f1,1536,61,757.75,800,1580371729.0,fd21cf8e-362b-4081-9510-558b5cdb4e54
f1,1536,61,530.68,600,1580371740.0,8d10b670-1cdf-47df-92c7-7eef3881468d
f1,1536,61,629.72,700,1580371750.0,dfd3bf75-e310-4a72-a0d4-3237dd0cd67b
f1,1536,61,610.39,700,1580371760.0,b29496f0-c465-4b2a-a2de-359ed1662907
f1,1536,61,621.27,700,1580371770.0,0dc1cade-5303-4f0e-92b4-cb48145319e6
f1,1536,61,639.34,700,1580371780.0,8f5ad99e-43a4-4f99-896c-1c2294b468d3
f1,1536,61,618.09,700,1580371791.0,bad4a575-ea57-42a3-9311-91b849a9729b
f1,1536,61,727.31,800,1580371801.0,8daed47f-8bae-453b-9605-0e03a781cbcf
f1,1536,61,821.23,900,1580371811.0,e0fa40bb-483b-47af-bf56-a3401fdca060
f1,1536,61,832.07,900,1580371821.0,0e4acc27-4756-4d06-a8b9-11ba1c689836
f1,1536,61,821.57,900,1580371831.0,5970d533-5fff-4e1a-abb3-e2da7b3689f3
f1,1536,61,822.98,900,1580371842.0,c02d45f5-5120-407a-9d80-09ae74721868
f1,1536,61,841.6,900,1580371852.0,e98e1d76-a3bb-4e48-be81-0e5e15a564cf
f1,1536,61,834.07,900,1580371862.0,215e8c61-964e-4461-bd87-a1abde2e859e
f1,1536,61,824.27,900,1580371872.0,ca05d34b-b4f7-4d9c-b2ff-c4da41489d3e
f1,1536,61,828.76,900,1580371882.0,f66bec68-43dd-4dae-a371-999c4998bb60
f1,1536,61,822.23,900,1580371892.0,318db070-7851-436b-aa00-6bd039ca835c
f1,1536,61,827.5,900,1580371903.0,0e38e596-eb66-4386-badd-b954a14f43b6
f1,1536,61,842.27,900,1580371913.0,28381f23-a69d-4fed-b6ef-0bf31e6f0e3e
f1,1536,61,837.72,900,1580371923.0,48bf73f6-3d46-4c57-af64-b94a07cfa673
f1,1536,61,840.24,900,1580371933.0,6fb2a1b1-d099-4b62-9e32-1a8d8d6b1907
f1,1536,61,827.4,900,1580371943.0,f70c2e37-0b5f-479e-846b-a305cbf7dfad
f1,1536,61,842.08,900,1580371954.0,7cefda2e-04ad-4630-9131-c80de174aab3
f1,1536,61,819.1,900,1580371964.0,fae22f23-73d8-451d-99a5-7922511e8f83
f1,1536,61,827.89,900,1580371974.0,9db20f8e-f5ba-422a-9df9-a6ff81fc939d
f1,1536,61,824.87,900,1580371984.0,070564a1-c2b6-42c8-a293-c4033e092f47
f1,1536,61,827.57,900,1580371995.0,45c6674d-a13f-4975-96f9-4a045030a132
f1,1536,61,824.79,900,1580372005.0,6479d320-1d80-4a70-8480-eeb41f0c575f
f1,1536,61,820.67,900,1580372015.0,44032ff0-9ca5-47fd-8adb-2745920b28af
f1,1536,61,818.74,900,1580372025.0,609f5a69-4f81-4711-8131-7066c7daaa52
f1,1536,61,840.0,900,1580372035.0,a731d5e9-fd8c-4c10-93ab-04e1bd049260
f1,1536,61,822.76,900,1580372046.0,f5a31853-c8d2-4615-afaa-ebcc0003d4c8
f1,1536,61,834.37,900,1580372056.0,8ac378ad-a469-4968-a5ba-412d04ec6db1
f1,1536,61,826.05,900,1580372066.0,40cb51a8-b9e1-465d-b7be-2208beda7cc3
f1,1536,61,831.84,900,1580372076.0,f691b584-d341-4001-8cb3-60054c4d33b7
f1,1536,61,827.15,900,1580372086.0,fe3ef11a-03cf-4e74-9241-ee3eb6c9604c
f1,1536,61,809.42,900,1580372096.0,5104aac1-9401-461f-935d-749ef29298ac
f1,1536,61,821.66,900,1580372107.0,5c67ff90-1547-43b0-bee2-a73a2f94494d
f1,1536,61,813.22,900,1580372117.0,c4649620-1416-4f05-a31e-3fef63280636
f1,1536,61,816.47,900,1580372127.0,fbd11896-5b3a-4d4c-9489-0d1028ff979e
f1,1536,61,829.8,900,1580372137.0,0bdb2b1c-4dab-46d4-99ce-b65bb8314fc3
f1,1536,61,821.28,900,1580372147.0,b49803af-e9cf-41a6-8a46-f071f018e035
f1,1536,61,847.15,900,1580372158.0,a1b3e4a1-247c-4e59-b8a1-fd4d96e1913a
f1,1536,61,819.15,900,1580372168.0,6750ba9d-b4e0-4b46-b261-0cf581c0beba
f1,1536,61,829.32,900,1580372178.0,2fc182d0-8b09-46af-a5fd-29d2deb6b239
f1,1536,61,816.77,900,1580372188.0,5e0b1c21-1f07-4de8-a287-fe907aed2dc0
f1,1536,61,818.99,900,1580372198.0,a9940460-1a5f-4a8a-9bd8-cbb09c0f51d0
f1,1536,61,837.41,900,1580372208.0,94cb1bd7-9af0-4e08-87e4-d85dffbc9b56
f1,1536,61,819.98,900,1580372219.0,17a500ce-6ef7-4032-b578-5fa808e51384
f1,1536,61,814.84,900,1580372229.0,1a6e152e-fd65-42f5-ad66-d21268b9066f
f1,1536,61,837.77,900,1580372239.0,a1607476-9fca-444c-81ef-7966cc2eed37
f1,1536,61,857.17,900,1580372249.0,618d1a04-3e98-43cf-bc39-a54a9b522013
f1,1536,61,826.28,900,1580372260.0,1c46934f-8eb2-4339-aa17-9ee205329b4b
f1,1536,61,828.47,900,1580372270.0,f472219c-9921-4a80-9d6e-121e0c3afffd
f1,1536,61,837.79,900,1580372280.0,23edbacd-9bac-44f9-a6fe-ebe40e3f42f5
f1,1536,61,846.01,900,1580372290.0,04a5efba-ee6a-4b6a-ac84-1d77ab47c125
f1,1536,61,832.31,900,1580372300.0,424c81e6-841a-4132-a5b1-2f5ac5d2ac80
f1,1536,61,850.37,900,1580372311.0,8667739a-e90c-4f4c-8f61-34c1f29ade1a
f1,1536,61,857.36,900,1580372321.0,88a03fd0-cd27-4a0a-87c9-0a399630e619
f1,1536,61,815.9,900,1580372331.0,3d707cfa-cb4d-4577-a30e-5594424eb8eb
f1,1536,61,827.12,900,1580372341.0,614f8cae-71da-4d87-a41b-f1c9bce762fb
f1,1536,61,829.62,900,1580372351.0,71fd0d31-15be-464a-ae79-0c6222053074
f1,1536,61,860.32,900,1580372361.0,cee46aaa-d0d6-4d65-aceb-10092a80c806
f1,1536,61,831.58,900,1580372372.0,655387fb-a808-4737-9c83-937b36593b59
f1,1536,61,835.77,900,1580372382.0,6329cea2-06b9-409a-a8b0-8f837cd69114
f1,1536,61,824.94,900,1580372392.0,ba6452c2-97f1-40ff-820c-6d3cb7191433
f1,1536,61,824.76,900,1580372402.0,f4a4c433-0d53-46c4-ad3e-96699990b4ee
f1,1536,61,819.32,900,1580372413.0,6c07f7f0-399e-4977-8764-ef0df5e58541
f1,1536,61,830.28,900,1580372423.0,5c6a546b-fe3c-4676-889a-fc853331b0cb
f1,1536,61,833.75,900,1580372433.0,62febc64-afef-4e46-9dc3-9493d84baf0f
f1,1536,61,827.28,900,1580372443.0,09963a5a-2cad-4201-a4b3-e9b08eb8953b
f1,1536,61,825.49,900,1580372453.0,58fce9c1-a450-42b9-8009-2106066cb43a
f1,1536,61,837.43,900,1580372463.0,7f4651b8-62ac-4f1f-9e7e-ff48a7acecb0
f1,1536,61,821.76,900,1580372474.0,2e5e940e-90da-44c5-96c1-138d84244461
f1,1536,61,845.72,900,1580372484.0,3a02a17a-8d51-46c3-9d8c-3a204762e215
f1,1536,61,838.35,900,1580372494.0,12affe25-6452-4dad-8d11-20e247496ff2
f1,1536,61,839.64,900,1580372504.0,43e3b232-e148-4b79-9a8f-4831d39de278
f1,1536,61,820.75,900,1580372515.0,03b5d84d-f42d-465f-b8a4-efc01b1cb7ce
f1,1536,61,830.44,900,1580372525.0,30eae06c-798b-4b4c-9fa9-469e5bdafd47
f1,1536,61,821.05,900,1580372535.0,d72f0190-b083-48ea-83e8-227c3d0e91b1
f1,1536,61,823.72,900,1580372545.0,5ff0c3d2-f3f1-4743-9c61-68f1b1f42fc3
f1,1536,61,831.41,900,1580372555.0,5e73562c-5654-4b71-8721-8bd1f4ec0f3b
f1,1536,61,827.37,900,1580372565.0,4de4f794-a031-496f-a0cf-67e02256ea2b
f1,1536,61,824.35,900,1580372576.0,db17c794-a8af-426b-99b8-6f5831573fe1
f1,1536,61,835.47,900,1580372586.0,458d67d3-fafa-424d-a70c-95ab2fae2cd4
f1,1536,61,823.16,900,1580372596.0,d7c8d0e2-db5d-4daf-be63-ad32482fae81
f1,1536,61,829.17,900,1580372606.0,1ac99d94-ca2f-45b4-a348-d39053f18ae4
f1,1536,61,811.24,900,1580372616.0,d7d1d064-afdb-4b82-b0c8-e32615cc2a18
f1,1536,61,826.05,900,1580372626.0,51689812-7d53-49ab-8508-273d3f662fcc
f1,1536,61,822.0,900,1580372637.0,393f41a5-f3d9-496a-b3f9-866ab28f4f8f
f1,1536,61,836.88,900,1580372647.0,ffe1d4a1-84f4-4451-bfd0-bff29f053b24
f1,1536,61,821.8,900,1580372657.0,d6d42b1a-8fad-4293-a17a-5873a49f7982
f1,1536,61,820.19,900,1580372667.0,dc1c8407-9a52-4d95-b2bf-b03d5c33e73c
f1,1536,61,828.02,900,1580372677.0,0153c3ad-77b8-45c6-ab44-3cdaf8de8c54
f1,1536,61,908.03,1000,1580372688.0,607c65a8-a4d4-494d-83d5-702f22cdd65e
f1,1536,61,823.28,900,1580372698.0,a1bd1276-0514-4652-8c00-da3b539f3906
f1,1536,61,857.5,900,1580372708.0,0fae1a70-697c-4e2b-be9f-49becc3f484c
f1,1536,61,828.81,900,1580372718.0,216a889e-41a2-49bf-bc05-14641eb925be
f1,1536,61,823.09,900,1580372728.0,3e840db0-db93-47b8-bbed-d4d15fac5aec
f1,1536,61,825.44,900,1580372739.0,dc518f54-f689-48e2-9716-d38227fc8343
f1,1536,61,830.59,900,1580372749.0,0dea7179-65de-44ee-a8ce-d9a4a566acbb
f1,1536,61,831.12,900,1580372759.0,d16327ce-d153-4563-9dec-c7389f0b22f7
f1,1536,61,819.38,900,1580372769.0,6c66ea0b-4831-4929-81e5-595d2a70e126
f1,1536,61,818.47,900,1580372779.0,c7568952-2ef1-49e6-8142-86bf14ffa945
f1,1536,61,834.65,900,1580372789.0,526bf594-b538-4b58-9232-48f493ef1345
f1,1536,61,830.58,900,1580372800.0,e09b544c-b394-4e7b-a133-519f9b340576
f1,1536,61,815.91,900,1580372810.0,a1b8a49a-806e-40ff-86c6-0dcc00c48d7a
f1,1536,61,835.84,900,1580372820.0,f62df340-ce45-4414-86f4-b6a9971b5871
f1,1536,61,823.68,900,1580372830.0,5dc703d4-2581-47f7-aba9-4f7b9ab19ddc
f1,1536,61,818.53,900,1580372840.0,08d7f5ac-2046-45dd-912d-acc784a8749a
f1,1536,61,827.0,900,1580372850.0,5cf4ba9c-350f-465c-ad41-8dcddad128f5
f1,1536,61,827.92,900,1580372861.0,fd319a70-c7db-4c9f-b64f-85a26779ad52
f1,1536,61,826.9,900,1580372871.0,aa34ef5a-ced7-49d0-8f68-53db9c1a7665
f1,1536,61,823.02,900,1580372881.0,200429f6-97a0-4cce-a592-8b8db9b90e07
f1,1536,61,840.12,900,1580372891.0,6bd13f08-1c59-45d2-99c2-da2af61e9310
f1,1536,61,834.06,900,1580372901.0,efb0f12a-653e-439a-890f-b6b81ffbb3a2
f1,1536,61,828.54,900,1580372912.0,b900ecd1-c063-4d13-ad58-365c9cf750c9
f1,1536,61,827.57,900,1580372922.0,072d0e4f-c47c-4be5-b238-e5472341a8a5
f1,1536,61,721.51,800,1580372932.0,dbef96bf-b918-4dff-aa0e-adb6013a0a16
f1,1536,61,725.2,800,1580372942.0,4837059c-7aeb-43b2-963a-e8bdd9d3b1ce
f1,1536,61,717.23,800,1580372952.0,6d83471c-c154-4820-93bc-8d8a8c731ca3
f1,1536,61,825.86,900,1580372963.0,0fa93974-9f18-438f-8249-478a35a91f7f
f1,1536,61,824.38,900,1580372973.0,88a8673a-e3b8-46e6-81be-91e9d907e461
f1,1536,61,835.66,900,1580372983.0,c6eda603-cb5e-4fd7-abbe-97aa5224740d
f1,1536,61,825.85,900,1580372993.0,fa3da3b4-ce98-4f72-a26a-865c3a866c73
f1,1536,61,827.07,900,1580373004.0,3114cede-0f6a-4fc3-a742-43a85c1eeff9
f1,1536,61,831.92,900,1580373014.0,671af91a-abd6-4d2c-b22d-df9ed62912a5
f1,1536,61,845.92,900,1580373024.0,e9f2f92e-cdfe-4c26-8a4e-20ab75b41fcc
f1,1536,61,818.84,900,1580373034.0,f2d95217-4e8e-4c17-be2d-deed2c5e7331
f1,1536,61,823.5,900,1580373045.0,ca21dd68-a05a-457e-a70c-66c0bf8fe36f
f1,1536,61,826.72,900,1580373055.0,a90d2e62-cc80-474d-b003-cbcd9a08bf70
f1,1536,61,819.35,900,1580373065.0,8666cc24-fc47-43ea-a358-a7e962d4c933
f1,1536,61,819.54,900,1580373075.0,afae3dba-e041-4e21-b644-c66717188cde
f1,1536,61,823.61,900,1580373085.0,1a3c1233-8d74-4cd8-947f-a2c5331cdc96
f1,1536,61,818.66,900,1580373095.0,c5ced5be-bbf4-4830-bd21-4b6a6ef04492
f1,1536,61,826.12,900,1580373106.0,e9d139e7-c60e-4861-beeb-32ad6838d2d9
f1,1536,61,822.04,900,1580373116.0,33339743-cc8d-44d2-8b42-22202bed6af2
f1,1536,61,821.2,900,1580373126.0,678c0bfb-8b71-4a9f-97a5-540f3d1d42a1
f1,1536,61,833.49,900,1580373136.0,6d18196a-c890-4808-9522-277fa4404880
f1,1536,61,824.25,900,1580373147.0,de167df1-57a9-441f-95e2-fc8c4530e2c7
f1,1536,61,832.4,900,1580373157.0,84f02bd4-ea41-419a-ba53-742bda6dd15c
f1,1536,61,827.98,900,1580373167.0,7cc66681-db6e-4e7b-8185-bbf8b51671b3
f1,1536,61,829.94,900,1580373177.0,001d00dc-db0c-4023-9b90-aebf166199b7
f1,1536,61,837.31,900,1580373187.0,c2e85c89-fbf2-4a04-88df-10fdf72717be
f1,1536,61,847.3,900,1580373197.0,a18f5a04-1161-441c-bfab-737b0fb5a26b
f1,1536,61,831.2,900,1580373208.0,c7ff6e9d-ded6-4b41-ae4e-8376fa763863
f1,1536,61,829.03,900,1580373218.0,111fc2e0-788f-4b31-b93a-ec3514da2aa6
f1,1536,61,823.43,900,1580373228.0,c903dee1-a600-4785-873f-4b6cfab855b0
f1,1536,61,825.72,900,1580373238.0,66c743f4-46d3-4f35-a9ac-d087447bb23d
f1,1536,61,832.92,900,1580373249.0,e33f6847-d386-438c-b16f-bc7ebcddff5a
f1,1536,61,906.97,1000,1580373259.0,3f81c332-9243-4cc6-a5e9-1296222311a6
f1,1536,61,826.14,900,1580373269.0,711b4834-2ede-4da6-82eb-8c495638a833
f1,1536,61,838.45,900,1580373279.0,139f8682-99a4-4438-8138-1a0744ab3646
f1,1536,61,831.05,900,1580373289.0,bab4be5d-ae90-46d9-95cb-d308f2719141
f1,1536,61,819.51,900,1580373299.0,3ced33bb-4825-4c71-9a00-e0b907b96950
f1,1536,61,812.56,900,1580373310.0,408e668e-95e0-4f5c-a942-c14e3f629b10
f1,1536,61,834.01,900,1580373320.0,addee7bb-0bef-47ab-b629-d5c7526b4e64
f1,1536,61,821.51,900,1580373330.0,f26ff49d-63a2-48bc-afd5-44b93312d442
f1,1536,61,823.41,900,1580373340.0,674d8e0d-b43f-4339-b2f3-20ae5a3075e8
f1,1536,61,827.8,900,1580373350.0,1e935a2f-422e-4dfe-bd30-4daa90b2efaf
f1,1536,61,818.01,900,1580373361.0,c9b9aab0-2814-4055-8de1-df09efb75232
f1,1536,61,837.56,900,1580373371.0,255abb54-1655-4673-b316-e7a949004d58
f1,1536,61,813.93,900,1580373381.0,241c1fbc-69d8-45c8-8f6c-b4b928358181
f1,1536,61,817.7,900,1580373391.0,13667272-2577-4ce7-958b-fc3a770ceee9
f1,1536,61,824.89,900,1580373401.0,8b38497b-fa8a-4229-a332-61ffb4630123
f1,1536,61,829.51,900,1580373411.0,4d4d5ef7-0948-441e-9a98-b5fbeb8061c4
f1,1536,61,817.63,900,1580373422.0,58d3ff57-5c17-4cc6-8309-c2bbbc22aee2
f1,1536,61,817.27,900,1580373432.0,b69e9178-81f0-423e-93f8-e9541c3e68d4
f1,1536,61,833.14,900,1580373442.0,2a94870d-4b36-4917-914c-30801da14cc4
f1,1536,61,828.28,900,1580373452.0,460a8da0-018b-469f-9945-e3ee3aa813b7
f1,1536,61,829.89,900,1580373463.0,ea47dacd-a7ff-4e75-9c43-d05e6ac706f0
f1,1536,61,840.72,900,1580373473.0,497045dc-f320-45c5-9a40-e989650a4fb8
f1,1536,61,828.27,900,1580373483.0,c08192ff-ada5-422d-9919-a7f6c1782a54
f1,1536,61,814.41,900,1580373493.0,0be15810-5d3a-451d-8347-5797b3cf355a
f1,1536,61,823.59,900,1580373503.0,5a8e9a84-30b3-420e-af56-4f2305864112
f1,1536,61,824.48,900,1580373513.0,9de94bb6-1abd-4936-90df-83e735288962
f1,1536,61,822.64,900,1580373524.0,6ad35254-c85b-491e-8e4e-9aa1f17dfaa0
f1,1536,61,826.58,900,1580373534.0,12a83516-5958-49fe-8e01-b7b0ca2feec7
f1,1536,61,814.84,900,1580373544.0,3bc2aaea-eb17-4179-8e4a-f05385a7df94
f1,1536,61,825.55,900,1580373554.0,aa0c0265-8181-48e3-838a-0936147e122a
f1,1536,61,836.66,900,1580373564.0,90186e52-ac15-43bf-83a9-c443b02c42c2
f1,1536,61,820.64,900,1580373575.0,e8bd2660-3655-4212-9238-f3cdc7b6260a
f1,1536,61,813.23,900,1580373585.0,31f416fb-8633-45cb-b16b-9ce9edce8d87
f1,1536,61,830.49,900,1580373595.0,ef59473c-e0d0-44eb-a136-d16c4d71fb41
f1,1536,61,831.5,900,1580373605.0,1e9cde86-9589-4c8d-b0e0-8a529065b3bc
f1,1536,61,829.06,900,1580373615.0,20e6b93a-c84c-4005-bba9-24370653f1b7
f1,1536,61,832.84,900,1580373625.0,9645b4d5-275e-4867-b5c6-b627651bdf99
f1,1536,61,809.17,900,1580373636.0,4beb57e5-d690-48ef-8dca-53482a638852
f1,1536,61,813.03,900,1580373646.0,638c80ad-61f1-4daa-940e-df7f4b59d11d
f1,1536,61,831.62,900,1580373656.0,4514cfa0-6631-44ff-8562-82ed6c18ff04
f1,1536,61,829.26,900,1580373666.0,db653021-853a-490f-a381-89bd0132d13a
f1,1536,61,827.26,900,1580373676.0,913bda8f-2623-438d-9347-151fdba4ef8b
f1,1536,61,816.95,900,1580373686.0,e949dfab-8ef5-4f0a-b206-c1d136cfec49
f1,1536,61,828.41,900,1580373697.0,04cfad98-8bcf-48bb-96d9-0bf1ef3f4117
f1,1536,61,816.46,900,1580373707.0,9df41e01-a3cb-4fa5-a078-9838de888084
f1,1536,61,818.43,900,1580373717.0,de585816-6618-40d9-ad5e-acba71963842
f1,1536,61,825.68,900,1580373727.0,b23be190-ed4c-404c-9a0d-bfda9a7bea64
f1,1536,61,837.96,900,1580373738.0,5ee24540-161a-4e60-88c3-9d285606ff30
f1,1536,61,822.54,900,1580373748.0,c57b6c5e-c832-4a96-b571-0b464a534ab9
f1,1536,61,827.07,900,1580373758.0,8bb4ac81-a3be-4afb-bb7e-ec8d6cea7cd7
f1,1536,61,834.83,900,1580373768.0,9b7f836d-6c90-4925-b5a5-12ab6a58b85d
f1,1536,61,838.49,900,1580373778.0,0ea944f8-e88c-471a-ab47-255fab1b0191
f1,1536,61,906.09,1000,1580373788.0,51e123b7-21bf-4737-8121-570b34b68201
f1,1536,61,830.25,900,1580373799.0,f829a02c-158a-419a-8f99-2ed56b895d4e
f1,1536,61,812.9,900,1580373809.0,ce711677-83d8-46b3-ae5d-7afcf65206ed
f1,1536,61,825.1,900,1580373819.0,08641fa9-1d7d-4c46-ab27-2bdd16cc71aa
f1,1536,61,824.14,900,1580373829.0,392d64c0-e3bb-415b-ae16-2536064000f0
f1,1536,61,830.1,900,1580373839.0,54c07ffe-6be4-4497-a0ba-cfaed0cc968c
f1,1536,61,845.97,900,1580373849.0,47a42dcb-7554-4d10-b662-512cf94bb813
f1,1536,61,814.72,900,1580373860.0,74165ad8-2c02-4229-951e-05f9aa329380
f1,1536,61,825.57,900,1580373870.0,afadbcb5-42c4-4491-89c4-5a9265e2aa92
f1,1536,61,822.19,900,1580373880.0,6f3d3832-56ba-44d3-8857-60262a1b94a0
f1,1536,61,817.68,900,1580373890.0,1433c85d-eee2-4662-b16b-cd4bb4c93519
f1,1536,61,822.24,900,1580373900.0,0b8a1853-ceca-436d-a54d-49da113fcb98
f1,1536,61,826.37,900,1580373911.0,b78893da-53dd-49fd-8982-cb57991874bd
f1,1536,61,820.28,900,1580373921.0,0a4003d4-bedf-4e9c-8daa-7a4af8fef3c7
f1,1536,61,825.9,900,1580373931.0,71b7c48c-1034-4d47-8db9-49db440ab9f8
f1,1536,61,822.05,900,1580373941.0,b91634ab-f8ea-4e73-ae40-5eba8225a77c
f1,1536,61,822.75,900,1580373951.0,aeee460b-e036-4a53-8092-f9a2b8dd75fe
