,1M_Exe_Cost
509,95.15100000000001
510,127.40999999999997
511,93.79299999999999
512,139.08799999999997
513,158.77
514,99.83
515,95.15100000000001
516,91.72899999999998
517,145.12900000000002
518,172.80500000000004
519,82.35199999999999
520,95.15100000000001
521,134.519
522,146.589
523,137.21199999999996
524,140.85899999999998
525,93.06800000000001
526,142.316
527,100.56199999999998
528,95.985
529,131.04700000000003
530,146.051
531,138.671
532,138.671
533,90.453
534,88.812
535,85.16499999999999
536,95.15100000000001
537,170.605
538,126.368
539,96.81099999999999
540,93.06800000000001
541,167.07000000000002
542,144.68400000000003
543,149.385
544,149.281
545,92.234
546,93.26599999999999
547,194.75
548,141.588
549,95.15100000000001
550,95.15100000000001
551,131.602
552,95.15100000000001
553,114.00199999999998
554,93.06800000000001
555,132.61599999999999
556,95.985
557,149.281
558,131.706
559,136.88999999999996
560,141.588
561,95.985
562,93.06800000000001
563,106.822
564,155.001
565,144.81799999999998
566,86.311
567,168.117
568,157.199
569,98.798
570,145.12900000000002
571,129.07799999999997
572,130.945
573,96.91300000000001
574,172.27200000000002
575,108.913
576,93.26599999999999
577,138.671
578,93.68200000000002
579,91.72899999999998
580,98.24700000000001
581,102.44500000000001
582,93.06800000000001
583,139.08799999999997
584,98.798
585,133.06
586,93.06800000000001
587,93.06800000000001
588,105.98
589,135.545
590,101.60099999999998
591,92.33800000000001
592,94.21300000000001
593,95.87100000000001
594,135.85799999999998
595,95.15100000000001
596,95.88100000000001
597,139.70299999999997
598,90.56700000000002
599,86.311
600,97.32900000000001
601,133.66899999999998
602,97.227
603,169.461
604,184.45700000000002
605,153.55100000000002
606,142.31699999999998
607,83.498
608,145.738
609,95.985
610,86.311
611,136.17
612,85.581
613,96.297
614,122.096
615,89.83700000000002
616,86.92
617,139.087
618,82.66399999999999
619,89.733
620,133.05
621,174.77700000000002
622,137.30599999999998
623,127.40299999999998
624,89.733
625,139.087
626,133.35699999999997
627,86.92
628,83.696
629,133.05
630,92.65000000000002
631,136.27399999999997
632,173.10999999999999
633,135.857
634,141.89000000000001
635,134.815
636,93.38000000000002
637,90.56700000000002
638,89.733
639,169.461
640,146.78
641,140.858
642,160.307
643,121.99200000000002
644,93.38000000000002
645,92.33800000000001
646,133.35699999999997
647,166.35
648,177.258
649,160.307
650,135.10799999999998
651,95.15100000000001
652,89.00300000000001
653,149.69699999999997
654,92.65000000000002
655,92.65000000000002
656,91.50399999999999
657,139.087
658,148.635
659,136.17
780,85.581
781,85.581
782,179.153
783,139.087
784,92.65000000000002
785,98.068
786,152.927
787,93.68200000000002
788,96.297
789,151.46800000000002
790,134.398
791,92.65000000000002
792,189.326
793,171.34599999999998
794,93.68200000000002
795,85.581
796,93.484
797,167.687
798,96.297
799,183.71500000000003
800,92.65000000000002
801,152.50000000000003
802,180.06800000000004
803,139.087
804,90.149
805,105.883
806,88.68
807,87.64800000000001
808,135.11699999999996
809,147.613
810,90.149
811,90.149
812,139.087
813,98.068
814,96.297
815,132.018
816,92.65000000000002
817,94.421
818,92.65000000000002
819,142.31699999999998
820,96.297
821,86.613
822,92.65000000000002
823,105.655
824,141.161
825,177.87000000000003
826,181.97099999999998
827,149.69699999999997
828,96.297
829,92.65000000000002
830,88.08200000000001
831,187.269
832,135.84699999999998
833,122.75599999999999
834,103.59100000000001
835,92.754
836,134.08499999999998
837,137.61799999999997
838,90.149
839,87.336
840,136.58599999999998
841,153.117
842,90.149
843,132.018
844,139.087
845,92.65000000000002
846,143.349
847,92.65000000000002
848,92.65000000000002
849,92.64
850,92.65000000000002
851,139.087
852,138.668
853,86.41499999999999
854,138.35699999999997
855,92.65000000000002
856,139.087
857,181.956
858,140.85799999999998
859,139.087
860,85.581
861,92.65000000000002
862,92.65000000000002
863,129.82
864,85.581
865,139.087
866,129.517
867,136.58599999999998
868,92.65000000000002
869,92.65000000000002
870,95.453
871,129.776
872,140.85099999999997
873,140.858
874,125.74300000000002
875,132.018
876,143.67100000000002
877,146.884
878,92.65000000000002
879,142.629
880,145.547
881,92.65000000000002
882,149.58499999999998
883,86.613
884,139.087
885,137.31599999999997
886,142.31699999999998
887,89.83700000000002
888,159.578
889,92.33800000000001
890,95.15100000000001
891,134.815
892,96.297
893,91.72899999999998
894,98.998
895,139.399
896,96.297
897,89.83700000000002
898,86.613
899,144.81799999999998
900,94.421
901,140.129
902,97.32900000000001
903,142.61999999999998
904,139.087
905,154.08299999999997
906,89.228
907,138.478
908,95.15100000000001
909,85.581
910,154.395
911,104.623
912,145.12900000000002
913,128.55599999999998
914,98.068
915,153.238
916,172.688
917,128.244
918,159.26500000000001
919,93.68200000000002
920,87.44699999999999
921,92.65000000000002
922,92.65000000000002
923,96.297
924,146.884
925,91.92
926,97.44300000000001
927,90.149
928,87.336
929,94.828
930,87.336
931,167.80299999999997
932,92.952
933,90.149
934,101.603
935,90.149
936,89.82600000000001
937,92.754
938,96.297
939,139.087
940,148.238
941,94.421
942,85.581
943,90.149
944,90.149
945,129.517
946,94.421
947,153.534
948,96.297
949,94.421
950,143.359
951,186.645
952,98.798
953,130.247
954,150.739
955,92.65000000000002
956,98.068
957,168.533
958,139.087
959,134.076
960,203.618
961,132.018
962,98.068
963,101.60099999999998
964,130.559
965,93.68200000000002
966,91.72899999999998
967,88.08200000000001
968,92.65000000000002
969,92.65000000000002
970,96.92200000000001
971,89.228
972,139.087
973,97.75599999999999
974,141.588
975,132.435
976,92.65000000000002
977,89.83700000000002
978,151.398
979,93.68200000000002
980,86.41499999999999
981,92.65000000000002
982,138.35600000000002
983,96.297
984,175.92299999999997
985,94.71400000000001
986,126.97299999999998
987,101.71500000000002
988,96.48500000000001
989,112.656
990,137.628
991,94.421
992,89.228
993,151.041
994,93.484
995,86.41499999999999
996,140.89499999999998
997,139.087
998,133.04399999999995
999,126.68
1000,94.421
1001,162.186
1002,136.27399999999997
1003,136.27399999999997
1004,91.90100000000001
1005,92.65000000000002
1006,95.453
1007,91.608
1008,99.1
1009,133.04000000000002
1010,148.238
1011,96.297
1012,93.484
1013,98.068
1014,145.547
1015,93.484
1016,160.307
1017,159.387
1018,90.86900000000001
1019,94.421
1020,85.581
1021,108.799
1022,154.698
1023,124.909
1024,95.453
1025,142.31699999999998
1026,93.68200000000002
1027,96.297
1028,94.421
1029,189.326
1030,92.65000000000002
1031,152.927
1032,160.307
1033,92.65000000000002
1034,93.68200000000002
1035,104.623
1036,85.581
1037,93.68200000000002
1038,91.29199999999999
1039,140.858
1040,94.421
1041,141.56799999999998
1042,94.71400000000001
1043,93.484
1044,144.088
1045,93.68200000000002
1046,94.516
1047,98.068
1048,91.608
1049,92.65000000000002
1050,97.32900000000001
1051,144.088
1052,136.67500000000004
1053,92.65000000000002
1054,148.96600000000004
1055,139.087
1056,99.94400000000002
1057,86.613
1058,130.559
1059,136.17
1060,98.068
1061,142.31699999999998
1062,95.453
1063,96.297
1064,94.421
1065,151.46800000000002
1066,93.484
1067,92.65000000000002
1068,133.05
1069,139.087
1070,140.847
1071,97.756
1072,152.927
1073,150.425
1074,139.087
1075,100.97600000000001
1076,89.228
1077,140.858
1078,94.421
1079,201.377
1080,150.729
1081,96.297
1082,96.28699999999999
1083,82.768
1084,139.087
1085,92.65000000000002
1086,90.86900000000001
1087,97.227
1088,152.927
1089,93.68200000000002
1090,93.484
1091,85.581
1092,137.628
1093,92.65000000000002
1094,92.65000000000002
1095,140.858
1096,140.85799999999998
1097,140.858
1098,99.1
1099,126.68
1100,92.65000000000002
1101,94.71400000000001
1102,92.65000000000002
1103,93.58000000000001
1104,183.727
1105,136.879
1106,92.65000000000002
1107,140.858
1108,112.03099999999999
1109,153.238
1110,92.65000000000002
1111,95.255
1112,97.32900000000001
1113,85.581
1114,92.65000000000002
1115,86.41499999999999
1116,94.421
1117,150.00900000000001
1118,92.65000000000002
1119,98.068
1120,155.65399999999997
1121,148.77700000000002
1122,179.143
1123,91.608
1124,151.45700000000002
1125,150.00900000000001
1126,94.421
1127,96.297
1128,89.83700000000002
1129,96.297
1130,85.581
1131,93.68200000000002
1132,129.48599999999996
1133,85.581
1134,142.62800000000001
1135,140.858
1136,151.46800000000002
1137,92.65000000000002
1138,94.421
1139,96.297
1140,85.581
1141,96.297
1142,139.087
1143,149.69699999999997
1144,98.068
1145,154.35499999999996
1146,98.068
1147,140.858
1148,144.696
1149,92.65000000000002
1150,107.463
1151,98.068
1152,142.92200000000003
1153,94.421
1154,83.8
1155,138.65999999999997
1156,162.42600000000002
1157,89.83700000000002
1158,142.62800000000001
1159,94.421
1160,142.20499999999998
1161,129.20499999999998
1162,140.85799999999998
1163,139.087
1164,139.077
1165,130.32700000000003
1166,89.228
1167,96.297
1168,96.297
1169,139.504
1170,136.27399999999997
1171,130.559
1172,129.20499999999998
1173,98.068
1174,140.858
1175,132.018
1176,135.248
1177,140.858
1178,140.858
1179,92.65000000000002
1180,128.55599999999998
1181,87.64500000000001
1182,91.29199999999999
1183,89.83700000000002
1184,173.117
1185,144.088
1186,97.32900000000001
1187,140.85799999999998
1188,89.228
1189,89.228
1190,91.608
1191,142.31699999999998
1192,132.435
1193,93.68200000000002
1194,92.65000000000002
1195,94.421
1196,133.05
1197,122.096
1198,94.421
1199,102.645
1200,139.087
1201,94.421
1202,93.68200000000002
1203,92.65000000000002
1204,96.297
1205,94.421
1206,89.83700000000002
1207,171.34599999999998
1208,142.31699999999998
1209,92.65000000000002
1210,145.12000000000003
1211,90.86900000000001
1212,133.78900000000002
1213,96.297
1214,96.297
1215,110.885
1216,85.581
1217,89.83700000000002
1218,96.297
1219,136.27399999999997
1220,89.228
1221,89.228
1222,151.46800000000002
1223,139.087
1224,93.68200000000002
1225,96.297
1226,99.94400000000002
1227,98.068
1228,139.087
1229,94.421
1230,185.889
1231,95.74600000000001
1232,92.65000000000002
1233,93.484
1234,140.858
1235,89.228
1236,96.297
1237,99.94400000000002
1238,139.087
1239,96.297
1240,133.467
1241,136.879
1242,96.297
1243,123.12799999999999
1244,92.65000000000002
1245,139.087
1246,100.425
1247,140.85799999999998
1248,94.421
1249,130.32700000000003
1250,89.228
1251,154.27000000000004
1252,135.857
1253,97.227
1254,97.32900000000001
1255,136.27399999999997
1256,92.65000000000002
1257,141.89000000000001
1258,140.431
1259,174.576
1260,94.421
1261,157.92800000000003
1262,93.68200000000002
1263,94.421
1264,92.65000000000002
1265,92.23400000000001
1266,86.41499999999999
1267,141.89000000000001
1268,91.608
1269,139.087
1270,89.228
1271,131.257
1272,98.361
1273,171.336
1274,92.65000000000002
1275,162.371
1276,181.24200000000002
1277,98.068
1278,97.32900000000001
1279,94.421
1280,148.655
1281,138.879
1282,136.28000000000003
1283,96.28699999999999
1284,92.65000000000002
1285,138.65999999999997
1286,137.628
1287,92.65000000000002
1288,97.13100000000001
1289,89.83700000000002
1290,96.297
1291,92.65000000000002
1292,85.581
1293,85.581
1294,82.768
1295,152.927
1296,149.69699999999997
1297,139.087
1298,142.62800000000001
1299,93.68200000000002
1300,99.94400000000002
1301,139.087
1302,152.927
1303,92.65000000000002
1304,132.018
1305,89.228
1306,86.613
1307,150.114
1308,91.608
1309,181.52700000000002
1310,92.65000000000002
1311,119.95
1312,124.909
1313,142.62800000000001
1314,100.778
1315,97.32900000000001
1316,92.65000000000002
1317,139.087
1318,89.83700000000002
1319,144.69200000000004
1320,86.613
1321,139.087
1322,98.361
1323,85.581
1324,133.05
1325,96.921
1326,133.12300000000002
1327,139.815
1328,160.238
1329,142.31699999999998
1330,141.151
1331,92.65000000000002
1332,139.087
1333,128.64099999999996
1334,165.71999999999997
1335,96.297
1336,98.068
1337,155.30200000000005
1338,93.68200000000002
1339,95.255
1340,92.65000000000002
1341,103.59100000000001
1342,132.018
1343,96.297
1344,96.297
1345,92.65000000000002
1346,98.361
1347,89.228
1348,140.119
1349,148.238
1350,136.88899999999998
1351,89.83700000000002
1352,139.087
1353,97.32900000000001
1354,93.68200000000002
1355,132.018
1356,96.297
1357,133.13299999999998
1358,99.94400000000002
1359,114.418
1360,94.421
1361,92.65000000000002
1362,174.14700000000002
1363,136.27399999999997
1364,142.31699999999998
1365,149.26999999999998
1366,92.65000000000002
1367,95.548
1368,142.62800000000001
1369,132.018
1370,107.95799999999998
1371,89.83700000000002
1372,135.248
1373,93.68200000000002
1374,96.297
1375,139.087
1376,92.65000000000002
1377,96.297
1378,92.65000000000002
1379,106.372
1500,130.01500000000001
1501,139.191
1502,154.27399999999997
1503,96.297
1504,128.55599999999998
1505,86.41499999999999
1506,109.82799999999999
1507,139.191
1508,86.311
1509,180.487
1510,96.297
1511,135.857
1512,89.228
1513,89.228
1514,196.51
1515,94.212
1516,83.366
1517,92.32700000000001
1518,119.699
1519,84.226
1520,158.535
1521,134.813
1522,173.846
1523,166.032
1524,138.03699999999995
1525,92.015
1526,91.608
1527,158.213
1528,93.484
1529,86.613
1530,152.927
1531,132.435
1532,90.86900000000001
1533,90.25999999999999
1534,147.355
1535,86.613
1536,92.64
1537,89.228
1538,162.078
1539,148.655
1540,93.68200000000002
1541,96.297
1542,134.50199999999995
1543,156.47799999999998
1544,96.297
1545,157.494
1546,167.818
1547,137.732
1548,91.29199999999999
1549,96.297
1550,146.884
1551,133.04399999999995
1552,89.83700000000002
1553,136.27399999999997
1554,93.484
1555,91.50399999999999
1556,92.33800000000001
1557,142.421
1558,91.72899999999998
1559,138.462
1560,85.581
1561,95.985
1562,128.55599999999998
1563,98.068
1564,97.017
1565,162.80800000000002
1566,135.64899999999997
1567,89.83700000000002
1568,95.15100000000001
1569,89.228
1570,80.267
1571,80.267
1572,94.828
1573,171.328
1574,90.86900000000001
1575,139.087
1576,96.297
1577,139.087
1578,96.297
1579,92.65000000000002
1580,85.581
1581,108.98999999999998
1582,148.238
1583,148.238
1584,139.087
1585,96.297
1586,95.453
1587,149.69699999999997
1588,135.96099999999998
1589,92.65000000000002
1590,92.65000000000002
1591,143.349
1592,136.27399999999997
1593,98.059
1594,140.858
1595,118.179
1596,167.922
1597,143.65399999999997
1598,140.847
1599,92.65000000000002
1600,89.228
1601,139.087
1602,96.297
1603,148.342
1604,149.69699999999997
1605,92.65000000000002
1606,89.228
1607,92.65000000000002
1608,92.65000000000002
1609,95.44600000000001
1610,125.66200000000002
1611,96.297
1612,139.087
1613,93.68200000000002
1614,149.69699999999997
1615,132.018
1616,139.504
1617,92.65000000000002
1618,93.68200000000002
1619,96.297
1620,146.571
1621,136.79499999999996
1622,92.65000000000002
1623,96.297
1624,173.723
1625,95.46300000000002
1626,96.297
1627,192.538
1628,157.625
1629,102.74700000000001
1630,127.71199999999999
1631,152.927
1632,160.307
1633,154.26399999999998
1634,139.087
1635,89.228
1636,96.297
1637,92.65000000000002
1638,89.228
1639,96.297
1640,140.119
1641,137.732
1642,139.087
1643,96.297
1644,98.361
1645,92.65000000000002
1646,126.368
1647,93.484
1648,89.83700000000002
1649,139.087
1650,89.733
1651,98.068
1652,131.89699999999996
1653,89.83700000000002
1654,96.297
1655,171.738
1656,92.87500000000001
1657,96.297
1658,139.087
1659,140.33099999999996
1660,92.65000000000002
1661,135.96099999999998
1662,139.087
1663,86.41499999999999
1664,143.75799999999998
1665,89.228
1666,93.484
1667,96.48500000000001
1668,137.30599999999998
1669,92.65000000000002
1670,92.65000000000002
1671,93.484
1672,133.14799999999997
1673,87.44699999999999
1674,89.83700000000002
1675,96.297
1676,88.08200000000001
1677,98.068
1678,137.30599999999998
1679,200.363
1680,135.96099999999998
1681,85.581
1682,138.65999999999997
1683,127.11099999999999
1684,154.368
1685,94.414
1686,134.17999999999998
1687,85.581
1688,139.608
1689,108.792
1690,128.55599999999998
1691,137.732
1692,151.46800000000002
1693,128.55599999999998
1694,98.068
1695,139.191
1696,133.45999999999995
1697,145.10199999999998
1698,136.58599999999998
1699,193.09899999999996
1700,138.357
1701,98.373
1702,96.297
1703,173.10999999999999
1704,133.45999999999995
1705,165.40699999999998
1706,98.16300000000001
1707,137.72499999999997
1708,136.58599999999998
1709,89.107
1710,135.534
1711,135.96099999999998
1712,136.99299999999997
1713,89.228
1714,139.087
1715,179.153
1716,124.909
1717,110.77099999999999
1718,96.297
1719,139.087
1720,114.75699999999999
1721,96.297
1722,195.312
1723,854.1669999999998
1724,772.1269999999998
1725,150.84300000000002
1726,157.90099999999998
1727,96.297
1728,132.018
1729,100.862
1730,93.484
1731,135.64899999999997
1732,95.74600000000001
1733,97.32900000000001
1734,96.297
1735,97.32900000000001
1736,91.72899999999998
1737,92.65000000000002
1738,92.65000000000002
1739,96.297
1740,92.33800000000001
1741,140.858
1742,89.228
1743,92.33800000000001
1744,138.915
1745,98.798
1746,96.183
1747,88.91599999999998
1748,137.312
1749,99.632
1750,98.351
1751,89.83700000000002
1752,156.688
1753,98.798
1754,96.297
1755,147.203
1756,168.104
1757,96.297
1758,139.087
1759,95.15100000000001
1760,160.8149999999999
1761,96.297
1762,96.297
1763,144.088
1764,96.297
1765,98.06099999999999
1766,139.087
1767,85.581
1768,98.798
1769,93.67200000000001
1770,133.04399999999995
1771,88.08200000000001
1772,135.96099999999998
1773,162.80800000000002
1774,92.65000000000002
1775,145.12900000000002
1776,89.83700000000002
1777,126.079
1778,184.45700000000002
1779,94.421
1780,98.798
1781,140.85799999999998
1782,154.612
1783,96.297
1784,152.613
1785,148.35
1786,126.57699999999998
1787,92.65000000000002
1788,139.087
1789,132.018
1790,92.65000000000002
1791,98.798
1792,140.858
1793,96.297
1794,89.228
1795,102.645
1796,98.798
1797,96.297
1798,92.65000000000002
1799,128.44199999999998
1800,95.15100000000001
1801,150.83599999999998
1802,137.628
1803,135.96099999999998
1804,100.56899999999999
1805,96.297
1806,162.80800000000002
1807,98.798
1808,188.39800000000002
1809,141.69199999999998
1810,96.297
1811,156.042
1812,142.31699999999998
1813,95.15100000000001
1814,140.119
1815,83.914
1816,132.31399999999996
1817,136.58599999999998
1818,83.08
1819,95.053
1820,95.56700000000001
1821,129.517
1822,140.09899999999996
1823,90.25999999999999
1824,92.65000000000002
1825,104.39699999999999
1826,138.045
1827,137.628
1828,88.91599999999998
1829,111.71900000000001
1830,95.255
1831,136.27399999999997
1832,90.25999999999999
1833,132.018
1834,98.068
1835,96.297
1836,149.69699999999997
1837,108.27000000000001
1838,127.74600000000001
1839,96.297
1840,98.068
1841,93.484
1842,95.15100000000001
1843,138.045
1844,172.98100000000002
1845,141.169
1846,139.087
1847,92.65000000000002
1848,94.516
1849,92.65000000000002
1850,145.425
1851,139.087
1852,96.297
1853,132.018
1854,139.087
1855,92.65000000000002
1856,89.228
1857,132.018
1858,145.75500000000002
1859,90.25999999999999
1860,132.018
1861,169.565
1862,135.248
1863,139.087
1864,85.581
1865,142.31699999999998
1866,109.939
1867,135.857
1868,98.068
1869,151.16500000000002
1870,85.581
1871,97.756
1872,93.484
1873,101.71500000000002
1874,139.087
1875,96.297
1876,93.484
1877,96.297
1878,185.186
1879,142.31699999999998
1880,98.361
1881,143.984
1882,85.581
1883,96.297
1884,160.8149999999999
1885,92.65000000000002
1886,94.421
1887,93.484
1888,139.815
1889,98.068
1890,175.91800000000003
1891,102.74700000000001
1892,139.087
1893,96.297
1894,203.595
1895,103.59100000000001
1896,156.045
1897,145.435
1898,144.088
1899,93.484
1900,139.087
1901,147.489
1902,140.119
1903,132.018
1904,125.43100000000001
1905,99.1
1906,132.435
1907,139.504
1908,95.255
1909,139.087
1910,93.484
1911,136.27399999999997
1912,91.608
1913,97.32900000000001
1914,98.998
1915,90.25999999999999
1916,98.068
1917,138.65999999999997
1918,99.1
1919,139.51
1920,98.068
1921,94.421
1922,135.248
1923,172.378
1924,130.559
1925,82.768
1926,127.51400000000001
1927,95.255
1928,159.99499999999998
1929,140.858
1930,89.228
1931,149.69699999999997
1932,96.297
1933,175.30500000000004
1934,93.484
1935,143.984
1936,148.34299999999996
1937,96.297
1938,149.69699999999997
1939,93.796
1940,88.36800000000001
1941,91.608
1942,89.228
1943,93.68200000000002
1944,92.64
1945,100.874
1946,92.65000000000002
1947,96.297
1948,93.484
1949,180.91400000000002
1950,140.119
1951,141.89000000000001
1952,96.297
1953,142.31699999999998
1954,98.068
1955,99.1
1956,128.55599999999998
1957,96.297
1958,96.297
1959,89.228
1960,132.435
1961,92.65000000000002
1962,135.857
1963,90.06200000000001
1964,98.998
1965,128.451
1966,130.32700000000003
1967,129.20499999999998
1968,97.32900000000001
1969,130.32700000000003
1970,152.82299999999998
1971,128.55599999999998
1972,96.297
1973,144.69200000000004
1974,98.068
1975,97.32900000000001
1976,136.58599999999998
1977,89.228
1978,140.85099999999997
1979,139.087
1980,153.23
1981,149.69699999999997
