Start,End
1580372004.396,1580372008.306
1580372014.581,1580372018.245
1580372024.843,1580372028.125
1580372035.026,1580372037.945
1580372045.199,1580372048.385
1580372055.359,1580372058.986
1580372065.548,1580372068.687
1580372075.699,1580372079.606
1580372085.883,1580372089.086
1580372096.07,1580372099.446
1580372106.239,1580372109.146
1580372116.446,1580372119.326
1580372126.637,1580372130.627
1580372136.803,1580372139.966
1580372146.981,1580372150.487
1580372157.167,1580372161.387
1580372167.337,1580372170.486
1580372177.533,1580372180.666
1580372187.668,1580372190.786
1580372197.858,1580372201.427
1580372208.021,1580372211.227
1580372218.196,1580372222.167
1580372228.687,1580372235.727
1580372238.863,1580372242.027
1580372249.016,1580372254.707
1580372259.257,1580372262.748
1580372269.413,1580372273.708
1580372279.595,1580372283.568
1580372289.85,1580372293.388
1580372300.002,1580372303.187
1580372310.227,1580372314.587
1580372320.388,1580372323.708
1580372330.565,1580372334.109
1580372340.728,1580372344.528
1580372350.911,1580372357.09
1580372361.105,1580372364.028
1580372371.306,1580372375.168
1580372381.486,1580372384.668
1580372391.645,1580372394.768
1580372401.954,1580372406.028
1580372412.18,1580372415.328
1580372422.341,1580372427.208
1580372432.556,1580372436.849
1580372442.707,1580372448.388
1580372452.895,1580372457.049
1580372463.084,1580372466.269
1580372473.577,1580372476.468
1580372483.728,1580372486.93
1580372493.904,1580372500.509
1580372504.059,1580372507.292
1580372514.25,1580372519.529
1580372524.465,1580372527.789
1580372534.604,1580372537.789
1580372544.783,1580372548.09
1580372554.945,1580372558.13
1580372565.134,1580372568.31
1580372575.296,1580372578.791
1580372585.459,1580372588.592
1580372595.626,1580372598.809
1580372605.825,1580372609.15
1580372615.973,1580372619.131
1580372626.132,1580372629.65
1580372636.334,1580372639.47
1580372646.491,1580372649.791
1580372656.675,1580372659.97
1580372666.84,1580372669.991
1580372677.012,1580372680.171
1580372687.17,1580372690.411
1580372697.321,1580372700.651
1580372707.511,1580372710.719
1580372717.985,1580372720.81
1580372728.126,1580372731.291
1580372738.332,1580372742.411
1580372748.509,1580372751.692
1580372758.712,1580372761.891
1580372768.814,1580372771.992
1580372778.993,1580372782.251
1580372789.144,1580372792.851
1580372799.31,1580372802.172
1580372809.467,1580372813.333
1580372819.618,1580372823.893
1580372829.779,1580372832.952
1580372839.965,1580372844.892
1580372850.144,1580372853.612
1580372860.352,1580372863.512
1580372870.555,1580372874.053
1580372880.716,1580372884.193
1580372890.879,1580372895.833
1580372901.042,1580372905.932
1580372911.241,1580372914.392
1580372921.365,1580372925.352
1580372931.55,1580372936.293
1580372941.715,1580372946.473
1580372951.892,1580372954.954
1580372962.361,1580372965.553
1580372972.513,1580372975.693
1580372982.708,1580372985.873
1580372992.879,1580372996.073
1580373003.407,1580373006.894
1580373013.658,1580373016.554
1580373023.787,1580373027.055
1580373033.967,1580373038.633
1580373044.18,1580373047.353
1580373054.35,1580373058.933
1580373064.518,1580373067.654
1580373074.71,1580373077.554
1580373084.976,1580373088.874
1580373095.156,1580373098.474
1580373105.337,1580373108.615
1580373115.568,1580373119.495
1580373125.778,1580373128.934
1580373135.919,1580373139.094
1580373146.158,1580373149.075
1580373156.316,1580373161.195
1580373166.511,1580373169.834
1580373176.695,1580373179.895
1580373186.901,1580373190.116
1580373197.065,1580373200.955
1580373207.539,1580373212.396
1580373217.709,1580373221.695
1580373227.877,1580373230.795
1580373238.047,1580373241.215
1580373248.216,1580373251.555
1580373258.394,1580373262.396
1580373268.587,1580373275.096
1580373278.779,1580373282.337
1580373288.926,1580373292.176
1580373299.142,1580373302.656
1580373309.306,1580373312.776
1580373319.482,1580373323.377
1580373329.656,1580373333.216
1580373339.834,1580373342.696
1580373350.029,1580373353.576
1580373360.203,1580373365.036
1580373370.389,1580373373.676
1580373380.559,1580373384.081
1580373390.713,1580373393.857
1580373400.891,1580373404.018
1580373411.059,1580373414.937
1580373421.238,1580373425.137
1580373431.402,1580373437.217
1580373441.591,1580373445.501
1580373452.029,1580373454.938
1580373462.195,1580373466.537
1580373472.378,1580373475.997
1580373482.566,1580373485.798
1580373492.728,1580373496.198
1580373502.917,1580373506.058
1580373513.107,1580373516.418
1580373523.323,1580373526.458
1580373533.539,1580373537.018
1580373543.735,1580373547.758
1580373553.894,1580373557.039
1580373564.067,1580373567.358
1580373574.235,1580373578.76
1580373584.394,1580373587.518
1580373594.564,1580373598.659
1580373604.771,1580373608.019
1580373614.936,1580373618.32
1580373625.11,1580373628.719
1580373635.293,1580373640.478
1580373645.461,1580373650.059
1580373655.66,1580373658.979
1580373665.828,1580373668.999
1580373676.02,1580373681.26
1580373686.167,1580373690.999
1580373696.616,1580373699.5
1580373706.742,1580373710.079
1580373716.936,1580373720.139
1580373727.127,1580373730.459
1580373737.296,1580373741.58
1580373747.509,1580373750.7
1580373757.596,1580373762.301
1580373767.705,1580373770.84
1580373777.848,1580373781.04
1580373788.024,1580373791.28
1580373798.171,1580373801.38
1580373808.342,1580373811.56
1580373818.516,1580373823.321
1580373828.7,1580373832.241
1580373838.89,1580373842.14
1580373849.107,1580373852.281
1580373859.242,1580373862.521
1580373869.425,1580373872.621
1580373879.614,1580373882.763
1580373889.798,1580373892.942
1580373900.003,1580373903.382
1580373910.17,1580373913.681
1580373920.324,1580373923.621
1580373930.496,1580373934.522
1580373940.92,1580373945.541
1580373951.091,1580373954.282
1580373961.401,1580373964.562
1580373971.56,1580373974.747
1580373981.74,1580373984.642
1580373991.875,1580373995.143
1580374002.014,1580374005.602
1580374012.215,1580374018.183
1580374022.371,1580374026.662
1580374032.533,1580374035.842
1580374042.701,1580374046.223
1580374052.867,1580374057.163
1580374063.04,1580374065.943
1580374073.241,1580374078.803
1580374083.496,1580374086.743
1580374093.64,1580374096.944
1580374103.829,1580374107.304
1580374114.098,1580374116.963
1580374124.235,1580374127.743
1580374134.389,1580374137.804
1580374144.61,1580374147.783
1580374154.77,1580374158.124
1580374164.945,1580374168.243
1580374175.121,1580374178.563
1580374185.539,1580374188.765
1580374195.7,1580374198.843
1580374205.892,1580374211.723
1580374216.13,1580374222.684
1580374226.278,1580374229.464
1580374236.476,1580374240.384
1580374246.645,1580374249.765
1580374256.816,1580374259.684
1580374266.99,1580374270.164
1580374277.162,1580374280.466
1580374287.36,1580374291.384
1580374297.49,1580374300.785
1580374307.695,1580374310.845
1580374317.865,1580374321.125
1580374328.05,1580374331.784
1580374338.2,1580374341.325
1580374348.428,1580374352.005
1580374358.584,1580374361.766
1580374368.761,1580374371.865
1580374378.966,1580374382.125
1580374389.125,1580374393.466
1580374399.315,1580374402.466
1580374409.499,1580374412.386
1580374419.707,1580374423.066
1580374430.157,1580374434.066
1580374440.346,1580374443.226
1580374450.567,1580374454.105
1580374460.742,1580374464.346
1580374470.931,1580374474.186
1580374481.094,1580374483.987
1580374491.253,1580374494.446
1580374501.451,1580374504.866
1580374511.704,1580374514.926
1580374521.879,1580374528.426
1580374532.078,1580374535.387
1580374542.252,1580374548.827
1580374552.424,1580374555.686
1580374562.616,1580374565.487
1580374572.781,1580374575.987
1580374582.95,1580374587.867
1580374593.121,1580374596.248
1580374603.301,1580374606.467
1580374613.454,1580374616.368
1580374623.691,1580374627.728
1580374633.878,1580374637.187
1580374644.056,1580374647.388
1580374654.213,1580374657.408
1580374664.375,1580374668.028
1580374674.779,1580374681.41
1580374684.973,1580374688.668
1580374695.153,1580374698.628
1580374705.323,1580374708.468
1580374715.465,1580374719.028
1580374725.64,1580374728.889
1580374735.806,1580374739.508
1580374746.01,1580374749.288
1580374756.162,1580374759.309
1580374766.324,1580374769.608
1580374776.514,1580374779.648
1580374786.698,1580374789.949
1580374796.876,1580374800.109
1580374807.035,1580374810.249
1580374817.214,1580374820.649
1580374827.356,1580374832.25
1580374837.525,1580374840.448
1580374847.721,1580374851.01
1580374857.909,1580374861.489
1580374868.076,1580374871.609
1580374878.247,1580374881.449
1580374888.436,1580374893.389
1580374898.588,1580374901.87
1580374908.735,1580374911.57
1580374919.166,1580374924.331
1580374929.387,1580374932.249
1580374939.585,1580374943.45
1580374949.735,1580374952.929
1580374959.924,1580374963.971
1580374970.104,1580374972.972
1580374980.281,1580374983.193
1580374990.505,1580374995.631
1580375000.765,1580375006.554
1580375010.986,1580375014.591
1580375021.187,1580375024.071
1580375031.351,1580375034.911
1580375041.675,1580375044.551
1580375051.881,1580375055.031
1580375062.079,1580375065.411
1580375072.274,1580375075.492
1580375082.446,1580375085.631
1580375092.619,1580375095.771
1580375103.075,1580375107.012
1580375113.367,1580375116.251
1580375123.534,1580375128.252
1580375133.739,1580375136.933
1580375143.935,1580375147.552
1580375154.097,1580375158.652
1580375164.578,1580375168.492
1580375174.734,1580375178.013
1580375184.963,1580375187.832
1580375195.162,1580375199.073
1580375205.304,1580375208.454
1580375215.478,1580375218.653
1580375225.644,1580375229.052
1580375235.825,1580375239.073
1580375245.989,1580375249.352
1580375256.128,1580375260.712
1580375266.314,1580375272.913
1580375276.5,1580375279.653
1580375286.662,1580375290.993
1580375296.853,1580375299.713
1580375307.023,1580375310.494
1580375317.199,1580375321.773
1580375327.344,1580375331.913
1580375337.504,1580375340.694
1580375347.664,1580375350.814
1580375357.863,1580375362.753
1580375368.028,1580375372.873
1580375378.196,1580375381.714
1580375388.423,1580375391.614
1580375398.588,1580375404.434
1580375409.078,1580375412.294
1580375419.262,1580375425.834
1580375429.481,1580375433.054
1580375439.637,1580375442.854
1580375449.833,1580375453.114
1580375460.028,1580375463.674
1580375470.181,1580375475.455
1580375480.406,1580375483.676
1580375490.582,1580375495.855
1580375500.764,1580375503.935
1580375510.946,1580375514.115
1580375521.122,1580375524.575
1580375531.316,1580375536.235
1580375541.478,1580375545.416
1580375551.667,1580375555.977
1580375561.829,1580375565.835
1580375572.024,1580375575.235
1580375582.303,1580375585.616
1580375592.457,1580375599.616
1580375602.629,1580375605.775
1580375612.794,1580375619.696
1580375622.998,1580375627.236
1580375633.157,1580375637.016
1580375643.399,1580375646.937
1580375653.861,1580375656.717
1580375664.036,1580375666.917
1580375674.189,1580375677.377
1580375684.369,1580375687.537
1580375694.547,1580375698.156
1580375704.762,1580375707.897
1580375714.948,1580375719.497
1580375725.138,1580375728.777
1580375735.321,1580375738.557
1580375745.52,1580375748.718
1580375755.685,1580375758.877
1580375765.877,1580375768.997
1580375776.061,1580375779.657
1580375786.248,1580375789.577
1580375796.429,1580375799.583
1580375806.646,1580375811.618
1580375816.816,1580375820.078
1580375827.0,1580375830.158
1580375837.241,1580375840.46
1580375847.402,1580375850.617
1580375857.608,1580375860.838
1580375867.761,1580375871.099
1580375877.96,1580375881.238
1580375888.137,1580375890.978
1580375898.586,1580375901.778
1580375908.777,1580375913.138
1580375919.009,1580375922.179
1580375929.177,1580375932.038
1580375939.37,1580375942.938
1580375949.614,1580375952.779
1580375959.816,1580375963.1
1580375970.035,1580375973.198
1580375980.219,1580375983.499
1580375990.39,1580375993.539
1580376000.588,1580376003.96
1580376010.758,1580376015.6
1580376020.969,1580376025.86
1580376031.169,1580376034.42
1580376041.387,1580376044.76
1580376051.597,1580376054.82
1580376061.919,1580376065.081
1580376072.179,1580376075.44
1580376082.362,1580376085.641
1580376092.589,1580376095.481
1580376102.752,1580376105.64
1580376112.951,1580376116.96
1580376123.197,1580376126.6
1580376133.449,1580376138.36
1580376143.894,1580376148.24
1580376154.069,1580376157.42
1580376164.242,1580376167.421
1580376174.414,1580376178.801
1580376184.583,1580376187.881
1580376194.77,1580376197.921
1580376204.94,1580376209.842
1580376215.097,1580376218.74
1580376225.264,1580376228.621
1580376235.419,1580376239.602
1580376245.605,1580376249.161
1580376255.76,1580376258.914
1580376265.935,1580376268.801
1580376276.117,1580376280.001
1580376286.271,1580376291.221
1580376296.442,1580376299.261
1580376306.594,1580376309.782
1580376316.806,1580376320.183
1580376326.929,1580376330.342
1580376337.079,1580376340.382
1580376347.234,1580376350.603
1580376357.403,1580376360.583
1580376367.558,1580376371.483
1580376377.764,1580376381.202
1580376388.222,1580376391.383
1580376398.439,1580376403.743
1580376408.59,1580376412.443
1580376418.766,1580376422.083
1580376428.921,1580376432.223
1580376439.135,1580376442.683
1580376449.292,1580376452.183
1580376459.476,1580376462.343
1580376469.614,1580376472.824
1580376479.797,1580376485.064
1580376489.999,1580376494.983
1580376500.195,1580376503.664
1580376510.382,1580376513.623
1580376520.564,1580376525.524
1580376530.829,1580376535.264
1580376541.028,1580376545.004
1580376551.196,1580376555.063
1580376561.359,1580376564.584
1580376571.545,1580376575.124
1580376581.744,1580376588.224
1580376591.923,1580376595.225
1580376602.3,1580376605.484
1580376612.52,1580376615.706
1580376622.702,1580376626.024
1580376633.161,1580376636.408
1580376643.327,1580376647.665
1580376653.498,1580376656.665
1580376663.737,1580376666.986
1580376673.902,1580376677.064
1580376684.076,1580376688.026
1580376694.282,1580376697.645
1580376704.459,1580376708.145
1580376714.608,1580376717.885
1580376724.774,1580376727.945
1580376734.972,1580376738.126
1580376745.139,1580376748.325
1580376755.314,1580376759.607
1580376765.47,1580376768.826
1580376775.666,1580376778.506
1580376785.825,1580376790.726
1580376796.015,1580376800.046
1580376806.222,1580376809.406
1580376816.41,1580376820.346
1580376826.557,1580376831.447
1580376836.728,1580376841.947
1580376846.961,1580376850.506
1580376857.137,1580376862.367
1580376867.354,1580376870.867
1580376877.81,1580376881.327
1580376887.956,1580376891.207
1580376898.158,1580376901.647
1580376908.34,1580376911.208
1580376918.529,1580376922.788
1580376928.672,1580376931.807
1580376938.868,1580376942.027
1580376949.034,1580376952.407
1580376959.238,1580376962.428
1580376969.398,1580376972.687
1580376979.577,1580376982.768
1580376989.747,1580376992.908
1580376999.925,1580377003.408
1580377010.118,1580377013.328
1580377020.287,1580377023.828
1580377030.46,1580377033.628
1580377040.669,1580377043.829
1580377050.836,1580377054.388
1580377061.014,1580377064.349
1580377071.164,1580377074.308
1580377081.343,1580377084.548
1580377091.51,1580377095.188
1580377101.67,1580377104.709
1580377111.84,1580377114.648
1580377122.317,1580377125.829
1580377132.496,1580377135.628
1580377142.761,1580377146.15
1580377152.988,1580377158.169
1580377163.127,1580377167.929
1580377173.29,1580377177.809
1580377183.448,1580377186.731
1580377193.627,1580377196.409
1580377203.866,1580377207.75
1580377214.082,1580377217.189
1580377224.28,1580377227.09
1580377234.424,1580377237.63
1580377244.601,1580377247.409
1580377254.75,1580377257.91
1580377264.927,1580377269.63
1580377275.146,1580377278.25
1580377285.374,1580377288.43
1580377295.49,1580377298.691
1580377305.67,1580377308.471
1580377315.855,1580377318.89
1580377326.001,1580377329.531
1580377336.17,1580377341.231
1580377346.332,1580377349.951
1580377356.524,1580377361.59
1580377366.992,1580377370.032
1580377377.185,1580377380.393
1580377387.363,1580377390.552
1580377397.541,1580377400.611
1580377407.719,1580377410.851
1580377417.933,1580377421.511
1580377428.149,1580377431.252
1580377438.327,1580377441.531
1580377448.577,1580377453.631
1580377458.825,1580377461.972
1580377468.998,1580377472.573
1580377479.176,1580377482.332
1580377489.391,1580377492.431
1580377499.58,1580377502.716
1580377509.748,1580377512.832
1580377519.929,1580377525.093
1580377530.112,1580377533.952
1580377540.265,1580377543.473
1580377550.485,1580377554.973
1580377560.618,1580377565.432
1580377570.822,1580377573.893
1580377581.004,1580377584.072
1580377591.221,1580377594.413
1580377601.417,1580377605.913
1580377611.852,1580377616.973
1580377622.157,1580377626.533
1580377632.358,1580377636.274
1580377642.506,1580377645.673
1580377652.7,1580377655.793
1580377662.878,1580377666.753
1580377673.078,1580377676.153
1580377683.306,1580377686.394
1580377693.507,1580377696.621
1580377703.672,1580377706.814
1580377713.817,1580377718.354
1580377724.004,1580377727.194
1580377734.202,1580377737.735
1580377744.388,1580377747.615
1580377754.572,1580377757.814
1580377764.724,1580377767.535
1580377774.898,1580377778.755
1580377785.062,1580377788.215
1580377795.26,1580377798.535
1580377805.502,1580377808.756
1580377815.661,1580377820.495
1580377825.79,1580377828.995
1580377835.979,1580377839.215
1580377846.174,1580377849.395
1580377856.655,1580377860.455
1580377866.825,1580377870.576
1580377877.008,1580377880.535
1580377887.176,1580377890.155
1580377897.39,1580377900.495
1580377907.579,1580377912.336
1580377917.758,1580377920.936
1580377927.921,1580377932.056
1580377938.103,1580377941.135
1580377948.264,1580377953.676
1580377958.427,1580377961.716
1580377968.587,1580377971.796
1580377978.763,1580377981.837
1580377988.957,1580377991.796
1580377999.16,1580378001.996
1580378009.307,1580378012.397
1580378019.486,1580378022.696
1580378029.659,1580378033.197
1580378039.832,1580378042.618
1580378050.01,1580378053.137
1580378060.201,1580378063.377
1580378070.395,1580378073.637
1580378080.528,1580378083.597
1580378090.697,1580378094.585
1580378101.165,1580378104.283
1580378111.304,1580378114.444
1580378121.495,1580378124.863
1580378131.647,1580378135.823
1580378141.86,1580378144.923
1580378151.961,1580378155.504
1580378162.198,1580378165.403
1580378172.369,1580378175.824
1580378182.526,1580378186.463
1580378192.695,1580378195.824
1580378202.836,1580378208.023
1580378212.999,1580378216.463
1580378223.214,1580378226.504
1580378233.39,1580378236.864
1580378243.552,1580378246.944
1580378253.718,1580378256.983
1580378263.866,1580378267.005
1580378274.061,1580378277.263
1580378284.231,1580378286.984
1580378294.431,1580378297.664
1580378304.572,1580378307.643
1580378314.752,1580378317.603
1580378324.901,1580378327.803
1580378335.057,1580378341.19
1580385546.547,1580385550.318
1580385556.753,1580385560.519
1580385566.898,1580385573.818
1580385577.099,1580385580.198
1580385587.33,1580385592.398
1580385597.456,1580385600.478
1580385607.628,1580385611.138
1580385617.782,1580385620.879
1580385628.002,1580385632.818
1580385638.171,1580385642.659
1580385648.361,1580385651.479
1580385658.519,1580385661.679
1580385668.637,1580385672.199
1580385678.8,1580385681.639
1580385688.967,1580385692.839
1580385699.165,1580385702.978
1580385709.295,1580385712.819
1580385719.474,1580385722.898
1580385729.639,1580385732.799
1580385739.809,1580385742.921
1580385750.002,1580385753.458
1580385760.186,1580385763.219
1580385770.351,1580385774.959
1580385780.549,1580385784.699
1580385790.997,1580385794.16
1580385801.176,1580385804.299
1580385811.356,1580385815.478
1580385821.522,1580385824.659
1580385831.698,1580385834.759
1580385841.992,1580385846.779
1580385852.144,1580385855.239
1580385862.29,1580385865.4
1580385872.498,1580385875.619
1580385882.713,1580385885.539
1580385892.89,1580385898.018
1580385903.226,1580385906.42
1580385913.505,1580385916.839
1580385923.666,1580385926.699
1580385933.836,1580385936.945
1580385944.021,1580385947.34
1580385954.182,1580385956.979
1580385964.367,1580385967.559
1580385974.521,1580385977.659
1580385984.709,1580385989.379
1580385994.868,1580385999.64
1580386005.068,1580386008.2
1580386015.203,1580386019.36
1580386025.379,1580386028.52
1580386035.84,1580386038.68
1580386046.001,1580386049.059
1580386056.178,1580386059.6
1580386066.429,1580386069.6
1580386076.568,1580386080.381
1580386086.732,1580386089.86
1580386096.914,1580386099.76
1580386107.074,1580386112.72
1580386117.262,1580386122.1
1580386127.437,1580386130.261
1580386137.636,1580386141.94
1580386147.876,1580386151.141
1580386157.989,1580386160.82
1580386168.14,1580386171.0
1580386178.316,1580386183.481
1580386188.512,1580386191.739
1580386198.659,1580386201.74
1580386208.84,1580386212.0
1580386218.982,1580386222.928
1580386229.142,1580386232.639
1580386239.321,1580386242.48
1580386249.502,1580386253.4
1580386259.743,1580386262.841
1580386269.916,1580386273.101
1580386280.385,1580386285.64
1580386290.543,1580386295.32
1580386300.712,1580386304.14
1580386310.873,1580386313.72
1580386321.053,1580386324.1
1580386331.252,1580386336.3
1580386341.434,1580386344.541
1580386351.572,1580386357.321
1580386361.753,1580386364.861
1580386371.936,1580386376.06
1580386382.203,1580386387.842
1580386392.515,1580386395.721
1580386402.69,1580386405.701
1580386412.845,1580386415.761
1580386423.025,1580386426.381
1580386433.189,1580386436.082
1580386443.403,1580386446.761
1580386453.578,1580386457.362
1580386463.745,1580386466.702
1580386473.903,1580386476.901
1580386484.094,1580386487.301
1580386494.25,1580386497.461
1580386504.443,1580386507.581
1580386514.618,1580386517.821
1580386525.062,1580386528.221
1580386535.255,1580386538.381
1580386545.424,1580386548.521
1580386555.601,1580386558.882
1580386565.79,1580386568.942
1580386575.954,1580386579.162
1580386586.137,1580386589.262
1580386596.3,1580386600.162
1580386606.471,1580386610.082
1580386616.623,1580386622.561
1580386626.832,1580386632.962
1580386637.018,1580386640.801
1580386647.203,1580386650.261
1580386657.393,1580386660.521
1580386667.591,1580386670.502
1580386677.752,1580386682.882
1580386687.942,1580386691.442
1580386698.098,1580386701.482
1580386708.275,1580386711.381
1580386718.458,1580386721.461
1580386728.616,1580386731.581
1580386738.777,1580386742.262
1580386749.039,1580386752.082
1580386759.135,1580386762.121
1580386769.549,1580386772.662
1580386779.732,1580386784.042
1580386789.982,1580386793.05
1580386800.191,1580386803.442
1580386810.358,1580386813.543
1580386820.55,1580386823.702
1580386830.705,1580386834.342
1580386840.889,1580386844.061
1580386851.067,1580386854.183
1580386861.273,1580386864.722
1580386871.463,1580386874.523
1580386881.658,1580386884.862
1580386891.819,1580386895.543
1580386901.993,1580386904.802
1580386912.171,1580386915.342
1580386922.373,1580386925.502
1580386932.542,1580386935.742
1580386942.774,1580386947.642
1580386952.923,1580386956.182
1580386963.101,1580386966.303
1580386973.266,1580386976.063
1580386983.454,1580386986.583
1580386993.658,1580386996.802
1580387003.78,1580387007.303
1580387014.178,1580387017.023
1580387024.331,1580387027.543
1580387034.499,1580387037.622
1580387044.68,1580387047.722
1580387054.813,1580387057.886
1580387064.935,1580387068.103
1580387075.038,1580387078.503
1580387085.191,1580387091.162
1580387095.316,1580387098.703
1580387105.475,1580387108.622
1580387115.632,1580387120.462
1580387125.781,1580387129.023
1580387135.981,1580387139.224
1580387146.16,1580387149.962
1580387156.341,1580387159.443
1580387166.466,1580387169.803
1580387176.649,1580387180.003
1580387186.811,1580387189.924
1580387196.955,1580387200.703
1580387207.149,1580387210.303
1580387217.534,1580387220.663
1580387227.702,1580387230.964
1580387237.901,1580387241.243
1580387248.018,1580387251.123
1580387258.524,1580387262.823
1580387268.702,1580387271.863
1580387278.859,1580387282.063
1580387289.045,1580387292.224
1580387299.216,1580387302.344
1580387309.399,1580387312.324
1580387319.575,1580387323.063
1580387329.739,1580387332.944
1580387339.907,1580387343.044
1580387350.102,1580387353.263
1580387360.299,1580387363.505
1580387370.502,1580387373.904
1580387380.704,1580387383.864
1580387390.886,1580387394.163
1580387401.052,1580387404.544
1580387411.255,1580387414.883
1580387421.454,1580387424.603
1580387431.631,1580387436.024
1580387441.832,1580387444.664
1580387452.023,1580387455.404
1580387462.241,1580387465.465
1580387472.455,1580387475.284
1580387482.611,1580387486.864
1580387492.786,1580387496.224
1580387503.213,1580387507.144
1580387513.38,1580387518.284
1580387523.615,1580387526.764
1580387533.771,1580387538.284
1580387543.949,1580387549.144
1580387554.089,1580387558.944
1580387564.241,1580387568.704
1580387574.463,1580387577.924
1580387584.607,1580387587.764
1580387594.765,1580387597.87
1580387604.942,1580387608.065
1580387615.094,1580387618.204
1580387625.28,1580387629.106
1580387635.443,1580387638.525
1580387645.59,1580387648.664
1580387655.75,1580387658.784
1580387665.945,1580387668.946
1580387676.099,1580387679.425
1580387686.266,1580387689.264
1580387696.445,1580387701.184
1580387706.631,1580387710.064
1580387716.758,1580387719.704
1580387726.938,1580387730.324
1580387737.096,1580387740.066
1580387747.544,1580387750.785
1580387757.764,1580387760.785
1580387767.896,1580387770.965
1580387778.115,1580387781.304
1580387788.267,1580387792.105
1580387798.449,1580387801.544
1580387808.632,1580387811.485
1580387818.753,1580387821.786
1580387828.932,1580387831.965
1580387839.131,1580387842.226
1580387849.314,1580387852.445
1580387859.467,1580387863.866
1580387869.636,1580387872.785
1580387879.83,1580387883.006
1580387889.987,1580387893.345
1580387900.208,1580387905.185
1580387910.38,1580387913.565
1580387920.573,1580387923.825
1580387930.767,1580387934.725
1580387941.09,1580387944.205
1580387951.242,1580387954.385
1580387961.415,1580387966.286
1580387971.611,1580387974.845
1580387981.776,1580387985.285
1580387992.239,1580387998.066
1580388002.655,1580388005.885
1580388012.881,1580388016.086
1580388023.077,1580388026.646
1580388033.246,1580388036.466
1580388043.414,1580388046.865
1580388053.613,1580388056.526
1580388063.784,1580388066.666
1580388073.934,1580388077.066
1580388084.131,1580388087.225
1580388094.317,1580388097.526
1580388104.502,1580388107.326
1580388114.643,1580388117.886
1580388124.873,1580388128.066
1580388135.036,1580388138.306
1580388145.213,1580388148.566
1580388155.39,1580388158.507
1580388165.558,1580388168.707
1580388175.719,1580388179.545
1580388185.932,1580388189.425
1580388196.075,1580388198.826
1580388206.232,1580388209.325
1580388216.394,1580388220.246
1580388226.547,1580388229.665
1580388236.951,1580388242.046
1580388247.115,1580388250.967
1580388257.288,1580388262.826
1580388267.472,1580388270.588
1580388277.635,1580388281.467
1580388287.797,1580388290.907
1580388298.01,1580388301.206
1580388308.173,1580388311.286
1580388318.335,1580388321.106
1580388328.539,1580388332.767
1580388338.742,1580388341.806
1580388348.93,1580388351.667
1580388359.113,1580388362.906
1580388369.3,1580388372.507
1580388379.443,1580388382.566
