Start,End
1580172703.467,1580172706.328
1580172713.611,1580172716.509
1580172723.826,1580172726.428
1580172733.971,1580172736.468
1580172744.126,1580172746.669
1580172754.354,1580172756.808
1580172764.494,1580172766.95
1580172774.657,1580172777.569
1580172784.838,1580172787.348
1580172795.03,1580172797.91
1580172805.178,1580172807.649
1580172815.667,1580172818.169
1580172825.852,1580172828.37
1580172836.031,1580172838.909
1580172846.197,1580172849.11
1580172856.367,1580172858.789
1580172866.519,1580172868.969
1580172876.72,1580172880.309
1580172886.884,1580172889.39
1580172897.07,1580172899.65
1580172907.228,1580172909.77
1580172917.382,1580172920.61
1580172927.548,1580172930.03
1580172937.747,1580172940.27
1580172947.983,1580172950.49
1580172958.113,1580172960.691
1580172968.269,1580172970.83
1580172978.453,1580172982.431
1580172988.644,1580172991.531
1580172998.775,1580173001.291
1580173008.947,1580173011.47
1580173019.086,1580173021.552
1580173029.255,1580173031.835
1580173039.421,1580173042.211
1580173049.568,1580173052.092
1580173060.037,1580173062.577
1580173070.216,1580173072.733
1580173080.401,1580173083.293
1580173090.549,1580173093.412
1580173100.748,1580173103.273
1580173110.915,1580173113.293
1580173121.087,1580173123.492
1580173131.274,1580173133.672
1580173141.5,1580173144.473
1580173151.643,1580173154.051
1580173161.796,1580173164.232
1580173171.951,1580173174.392
1580173182.107,1580173184.555
1580173192.3,1580173194.772
1580173202.638,1580173205.133
1580173212.909,1580173215.352
1580173223.052,1580173226.513
1580173233.217,1580173235.832
1580173243.4,1580173246.953
1580173253.56,1580173256.013
1580173263.829,1580173266.312
1580173273.984,1580173276.433
1580173284.183,1580173286.593
1580173294.316,1580173296.733
1580173304.771,1580173307.213
1580173314.951,1580173317.392
1580173325.09,1580173327.594
1580173335.258,1580173337.634
1580173345.437,1580173347.874
1580173355.619,1580173358.214
1580173365.735,1580173368.254
1580173375.893,1580173378.433
1580173386.062,1580173388.936
1580173396.285,1580173398.834
1580173406.431,1580173408.994
1580173416.589,1580173419.095
1580173426.746,1580173429.194
1580173436.917,1580173439.055
1580173447.103,1580173449.314
1580173457.286,1580173460.454
1580173467.459,1580173469.895
1580173477.623,1580173480.814
1580173487.792,1580173490.214
1580173497.972,1580173500.454
1580173508.117,1580173510.995
1580173518.31,1580173520.754
1580173528.464,1580173530.915
1580173538.607,1580173541.135
1580173549.075,1580173551.515
1580173559.249,1580173561.735
1580173569.421,1580173571.936
1580173579.617,1580173582.196
1580173589.816,1580173592.356
1580173600.012,1580173602.515
1580173610.19,1580173612.656
1580173620.374,1580173623.176
1580173630.535,1580173633.035
1580173640.716,1580173646.056
1580173650.89,1580173653.375
1580173661.081,1580173663.556
1580173671.297,1580173673.737
1580173681.476,1580173683.997
1580173691.639,1580173694.477
1580173701.827,1580173704.316
1580173712.02,1580173715.616
1580173722.187,1580173724.696
1580173732.371,1580173734.816
1580173742.589,1580173745.076
1580173752.833,1580173755.318
1580173763.013,1580173765.817
1580173773.184,1580173776.077
1580173783.349,1580173785.916
1580173793.825,1580173796.696
1580173804.139,1580173806.639
1580173814.278,1580173816.338
1580173824.496,1580173826.697
1580173834.724,1580173837.178
1580173844.863,1580173847.038
1580173855.047,1580173857.178
1580173865.172,1580173869.559
1580173875.395,1580173877.978
1580173885.574,1580173887.938
1580173895.717,1580173897.998
1580173905.857,1580173908.158
1580173916.001,1580173918.358
1580173926.203,1580173928.459
1580173936.363,1580173939.74
1580173946.561,1580173948.899
1580173956.73,1580173960.419
1580173966.896,1580173969.218
1580173977.042,1580173979.399
1580173987.171,1580173989.559
1580173997.324,1580173999.679
1580174007.52,1580174009.879
1580174017.688,1580174020.539
1580174027.843,1580174030.219
1580174038.32,1580174040.719
1580174048.526,1580174051.038
1580174058.639,1580174061.061
1580174068.833,1580174072.319
1580174078.997,1580174081.86
1580174089.181,1580174091.62
1580174099.33,1580174101.761
1580174109.517,1580174111.98
1580174119.725,1580174122.18
1580174129.903,1580174132.68
1580174140.066,1580174143.56
1580174150.246,1580174152.7
1580174160.411,1580174162.821
1580174170.603,1580174173.08
1580174180.791,1580174183.3
1580174190.984,1580174193.44
1580174201.125,1580174203.621
1580174211.312,1580174214.141
1580174221.479,1580174224.361
1580174231.661,1580174234.481
1580174241.872,1580174244.761
1580174252.032,1580174254.441
1580174262.224,1580174264.741
1580174272.417,1580174274.861
1580174282.952,1580174285.422
1580174293.119,1580174295.562
1580174303.31,1580174305.722
1580174313.516,1580174315.941
1580174323.69,1580174326.482
1580174333.867,1580174336.281
1580174344.102,1580174346.562
1580174354.283,1580174356.722
1580174364.517,1580174367.002
1580174374.653,1580174377.102
1580174384.859,1580174387.361
1580174395.013,1580174397.482
1580174405.244,1580174409.162
1580174415.415,1580174417.842
1580174425.581,1580174428.346
1580174435.732,1580174438.142
1580174445.927,1580174448.485
1580174456.059,1580174458.482
1580174466.228,1580174468.663
1580174476.433,1580174479.243
1580174486.609,1580174489.003
1580174496.82,1580174499.243
1580174507.004,1580174509.823
1580174517.168,1580174519.622
1580174527.617,1580174530.163
1580174537.795,1580174540.703
1580174548.011,1580174551.583
1580174558.249,1580174560.863
1580174568.396,1580174570.904
1580174578.6,1580174581.143
1580174588.764,1580174591.324
1580174598.901,1580174601.406
1580174609.14,1580174612.105
1580174619.352,1580174621.864
1580174629.562,1580174632.444
1580174639.765,1580174642.264
1580174649.942,1580174652.464
1580174660.081,1580174662.628
1580174670.336,1580174672.844
1580174680.516,1580174683.045
1580174690.686,1580174693.205
1580174700.905,1580174703.824
1580174711.08,1580174713.904
1580174721.278,1580174724.825
1580174731.441,1580174733.985
1580174741.59,1580174744.105
1580174751.811,1580174754.685
1580174762.05,1580174764.584
1580174772.529,1580174775.184
1580174782.725,1580174785.265
1580174792.899,1580174795.866
1580174803.07,1580174805.546
1580174813.226,1580174815.945
1580174823.487,1580174825.966
1580174833.669,1580174836.245
1580174843.796,1580174847.385
1580174854.026,1580174857.246
1580174864.204,1580174866.726
1580174874.373,1580174876.887
1580174884.568,1580174888.106
1580174894.744,1580174897.247
1580174904.897,1580174907.427
1580174915.15,1580174917.666
1580174925.343,1580174927.906
1580174935.54,1580174938.067
1580174945.703,1580174948.211
1580174955.918,1580174958.487
1580174966.079,1580174969.666
1580174976.244,1580174978.83
1580174986.411,1580174988.848
1580174996.586,1580174998.978
1580175006.761,1580175009.247
1580175017.203,1580175019.649
1580175027.451,1580175029.946
1580175037.636,1580175040.108
1580175047.809,1580175050.247
1580175058.022,1580175060.567
1580175068.157,1580175070.587
1580175078.338,1580175080.867
1580175088.486,1580175090.987
1580175098.682,1580175101.447
1580175108.86,1580175111.248
1580175119.053,1580175121.508
1580175129.255,1580175131.688
1580175139.398,1580175141.809
1580175149.608,1580175152.468
1580175159.781,1580175162.208
1580175169.98,1580175172.388
1580175180.17,1580175182.609
1580175190.333,1580175194.51
1580175200.517,1580175202.974
1580175210.712,1580175213.19
1580175220.867,1580175223.27
1580175231.05,1580175233.549
1580175241.326,1580175244.229
1580175251.531,1580175255.009
1580175262.007,1580175264.489
1580175272.184,1580175274.71
1580175282.389,1580175284.851
1580175292.566,1580175295.209
1580175302.858,1580175305.73
1580175313.092,1580175315.91
1580175323.256,1580175326.05
1580175333.449,1580175335.949
1580175343.613,1580175346.07
1580175353.822,1580175356.349
1580175364.03,1580175367.57
1580175374.194,1580175376.61
1580175384.416,1580175386.91
1580175394.637,1580175400.171
1580175404.888,1580175407.29
1580175415.06,1580175417.491
1580175425.293,1580175428.57
1580175435.498,1580175437.951
1580175445.686,1580175448.131
1580175455.869,1580175459.371
1580175466.099,1580175468.651
1580175476.254,1580175479.451
1580175486.457,1580175488.931
1580175496.64,1580175499.19
1580175507.097,1580175510.331
1580175517.291,1580175520.011
1580175527.46,1580175529.891
1580175537.601,1580175541.178
1580175547.798,1580175550.372
1580175557.996,1580175560.551
1580175568.205,1580175570.734
1580175578.414,1580175580.951
1580175588.663,1580175591.152
1580175598.796,1580175601.354
1580175608.967,1580175611.492
1580175619.151,1580175621.612
1580175629.307,1580175631.812
1580175639.454,1580175641.872
1580175649.615,1580175652.432
1580175659.802,1580175662.212
1580175669.956,1580175672.733
1580175680.122,1580175682.573
1580175690.353,1580175692.753
1580175700.545,1580175703.372
1580175710.684,1580175713.152
1580175720.853,1580175723.433
1580175731.041,1580175733.536
1580175741.19,1580175743.592
1580175751.606,1580175754.053
1580175761.78,1580175764.213
1580175771.975,1580175774.454
1580175782.323,1580175784.774
1580175792.467,1580175794.953
1580175802.634,1580175805.054
1580175812.816,1580175815.234
1580175823.011,1580175825.474
1580175833.207,1580175836.354
1580175843.45,1580175845.914
1580175853.661,1580175856.093
1580175863.9,1580175866.374
1580175874.044,1580175877.755
1580175884.196,1580175886.615
1580175894.389,1580175896.795
1580175904.63,1580175907.095
1580175914.815,1580175917.274
1580175925.014,1580175927.814
1580175935.229,1580175937.657
1580175945.431,1580175947.874
1580175955.618,1580175958.075
1580175965.786,1580175968.196
1580175975.976,1580175978.794
1580175986.158,1580175988.655
1580175996.623,1580175999.035
1580176006.835,1580176009.275
1580176017.002,1580176019.535
1580176027.143,1580176030.636
1580176037.326,1580176039.768
1580176047.48,1580176049.996
1580176057.668,1580176061.177
1580176067.841,1580176070.256
1580176078.028,1580176080.576
1580176088.209,1580176091.696
1580176098.397,1580176100.916
1580176108.577,1580176111.076
1580176118.755,1580176121.216
1580176128.915,1580176131.576
1580176139.088,1580176141.496
1580176149.297,1580176151.697
1580176159.493,1580176162.357
1580176169.647,1580176172.437
1580176179.834,1580176182.396
1580176189.996,1580176193.457
1580176200.173,1580176202.597
1580176210.348,1580176212.757
1580176220.561,1580176223.016
1580176230.743,1580176233.537
1580176241.217,1580176243.678
1580176251.37,1580176253.858
1580176261.596,1580176264.398
1580176271.83,1580176274.297
1580176281.992,1580176284.497
1580176292.163,1580176294.938
1580176302.332,1580176305.197
1580176312.491,1580176315.298
1580176322.668,1580176325.097
1580176332.881,1580176335.318
1580176343.052,1580176345.478
1580176353.212,1580176355.637
1580176363.448,1580176365.898
1580176373.623,1580176376.118
1580176383.803,1580176387.298
1580176393.941,1580176396.699
1580176404.129,1580176406.638
1580176414.297,1580176416.759
1580176424.465,1580176426.999
1580176434.622,1580176437.101
1580176444.806,1580176447.238
1580176455.012,1580176457.459
1580176465.179,1580176467.638
1580176475.372,1580176477.898
1580176485.799,1580176488.219
1580176495.977,1580176498.459
1580176506.2,1580176508.618
1580176516.348,1580176518.999
1580176526.552,1580176529.04
1580176536.725,1580176539.139
1580176546.936,1580176549.4
1580176557.126,1580176559.88
1580176567.305,1580176569.719
1580176577.484,1580176579.919
1580176587.692,1580176590.1
1580176597.866,1580176601.34
1580176608.055,1580176610.88
1580176618.204,1580176620.646
1580176628.374,1580176630.84
1580176638.575,1580176641.0
1580176648.757,1580176652.26
1580176658.968,1580176661.44
1580176669.135,1580176671.601
1580176679.321,1580176681.741
1580176689.504,1580176691.88
1580176699.669,1580176702.5
1580176709.862,1580176712.28
1580176720.062,1580176722.501
1580176730.509,1580176732.961
1580176740.665,1580176743.121
1580176750.807,1580176753.201
1580176760.952,1580176763.801
1580176771.129,1580176773.562
1580176781.338,1580176784.881
1580176791.506,1580176793.861
1580176801.693,1580176804.141
1580176811.856,1580176814.341
1580176822.034,1580176824.522
1580176832.208,1580176834.702
1580176842.428,1580176844.821
1580176852.589,1580176855.742
1580176862.814,1580176865.643
1580176873.025,1580176876.902
1580176883.163,1580176885.602
1580176893.336,1580176895.803
1580176903.603,1580176906.482
1580176913.743,1580176916.302
1580176923.911,1580176926.723
1580176934.104,1580176936.562
1580176944.262,1580176946.664
1580176954.446,1580176956.862
1580176964.636,1580176967.043
1580176975.114,1580176978.663
1580176985.3,1580176987.764
1580176995.49,1580176997.923
1580177005.687,1580177008.102
1580177015.878,1580177018.624
1580177026.052,1580177028.463
1580177036.217,1580177038.684
1580177046.378,1580177049.163
1580177056.56,1580177059.284
1580177066.752,1580177069.163
1580177076.897,1580177079.303
1580177087.084,1580177089.864
1580177097.274,1580177099.664
1580177107.464,1580177109.964
1580177117.625,1580177120.064
1580177127.83,1580177130.365
1580177138.028,1580177140.604
1580177148.194,1580177150.725
1580177158.36,1580177160.984
1580177168.525,1580177171.045
1580177178.725,1580177182.345
1580177188.889,1580177192.485
1580177199.118,1580177201.664
1580177209.266,1580177211.786
1580177219.756,1580177223.705
1580177229.93,1580177232.465
1580177240.097,1580177243.345
1580177250.28,1580177253.824
1580177260.454,1580177262.986
1580177270.64,1580177273.506
1580177280.775,1580177283.305
1580177290.948,1580177293.526
1580177301.126,1580177304.026
1580177311.304,1580177313.806
1580177321.483,1580177325.006
1580177331.659,1580177334.326
1580177341.965,1580177344.528
1580177352.133,1580177354.706
1580177362.318,1580177364.807
1580177372.507,1580177375.447
1580177382.673,1580177385.126
1580177392.833,1580177395.326
1580177403.322,1580177405.887
1580177413.715,1580177416.286
1580177423.884,1580177427.846
1580177434.076,1580177436.946
1580177444.228,1580177446.746
1580177454.456,1580177457.007
1580177470.8,1580177473.327
1580177480.983,1580177483.526
1580177491.116,1580177493.708
1580177501.317,1580177503.906
1580177511.484,1580177513.987
1580177521.663,1580177525.927
1580177531.782,1580177534.307
1580177541.969,1580177544.468
1580177552.154,1580177554.728
1580177562.29,1580177564.829
1580177572.49,1580177575.408
1580177582.702,1580177585.228
1580177592.896,1580177595.468
1580177603.011,1580177605.568
1580177613.2,1580177615.728
1580177623.342,1580177625.868
1580177633.514,1580177636.408
1580177643.674,1580177646.269
1580177653.839,1580177656.369
1580177664.025,1580177666.569
1580177674.176,1580177676.729
1580177684.319,1580177686.889
1580177694.488,1580177697.049
1580177704.66,1580177707.548
1580177715.166,1580177717.69
1580177725.328,1580177728.949
1580177735.488,1580177738.028
1580177745.704,1580177748.249
1580177755.874,1580177758.73
1580177766.031,1580177768.55
1580177776.227,1580177779.109
1580177786.425,1580177789.03
1580177796.621,1580177799.85
1580177806.822,1580177809.329
1580177816.994,1580177819.529
1580177827.226,1580177829.77
1580177837.362,1580177839.89
1580177847.576,1580177850.09
1580177857.748,1580177862.75
1580177867.999,1580177870.531
1580177878.217,1580177881.811
1580177888.427,1580177890.95
1580177898.607,1580177901.131
1580177908.781,1580177911.271
1580177918.973,1580177921.49
1580177929.155,1580177931.71
1580177939.35,1580177942.271
1580177949.538,1580177952.072
1580177960.02,1580177963.611
1580177970.203,1580177972.731
1580177980.347,1580177982.991
1580177990.553,1580177993.171
1580178000.799,1580178003.332
1580178010.942,1580178013.453
1580178021.124,1580178024.052
1580178031.3,1580178033.871
1580178041.465,1580178044.351
1580178051.694,1580178055.251
1580178061.949,1580178064.852
1580178072.115,1580178074.952
1580178082.292,1580178084.832
1580178092.491,1580178095.052
1580178102.642,1580178105.151
1580178112.796,1580178116.392
1580178123.058,1580178126.673
1580178133.337,1580178135.873
1580178143.486,1580178147.393
1580178153.714,1580178156.273
1580178163.878,1580178166.433
1580178174.057,1580178176.572
1580178184.256,1580178186.794
1580178194.438,1580178196.972
1580178204.84,1580178207.453
1580178215.023,1580178217.553
1580178225.198,1580178228.074
1580178235.378,1580178237.872
1580178245.561,1580178248.113
1580178255.729,1580178258.334
1580178265.912,1580178268.434
1580178276.08,1580178279.332
1580178286.244,1580178288.854
1580178296.399,1580178298.894
1580178306.552,1580178309.433
1580178316.697,1580178319.234
1580178326.889,1580178329.415
1580178337.086,1580178339.673
1580178347.246,1580178350.174
1580178357.409,1580178359.914
1580178367.575,1580178370.114
1580178377.766,1580178380.254
1580178387.942,1580178391.514
1580178398.101,1580178400.595
1580178408.267,1580178410.755
1580178418.429,1580178421.295
1580178428.61,1580178431.474
1580178438.795,1580178441.314
1580178459.702,1580178462.195
1580178469.86,1580178472.555
1580178480.083,1580178482.635
1580178490.258,1580178492.854
1580178500.414,1580178503.356
1580178510.567,1580178513.054
1580178520.743,1580178523.215
1580178530.917,1580178533.435
1580178541.126,1580178543.635
1580178551.309,1580178553.816
1580178561.466,1580178564.315
1580178571.605,1580178574.116
1580178581.786,1580178584.675
1580178591.969,1580178594.476
1580178602.371,1580178604.976
1580178612.573,1580178615.198
1580178622.777,1580178625.296
1580178632.937,1580178635.257
1580178643.089,1580178646.816
1580178653.259,1580178655.756
1580178663.448,1580178666.636
1580178673.615,1580178676.016
1580178683.79,1580178686.256
1580178693.954,1580178696.397
1580178704.389,1580178706.817
1580178714.57,1580178717.397
1580178724.713,1580178727.097
1580178734.867,1580178737.338
1580178745.031,1580178747.417
1580178755.231,1580178758.697
1580178765.505,1580178769.297
1580178775.59,1580178778.177
1580178785.752,1580178788.498
1580178795.9,1580178798.297
1580178806.074,1580178808.518
1580178816.289,1580178818.738
1580178826.444,1580178829.938
1580178836.6,1580178839.058
1580178846.806,1580178849.258
1580178856.985,1580178860.457
1580178867.112,1580178871.618
1580178877.315,1580178879.738
1580178887.475,1580178890.038
1580178897.64,1580178900.398
1580178907.807,1580178910.218
1580178917.955,1580178920.378
1580178928.097,1580178930.898
1580178938.257,1580178940.678
1580186149.806,1580186153.296
1580186160.063,1580186163.616
1580186170.224,1580186172.397
1580186180.365,1580186182.456
1580186190.578,1580186193.057
1580186200.74,1580186203.216
1580186210.943,1580186213.376
1580186221.186,1580186223.617
1580186231.356,1580186233.776
1580186241.553,1580186244.037
1580186251.718,1580186254.136
1580186261.914,1580186264.337
1580186272.105,1580186274.558
1580186282.406,1580186285.657
1580186292.593,1580186295.377
1580186302.753,1580186305.137
1580186312.936,1580186316.336
1580186323.117,1580186325.497
1580186333.373,1580186335.877
1580186343.539,1580186346.057
1580186353.777,1580186357.958
1580186363.929,1580186366.337
1580186374.139,1580186376.817
1580186384.317,1580186387.738
1580186394.782,1580186397.218
1580186404.983,1580186407.398
1580186415.152,1580186418.678
1580186425.336,1580186428.077
1580186435.495,1580186437.898
1580186445.677,1580186448.077
1580186455.823,1580186458.237
1580186466.02,1580186468.438
1580186476.156,1580186478.637
1580186486.355,1580186489.807
1580186496.525,1580186498.958
1580186506.688,1580186509.538
1580186516.877,1580186519.318
1580186527.056,1580186530.519
1580186537.221,1580186539.678
1580186547.411,1580186550.879
1580186557.607,1580186560.038
1580186567.742,1580186570.139
1580186577.907,1580186581.399
1580186588.06,1580186590.479
1580186598.225,1580186600.598
1580186608.384,1580186610.799
1580186618.562,1580186621.379
1580186628.713,1580186631.079
1580186639.169,1580186641.567
1580186649.357,1580186653.859
1580186659.511,1580186661.898
1580186669.686,1580186672.039
1580186679.873,1580186684.76
1580186690.09,1580186692.479
1580186700.26,1580186702.759
1580186710.442,1580186712.859
1580186720.634,1580186723.04
1580186730.791,1580186733.239
1580186740.974,1580186743.402
1580186751.137,1580186753.56
1580186761.347,1580186764.2
1580186771.521,1580186773.94
1580186781.702,1580186784.159
1580186791.952,1580186794.4
1580186802.102,1580186804.54
1580186812.288,1580186814.781
1580186822.559,1580186825.0
1580186832.72,1580186835.18
1580186842.926,1580186845.78
1580186853.086,1580186855.62
1580186863.251,1580186866.02
1580186873.437,1580186875.84
1580186883.911,1580186886.36
1580186894.091,1580186896.58
1580186904.308,1580186906.8
1580186914.48,1580186916.941
1580186924.688,1580186927.12
1580186934.815,1580186938.62
1580186945.012,1580186947.401
1580186955.189,1580186957.581
1580186965.361,1580186967.86
1580186975.56,1580186978.322
1580186985.726,1580186988.1
1580186995.878,1580186999.281
1580187006.072,1580187008.481
1580187016.297,1580187018.721
1580187026.477,1580187029.002
1580187036.634,1580187039.021
1580187046.827,1580187049.261
1580187056.99,1580187059.981
1580187067.168,1580187069.921
1580187077.327,1580187079.721
1580187087.497,1580187089.863
1580187097.673,1580187100.502
1580187107.875,1580187110.342
1580187118.043,1580187120.421
1580187128.533,1580187131.061
1580187138.676,1580187141.122
1580187148.856,1580187151.601
1580187159.012,1580187161.441
1580187169.195,1580187171.662
1580187179.374,1580187182.504
1580187189.549,1580187192.002
1580187199.698,1580187202.143
1580187209.869,1580187212.346
1580187220.02,1580187222.424
1580187230.175,1580187232.623
1580187240.335,1580187243.063
1580187250.534,1580187253.063
1580187260.68,1580187263.163
1580187270.862,1580187273.303
1580187281.026,1580187283.785
1580187291.164,1580187293.883
1580187301.474,1580187304.263
1580187311.653,1580187314.063
1580187321.824,1580187324.264
1580187331.956,1580187334.382
1580187342.124,1580187344.963
1580187352.298,1580187354.763
1580187362.464,1580187364.863
1580187372.911,1580187375.363
1580187383.085,1580187385.604
1580187393.268,1580187396.023
1580187403.467,1580187405.944
1580187413.629,1580187416.763
1580187423.828,1580187426.225
1580187434.022,1580187436.503
1580187444.228,1580187446.724
1580187454.404,1580187456.884
1580187464.572,1580187467.005
1580187474.764,1580187477.144
1580187484.967,1580187487.384
1580187495.126,1580187497.904
1580187505.306,1580187507.744
1580187515.481,1580187517.883
1580187525.703,1580187528.604
1580187535.907,1580187538.304
1580187546.076,1580187548.584
1580187556.252,1580187559.004
1580187566.441,1580187569.244
1580187576.596,1580187579.464
1580187586.844,1580187589.205
1580187597.075,1580187599.544
1580187607.251,1580187609.685
1580187617.759,1580187620.585
1580187627.906,1580187630.345
1580187638.099,1580187640.526
1580187648.253,1580187650.684
1580187658.451,1580187660.865
1580187668.611,1580187671.091
1580187678.791,1580187681.225
1580187688.96,1580187691.745
1580187699.147,1580187703.685
1580187709.318,1580187712.126
1580187719.547,1580187722.005
1580187729.709,1580187732.125
1580187740.031,1580187742.465
1580187750.278,1580187752.685
1580187760.423,1580187763.945
1580187770.595,1580187773.025
1580187780.827,1580187783.326
1580187790.994,1580187795.527
1580187801.145,1580187804.345
1580187811.332,1580187814.066
1580187821.488,1580187824.225
1580187831.669,1580187834.126
1580187841.914,1580187844.425
1580187852.201,1580187854.687
1580187862.654,1580187865.566
1580187872.822,1580187875.29
1580187883.012,1580187886.447
1580187893.159,1580187895.926
1580187903.508,1580187906.006
1580187913.755,1580187916.206
1580187923.935,1580187927.086
1580187934.104,1580187936.948
1580187944.255,1580187946.706
1580187954.447,1580187956.848
1580187964.631,1580187967.487
1580187974.813,1580187977.206
1580187984.995,1580187987.507
1580187995.165,1580187997.569
1580188005.352,1580188007.747
1580188015.513,1580188017.967
1580188025.7,1580188028.168
1580188035.871,1580188038.387
1580188046.052,1580188048.467
1580188056.27,1580188058.707
1580188066.399,1580188068.847
1580188076.586,1580188079.027
1580188086.757,1580188090.308
1580188096.938,1580188099.347
1580188107.373,1580188109.808
1580188117.634,1580188120.127
1580188127.715,1580188130.148
1580188137.893,1580188141.748
1580188148.044,1580188151.168
1580188158.242,1580188161.088
1580188168.385,1580188171.268
1580188178.535,1580188180.988
1580188188.721,1580188191.208
1580188198.911,1580188201.768
1580188209.074,1580188211.468
1580188219.227,1580188221.648
1580188229.445,1580188231.968
1580188239.568,1580188242.068
1580188249.71,1580188252.169
1580188259.887,1580188262.349
1580188270.076,1580188272.488
1580188280.214,1580188284.028
1580188290.382,1580188292.828
1580188300.59,1580188303.032
1580188310.749,1580188313.229
1580188320.906,1580188323.668
1580188331.066,1580188333.488
1580188341.243,1580188343.648
1580188351.699,1580188354.509
1580188361.864,1580188364.289
1580188372.038,1580188374.429
1580188382.288,1580188384.689
1580188392.423,1580188394.869
1580188402.586,1580188404.989
1580188412.758,1580188415.209
1580188422.958,1580188426.87
1580188433.114,1580188435.849
1580188443.342,1580188445.79
1580188453.515,1580188456.989
1580188463.68,1580188466.11
1580188473.853,1580188476.269
1580188484.015,1580188486.45
1580188494.203,1580188496.629
1580188504.369,1580188506.789
1580188514.517,1580188516.93
1580188524.695,1580188527.15
1580188534.857,1580188537.391
1580188545.127,1580188547.63
1580188555.217,1580188557.69
1580188565.381,1580188567.809
1580188575.594,1580188578.47
1580188585.757,1580188588.15
1580188596.202,1580188598.63
1580188606.455,1580188608.872
1580188616.602,1580188618.99
1580188626.772,1580188629.251
1580188636.927,1580188639.331
1580188647.09,1580188649.93
1580188657.256,1580188659.69
1580188667.475,1580188669.951
1580188677.667,1580188680.491
1580188687.842,1580188691.31
1580188698.032,1580188700.491
1580188708.175,1580188710.631
1580188718.356,1580188720.811
1580188728.553,1580188730.99
1580188738.705,1580188741.09
1580188748.892,1580188751.692
1580188759.096,1580188761.471
1580188769.264,1580188772.033
1580188779.572,1580188782.031
1580188789.719,1580188792.151
1580188799.901,1580188802.351
1580188810.122,1580188812.492
1580188820.328,1580188822.771
1580188830.496,1580188832.912
1580188840.957,1580188844.053
1580188851.134,1580188853.552
1580188861.361,1580188864.192
1580188871.551,1580188873.993
1580188881.737,1580188884.114
1580188891.938,1580188894.413
1580188902.132,1580188904.632
1580188912.309,1580188914.772
1580188922.491,1580188926.013
1580188932.657,1580188935.074
1580188942.842,1580188946.352
1580188953.038,1580188955.452
1580188963.191,1580188965.613
1580188973.398,1580188975.821
1580188983.563,1580188985.973
