,Duration
60,2491.999864578247
61,2849.9999046325684
62,2523.9999294281006
63,2509.999990463257
64,2434.000015258789
65,2511.9996070861816
66,2434.999942779541
67,2542.9999828338623
68,2553.999900817871
69,3593.9998626708984
70,2511.000156402588
71,2529.0000438690186
72,2748.000144958496
73,2458.0001831054688
74,2893.000364303589
75,2732.0001125335693
76,2506.00004196167
77,2879.000425338745
78,2503.999948501587
79,2549.000024795532
80,3259.000062942505
81,2538.9997959136963
82,4599.0002155303955
83,3962.0001316070557
84,2394.9999809265137
85,2533.0002307891846
86,2813.000202178955
87,3611.0000610351562
88,3573.000192642212
89,2909.9998474121094
90,2577.000141143799
91,2527.0001888275146
92,2515.000104904175
93,2552.000045776367
94,2409.0001583099365
95,3552.0002841949463
96,2437.000036239624
97,2565.999984741211
98,2954.000234603882
99,2498.999834060669
100,2485.999822616577
101,2521.0001468658447
102,2421.999931335449
103,2723.0002880096436
104,2440.999746322632
105,2565.999746322632
106,2811.999797821045
107,2923.999786376953
108,2506.999969482422
109,2860.999822616577
110,2897.9997634887695
111,2601.9999980926514
112,2496.999979019165
113,2542.999744415283
114,2453.9999961853027
115,2456.0000896453857
116,2911.9999408721924
117,2509.999990463257
118,2880.000114440918
119,2470.9999561309814
120,2501.999855041504
121,2517.9996490478516
122,2877.999782562256
123,2912.9998683929443
124,2421.999931335449
125,2449.9998092651367
126,3588.9999866485596
127,2506.000280380249
128,2580.000162124634
129,2542.0000553131104
130,3227.999687194824
131,2482.0001125335693
132,2522.9997634887695
133,2507.000207901001
134,2578.000068664551
135,2560.999870300293
136,3978.0001640319824
137,2887.00008392334
138,2516.0000324249268
139,2523.0000019073486
140,2466.0000801086426
141,2579.9999237060547
142,2789.9999618530273
143,2524.0001678466797
144,2539.9999618530273
145,2516.9997215270996
146,2891.9999599456787
147,2863.0001544952393
148,2524.9998569488525
149,2378.000020980835
150,2404.9999713897705
151,2398.0002403259277
152,2972.9998111724854
153,2408.0002307891846
154,2436.000108718872
155,2441.00022315979
156,2447.999954223633
157,2472.0001220703125
158,2495.000123977661
159,2443.000316619873
160,3460.9997272491455
161,2615.000009536743
162,3552.99973487854
163,2452.9998302459717
164,2483.0000400543213
165,2448.9998817443848
166,2410.0000858306885
167,2416.9998168945312
168,2441.999673843384
169,2441.00022315979
170,2503.999948501587
171,2375.999927520752
172,2436.999797821045
173,2595.0000286102295
174,2519.0000534057617
175,2539.9999618530273
176,2874.000072479248
177,2548.999786376953
178,2562.999963760376
179,2506.00004196167
180,2447.999954223633
181,2138.000011444092
182,2210.9999656677246
183,3167.9999828338623
184,2436.000108718872
185,3190.999984741211
186,2421.999931335449
187,2481.9998741149902
188,2877.999782562256
189,2444.000005722046
190,2450.999975204468
191,2527.9998779296875
192,2440.000057220459
193,2486.0000610351562
194,2515.000104904175
195,2578.9999961853027
196,2539.9999618530273
197,2503.000020980835
198,2466.0000801086426
199,2802.0002841949463
200,2500.0
201,5339.9999141693115
202,2484.999895095825
203,2474.9999046325684
204,2440.000057220459
205,2521.0001468658447
206,2838.0002975463867
207,2488.999843597412
208,3596.0001945495605
209,2509.000062942505
210,2444.999933242798
211,2486.999988555908
212,2484.999895095825
213,2804.0003776550293
214,2893.0001258850098
215,2567.000150680542
216,2871.000051498413
217,2500.0
218,2059.999942779541
219,2200.999975204468
220,2453.9999961853027
221,2174.999952316284
222,2130.999803543091
223,4386.999845504761
224,2582.9999446868896
225,2364.000082015991
226,2280.9998989105225
227,2300.999879837036
228,2356.999635696411
229,2256.00004196167
230,3377.000093460083
231,2337.9998207092285
232,3688.999891281128
233,2321.9997882843018
234,2356.9998741149902
235,2388.000011444092
236,2355.0000190734863
237,2358.9999675750732
238,2851.0000705718994
239,2375.999927520752
240,2398.9999294281006
241,2511.9998455047607
242,2422.0001697540283
243,3486.0000610351562
244,2862.999677658081
245,2438.999891281128
246,2431.000232696533
247,2462.9998207092285
248,2455.000162124634
249,2777.0001888275146
250,3493.99995803833
251,2453.9999961853027
252,2410.0000858306885
253,2476.9999980926514
254,2508.999824523926
255,2456.0000896453857
256,2496.000051498413
257,2828.9999961853027
