Function,Memory Size,Max Memory Used,Duration,Billed Duration,UTCTimestamp,RequestId
f1,1536,61,817.9,900,1580172215.0,a653b0d3-58bc-4d5e-8279-302c506d99db
f1,1536,61,829.1,900,1580172225.0,57507905-b1f7-47ae-8aac-c498e868c496
f1,1536,61,823.43,900,1580172235.0,3fd09150-c414-4a25-a5b4-d2d561cb6565
f1,1536,61,746.4,800,1580172245.0,4288a9c0-7580-444b-b217-c0443988c134
f1,1536,61,819.36,900,1580172255.0,019d3870-b4cc-402f-aa17-fae92e85b31e
f1,1536,61,732.03,800,1580172266.0,7f49b62d-da74-4408-ad21-cf61c8423116
f1,1536,61,813.8,900,1580172276.0,46e72e39-6b9a-4391-a88d-46ea880cb15d
f1,1536,61,825.54,900,1580172286.0,6c95e626-5376-41c0-8cb1-0b2ecad04609
f1,1536,61,825.86,900,1580172296.0,7527091c-cd2d-47ee-b07e-a1f913caf9d1
f1,1536,61,825.46,900,1580172306.0,02684e57-3420-4cf5-b4f0-fe39e35bcfee
f1,1536,61,734.02,800,1580172317.0,be24dfc3-a713-4d47-b08f-23cdcc3dc47b
f1,1536,61,742.7,800,1580172327.0,3ba4430b-6bd4-4895-9f2a-6d64b2d838f8
f1,1536,61,737.73,800,1580172337.0,07dcf88e-0d6d-44c7-9f5f-8dcc3a69133e
f1,1536,61,816.58,900,1580172347.0,002393c9-ffab-4827-ae95-daf3edf6f6f3
f1,1536,61,737.62,800,1580172358.0,bb09a004-f772-44c7-9949-9ade135f7eab
f1,1536,61,823.9,900,1580172368.0,a79d2a47-5c75-419a-b750-104dff4ba23f
f1,1536,61,824.09,900,1580172378.0,a2bc898f-4928-4b23-8774-e7253d514d26
f1,1536,61,829.34,900,1580172388.0,5a6eeffe-a5ad-4302-858b-05ba45d814ae
f1,1536,61,825.22,900,1580172398.0,a341b7a8-c711-45ec-bd25-4d0f067ed510
f1,1536,61,813.88,900,1580172408.0,12c3fdd3-1fed-411c-9e57-5158c4c67b07
f1,1536,61,825.38,900,1580172419.0,894cf556-6ff2-48f2-b128-6c96b23c0534
f1,1536,61,821.25,900,1580172429.0,77107448-a2a7-460b-8e70-cabacf917372
f1,1536,61,830.32,900,1580172439.0,123d5649-2168-4252-bfee-716185ef2511
f1,1536,61,733.86,800,1580172449.0,cf0bb653-8139-4c06-b325-933890336fcf
f1,1536,61,830.16,900,1580172459.0,afa6982d-6444-473e-9634-f8f76457ba0a
f1,1536,61,740.42,800,1580172469.0,1f569c1d-f804-4219-8b81-f62b938d0e31
f1,1536,61,824.31,900,1580172480.0,38377ca2-a76c-4ce3-93a0-ece9e424f5b3
f1,1536,61,815.47,900,1580172490.0,18714ef1-2e43-4944-aa1a-db87dea5ee6c
f1,1536,61,815.42,900,1580172500.0,0d7d5a34-b22b-48c5-9212-8a4481072c3a
f1,1536,61,814.4,900,1580172510.0,f4812d05-c9a0-4eb2-b93b-ff258d68c659
f1,1536,61,820.66,900,1580172520.0,5c496274-151f-4325-9cac-1f121a260e89
f1,1536,61,794.82,800,1580172530.0,4af3ee8a-8ed4-49dc-8b78-a526f4067991
f1,1536,61,824.44,900,1580172541.0,c2d2d73d-aa3d-4707-b285-7d99c36d71f1
f1,1536,61,735.94,800,1580172551.0,87421e9b-ae81-46da-8e9f-866e8924a555
f1,1536,61,817.98,900,1580172561.0,9e3f86b7-0fd0-42b4-b1bd-200cb8cadf25
f1,1536,61,731.32,800,1580172571.0,b8cb95fc-cd5f-4d24-b13a-77b2c7e63f04
f1,1536,61,817.03,900,1580172582.0,fc2df37d-8a6b-4e2f-8cab-2d78354f27a1
f1,1536,61,817.95,900,1580172592.0,53ec7908-37ad-4829-a744-e55a7b2e2e29
f1,1536,61,749.54,800,1580172602.0,911dd7cc-af80-436c-892f-8b3f9e21fa1f
f1,1536,61,829.76,900,1580172612.0,3ae506b9-a232-45ab-abbc-75ef8d5b197c
f1,1536,61,820.31,900,1580172622.0,272c3c03-c00d-43ad-9842-ba3fd7ea29eb
f1,1536,61,731.15,800,1580172633.0,bcb1faa5-e998-464e-9f7c-d6e39747c555
f1,1536,61,828.03,900,1580172643.0,e38fc447-99e6-46b1-8c59-2592580dc519
f1,1536,61,733.96,800,1580172653.0,61d47fa1-b4a3-457d-9602-492280049655
f1,1536,61,818.95,900,1580172663.0,a616bfa6-b956-41e4-b187-f5ec56d21f6d
f1,1536,61,751.32,800,1580172673.0,81e9f9d5-2484-425c-a857-f35d9514f6b1
f1,1536,61,827.93,900,1580172684.0,bbdf39dd-16df-4c6c-9e82-f697214c1df7
f1,1536,61,816.21,900,1580172694.0,2b3e024f-e3ed-4bf1-a843-4b92c2dde285
f1,1536,61,823.07,900,1580172704.0,c5830004-6092-4073-8d3f-6893a07c2106
f1,1536,61,820.14,900,1580172714.0,8a1fbaf7-4f00-4667-b6fa-588a55b8f1ef
f1,1536,61,734.35,800,1580172724.0,52e32c93-b486-424f-a990-c6450b79e574
f1,1536,61,819.65,900,1580172734.0,f9294d98-f5ca-4e59-9bb7-a66ee80a98cd
f1,1536,61,823.77,900,1580172745.0,f45ec144-864b-416d-8eec-ad5859f9cf54
f1,1536,61,737.35,800,1580172755.0,84216bd5-2988-4e32-a703-a571200925f8
f1,1536,61,743.61,800,1580172765.0,06160ddd-4f93-489c-84be-b6b7525d8f7f
f1,1536,61,811.63,900,1580172775.0,24b0c14c-278c-4fd4-98a7-90974149420b
f1,1536,61,825.98,900,1580172785.0,10f6157b-5ab3-4ce1-998b-e1ed6e6a9585
f1,1536,61,821.56,900,1580172795.0,6deb91c2-98c6-4c2e-aafb-5c33e1d62bf0
f1,1536,61,741.37,800,1580172805.0,d9f1731f-4ea7-4bf8-85e6-81234ba715a2
f1,1536,61,812.05,900,1580172816.0,c8e88022-347b-4eff-b825-0cef3b339abb
f1,1536,61,728.13,800,1580172826.0,ec18520c-5ee9-41d8-904c-9d7980860205
f1,1536,61,825.82,900,1580172836.0,eb5f9864-f9cc-43da-9193-0b8bbd157a8b
f1,1536,61,817.52,900,1580172847.0,c86f7e85-f5f5-4eea-a181-22a48cbed4b9
f1,1536,61,729.63,800,1580172857.0,59dc6681-efd2-4bf1-9751-20e703fa1cf7
f1,1536,61,736.08,800,1580172867.0,9b62282f-64ab-4190-a055-3b596f44ce05
f1,1536,61,815.34,900,1580172877.0,ff526d50-8156-4f09-bca1-afdd0976d3e2
f1,1536,61,821.04,900,1580172887.0,e0e1c0bc-f532-4af0-a3b7-bdea8366ec0c
f1,1536,61,823.61,900,1580172897.0,b73b5e4b-33b3-4c60-a5af-3c7474e785bd
f1,1536,61,819.24,900,1580172908.0,bad289ad-4de6-4e66-a710-05254c62c417
f1,1536,61,735.55,800,1580172918.0,a6071490-a33b-411f-bb9c-4a59d78774ae
f1,1536,61,813.82,900,1580172928.0,32188365-03eb-408f-8551-f6096771867c
f1,1536,61,823.64,900,1580172938.0,41f02b2d-be20-4628-b774-7801f2a1fcf3
f1,1536,61,819.88,900,1580172948.0,98000540-7693-47f4-b8ac-da7b019b17ae
f1,1536,61,819.6,900,1580172958.0,70b905ad-2a43-4302-8933-4441541184d3
f1,1536,61,829.05,900,1580172969.0,c3d50945-f4eb-460f-9f56-c50b1ff180c7
f1,1536,61,817.99,900,1580172979.0,a60df5de-ae0e-4651-bd4b-b425b2e99d2a
f1,1536,61,828.97,900,1580172989.0,0592d41d-dc38-4c9b-9ff7-408cf4ec39d9
f1,1536,61,728.55,800,1580172999.0,ddb360a4-eb1a-4df0-b753-7ad8fc44e5f7
f1,1536,61,829.68,900,1580173009.0,ab87a44d-85ba-4589-9e3d-58e6ffd56762
f1,1536,61,736.92,800,1580173019.0,a421b542-b0a6-4db2-aae5-c43bb8cc2cfa
f1,1536,61,823.47,900,1580173030.0,b67394a5-38d8-41ff-a309-eac84f79a451
f1,1536,61,734.37,800,1580173040.0,9a968f5a-cc34-4a2b-b6b5-ea2b21e837c4
f1,1536,61,826.47,900,1580173050.0,90a079cc-e42d-48ee-b932-1dbda383b2ba
f1,1536,61,825.19,900,1580173060.0,21a3fe72-65f0-47cd-8d20-3ff9e9919209
f1,1536,61,738.56,800,1580173071.0,e0863d71-e6f5-4c62-905f-e6adfccd5b89
f1,1536,61,821.2,900,1580173081.0,fbba57c3-e6ed-47d8-907c-ff2beac2d729
f1,1536,61,814.41,900,1580173091.0,4702cdb4-ccec-4bfc-bbdf-2e7806d9c5cd
f1,1536,61,821.74,900,1580173101.0,1eefcd8e-d653-423c-8561-c1d60e68ca89
f1,1536,61,629.54,700,1580173111.0,284f4294-44d2-4a79-ac25-4575b45635f6
f1,1536,61,715.72,800,1580173121.0,90a92dd0-fae1-4926-9e52-fbeb2ce22a0f
f1,1536,61,711.89,800,1580173132.0,a9604d27-e986-4e7e-88a8-57b55469efba
f1,1536,61,725.16,800,1580173142.0,ccb941ea-567a-470c-b1be-5bdfdad1c960
f1,1536,61,715.31,800,1580173152.0,0be1a34f-5bb7-4d44-bfea-702c1acd5582
f1,1536,61,721.09,800,1580173162.0,13fcf554-41ac-44d4-b1f6-5d0787565cb9
f1,1536,61,718.99,800,1580173172.0,60d5feb7-e40f-411a-addf-9e5ec3928208
f1,1536,61,710.21,800,1580173182.0,094359c7-5f48-4a9a-9be4-c12d2cec1695
f1,1536,61,714.35,800,1580173193.0,2cc23f31-3eeb-4ce0-a4de-1db2dfa9003e
f1,1536,61,714.5,800,1580173203.0,e57c75f5-1fda-423e-b501-7aa0fdcc7d9c
f1,1536,61,704.47,800,1580173213.0,9c877e90-7d87-4668-b1e1-719b9fa7db4a
f1,1536,61,709.12,800,1580173223.0,a132bd96-4e56-43b4-892d-851f62718742
f1,1536,61,716.86,800,1580173233.0,d4819db3-baed-4363-884c-d701555f118d
f1,1536,61,802.11,900,1580173244.0,766e7899-84ae-4c49-9a2e-7d5082ca530b
f1,1536,61,716.99,800,1580173254.0,7e0b60f3-653f-4d5d-982f-d763950911c3
f1,1536,61,714.7,800,1580173264.0,b75bff63-31f6-4ccd-a0cb-054f83114209
f1,1536,61,717.5,800,1580173274.0,dc116e8d-f013-4ee9-a35d-e1fc7d2989ed
f1,1536,61,712.29,800,1580173284.0,f36ece69-fc83-40fd-ae10-777bd25c1f82
f1,1536,61,702.69,800,1580173295.0,003e39d3-daea-4491-beff-804ef7ec24e8
f1,1536,61,701.02,800,1580173305.0,d16e9fed-06e8-4b55-912e-6cd07973d017
f1,1536,61,696.93,700,1580173315.0,78b692a7-2038-433a-aec4-909dd78c93a6
f1,1536,61,713.21,800,1580173325.0,22b27c22-6c8a-47e9-abfd-3af28543860a
f1,1536,61,717.99,800,1580173335.0,4e9d5f1e-7743-4606-be46-57c2136f7d5e
f1,1536,61,704.64,800,1580173346.0,914e803e-88ff-454e-b1e8-c9983d68ad96
f1,1536,61,810.07,900,1580173356.0,674b5523-4c2d-4ff6-9c63-2542d485cf5d
f1,1536,61,813.65,900,1580173366.0,8fe0da7f-a241-48a1-a95d-2c734df269b9
f1,1536,61,826.83,900,1580173376.0,8bca4983-7c14-43a2-b07e-8de038b9b4f3
f1,1536,61,799.23,800,1580173386.0,a10b629a-7ee4-4d9f-85f2-b5777ab5ca5c
f1,1536,61,812.93,900,1580173397.0,ef663dfc-6d99-4f35-bf94-26d760316764
f1,1536,61,817.35,900,1580173407.0,17d6a3d9-a5a3-405d-b52a-2e53eddb6c89
f1,1536,61,811.86,900,1580173417.0,903032ec-e392-4020-b646-8d623ca95eab
f1,1536,59,399.64,400,1580173427.0,7e8887ee-05f6-4134-9b30-9c63d51cf914
f1,1536,59,431.05,500,1580173437.0,5e0b733f-3919-4eb1-88da-42e977024c00
f1,1536,59,434.19,500,1580173447.0,15d842c5-a04e-4497-b602-d9065c39d960
f1,1536,59,443.27,500,1580173457.0,3aa54932-2c40-442d-a031-7529842e5c31
f1,1536,59,725.06,800,1580173468.0,e0ec14fe-9340-4cc2-9dba-6a80a024dc2c
f1,1536,59,738.27,800,1580173478.0,c5675b9a-3bb5-4a6d-a779-2c0dad490d31
f1,1536,59,726.63,800,1580173488.0,b72a7c2a-76b1-4a56-8fea-82809f5068d4
f1,1536,59,820.16,900,1580173498.0,c89290e7-7780-4d6f-a071-a76151aa456d
f1,1536,59,812.2,900,1580173508.0,40026f8f-eb1c-4481-a859-4e6ee2544c3d
f1,1536,59,747.6,800,1580173519.0,47176c61-b447-4d5f-98fb-e9ed53419ed2
f1,1536,59,727.89,800,1580173529.0,e74a21e2-652f-48ad-94c0-ddfad4ce4f96
f1,1536,59,813.11,900,1580173539.0,c4390d87-b960-47bb-aeda-be43e8fab286
f1,1536,59,720.51,800,1580173549.0,e62d0ad1-0942-408e-bd06-280bbe5ac546
f1,1536,59,723.18,800,1580173560.0,1ca2ba27-dcf7-4f44-975d-e8f519d3621b
f1,1536,59,815.31,900,1580173570.0,3b25bd83-1ec7-4519-a639-5ed3c7c6db78
f1,1536,59,815.66,900,1580173580.0,87ce0eb3-8811-4529-8f1c-cd419e9b985c
f1,1536,59,817.58,900,1580173590.0,30cbb596-e43f-403a-a024-0b732691a6ef
f1,1536,59,811.95,900,1580173600.0,b3d013ad-12fe-4892-9da0-5b8401ccd596
f1,1536,59,741.73,800,1580173610.0,98c21c01-69f9-4c17-a86a-83eed00234ba
f1,1536,59,747.05,800,1580173621.0,07c43f08-b701-4d42-991d-0d80da4c72d2
f1,1536,59,809.46,900,1580173631.0,bde2618e-3e36-486f-8d9d-f6208030e5c4
f1,1536,59,815.79,900,1580173641.0,4d4f5d46-98cd-4185-bdca-1fb4172a67c8
f1,1536,59,813.59,900,1580173651.0,6ca836cd-597b-41e2-9718-1f89949c0e0b
f1,1536,59,807.1,900,1580173661.0,a803baed-8730-46ab-9629-ddbb98dd65d0
f1,1536,60,732.82,800,1580173672.0,03e4d40a-52ef-4666-b66d-e26c076819a5
f1,1536,60,817.38,900,1580173682.0,2464006e-ba94-49d6-bff7-e4eaa4d378d9
f1,1536,60,810.96,900,1580173692.0,8bae1efa-1f2e-47df-8373-79bee7a06503
f1,1536,60,810.43,900,1580173702.0,ee1e8e97-5b2f-4a66-8cbf-84178e1903f4
f1,1536,60,813.59,900,1580173712.0,5955fdd1-2132-4481-9966-20fbd3d86cda
f1,1536,60,812.26,900,1580173723.0,112753db-98dc-4fae-9bfe-d1fc2e030e17
f1,1536,60,731.69,800,1580173733.0,cf5092b9-f2ec-4d2d-be04-1552cc7eb8df
f1,1536,60,729.83,800,1580173743.0,688a1392-07c9-4a9b-a43f-16f0eea3030f
f1,1536,60,725.78,800,1580173753.0,054be64f-63ec-41c6-a9b4-2e6f96f46cdd
f1,1536,60,726.22,800,1580173763.0,b74bc42b-ff24-45e8-8892-91c916547df6
f1,1536,60,820.22,900,1580173774.0,c48918a1-3f7a-483e-924a-2a4179fa72d4
f1,1536,60,530.74,600,1580173783.0,5fc48948-b976-426c-b697-4f24c37a7029
f1,1536,60,412.53,500,1580173794.0,51d7a443-a680-48ff-bef1-194f8d0ce4ac
f1,1536,60,410.63,500,1580173804.0,00dda3b4-db11-44ef-bc0a-897e558031ba
f1,1536,60,403.2,500,1580173814.0,18b38449-9f8e-468e-b22e-1e662d5a5ef3
f1,1536,60,508.69,600,1580173825.0,c7dd1dd8-befe-436d-92ce-8763c9459023
f1,1536,60,424.26,500,1580173835.0,742940b8-34a3-4d7e-a2b1-98046f77b6ec
f1,1536,60,426.07,500,1580173845.0,50195fe1-e658-4f51-9e61-8fc074830f6c
f1,1536,60,418.42,500,1580173855.0,db75b166-141e-4139-b255-8cc31a7bc93a
f1,1536,60,516.48,600,1580173865.0,e970c01f-fc97-4fc6-b974-778252b404ef
f1,1536,60,461.83,500,1580173875.0,2b9b3073-f5a7-46fb-b016-b9bf6141d51b
f1,1536,60,534.42,600,1580173886.0,f209f905-4b0a-4a3a-ac2d-ed59c841c7b0
f1,1536,60,531.32,600,1580173896.0,d701118d-97e2-4e8a-85e0-121bbbc907a8
f1,1536,60,610.53,700,1580173906.0,54d07cc6-7f6b-4166-af6a-0074932a5bd6
f1,1536,60,611.6,700,1580173916.0,9c7100cc-dbca-41cb-9e77-63b44d40434e
f1,1536,60,512.81,600,1580173926.0,f31517e6-0855-4173-82d7-079cb3280c48
f1,1536,60,624.79,700,1580173936.0,7f5c5385-91f7-46a9-9a5b-f83a7ef61364
f1,1536,60,631.5,700,1580173947.0,94d26a18-9db7-48a2-9248-765d91cbfc0d
f1,1536,60,633.75,700,1580173957.0,becd6752-c6e4-4714-9675-3c12846f431b
f1,1536,60,642.19,700,1580173967.0,8973b1b4-a637-452b-957c-a31845c892c2
f1,1536,60,630.82,700,1580173977.0,580c43bf-cb66-44f9-a4a4-1ee9a914f281
f1,1536,60,629.1,700,1580173987.0,ae818a40-ceed-4333-8fe2-cce4b8953509
f1,1536,61,634.66,700,1580173998.0,25962f5b-adcf-48f5-ab44-faa62f29f718
f1,1536,61,631.71,700,1580174008.0,0486590e-c60f-4d3e-88de-2b9014b3b7fb
f1,1536,61,739.02,800,1580174018.0,abca91f5-4698-4a3b-b0dc-cbcd98162cfb
f1,1536,61,718.12,800,1580174028.0,4ff29a54-ef45-4c82-bb4a-ed8fe2654ed1
f1,1536,61,733.35,800,1580174039.0,ddeb749c-0597-467f-ae2a-f54bce06082d
f1,1536,61,724.09,800,1580174049.0,d4430eab-627b-4a6d-9805-5f0a58f7f78a
f1,1536,61,725.01,800,1580174059.0,ccda1b54-da52-4248-b3ca-d06119b1ec65
f1,1536,61,714.5,800,1580174069.0,f8cf0091-4459-424f-93f6-ff0ad99409a0
f1,1536,61,717.67,800,1580174079.0,988a74d1-a73a-4a94-91cb-3879bc8e8673
f1,1536,61,726.38,800,1580174089.0,bdcc1e73-fb10-4cd6-b3aa-4ff3ef2eb73a
f1,1536,61,723.93,800,1580174100.0,d85d9924-e0dc-475a-910f-1edde2b40e3a
f1,1536,61,729.84,800,1580174110.0,ae4892af-5932-4da7-934b-56e71902b54f
f1,1536,61,726.35,800,1580174120.0,ab3628d9-db60-4067-896e-a7c81796718e
f1,1536,61,717.5,800,1580174130.0,850fd463-d294-40d6-9e22-0d3dab364437
f1,1536,61,726.12,800,1580174140.0,959a8c8c-711a-4d8f-8e38-62c4d036dcd3
f1,1536,61,725.28,800,1580174151.0,f96eab30-889e-4011-9af6-f41bec2b8a4a
f1,1536,61,723.62,800,1580174161.0,5be24b0b-33b1-4757-9430-259639256219
f1,1536,61,726.42,800,1580174171.0,a26e7c8e-f47b-49c8-aa49-dfe0a458f17f
f1,1536,61,717.54,800,1580174181.0,7d6a8a0e-53ad-4b80-ab79-c3829c0e168a
f1,1536,61,721.88,800,1580174191.0,eb5fc1eb-75aa-4ad8-afa0-8745449ce65a
f1,1536,61,723.6,800,1580174201.0,fa617539-f9fc-4e20-8978-4afbb5e67e1e
f1,1536,61,720.15,800,1580174212.0,5111973c-defb-41fd-aa5c-a33ec69d8167
f1,1536,61,718.7,800,1580174222.0,3b298cff-66bd-4d71-996b-e907296c98db
f1,1536,61,724.94,800,1580174232.0,eb44a3ff-ffe1-41e6-8119-4203de31c764
f1,1536,61,722.85,800,1580174242.0,0c7917d6-4492-473b-9a38-800bc66ec9ff
f1,1536,61,725.7,800,1580174252.0,11acdd52-aca6-4088-a36c-f22dda112a21
f1,1536,61,815.45,900,1580174263.0,d3c2aa5b-7dd5-49c4-b6a7-7484a4fd7f3f
f1,1536,61,758.69,800,1580174273.0,d8ffaf5d-d88d-4f49-bee7-7bdaf0b423bf
f1,1536,61,729.28,800,1580174283.0,45ce60c0-f4c3-4506-8047-2807cba29376
f1,1536,61,731.5,800,1580174293.0,076a9abd-9fb6-42e0-9341-2bcd1c3aa712
f1,1536,61,728.61,800,1580174304.0,62d4a044-1c67-48e9-82af-c75ea093041a
f1,1536,61,729.49,800,1580174314.0,4b3ee217-b8c8-461c-bbb5-cfef7aeab9ef
f1,1536,61,733.56,800,1580174324.0,860bbf8e-93c7-45b0-9003-bfdb40f4f67b
f1,1536,61,738.94,800,1580174334.0,52aaa0e9-4510-470f-aaf0-294e69bbd88b
f1,1536,61,724.04,800,1580174344.0,0a4be7f7-7632-4774-8d61-b43241627e76
f1,1536,61,727.17,800,1580174355.0,cd4adf86-6e13-4861-b97f-724d672a0d89
f1,1536,61,719.4,800,1580174365.0,2478a68d-b1a2-4cbf-adc3-8898bbde1218
f1,1536,61,727.08,800,1580174375.0,e086288a-27d3-4157-91aa-933e32b4fd4d
f1,1536,61,725.97,800,1580174385.0,55c510d0-ab90-4dc8-a81c-707f3005959f
f1,1536,61,754.57,800,1580174395.0,83e10387-875b-4a4d-a6c6-02da6a870592
f1,1536,61,735.0,800,1580174406.0,43fc3127-554e-4dc2-9d81-6ef5e82f6a29
f1,1536,61,727.55,800,1580174416.0,8f8a75ad-42dc-441e-aa28-d69011e798c1
f1,1536,61,714.75,800,1580174426.0,1ce46a48-e7d8-4b3d-98a9-1bb33d929f6d
f1,1536,61,722.9,800,1580174436.0,ced951c7-2448-4de1-95d1-326739ec1c1e
f1,1536,61,814.01,900,1580174446.0,4fd246dc-879e-435a-9a5f-633a8212ecbb
f1,1536,61,717.17,800,1580174456.0,fdbb1195-07e7-4938-b312-8d500f223b50
f1,1536,61,734.45,800,1580174466.0,43716fa1-6494-4b80-b8c8-0306e40745d9
f1,1536,61,725.48,800,1580174477.0,870f228c-f2f4-484b-8252-0404a80875c4
f1,1536,61,725.59,800,1580174487.0,0cdd7612-079e-486b-b73e-ef2a533ae991
f1,1536,61,731.91,800,1580174497.0,6a5e1631-b2aa-467a-a050-907bd7a160a7
f1,1536,61,748.19,800,1580174507.0,6d9e53dd-2276-4c60-a2b5-1a7992c33d1a
f1,1536,61,721.49,800,1580174517.0,019296bf-5a95-44d2-8720-f24dac740846
