,Duration
60,2683.000087738037
61,2894.000291824341
62,2726.9999980926514
63,2920.999765396118
64,3071.000099182129
65,2700.9997367858887
66,2776.9997119903564
67,2715.9998416900635
68,3086.0002040863037
69,2845.9997177124023
70,3085.9999656677246
71,2610.0001335144043
72,2702.9998302459717
73,2660.9997749328613
74,2999.000072479248
75,3411.9997024536133
76,2701.9999027252197
77,2671.999931335449
78,3896.9998359680176
79,4311.999797821045
80,2922.999858856201
81,2700.9997367858887
82,2969.9997901916504
83,2982.999801635742
84,2721.9998836517334
85,2689.99981880188
86,3027.9998779296875
87,3272.9997634887695
88,3298.999786376953
89,3926.999807357788
90,3041.0001277923584
91,2711.0002040863037
92,2721.0001945495605
93,2712.0001316070557
94,4317.999839782715
95,2688.999891281128
96,2695.000171661377
97,2591.0000801086426
98,2750.0
99,2906.9998264312744
100,2612.0002269744873
101,2898.9999294281006
102,2967.9999351501465
103,3814.000129699707
104,2559.999942779541
105,2882.999897003174
106,2622.999906539917
107,2867.000102996826
108,3754.999876022339
109,2572.000026702881
110,2610.0001335144043
111,2591.0000801086426
112,2904.9999713897705
113,4951.000213623047
114,2799.0002632141113
115,2911.9999408721924
116,2607.0001125335693
117,2591.0000801086426
118,2593.0001735687256
119,4209.999799728394
120,2983.0002784729004
121,2853.0001640319824
122,2631.999969482422
123,2602.9999256134033
124,4176.000118255615
125,2583.0001831054688
126,2612.0002269744873
127,2988.0001544952393
128,4174.000024795532
129,2609.999895095825
130,2549.999952316284
131,2631.999969482422
132,2597.0001220703125
133,4519.999980926514
134,3213.0002975463867
135,2841.0000801086426
136,2535.0000858306885
137,2885.999917984009
138,2887.00008392334
139,2917.999744415283
140,4253.000259399414
141,2674.0002632141113
142,2601.0000705718994
143,3006.00004196167
144,2904.0002822875977
145,2970.0000286102295
146,2899.0001678466797
147,3837.0001316070557
148,3250.0
149,2646.0001468658447
150,2597.0001220703125
151,2661.9999408721924
152,3286.9997024536133
153,2784.9998474121094
154,2835.9997272491455
155,3196.9997882843018
156,2966.9997692108154
157,2962.9998207092285
158,2976.9997596740723
159,2889.9998664855957
160,4643.999814987183
161,2642.9998874664307
162,2849.9999046325684
163,2661.0000133514404
164,2598.9997386932373
165,2715.9998416900635
166,2680.999994277954
167,4138.999938964844
168,2666.9998168945312
169,2633.999824523926
170,2600.0001430511475
171,2706.0000896453857
172,2671.0002422332764
173,2979.0000915527344
174,2690.000057220459
175,3000.999927520752
176,3371.999979019165
177,4049.000024795532
178,2900.0000953674316
179,2682.000160217285
180,2676.999807357788
181,3614.000082015991
182,2647.9997634887695
183,2920.0000762939453
184,2978.9998531341553
185,2629.999876022339
186,3930.000066757202
187,2672.999858856201
188,2915.0002002716064
189,2892.9998874664307
190,2687.999963760376
191,2687.999963760376
192,2575.000047683716
193,3898.0002403259277
194,2693.000078201294
195,2903.9998054504395
196,2611.0000610351562
197,2590.0001525878906
198,2905.9998989105225
199,2683.99977684021
200,2993.000268936157
201,4233.000040054321
202,3006.00004196167
203,2899.9998569488525
204,2619.999885559082
205,4325.999975204468
206,2595.9999561309814
207,2682.000160217285
208,4539.999961853027
209,2865.000009536743
210,2598.9999771118164
211,3132.999897003174
212,3003.000259399414
213,2694.999933242798
214,3817.000150680542
215,3016.000270843506
216,2847.0001220703125
217,2996.000051498413
218,2918.0002212524414
219,3382.000207901001
220,2984.999895095825
221,2829.9999237060547
222,3848.0002880096436
223,2654.0002822875977
224,4355.000019073486
225,2590.0001525878906
226,3990.000009536743
227,2875.0
228,2602.0002365112305
229,2599.9999046325684
230,2663.0001068115234
231,2614.999771118164
232,2677.999973297119
233,2883.000135421753
234,2900.0000953674316
235,2615.999937057495
236,2988.0001544952393
237,2579.000234603882
238,2678.999900817871
239,2574.9998092651367
240,2881.999731063843
241,4240.000009536743
242,2666.9998168945312
243,2677.999973297119
244,2951.9996643066406
245,4242.999792098999
246,2862.99991607666
247,2588.9999866485596
248,2901.9997119903564
249,3410.9997749328613
250,2963.9999866485596
251,2891.0000324249268
252,2856.9998741149902
253,2898.9999294281006
254,2903.9998054504395
255,3647.9997634887695
256,2942.999839782715
257,2896.9998359680176
258,2767.9996490478516
259,2865.000009536743
260,3301.999807357788
261,2845.0000286102295
262,2788.9997959136963
263,2605.9999465942383
264,3290.0002002716064
265,2780.9998989105225
266,2886.9998455047607
267,3248.999834060669
268,2571.9997882843018
269,3790.9998893737793
270,2913.0003452301025
271,2907.0000648498535
272,2592.0000076293945
273,3848.9999771118164
274,2780.0002098083496
275,2595.0000286102295
276,2906.0001373291016
277,3744.999885559082
278,2613.999843597412
279,2582.000255584717
280,3164.0000343322754
281,2958.0001831054688
282,2575.999975204468
283,3302.999973297119
284,2526.9999504089355
285,2809.999942779541
286,2631.000280380249
287,2608.0000400543213
288,2645.9999084472656
289,2706.0000896453857
290,2685.00018119812
291,4606.000185012817
292,2838.9999866485596
293,2914.9999618530273
294,3893.0001258850098
295,2693.000078201294
296,2893.0001258850098
297,2884.999990463257
298,3800.999879837036
299,3539.0002727508545
300,2680.000066757202
301,3428.0002117156982
302,3215.0001525878906
303,2879.999876022339
304,2865.000009536743
305,2712.0001316070557
306,2680.999994277954
307,2858.0002784729004
308,2912.0001792907715
309,2708.0001831054688
310,3271.0001468658447
311,2927.99973487854
312,2977.0002365112305
313,2725.0001430511475
314,2458.0001831054688
315,2490.000009536743
316,2682.000160217285
317,2563.000202178955
318,2931.000232696533
319,2888.9999389648438
320,2603.9998531341553
321,3218.9998626708984
322,2559.999942779541
323,2906.9998264312744
324,2848.9999771118164
325,3325.9997367858887
326,4224.999904632568
327,2585.0000381469727
328,2607.999801635742
329,2883.999824523926
330,2832.9999446868896
331,3815.000057220459
332,3826.9999027252197
333,3675.999879837036
334,2667.999744415283
335,2866.999626159668
336,2782.9997539520264
337,2586.9996547698975
338,2618.99995803833
339,5062.000036239624
340,2946.9997882843018
341,2890.000104904175
342,2611.999988555908
343,3206.9997787475586
344,2884.999990463257
345,2797.999858856201
346,3812.999963760376
347,2668.9999103546143
348,2892.9998874664307
349,3792.9999828338623
350,2601.9999980926514
351,2743.99995803833
352,2611.999750137329
353,3318.000078201294
354,2914.9999618530273
355,2853.9998531341553
356,3237.999677658081
357,4159.999847412109
358,2572.999954223633
359,2883.999824523926
360,4229.000091552734
361,2579.9999237060547
362,2892.9998874664307
363,2983.9999675750732
364,2933.000087738037
365,2644.9999809265137
366,2572.9997158050537
367,2617.000102996826
368,2798.999786376953
369,2883.000135421753
370,3023.0002403259277
371,2552.999973297119
372,3217.0002460479736
373,2549.000024795532
374,2594.0001010894775
375,2628.999948501587
376,2876.000165939331
377,2946.000099182129
378,3753.000020980835
379,2868.99995803833
380,2637.000322341919
381,3230.0000190734863
382,2621.000051498413
383,2871.000051498413
384,2772.0000743865967
385,2888.000249862671
386,2576.000213623047
387,2887.00008392334
388,2853.0004024505615
389,2907.0000648498535
390,2580.000162124634
391,2854.0000915527344
392,2826.000213623047
393,3305.999755859375
394,2824.000358581543
395,2936.000108718872
396,2844.0003395080566
397,2954.000234603882
398,2875.0
399,2615.000009536743
400,2801.0001182556152
401,2580.000162124634
402,2874.000072479248
403,3253.000259399414
404,4221.999883651733
405,2920.0000762939453
406,2563.999891281128
407,2578.9999961853027
408,3275.9997844696045
409,2874.000072479248
410,3162.9998683929443
411,2778.9998054504395
412,2532.9997539520264
413,4173.999786376953
414,2765.000104904175
415,2562.999963760376
416,5051.999807357788
417,2880.999803543091
418,2966.9997692108154
419,2996.999740600586
420,2546.999931335449
421,2814.99981880188
422,2877.999782562256
423,2644.0000534057617
424,2979.0003299713135
425,2787.9998683929443
426,3210.9997272491455
427,3258.999824523926
428,2572.9997158050537
429,2863.999843597412
430,3782.9999923706055
431,2776.9999504089355
432,2894.9999809265137
433,2621.000051498413
434,2750.999927520752
435,2621.000051498413
436,3822.999954223633
437,2877.000093460083
438,2791.0001277923584
439,2882.999897003174
440,4228.999853134155
441,2892.9998874664307
442,2639.9998664855957
443,2746.000051498413
444,2580.9998512268066
445,3250.0
446,2901.0000228881836
447,2865.000009536743
448,2920.0000762939453
449,3812.000274658203
450,3247.999906539917
451,2611.0000610351562
452,3256.999969482422
453,2900.0000953674316
454,2597.0001220703125
455,2562.999963760376
456,2847.0001220703125
457,2554.999828338623
458,2552.0002841949463
459,3790.0002002716064
460,2588.0000591278076
461,2853.0001640319824
462,2933.000087738037
463,2560.999870300293
464,2868.000030517578
465,3837.0001316070557
466,2541.0001277923584
467,3802.000045776367
468,2598.0000495910645
469,2603.0001640319824
470,2904.9999713897705
471,3217.0000076293945
472,2820.99986076355
473,2608.0000400543213
474,2976.0000705718994
475,2597.0001220703125
476,2973.0002880096436
477,2901.0000228881836
478,2603.9998531341553
479,2943.000078201294
480,2944.000244140625
481,2871.000051498413
482,2923.0003356933594
483,2609.999895095825
484,3109.999895095825
485,2843.9998626708984
486,2764.9998664855957
487,2868.000030517578
488,4151.000022888184
489,2934.999942779541
490,2863.0001544952393
491,2778.9998054504395
492,2710.0000381469727
493,2638.000249862671
494,2559.999942779541
495,2921.99969291687
496,2549.999952316284
497,2555.999755859375
498,2628.000020980835
499,3835.0000381469727
500,2591.9997692108154
501,3835.9997272491455
502,3060.999870300293
503,2611.999988555908
504,2892.9998874664307
505,2865.000009536743
506,2874.000072479248
507,2615.000009536743
508,2793.9999103546143
509,2566.999673843384
510,2621.999740600586
511,3606.9998741149902
512,2562.999963760376
513,2775.9997844696045
514,3767.9998874664307
515,2917.999744415283
516,3731.9998741149902
517,2566.999912261963
518,2902.9998779296875
519,2818.999767303467
520,13026.999950408936
521,11253.999948501587
522,2713.9999866485596
523,2884.000301361084
524,2783.9999198913574
525,2560.00018119812
526,2599.9999046325684
527,2804.999828338623
528,2886.000156402588
529,2637.9997730255127
530,2785.0000858306885
531,2569.000005722046
532,3247.999906539917
533,2795.0000762939453
534,2957.9997062683105
535,2892.9998874664307
536,2624.000072479248
537,2569.000005722046
538,2822.000026702881
539,2794.0001487731934
540,3791.0001277923584
541,2867.000102996826
542,2878.999948501587
543,2783.0002307891846
544,2907.9997539520264
545,3262.00008392334
546,3736.999988555908
547,2962.0001316070557
548,2995.000123977661
549,3878.999948501587
550,3938.999891281128
551,2675.999879837036
552,2677.000045776367
553,3038.9997959136963
554,2997.000217437744
555,2739.000082015991
556,2683.000087738037
557,2898.0002403259277
558,2694.000005722046
559,3008.000135421753
560,2980.0000190734863
561,2908.9999198913574
562,2687.000274658203
563,2979.999780654907
564,3619.000196456909
565,2978.0001640319824
566,3301.999807357788
567,3009.999990463257
568,2680.000066757202
569,5740.000009536743
570,2708.0001831054688
571,2711.0002040863037
572,3033.0002307891846
573,2678.0002117156982
574,2768.0001258850098
575,2757.000207901001
576,2701.000213623047
577,3230.0000190734863
578,2552.0002841949463
579,2898.9999294281006
580,2878.999948501587
581,3510.9996795654297
582,2865.000009536743
583,3134.000062942505
584,3240.000009536743
585,3103.9998531341553
586,2733.9999675750732
587,2551.999807357788
588,4146.999835968018
589,3151.9997119903564
590,2581.9997787475586
591,2887.9997730255127
592,2943.999767303467
593,2992.999792098999
594,2971.9998836517334
595,2705.9998512268066
596,2684.000015258789
597,3399.0001678466797
598,2886.9998455047607
599,2598.9999771118164
600,2666.0001277923584
601,2986.999988555908
602,3021.9998359680176
603,3257.999897003174
604,2718.9998626708984
605,5138.999938964844
606,3352.9999256134033
607,3347.9998111724854
608,2669.999837875366
609,2875.0
610,3234.999895095825
611,2915.9998893737793
612,2894.9999809265137
613,2968.9998626708984
614,3243.000030517578
615,2946.000099182129
616,4266.000032424927
617,2691.00022315979
618,2663.9997959136963
619,4247.000217437744
620,3570.000171661377
621,2646.0001468658447
622,2992.000102996826
623,2714.0002250671387
624,2874.000072479248
625,3040.9998893737793
626,2690.999984741211
627,2652.9998779296875
628,2913.9997959136963
629,2962.0001316070557
630,2965.9998416900635
631,5180.999994277954
632,2970.9999561309814
633,2644.9999809265137
634,2674.999952316284
635,2689.000129699707
636,2952.000141143799
637,2967.0002460479736
638,3075.000047683716
639,3037.0001792907715
640,2924.999952316284
641,2687.000036239624
642,3354.0000915527344
643,2861.0000610351562
644,2966.0000801086426
645,4297.000169754028
646,4243.99995803833
647,2613.0001544952393
648,2986.0000610351562
649,2888.000011444092
650,2898.0002403259277
651,2990.000009536743
652,3325.999975204468
653,2650.0000953674316
654,2694.999933242798
655,2990.000009536743
656,3011.000156402588
657,2988.0001544952393
658,2699.000358581543
659,3032.0000648498535
780,2851.0000705718994
781,2781.0001373291016
782,2708.0001831054688
783,2674.0002632141113
784,2818.000078201294
785,2739.000082015991
786,2776.0000228881836
787,2777.0001888275146
788,2680.000066757202
789,2830.000162124634
790,2783.0002307891846
791,2744.0004348754883
792,2801.0001182556152
793,2824.000120162964
794,3204.000234603882
795,2644.9999809265137
796,2806.999921798706
797,2643.0001258850098
798,2579.000234603882
799,2618.99995803833
800,2636.9998455047607
801,2646.9995975494385
802,2831.9997787475586
803,2586.9998931884766
804,2828.9999961853027
805,2797.999858856201
806,2797.999858856201
807,2790.9998893737793
808,2851.9997596740723
809,3861.0000610351562
810,2623.999834060669
811,3071.000099182129
812,2978.9998531341553
813,2766.9999599456787
814,2796.999931335449
815,2664.9999618530273
816,2787.9998683929443
817,2829.9999237060547
818,2633.999824523926
819,2696.9997882843018
820,2609.999895095825
