Function,Memory Size,Max Memory Used,Duration,Billed Duration,UTCTimestamp,RequestId
f3,576,58,513.28,600,1580383520.0,e4a5da86-a057-4710-bd9b-9d78e5b51ebd
f3,576,58,510.07,600,1580383530.0,c1669c38-6b62-493a-af70-beebf046f76a
f3,576,58,511.3,600,1580383540.0,bb392ce5-30cc-4c42-a1ea-2017701d6fbb
f3,576,58,520.66,600,1580383550.0,89721c3d-998b-4df5-97c6-f97d8bbdadac
f3,576,58,526.06,600,1580383560.0,1891a1eb-0bc4-4ef4-91b2-48fca795cfd7
f3,576,58,504.28,600,1580383570.0,bdd4f3b1-2da7-4a9d-bd7d-0dddfb8673e7
f3,576,58,511.52,600,1580383572.0,6b4697cc-dd57-4ffc-859f-80970b8ac6e8
f3,576,58,534.31,600,1580383581.0,e613553c-03e1-421f-a770-4ab5d8bebf64
f3,576,58,517.25,600,1580383591.0,062f423a-e255-4d87-ae86-294f8ceeffd8
f3,576,58,504.14,600,1580383601.0,5b51adce-78a1-46d3-8e56-c0197970dc4e
f3,576,58,506.55,600,1580383611.0,351e53b5-7118-4c39-99a2-f9c8dba5f9da
f3,576,58,506.15,600,1580383613.0,ec30a3f0-e2c4-4f8a-a041-7daaaafe28d7
f3,576,58,520.92,600,1580383622.0,df941e69-9622-4952-9871-45c36c0dc2ed
f3,576,58,509.55,600,1580383632.0,ade37ea4-b261-4dd6-bbc7-d386695bf550
f3,576,58,522.55,600,1580383642.0,961cd8c2-0055-4e72-9cd2-a8d2f2feb5c5
f3,576,58,506.73,600,1580383652.0,d196353a-4b3d-439e-98f2-36a1ee01e0e1
f3,576,58,507.99,600,1580383662.0,9257cb23-4d94-4831-b9cd-830d00232f1a
f3,576,58,505.69,600,1580383673.0,25df3f8f-d56f-48a9-ab7c-f3ea89f33626
f3,576,58,519.89,600,1580383683.0,af417feb-1859-41cc-a0ef-22bf62647c00
f3,576,58,517.87,600,1580383693.0,dc3d5508-d851-4514-9467-de9a7ef79f75
f3,576,58,510.51,600,1580383703.0,626559ae-6f9c-49ab-9a75-e8a0d88a55ee
f3,576,58,515.47,600,1580383713.0,4fde4279-8a9c-4881-8132-f23097335b20
f3,576,58,523.61,600,1580383724.0,5d6eadb5-ea77-4363-a0d2-a3c95f2b278c
f3,576,58,518.85,600,1580383734.0,9a7f225e-4c79-4393-b730-00497f48ea58
f3,576,58,512.82,600,1580383735.0,d485650d-14b5-491f-b05f-5a47c802d3ca
f3,576,58,508.78,600,1580383736.0,f8e8b15f-9e3f-48c6-ad40-c9c33d6e4846
f3,576,58,520.65,600,1580383744.0,28b5a191-1d89-4244-8fd0-32836d7c8b63
f3,576,58,508.17,600,1580383754.0,d03776e4-fef0-48ca-aef2-d342a942e622
f3,576,58,531.21,600,1580383755.0,512fded0-1634-45bc-b8f4-46bfd69b86a2
f3,576,58,516.79,600,1580383764.0,7a75726a-8ebc-422e-af22-d65b67d405bf
f3,576,58,511.78,600,1580383775.0,2bb01a3c-6426-4a71-a280-2ba4fd6e3f1e
f3,576,58,512.63,600,1580383785.0,a774765d-9c4e-4e2c-a949-6b2c462c1456
f3,576,58,518.39,600,1580383795.0,2f8d5710-be92-40c7-9d21-4dad11591330
f3,576,58,521.89,600,1580383805.0,81dd4c2a-8f39-4509-b837-e02c3bbd4192
f3,576,58,518.1,600,1580383815.0,2c43b04a-f02b-43c7-a4ea-06cd46b413a4
f3,576,58,512.72,600,1580383826.0,bb66cd35-fcad-48b3-808d-04f4f056f6b6
f3,576,58,521.6,600,1580383827.0,7cb10ce8-e635-430d-bfda-51922b5d54b0
f3,576,58,524.15,600,1580383828.0,fbc55331-31ed-49cb-a30f-c4af81c8e66e
f3,576,58,510.84,600,1580383836.0,a5832801-0c0e-4015-951d-ac07871724a6
f3,576,58,511.65,600,1580383846.0,73e66ad2-d61c-4469-a58f-ecb3f7b6c7a0
f3,576,58,509.73,600,1580383856.0,a4de948a-78c2-485d-833e-f67807a64be7
f3,576,58,525.06,600,1580383866.0,87d8eb8a-0f3f-4fc3-8156-fb5cc9fcb28a
f3,576,58,509.96,600,1580383877.0,2a1cce89-f1f0-4471-a0a0-4d8edf60f100
f3,576,58,505.63,600,1580383887.0,79b2fe63-1561-4360-9bd3-fbb3a7180afd
f3,576,58,504.7,600,1580383897.0,2a1eff40-3f91-40f7-a862-6d7c9f6909c0
f3,576,58,522.76,600,1580383898.0,d60bff30-6ff4-48f6-ad3a-7f79cb3930a0
f3,576,58,526.11,600,1580383907.0,367249c1-389c-44a9-8b50-f97fd42d282d
f3,576,58,512.44,600,1580383917.0,a75179a6-ae23-4829-9d28-e8522968c10f
f3,576,58,510.38,600,1580383928.0,5febdf5f-e961-491b-9eb7-be148dd6094b
f3,576,58,507.83,600,1580383938.0,59287b1e-82fe-4046-98e5-1a7487cbe432
f3,576,58,516.37,600,1580383948.0,018b067c-4341-414f-82c5-266154ce16f8
f3,576,58,508.17,600,1580383958.0,27857d01-f745-41f8-9831-f80b8ad6137d
f3,576,58,510.41,600,1580383959.0,20bbd4f7-ec42-49a0-966b-97bfd94b8e32
f3,576,58,511.78,600,1580383968.0,60dd862f-6999-473d-8ba2-ce64d62f51a0
f3,576,58,517.47,600,1580383978.0,2d77b14a-72ea-451f-94a7-f7b7f820a5a2
f3,576,58,511.29,600,1580383989.0,5aed52ae-70eb-43c2-ab10-09a712a3d1df
f3,576,58,516.22,600,1580383999.0,d0930583-6958-4770-972c-bfae55d8cfab
f3,576,58,501.22,600,1580384009.0,7a1a91d1-781b-4a9f-92c0-4ebb1efaa863
f3,576,58,514.36,600,1580384019.0,0976b18d-9612-42af-8ac1-952d569e8b19
f3,576,58,516.01,600,1580384029.0,698c8d1e-868d-4ad4-909e-ea39621f9b67
f3,576,58,519.92,600,1580384040.0,b28a6184-e516-4b5b-9a3f-349a33bb0d2c
f3,576,58,520.1,600,1580384050.0,fde31785-fc84-4c8e-ae7a-dbbe95f2fb9b
f3,576,58,514.56,600,1580384060.0,84f5d858-8b9b-4a5a-8726-17432c346fc5
f3,576,58,513.68,600,1580384070.0,4a5bba28-9d12-4524-bc6a-768f8faaf713
f3,576,58,511.42,600,1580384080.0,c4d1d4d0-289f-4f79-9c8b-ee8337abb1e4
f3,576,58,517.77,600,1580384090.0,81a97ace-3a16-4b2f-b6c5-2da0418af8a3
f3,576,58,513.34,600,1580384101.0,a446a38f-10f4-4bf6-ac67-6c3544b6c8c4
f3,576,58,524.11,600,1580384111.0,01b9e98c-e649-47ea-a767-634c1d9db93a
f3,576,58,507.75,600,1580384112.0,36372f2c-52c6-48c8-aac7-f1d033e3cb8c
f3,576,58,514.87,600,1580384121.0,78eb871f-e794-4f8a-a302-8b3c2777e548
f3,576,58,510.3,600,1580384131.0,cd9e4a2d-27a5-4ec2-80c6-081b07f0c9ae
f3,576,58,515.18,600,1580384142.0,c4345482-13f1-4835-a1e4-0fc1dd8eaffd
f3,576,58,516.03,600,1580384152.0,46c34fe1-42d7-4b90-9827-2cb9222504c7
f3,576,58,508.67,600,1580384162.0,88b877fd-d2d6-49aa-af0c-5e0a0733ed61
f3,576,58,515.82,600,1580384172.0,6ea4abec-d261-464b-b20b-7207b77dc3d8
f3,576,58,508.76,600,1580384182.0,4097ab2c-924d-48ea-b1e8-e74bc5a36431
f3,576,58,518.9,600,1580384184.0,ff764a05-f3f1-4b67-ad96-3c7ba3824006
f3,576,58,512.65,600,1580384193.0,337952a9-ae22-4011-a5f8-3c3fdf403f35
f3,576,58,522.3,600,1580384203.0,6f3a6144-cf0b-4c22-a726-ea55d1c6826e
f3,576,58,513.99,600,1580384213.0,dc8ce9f3-9e66-4265-8ca1-8460671cebe9
f3,576,58,522.17,600,1580384223.0,cfb5fc66-21ac-448e-abb6-550eb84527fe
f3,576,58,523.91,600,1580384234.0,d8965a9f-dc7d-4560-8911-aeea0a89ed39
f3,576,58,525.63,600,1580384244.0,1419bc15-933e-4d74-9fab-a8fb60349294
f3,576,58,526.15,600,1580384254.0,e1a61d90-dde5-41f6-8441-a19f7e4e924b
f3,576,58,527.18,600,1580384264.0,fb794f9b-feee-4516-9f5f-d0e5aa81bbfe
f3,576,58,524.67,600,1580384274.0,8fcd036d-5dd0-462b-baf4-704aa02a3732
f3,576,58,506.36,600,1580384285.0,a12d9ca5-7f75-4dfe-85e0-9c12a7d2349b
f3,576,58,519.19,600,1580384295.0,c9dec9bc-769c-4c32-9d45-7d1cb6211a98
f3,576,58,507.02,600,1580384305.0,736056e3-b2a1-46cd-acdf-47e225a06709
f3,576,58,517.79,600,1580384306.0,94d2570d-2bad-42de-98ea-687b2b44a920
f3,576,58,511.97,600,1580384315.0,e1caed64-59bf-428b-83da-53423371ac12
f3,576,58,521.86,600,1580384325.0,4c8ddde5-fa99-4fab-94a1-43231af0d634
f3,576,58,519.75,600,1580384336.0,6e92237f-87d3-4a64-984e-6d7359b144aa
f3,576,58,516.72,600,1580384346.0,6076d698-0525-435d-92d9-dcfb45f66f0b
f3,576,58,511.55,600,1580384356.0,5e04b4db-3b4f-4238-9f01-062d204144ab
f3,576,58,512.69,600,1580384366.0,ee76c81b-c49d-4190-bfd4-54fc3ba02e97
f3,576,58,520.94,600,1580384377.0,74aa73a9-a096-4556-9de0-6b44c387d920
f3,576,58,519.92,600,1580384387.0,eb231e7e-1e2d-4a41-9467-141c1fc10834
f3,576,58,520.58,600,1580384397.0,5d8be9fb-5640-4c4d-903c-6c4bd91f0752
f3,576,58,524.84,600,1580384407.0,9db95811-e9e2-4016-8737-313e9a829324
f3,576,58,513.02,600,1580384417.0,ae75185a-bda2-495a-8e22-886eee1d36eb
f3,576,58,516.15,600,1580384427.0,8d427994-0148-4ba4-b138-13501cc6ef04
f3,576,58,505.92,600,1580384429.0,f63d8686-4fcb-41fc-ac77-017b2e5f3c50
f3,576,58,509.41,600,1580384430.0,9c41efae-1724-4d67-a298-0092117e3939
f3,576,58,521.48,600,1580384438.0,6bf4dda0-c8fd-4b69-bd87-d8fed2dab370
f3,576,58,525.47,600,1580384448.0,348222eb-5770-403e-932b-e0ef90e3575f
f3,576,58,517.93,600,1580384449.0,a8eb33d0-ec8b-4115-abe8-a0f7383dd4e1
f3,576,58,515.04,600,1580384458.0,57ccf573-ab6f-4a3d-94b3-871923913793
f3,576,58,523.77,600,1580384468.0,e878745c-c765-4603-8a32-1888cf94ff76
f3,576,58,521.58,600,1580384478.0,705d10a1-91d6-40c1-85fd-802b6a40fa7d
f3,576,58,507.62,600,1580384488.0,1caabacd-58ca-4db8-bd1e-fd46dc717980
f3,576,58,511.86,600,1580384499.0,79ff10ef-c1ff-481e-bb4f-2ee222a4c1ca
f3,576,58,523.03,600,1580384509.0,f5e8dd62-1790-44ce-aaff-bab895eda520
f3,576,58,520.1,600,1580384519.0,ced2f0bb-beac-4ce0-8785-87d3063dc3fa
f3,576,58,521.19,600,1580384529.0,6cbc811c-a99e-46dd-911e-19df933e4623
f3,576,58,505.63,600,1580384539.0,f9dba322-1c78-46a7-9e06-55fdbbbf596c
f3,576,58,517.81,600,1580384550.0,9094d4cc-a8c4-43cd-9b1e-9d55c685dee6
f3,576,58,517.03,600,1580384560.0,f978c0a7-7f81-4728-a725-808f92059f50
f3,576,58,506.27,600,1580384570.0,cf7b215d-fe47-4f0a-84df-0db2de3aa6f6
f3,576,58,512.91,600,1580384580.0,084d326b-49ab-4d0a-8b02-7e33bc222d4f
f3,576,58,520.22,600,1580384582.0,32f120c1-08ea-4314-b0ab-5f5326599050
f3,576,58,509.56,600,1580384591.0,959c7ccb-f6e2-44ee-903b-cb5f889ded5c
f3,576,58,520.6,600,1580384601.0,7dfc178e-ba2c-47c9-aa15-32ed4e55d7d9
f3,576,58,516.78,600,1580384611.0,399571ed-447a-49c1-8487-3d4c4cc14c56
f3,576,58,519.05,600,1580384621.0,d77db4b5-d74c-4046-b0ec-19bc8ecfe732
f3,576,58,523.95,600,1580384622.0,8480f219-0c5c-4167-a3fe-758db9436ae0
f3,576,58,517.46,600,1580384631.0,e4686288-2ce9-4a38-ac8f-0de8250980a6
f3,576,58,511.86,600,1580384641.0,0bbbe15d-2b5f-4784-aad4-477cead79d9b
f3,576,58,516.7,600,1580384652.0,9b1095b4-1ce6-465c-8d85-578637a0ee5e
f3,576,58,516.63,600,1580384662.0,b1b35efc-0af8-43b4-b8bb-53849df9255f
f3,576,58,511.7,600,1580384672.0,c3608bce-cf13-4ebc-a193-15ebeb3f5e99
f3,576,58,524.88,600,1580384682.0,0c176a16-22d9-4d18-99bc-d9b7e1a88614
f3,576,58,525.69,600,1580384692.0,e2737a6d-f795-4f6c-a366-e3da2e61319b
f3,576,58,511.24,600,1580384703.0,50a71499-f080-4bf7-b65a-c3058b25c411
f3,576,58,512.98,600,1580384713.0,7afe48b6-b052-4e6d-9c5d-0e4a98f4e9b2
f3,576,58,512.42,600,1580384723.0,6e012254-f999-4aba-87a6-3f66396d6081
f3,576,58,518.81,600,1580384733.0,5eb90846-b7bf-4693-aac2-e9b46e08e643
f3,576,58,525.15,600,1580384743.0,5641934a-1b54-4b32-83d9-81bd2c36b748
f3,576,58,519.6,600,1580384753.0,ad2fecff-20ed-45dd-855b-44a2a36a1a92
f3,576,58,523.97,600,1580384764.0,c8fbd9b8-1a9b-4756-8241-953b90a7f466
f3,576,58,526.55,600,1580384774.0,0605f448-f7e2-4be5-ae62-78a203929b2c
f3,576,58,517.19,600,1580384784.0,cc03dc96-ffd6-4007-b712-4b3238c88b5e
f3,576,58,517.3,600,1580384794.0,73d4540c-ca04-4572-8585-3e2c814b68ed
f3,576,58,515.11,600,1580384804.0,d8d190e6-f72a-4b9a-b992-e6c179a0aaad
f3,576,58,512.52,600,1580384815.0,d2ae25d8-37ca-47ca-ad0d-2879e11fe430
f3,576,58,524.34,600,1580384825.0,b9746a55-43c2-465b-8830-2f322c76fd99
f3,576,58,512.62,600,1580384835.0,300980e9-5f63-4af6-aa24-696b32c56ffd
f3,576,58,518.57,600,1580384845.0,99486dc4-9bc1-4903-8296-0ffa5c94bac8
f3,576,58,514.04,600,1580384855.0,0c8307a2-3afc-4f12-be66-d357901ad045
f3,576,58,510.2,600,1580384866.0,d955263b-c92e-4d52-bd54-0b141e5394bd
f3,576,58,518.92,600,1580384876.0,bd63fbf4-1319-4ec9-a7f0-bc7f26dc7039
f3,576,58,523.97,600,1580384886.0,bf1025e8-3c6c-480f-b4a5-5e964acd909d
f3,576,58,526.52,600,1580384896.0,9e45633f-ffa7-4f38-956c-90fdb1c65aaa
f3,576,58,512.13,600,1580384906.0,c098b40e-6ab0-4133-aad9-9aa9b36dea07
f3,576,58,519.6,600,1580384916.0,206ad261-68f3-4602-9a9c-3079288efbec
f3,576,58,516.22,600,1580384926.0,49c727d1-68ba-4535-abc8-f4f6eb8b2cbe
f3,576,58,507.3,600,1580384936.0,c7d37f21-78e7-497e-bade-6937a5debecd
f3,576,58,508.79,600,1580384947.0,f562d155-ecaf-45b5-bf5c-f8e29bc950a9
f3,576,58,506.1,600,1580384957.0,703aef5f-4644-436b-b708-aa0e088a7e86
f3,576,58,524.37,600,1580384967.0,e495a932-e120-4e18-82b9-9a2237d1da22
f3,576,58,533.59,600,1580384977.0,4c89fe26-39af-4c41-a0a8-97577e413936
f3,576,58,513.97,600,1580384987.0,aafc323a-dcee-417e-b0f7-ccc08e937362
f3,576,58,521.92,600,1580384997.0,cb202bb7-41c2-4002-9e3f-c0057c94e834
f3,576,58,507.68,600,1580384998.0,747d7146-32a6-45b9-958f-2a369a88cd28
f3,576,58,515.53,600,1580385007.0,917286d4-1f46-4d4f-80e0-1eff9e5ce361
f3,576,58,511.29,600,1580385017.0,4cc662dc-c454-4f3e-94e0-f755ee5e4f63
f3,576,58,510.96,600,1580385027.0,d2e43430-ead2-4eae-b2e2-ff0bfa4d07f8
f3,576,58,521.78,600,1580385038.0,8bea12e7-b083-4388-88af-f1120c544942
f3,576,58,547.23,600,1580385048.0,125a369f-4ec0-494c-a760-9b5e652e0832
f3,576,58,508.24,600,1580385049.0,bc51a554-2c6c-4571-9271-8ba9d1eb9447
f3,576,58,517.7,600,1580385058.0,d83449f5-0b2c-4131-8c7a-f6ea97d222d0
f3,576,58,518.61,600,1580385068.0,fcf8c433-746f-47aa-bc10-e07cf22f58ed
f3,576,58,519.59,600,1580385078.0,5b1156c3-32dd-4f61-9b4d-894723f43b33
f3,576,58,515.8,600,1580385089.0,68b8e2c4-45a7-4358-a931-f81aadf7f9e0
f3,576,58,504.84,600,1580385099.0,bc3f6925-6fb8-4451-9b27-053feb660678
f3,576,58,521.64,600,1580385109.0,6d9ee7c1-1740-4240-926a-0efa7168c5ba
f3,576,58,521.82,600,1580385119.0,5dd0f8f0-ccd6-45bc-9de1-e2e5f6448bcc
f3,576,58,524.91,600,1580385129.0,38e9c146-9936-4cf6-9202-6a90e345a4fa
f3,576,58,514.52,600,1580385139.0,4ff76239-475b-4355-9a42-fd17299f53c4
f3,576,58,519.28,600,1580385150.0,15e7a303-9d3b-4c92-a895-187c63e4275b
f3,576,58,510.51,600,1580385151.0,32a1375d-6a07-454d-8b4d-de9951ef3765
f3,576,58,518.8,600,1580385160.0,ce7b12f4-26db-4454-b2c6-8aa9f22bf973
f3,576,58,525.5,600,1580385170.0,84a06239-7fdb-4cd5-9b62-c75dc38bf3f1
f3,576,58,515.91,600,1580385180.0,9be25016-023b-4639-a72e-ca9058b5cc78
f3,576,58,504.13,600,1580385190.0,7b44bf3c-c126-488c-889c-a9bb974d1ae7
f3,576,58,505.66,600,1580385201.0,07911b33-4c10-4b62-bd1f-fcf245c3faf2
f3,576,58,515.38,600,1580385211.0,fd602340-7c52-4029-88d0-2bbbb95c9a7d
f3,576,58,526.03,600,1580385221.0,165a17f7-e673-477f-8f49-052662fa1c61
f3,576,58,521.61,600,1580385231.0,24894f5d-09fc-4b73-88b3-538ef27333fa
f3,576,58,520.36,600,1580385241.0,cb0e5d1b-3ad1-41cb-b686-b7efc80568df
f3,576,58,524.26,600,1580385252.0,5a5a0cd2-7091-44f7-b340-dc2763df904e
f3,576,58,505.51,600,1580385262.0,1b6a5f62-1494-4933-ab05-dbdd93a0f916
f3,576,58,524.43,600,1580385272.0,5c8a9f7f-8973-432f-a738-cc0b0460bed7
f3,576,58,509.56,600,1580385273.0,78a93af2-c2b5-4bf0-af1b-156f56728ac4
f3,576,58,520.28,600,1580385282.0,a3e0263b-50d5-43f9-8be2-0f22fe4a7b2e
f3,576,58,514.76,600,1580385292.0,6f5db821-1b03-473d-99b3-65e71a672945
f3,576,58,529.46,600,1580385303.0,f5d4b766-81eb-40d3-ab18-40da81f0723b
f3,576,58,517.22,600,1580385313.0,17e60e7c-ff59-41d5-95c7-01ff3cf6c6e9
f3,576,58,519.62,600,1580385314.0,280f91dc-3d1e-45a2-88dd-10168fdec62a
f3,576,58,520.87,600,1580385323.0,b3e1fbfa-a79b-4cec-bfce-69ed61797d20
f3,576,58,517.4,600,1580385334.0,e8770d5e-7a1b-42d9-a457-ffded9f1199f
f3,576,58,524.57,600,1580385344.0,a14a94ef-088e-407e-98e1-8f0ef1f6fc90
f3,576,58,515.37,600,1580385354.0,88368bff-fc56-49a4-b714-e765e752707e
f3,576,58,537.68,600,1580385364.0,1de78ad5-22cc-4c4f-abc8-cc188b90b850
f3,576,58,511.64,600,1580385374.0,fa071ea9-ff3c-435f-9733-7e3a72b81f25
f3,576,58,512.74,600,1580385384.0,1c46bdfa-ca8b-408e-8e02-5450efbc0017
f3,576,58,506.87,600,1580385386.0,3c1b5eb1-0241-4ce0-abe4-f8b25005e963
f3,576,58,513.02,600,1580385395.0,1c18082c-88f8-4241-bc41-1cd61f390e9c
f3,576,58,527.43,600,1580385405.0,47fca313-920c-4809-8a8a-22dc64ed3834
f3,576,58,522.73,600,1580385415.0,961af928-f641-4d68-b950-a256f230685d
f3,576,58,521.88,600,1580385416.0,c4d53b70-9f1b-46a8-bd7e-2ef594a43834
f3,576,58,519.82,600,1580385425.0,bf3ab5a8-804d-4fbd-bdaa-4cea76137885
f3,576,58,517.42,600,1580385435.0,8527390a-6d9b-409b-8b93-0df6af49fe0e
f3,576,58,523.8,600,1580385446.0,4fc9f2fc-dccf-47c2-8a9e-06e5975c1907
f3,576,58,512.55,600,1580385456.0,e58a3ca2-bd83-45ba-b689-0d4572d8ca43
f3,576,58,505.73,600,1580385466.0,5d68944d-c76c-4c2b-8171-c48a05e73890
f3,576,58,517.02,600,1580385476.0,75f8074b-0f52-4048-9bcf-0540c6049738
f3,576,58,521.84,600,1580385486.0,bb992fbb-2997-4ebd-9021-7006116e32ad
f3,576,58,516.55,600,1580385496.0,37935444-30bd-448d-8570-d6aef7f7a55a
f3,576,58,511.1,600,1580385507.0,851ad4e9-0996-49ef-9b13-d962242bd081
f3,576,58,526.16,600,1580385517.0,4c44f9a2-5d98-4ed9-8d37-fcfcad87fb55
f3,576,58,513.7,600,1580385527.0,052700d0-2c9f-4c8b-a859-fe37ff7ecb58
f3,576,58,509.22,600,1580385537.0,a2ab7f28-1c83-4104-91a3-8c6aa91c582f
f3,576,58,517.09,600,1580385547.0,ea78a2c9-fbf8-464a-bcfa-b6795fa56365
f3,576,58,509.4,600,1580385557.0,40e7af2e-1757-4889-aee7-5b329c762b39
f3,576,58,512.07,600,1580385568.0,f35e611b-e9d8-441b-8db7-b8fdaeccc852
f3,576,58,515.79,600,1580385578.0,16f4ff53-e5c5-49ee-b604-c74e555db20d
f3,576,58,517.25,600,1580385588.0,4121fb15-c1cf-487b-9c19-7d7f5791cd56
f3,576,58,519.53,600,1580385598.0,55282e03-e9b2-4a5b-9fbb-a90db7e915ab
f3,576,58,529.06,600,1580385609.0,37a723bc-5bde-4c5c-88e3-9a42392b7f6f
f3,576,58,512.96,600,1580385619.0,242ef87b-5f6f-4b69-b422-888790ea428b
f3,576,58,524.68,600,1580385620.0,a40325de-7252-4e1d-8e8f-0f6449f3e468
f3,576,58,524.07,600,1580385629.0,619ba1b2-d14b-4205-bca6-540a7a45f7f7
f3,576,58,517.33,600,1580385639.0,f079c351-870e-42f1-adf0-0a18140e1bfb
f3,576,58,523.29,600,1580385640.0,a8cc7080-9ba8-40f1-a681-4721f031b109
f3,576,58,512.33,600,1580385649.0,8b461059-ca22-4182-902b-5f2aed561d07
f3,576,58,520.76,600,1580385660.0,531ea1af-005c-45f4-a7d4-351dcda483a8
f3,576,58,528.12,600,1580385670.0,e4f8594a-c08c-4ef9-8cb7-e0a1fae8d0a0
f3,576,58,510.01,600,1580385680.0,14dff2b8-f16c-439d-8701-18fd9135bd71
f3,576,58,511.97,600,1580385690.0,90e95f41-e9bf-4d8f-a629-5ea469bf233f
f3,576,58,515.37,600,1580385700.0,5ce540cb-e29f-448e-b35a-65850417f632
f3,576,58,521.49,600,1580385711.0,bf7097e8-87d8-4971-a8f5-1e9c5c689c59
f3,576,58,522.93,600,1580385721.0,2b9df7f8-b7d7-4a01-8cc3-24b89abb1e08
f3,576,58,511.96,600,1580385731.0,6332d4f5-df5e-4006-82bf-dc8b504ab64b
f3,576,58,509.16,600,1580385741.0,84b82c8e-2db8-4e78-9028-d937bd85d106
f3,576,58,527.37,600,1580385742.0,4ab1d6b3-2636-49b5-a937-41d53ede90a7
f3,576,58,527.11,600,1580385751.0,faf9924e-bab5-4161-b4da-920aa3720bc6
f3,576,58,517.25,600,1580385761.0,60b502b2-c433-43e1-ae92-834e2a0c91de
f3,576,58,528.86,600,1580385771.0,9cc8e83b-ac0f-46ce-b594-36b102d50213
f3,576,58,519.87,600,1580385782.0,cadc3905-03de-400f-a7d6-e9e72b754b15
f3,576,58,519.05,600,1580385792.0,f835cb8a-e25d-4501-a927-acf3c5bbc8fb
f3,576,58,521.67,600,1580385802.0,1ed17b2d-eaee-4a4c-85c4-045ed45a971d
f3,576,58,511.47,600,1580385812.0,501c53ab-1631-448f-95df-9852effa94c5
f3,576,58,521.05,600,1580385814.0,685710d4-7423-49bf-9592-d1e5183ffadc
f3,576,58,521.16,600,1580385823.0,ca02f41f-913e-4327-b337-6f0c5ab5dee0
f3,576,58,517.16,600,1580385833.0,e89a0a41-7d56-49a4-8cd2-7b0ff817f770
f3,576,58,515.08,600,1580385843.0,5413a05e-7f23-40fe-a2d7-6deae1aae45b
f3,576,58,513.06,600,1580385853.0,dc26a317-dd84-4eac-9d78-52f006731bcc
f3,576,58,522.92,600,1580385854.0,ab1fc805-6ed1-407e-b462-8f84c51d311e
f3,576,58,516.85,600,1580385863.0,f51162e4-aceb-483d-916a-18d6f94f7559
f3,576,58,522.16,600,1580385874.0,11551dd9-0c6e-40a0-8508-5f3dea6b9a46
f3,576,58,526.24,600,1580385884.0,00802b27-8be7-410f-a9b5-9f740957c5a6
f3,576,58,511.94,600,1580385885.0,02bdbfce-1806-47ea-a1e1-135dc9186a39
f3,576,58,538.69,600,1580385894.0,f19e0233-afbf-44b1-9e50-8d21ea2be8e1
f3,576,58,520.82,600,1580385904.0,96f72439-d70d-43a8-a37d-3372d8d263dc
f3,576,58,514.81,600,1580385915.0,455e1460-1cf9-4440-8e39-3bac68240694
f3,576,58,511.39,600,1580385916.0,e2266752-f999-49f4-895c-112b5079b1e3
f3,576,58,523.71,600,1580385917.0,3055d241-56fa-4fc9-b8d4-d12f18bbf305
f3,576,58,522.64,600,1580385925.0,460f8d1b-0b4b-4d67-aa4d-142a4fad9714
f3,576,58,520.03,600,1580385935.0,b75b94da-5455-48e3-b59e-188088616f7e
f3,576,58,514.32,600,1580385945.0,5fd535d8-7921-4b77-af5e-a8c4883e2898
f3,576,58,518.79,600,1580385955.0,faa9c37d-2d00-46cc-8f63-da32b2cd2ed0
f3,576,58,510.05,600,1580385966.0,4b371bda-7144-4eec-b349-0656347afd79
f3,576,58,524.18,600,1580385976.0,884fdb82-1d5b-44c6-96d0-40b41392ae39
f3,576,58,511.25,600,1580385986.0,dcf77878-8708-4564-8798-b0a18928284f
f3,576,58,505.13,600,1580385996.0,8967bfe7-22d2-4dc6-93d6-5edf03fe033d
f3,576,58,525.89,600,1580386006.0,3b4958f9-5155-4c48-8aea-e9a597c570d5
f3,576,58,511.89,600,1580386008.0,c9a0768f-2437-4998-8d25-1d7c2ee2bd87
f3,576,58,522.29,600,1580386016.0,ff2daba6-c738-447f-8762-21898a34da29
f3,576,58,526.41,600,1580386018.0,0c7ecbcf-35a2-47d1-aacd-3ea30bbed35a
f3,576,58,525.12,600,1580386027.0,e18db306-c666-4fcc-8f54-dbbcc5216951
f3,576,58,509.54,600,1580386037.0,0547b572-7b6f-4fad-ba92-2302b17fa9b0
f3,576,58,511.29,600,1580386047.0,2505d69a-c52d-4c52-83a4-df2fb8ff6e50
f3,576,58,511.72,600,1580386048.0,472b247e-91ab-436a-a75b-d26f47243629
f3,576,58,516.7,600,1580386057.0,439de744-db71-4492-8502-f5f6c9bbe584
f3,576,58,521.23,600,1580386068.0,0b20b510-595a-4eaf-9ba7-d285a7ed6826
f3,576,58,512.16,600,1580386078.0,7d6b5af4-e1dc-49ef-a66d-2e1fa1b5026e
f3,576,58,514.39,600,1580386088.0,c62deafb-2aee-4cfc-9e9d-619d6ffec053
f3,576,58,513.45,600,1580386089.0,62c8a9a4-565e-4ac3-9181-fcf81a33a005
f3,576,58,514.77,600,1580386098.0,9e4f38c5-996f-4ee0-b9fa-f4e4342e4ac4
f3,576,58,517.27,600,1580386108.0,51fb5814-c30f-4499-b802-b1137d93b9c9
f3,576,58,511.41,600,1580386119.0,f6086353-80d6-4ef8-ad6b-07292bbf4c0f
f3,576,58,522.11,600,1580386129.0,711211b5-b617-450f-a900-510d23fc75a2
f3,576,58,523.67,600,1580386139.0,78672176-1cae-46a8-8e35-85a4fa62341d
f3,576,58,505.73,600,1580386140.0,8917e13b-7e3f-4938-83ef-384c800072cb
