Start,End
1580353397.658,1580353401.891
1580353407.885,1580353410.891
1580353418.071,1580353420.971
1580353428.212,1580353430.832
1580353438.385,1580353442.711
1580353449.015,1580353451.611
1580353459.19,1580353461.872
1580353469.377,1580353473.917
1580353479.546,1580353482.411
1580353489.794,1580353492.393
1580353499.921,1580353503.054
1580353510.108,1580353513.111
1580353520.257,1580353522.952
1580353530.374,1580353534.191
1580353540.475,1580353543.491
1580353550.965,1580353553.812
1580353561.136,1580353564.132
1580353571.373,1580353574.291
1580353581.55,1580353584.932
1580353591.727,1580353594.712
1580353601.902,1580353604.732
1580353612.084,1580353615.932
1580353622.378,1580353625.032
1580353632.598,1580353636.953
1580353642.782,1580353645.372
1580353652.962,1580353656.952
1580353663.137,1580353666.012
1580353673.37,1580353675.972
1580353683.593,1580353686.193
1580353693.769,1580353696.432
1580353703.977,1580353706.592
1580353714.155,1580353716.833
1580353724.309,1580353727.192
1580353734.512,1580353737.412
1580353744.697,1580353747.313
1580353754.844,1580353757.832
1580353765.073,1580353767.652
1580353775.234,1580353777.913
1580353785.418,1580353787.993
1580353795.872,1580353798.754
1580353806.034,1580353810.274
1580353816.207,1580353818.874
1580353826.355,1580353829.033
1580353836.521,1580353839.473
1580353846.71,1580353850.953
1580353856.85,1580353859.713
1580353867.004,1580353869.593
1580353877.172,1580353880.074
1580353887.342,1580353890.753
1580353897.509,1580353900.473
1580353907.683,1580353910.574
1580353917.856,1580353920.713
1580353928.055,1580353930.954
1580353938.23,1580353941.134
1580353948.386,1580353952.034
1580353958.531,1580353961.474
1580353968.677,1580353971.574
1580353978.866,1580353981.634
1580353989.049,1580353991.914
1580353999.232,1580354002.534
1580354009.349,1580354012.194
1580354019.527,1580354022.316
1580354029.668,1580354032.274
1580354040.124,1580354043.414
1580354050.313,1580354053.094
1580354060.507,1580354063.394
1580354070.706,1580354073.955
1580354080.882,1580354083.454
1580354091.083,1580354094.874
1580354101.263,1580354104.176
1580354111.448,1580354114.355
1580354121.623,1580354124.215
1580354131.805,1580354135.654
1580354141.975,1580354144.755
1580354152.16,1580354154.755
1580354162.389,1580354165.295
1580354172.571,1580354176.316
1580354182.781,1580354185.395
1580354192.973,1580354195.555
1580354203.131,1580354206.295
1580354213.318,1580354216.276
1580354223.539,1580354226.115
1580354233.712,1580354237.015
1580354243.89,1580354246.417
1580354254.085,1580354256.895
1580354264.245,1580354266.876
1580354274.408,1580354277.016
1580354284.89,1580354287.536
1580354295.049,1580354297.755
1580354305.231,1580354307.916
1580354315.411,1580354320.017
1580354325.597,1580354328.436
1580354335.761,1580354338.676
1580354345.938,1580354349.831
1580354356.103,1580354358.796
1580354366.303,1580354369.196
1580354376.431,1580354379.316
1580354386.617,1580354390.418
1580354396.778,1580354400.317
1580354406.957,1580354409.637
1580354417.128,1580354420.556
1580354427.344,1580354430.559
1580354437.476,1580354440.356
1580354447.652,1580354450.517
1580354457.825,1580354460.537
1580354468.036,1580354470.717
1580354478.239,1580354481.097
1580354488.384,1580354491.296
1580354498.549,1580354501.257
1580354508.726,1580354511.997
1580354518.91,1580354521.838
1580354529.34,1580354532.317
1580354539.532,1580354542.257
1580354549.659,1580354552.117
1580354559.811,1580354562.301
1580354569.975,1580354572.657
1580354580.134,1580354582.697
1580354590.346,1580354593.277
1580354600.529,1580354603.418
1580354610.694,1580354613.298
1580354620.839,1580354624.058
1580354631.018,1580354633.578
1580354641.191,1580354644.098
1580354651.369,1580354654.218
1580354661.512,1580354664.838
1580354671.674,1580354675.899
1580354681.833,1580354684.418
1580354691.99,1580354694.598
1580354702.254,1580354705.138
1580354712.485,1580354715.318
1580354722.683,1580354726.498
1580354732.871,1580354736.698
1580354743.063,1580354746.739
1580354753.21,1580354755.878
1580354763.372,1580354766.239
1580354773.817,1580354776.6
1580354783.991,1580354786.578
1580354794.22,1580354796.839
1580354804.356,1580354809.418
1580354814.512,1580354817.459
1580354824.689,1580354827.579
1580354834.856,1580354837.468
1580354845.032,1580354848.239
1580354855.195,1580354858.08
1580354865.362,1580354868.16
1580354875.546,1580354879.359
1580354885.69,1580354888.359
1580354895.846,1580354898.739
1580354906.046,1580354909.839
1580354916.197,1580354918.799
1580354926.375,1580354929.119
1580354936.547,1580354939.159
1580354946.701,1580354950.019
1580354956.885,1580354959.8
1580354967.105,1580354969.959
1580354977.241,1580354980.479
1580354987.4,1580354991.56
1580354997.567,1580355000.14
1580355007.736,1580355010.62
1580355018.191,1580355022.42
1580355028.38,1580355030.96
1580355038.547,1580355041.44
1580355048.716,1580355051.7
1580355058.928,1580355061.861
1580355069.056,1580355071.701
1580355079.247,1580355081.82
1580355089.424,1580355092.041
1580355099.561,1580355102.36
1580355109.659,1580355112.542
1580355119.778,1580355122.801
1580355129.907,1580355132.46
1580355140.104,1580355143.321
1580355150.292,1580355152.841
1580355160.467,1580355163.061
1580355170.656,1580355173.285
1580355180.844,1580355183.72
1580355190.994,1580355193.94
1580355201.207,1580355204.96
1580355211.412,1580355214.281
1580355221.604,1580355224.241
1580355231.773,1580355235.003
1580355242.06,1580355244.681
1580355252.23,1580355255.101
1580355262.709,1580355265.481
1580355272.933,1580355275.821
1580355283.165,1580355285.741
1580355293.335,1580355296.222
1580355303.648,1580355306.501
1580355313.835,1580355316.742
1580355324.042,1580355326.622
1580355334.208,1580355337.062
1580355344.455,1580355347.281
1580355354.637,1580355357.943
1580355364.838,1580355367.662
1580355375.046,1580355377.982
1580355385.258,1580355388.102
1580355395.488,1580355398.442
1580355405.687,1580355408.562
1580355415.907,1580355418.522
1580355426.121,1580355428.922
1580355436.302,1580355438.882
1580355446.509,1580355449.383
1580355456.709,1580355459.962
1580355466.901,1580355471.123
1580355477.123,1580355480.043
1580355487.279,1580355489.843
1580355497.504,1580355500.083
1580355508.007,1580355511.283
1580355518.209,1580355521.083
1580355528.42,1580355531.583
1580355538.644,1580355541.423
1580355548.91,1580355551.443
1580355559.15,1580355563.324
1580355569.338,1580355572.103
1580355579.52,1580355582.083
1580355589.711,1580355594.763
1580355599.922,1580355602.803
1580355610.116,1580355613.083
1580355620.327,1580355623.324
1580355630.496,1580355633.043
1580355640.708,1580355643.523
1580355650.886,1580355653.764
1580355661.06,1580355663.704
1580355671.268,1580355674.247
1580355681.475,1580355684.263
1580355691.652,1580355694.863
1580355701.845,1580355705.104
1580355712.031,1580355714.604
1580355722.301,1580355725.165
1580355732.52,1580355736.303
1580355742.707,1580355745.484
1580355753.209,1580355756.104
1580355763.383,1580355766.004
1580355773.553,1580355776.304
1580355783.748,1580355786.369
1580355793.941,1580355797.764
1580355804.129,1580355807.006
1580355814.354,1580355817.145
1580355824.462,1580355827.345
1580355834.615,1580355838.844
1580355844.832,1580355847.725
1580355855.025,1580355857.665
1580355865.219,1580355867.965
1580355875.404,1580355877.985
1580355885.575,1580355888.825
1580355895.764,1580355898.665
1580355905.946,1580355908.811
1580355916.085,1580355919.005
1580355926.273,1580355930.085
1580355936.437,1580355939.685
1580355946.615,1580355949.226
1580355956.789,1580355960.046
1580355966.945,1580355969.845
1580355977.109,1580355979.706
1580355987.283,1580355989.846
1580355997.699,1580356000.546
1580356007.89,1580356010.445
1580356018.074,1580356020.626
1580356028.235,1580356032.025
1580356038.438,1580356041.026
1580356048.633,1580356051.486
1580356058.853,1580356061.786
1580356069.025,1580356071.586
1580356079.218,1580356082.086
1580356089.409,1580356093.246
1580356099.606,1580356102.147
1580356109.804,1580356113.606
1580356119.988,1580356122.586
1580356130.164,1580356132.767
1580356140.381,1580356143.286
1580356150.569,1580356153.786
1580356160.765,1580356163.586
1580356170.978,1580356173.586
1580356181.211,1580356184.187
1580356191.43,1580356194.027
1580356201.614,1580356204.587
1580356211.786,1580356214.687
1580356221.982,1580356224.586
1580356232.164,1580356235.107
1580356242.663,1580356245.607
1580356252.876,1580356255.747
1580356263.104,1580356266.027
1580356273.297,1580356275.907
1580356283.497,1580356286.607
1580356293.664,1580356296.508
1580356303.883,1580356306.648
1580356314.079,1580356316.947
1580356324.276,1580356328.427
1580356334.452,1580356337.387
1580356344.644,1580356347.507
1580356354.849,1580356357.628
1580356365.057,1580356367.767
1580356375.249,1580356377.887
1580356385.448,1580356388.008
1580356395.646,1580356398.568
1580356405.838,1580356408.388
1580356416.032,1580356418.588
1580356426.28,1580356428.908
1580356436.474,1580356440.309
1580356446.676,1580356449.268
1580356456.872,1580356460.708
1580356467.107,1580356470.168
1580356477.336,1580356479.948
1580356487.815,1580356490.708
1580356497.984,1580356500.849
1580356508.215,1580356511.089
1580356518.414,1580356521.029
1580356528.576,1580356531.37
1580356538.761,1580356541.328
1580356548.946,1580356551.568
1580356559.162,1580356562.769
1580356569.346,1580356571.909
1580356579.532,1580356582.308
1580356589.701,1580356593.469
1580356599.892,1580356602.81
1580356610.036,1580356613.768
1580356620.222,1580356622.789
1580356630.386,1580356633.289
1580356640.63,1580356643.449
1580356650.823,1580356663.85
1580356660.996,1580356672.25
1580356671.175,1580356673.889
1580356681.388,1580356684.272
1580356691.545,1580356694.329
1580356701.709,1580356704.269
1580356711.889,1580356714.489
1580356722.045,1580356724.85
1580356732.524,1580356735.41
1580356742.712,1580356745.35
1580356752.885,1580356755.67
1580356763.06,1580356765.629
1580356773.222,1580356776.47
1580356783.415,1580356786.21
1580356793.612,1580356796.57
1580356803.957,1580356806.85
1580356814.187,1580356816.811
1580356824.401,1580356826.97
1580356834.569,1580356837.391
1580356844.717,1580356847.511
1580356854.899,1580356858.69
1580356865.103,1580356867.97
1580356875.332,1580356878.211
1580356885.528,1580356888.311
1580356895.702,1580356898.61
1580356905.909,1580356909.171
1580356916.073,1580356919.81
1580356926.248,1580356929.21
1580356936.556,1580356939.551
1580356946.732,1580356950.611
1580356956.912,1580356960.851
1580356967.055,1580356969.731
1580356977.534,1580356980.211
1580356987.692,1580356990.731
1580356997.874,1580357000.871
1580357008.053,1580357010.792
1580357018.208,1580357020.891
1580357028.393,1580357031.291
1580357038.577,1580357041.271
1580357048.783,1580357051.791
1580357058.952,1580357061.932
1580357069.162,1580357072.071
1580357079.344,1580357082.031
1580357089.491,1580357092.471
1580357099.653,1580357103.272
1580357109.834,1580357112.812
1580357120.031,1580357123.333
1580357130.202,1580357133.212
1580357140.393,1580357143.073
1580357150.574,1580357156.314
1580357160.764,1580357163.472
1580357170.941,1580357173.652
1580357181.139,1580357184.172
1580357191.314,1580357193.992
1580357201.524,1580357204.292
1580357211.695,1580357214.452
1580357222.191,1580357224.892
1580357232.403,1580357235.633
1580357242.62,1580357245.172
1580357252.794,1580357255.693
1580357262.974,1580357265.853
1580357273.122,1580357276.633
1580357283.328,1580357286.193
1580357293.479,1580357296.613
1580357303.673,1580357306.913
1580357313.829,1580357316.933
1580357323.999,1580357326.733
1580357334.162,1580357336.714
1580357344.346,1580357348.493
1580357354.521,1580357357.673
1580357364.671,1580357367.253
1580357374.845,1580357377.733
1580357385.011,1580357387.955
1580357395.22,1580357398.213
1580357405.481,1580357408.453
1580357415.647,1580357418.353
1580357425.83,1580357428.514
1580357435.995,1580357439.394
1580357446.187,1580357449.074
1580357456.335,1580357458.934
1580357466.808,1580357469.474
1580357476.967,1580357479.954
1580357487.172,1580357490.194
1580357497.336,1580357500.594
1580357507.494,1580357510.213
1580357517.675,1580357522.814
1580357527.821,1580357531.174
1580357537.987,1580357541.335
1580357548.204,1580357550.874
1580357558.379,1580357561.254
1580357568.579,1580357571.814
1580357578.718,1580357581.634
1580357588.88,1580357591.775
1580357599.065,1580357602.034
1580357609.231,1580357612.474
1580357619.388,1580357622.334
1580357629.589,1580357633.855
1580357639.763,1580357642.454
1580357649.89,1580357652.554
1580357660.048,1580357664.295
1580357670.225,1580357673.795
1580357680.369,1580357683.015
1580357690.563,1580357693.555
1580357700.743,1580357703.457
1580357711.181,1580357714.055
1580357721.394,1580357724.435
1580357731.544,1580357734.235
1580357741.702,1580357744.355
1580357751.862,1580357754.776
1580357762.113,1580357765.075
1580357772.269,1580357775.235
1580357782.414,1580357787.595
1580357792.589,1580357795.56
1580357802.77,1580357805.415
1580357812.98,1580357815.655
1580357823.187,1580357825.876
1580357833.323,1580357836.275
1580357843.489,1580357846.456
1580357853.681,1580357856.756
1580357863.839,1580357866.876
1580357873.991,1580357876.916
1580357884.169,1580357886.856
1580357894.322,1580357897.676
1580357904.515,1580357907.376
1580357914.67,1580357917.636
1580357924.819,1580357929.116
1580357934.992,1580357939.236
1580357945.163,1580357947.776
1580357955.71,1580357958.696
1580357965.948,1580357968.836
1580357976.098,1580357978.996
1580357986.286,1580357989.276
1580357996.49,1580357999.816
1580358006.746,1580358009.396
1580358016.883,1580358019.578
1580358027.046,1580358030.036
1580358037.286,1580358040.297
1580358047.448,1580358050.436
1580358057.618,1580358060.317
1580358067.785,1580358070.817
1580358077.97,1580358080.617
1580358088.149,1580358091.397
1580358098.281,1580358100.957
1580358108.48,1580358111.457
1580358118.64,1580358121.4
1580358128.791,1580358131.538
1580358138.953,1580358141.797
1580358149.165,1580358152.157
1580358159.393,1580358162.357
1580358169.634,1580358172.217
1580358179.821,1580358182.818
1580358189.968,1580358192.938
1580358200.381,1580358203.078
1580358210.573,1580358213.538
1580358220.742,1580358224.677
1580358230.892,1580358234.837
1580358241.059,1580358244.977
1580358251.245,1580358255.119
1580358261.407,1580358264.018
1580358271.626,1580358274.518
1580358281.802,1580358284.479
1580358291.981,1580358294.898
1580358302.239,1580358305.558
1580358312.482,1580358316.278
1580358322.652,1580358326.378
1580358332.81,1580358335.778
1580358342.99,1580358345.66
1580358353.148,1580358356.519
1580358363.357,1580358366.0
1580358373.56,1580358376.279
1580358383.7,1580358387.379
1580358393.888,1580358396.558
1580358404.008,1580358407.92
1580358414.178,1580358416.498
1580358424.379,1580358427.198
1580358434.539,1580358437.079
1580358444.949,1580358447.199
1580358455.146,1580358457.899
1580358465.372,1580358469.159
1580358475.556,1580358478.1
1580358485.737,1580358488.62
1580358495.919,1580358498.479
1580358506.071,1580358508.979
1580358516.24,1580358519.519
1580358526.422,1580358529.259
1580358536.585,1580358540.159
1580358546.764,1580358549.379
1580358556.961,1580358559.56
1580358567.141,1580358569.739
1580358577.296,1580358579.919
1580358587.468,1580358591.259
1580358597.654,1580358601.48
1580358607.834,1580358610.72
1580358617.999,1580358620.999
1580358628.17,1580358631.121
1580358638.324,1580358643.319
1580358648.495,1580358651.12
1580358658.652,1580358661.241
1580358668.871,1580358671.761
1580358679.033,1580358681.86
1580365890.582,1580365894.451
1580365900.762,1580365903.391
1580365910.916,1580365913.311
1580365921.138,1580365925.392
1580365931.324,1580365934.011
1580365941.457,1580365944.271
1580365951.67,1580365954.511
1580365961.821,1580365964.491
1580365971.992,1580365974.611
1580365982.191,1580365985.012
1580365992.429,1580365995.212
1580366002.588,1580366005.712
1580366012.756,1580366015.352
1580366022.948,1580366025.992
1580366033.123,1580366035.932
1580366043.338,1580366046.312
1580366053.494,1580366056.312
1580366063.634,1580366066.412
1580366073.784,1580366076.412
1580366083.942,1580366087.752
1580366094.123,1580366096.733
1580366104.299,1580366106.893
1580366114.46,1580366117.254
1580366124.624,1580366127.452
1580366135.168,1580366137.954
1580366145.368,1580366149.593
1580366155.513,1580366158.173
1580366165.694,1580366168.833
1580366175.961,1580366178.613
1580366186.108,1580366189.296
1580366196.264,1580366199.053
1580366206.436,1580366209.194
1580366216.594,1580366219.273
1580366226.746,1580366229.353
1580366236.983,1580366239.773
1580366247.138,1580366249.773
1580366257.312,1580366259.994
1580366267.452,1580366270.635
1580366277.637,1580366280.894
1580366287.783,1580366290.574
1580366297.955,1580366301.114
1580366308.169,1580366310.994
1580366318.338,1580366321.035
1580366328.493,1580366331.295
1580366338.671,1580366341.314
1580366348.816,1580366351.635
1580366358.973,1580366362.134
1580366369.15,1580366371.775
1580366379.664,1580366382.455
1580366389.83,1580366392.435
1580366400.008,1580366402.835
1580366410.151,1580366412.755
1580366420.333,1580366423.116
1580366430.525,1580366433.115
1580366440.668,1580366443.638
1580366450.834,1580366453.636
1580366461.001,1580366463.596
1580366471.176,1580366474.135
1580366481.319,1580366483.929
1580366491.497,1580366494.335
1580366501.685,1580366504.536
1580366511.875,1580366514.656
1580366522.128,1580366524.836
1580366532.323,1580366534.997
1580366542.478,1580366545.296
1580366552.657,1580366555.396
1580366562.821,1580366565.597
1580366573.0,1580366575.777
1580366583.197,1580366585.877
1580366593.388,1580366596.218
1580366603.594,1580366606.377
1580366613.753,1580366616.497
1580366624.216,1580366627.017
1580366634.374,1580366637.198
1580366644.553,1580366647.757
1580366654.713,1580366657.358
1580366664.871,1580366667.678
1580366675.054,1580366677.697
1580366685.198,1580366687.777
1580366695.399,1580366698.018
1580366705.601,1580366708.238
1580366715.751,1580366718.398
1580366725.906,1580366728.738
1580366736.071,1580366738.658
1580366746.25,1580366749.079
1580366756.4,1580366759.198
1580366766.54,1580366769.338
1580366776.708,1580366779.499
1580366786.887,1580366789.739
1580366797.138,1580366800.999
1580366807.295,1580366809.919
1580366817.468,1580366820.539
1580366827.64,1580366830.619
1580366837.832,1580366840.599
1580366848.002,1580366850.799
1580366858.194,1580366860.859
1580366868.631,1580366871.419
1580366878.769,1580366881.599
1580366888.966,1580366891.6
1580366899.102,1580366901.799
1580366909.289,1580366911.899
1580366919.458,1580366923.26
1580366929.673,1580366932.48
1580366939.853,1580366942.679
1580366950.072,1580366953.88
1580366960.228,1580366962.9
1580366970.369,1580366973.14
1580366980.569,1580366983.2
1580366990.739,1580366993.38
1580367000.894,1580367003.64
1580367011.03,1580367013.621
1580367021.186,1580367024.0
1580367031.368,1580367034.261
1580367041.564,1580367044.321
1580367051.703,1580367054.523
1580367061.95,1580367064.681
1580367072.131,1580367074.92
1580367082.296,1580367085.801
1580367092.45,1580367095.202
1580367102.594,1580367105.16
1580367113.089,1580367117.282
1580367123.301,1580367127.021
1580367133.476,1580367137.701
1580367143.627,1580367146.242
1580367153.86,1580367156.501
1580367164.049,1580367166.682
1580367174.229,1580367177.381
1580367184.418,1580367187.102
1580367194.598,1580367197.304
1580367204.793,1580367208.602
1580367214.966,1580367217.562
1580367225.13,1580367227.722
1580367235.329,1580367240.762
1580367245.515,1580367248.963
1580367255.679,1580367258.243
1580367265.898,1580367269.742
1580367276.085,1580367278.742
1580367286.257,1580367289.143
1580367296.481,1580367301.043
1580367306.671,1580367310.424
1580367316.851,1580367319.644
1580367327.031,1580367329.823
1580367337.219,1580367340.563
1580367347.384,1580367350.003
1580367357.827,1580367360.564
1580367368.008,1580367370.803
1580367378.197,1580367382.443
1580367388.347,1580367391.183
1580367398.558,1580367401.644
1580367408.774,1580367411.644
1580367418.952,1580367421.665
1580367429.137,1580367432.324
1580367439.311,1580367442.064
1580367449.488,1580367452.244
1580367459.672,1580367462.524
1580367469.837,1580367472.487
1580367479.983,1580367482.804
1580367490.148,1580367492.825
1580367500.337,1580367504.245
1580367510.512,1580367513.345
1580367520.714,1580367523.305
1580367530.837,1580367533.665
1580367540.986,1580367543.805
1580367551.154,1580367555.005
1580367561.339,1580367564.226
1580367571.524,1580367574.266
1580367581.686,1580367584.445
1580367591.938,1580367594.686
1580367602.353,1580367605.006
1580367612.529,1580367615.326
1580367622.714,1580367625.506
1580367632.892,1580367636.226
1580367643.066,1580367645.706
1580367653.249,1580367657.506
1580367663.467,1580367666.267
1580367673.635,1580367676.466
1580367683.805,1580367686.426
1580367694.004,1580367697.086
1580367704.163,1580367708.026
1580367714.33,1580367717.946
1580367724.541,1580367727.267
1580367734.678,1580367738.569
1580367744.803,1580367747.567
1580367754.988,1580367759.427
1580367765.199,1580367767.647
1580367775.351,1580367777.827
1580367785.53,1580367788.087
1580367795.726,1580367799.467
1580367805.885,1580367808.487
1580367816.067,1580367818.647
1580367826.239,1580367829.147
1580367836.46,1580367839.047
1580367846.937,1580367849.647
1580367857.074,1580367859.687
1580367867.251,1580367869.888
1580367877.469,1580367880.388
1580367887.627,1580367890.328
1580367897.813,1580367900.528
1580367907.985,1580367910.888
1580367918.167,1580367920.928
1580367928.372,1580367931.249
1580367938.544,1580367941.428
1580367948.752,1580367951.628
1580367958.933,1580367961.768
1580367969.157,1580367972.009
1580367979.345,1580367982.128
1580367989.512,1580367994.069
1580367999.68,1580368003.069
1580368009.898,1580368012.989
1580368020.073,1580368022.749
1580368030.257,1580368034.13
1580368040.463,1580368043.349
1580368050.614,1580368053.449
1580368060.816,1580368064.81
1580368070.982,1580368073.93
1580368081.163,1580368084.151
1580368091.668,1580368094.369
1580368101.856,1580368105.37
1580368112.005,1580368114.771
1580368122.187,1580368124.97
1580368132.368,1580368135.09
1580368142.632,1580368145.45
1580368152.825,1580368155.43
1580368162.981,1580368165.612
1580368173.153,1580368175.951
1580368183.362,1580368186.13
1580368193.561,1580368196.431
1580368203.939,1580368207.17
1580368214.206,1580368216.851
1580368224.373,1580368227.271
1580368234.545,1580368238.111
1580368244.725,1580368247.412
1580368254.879,1580368258.132
1580368265.044,1580368267.91
1580368275.219,1580368278.051
1580368285.44,1580368288.251
1580368295.617,1580368298.451
1580368305.798,1580368308.492
1580368315.981,1580368318.731
1580368326.142,1580368330.111
1580368336.6,1580368339.471
1580368346.762,1580368349.451
1580368356.972,1580368359.772
1580368367.151,1580368369.753
1580368377.329,1580368379.992
1580368387.521,1580368390.352
1580368397.688,1580368400.892
1580368407.874,1580368411.832
1580368418.062,1580368420.793
1580368428.241,1580368431.072
1580368438.442,1580368441.332
1580368448.648,1580368451.272
1580368458.816,1580368461.692
1580368468.998,1580368471.531
1580368479.161,1580368482.072
1580368489.346,1580368492.052
1580368499.486,1580368502.214
1580368509.664,1580368512.453
1580368519.862,1580368522.972
1580368530.067,1580368533.035
1580368540.229,1580368542.832
1580368550.418,1580368553.093
1580368560.57,1580368563.432
1580368570.735,1580368575.912
1580368581.158,1580368584.053
1580368591.346,1580368595.253
1580368601.547,1580368604.672
1580368611.715,1580368614.413
1580368621.959,1580368625.873
1580368632.14,1580368634.973
1580368642.36,1580368645.413
1580368652.547,1580368655.373
1580368662.705,1580368666.334
1580368672.885,1580368675.673
1580368683.077,1580368686.053
1580368693.269,1580368696.094
1580368703.489,1580368706.113
1580368713.648,1580368716.854
1580368723.831,1580368726.673
