,1M_Exe_Cost
283,86.39500000000001
284,101.715
285,110.571
286,85.165
287,87.97800000000001
288,85.06100000000002
289,112.447
290,117.136
291,112.53299999999999
292,114.948
293,118.07399999999998
294,137.84700000000004
295,86.83200000000001
296,85.269
297,119.94999999999999
298,93.575
299,120.55499999999998
300,90.479
301,89.62600000000002
302,120.56500000000001
303,125.993
304,119.533
305,86.83200000000001
306,86.83200000000001
307,114.74000000000001
308,119.32399999999998
309,90.479
310,86.301
311,122.659
312,125.88899999999998
313,86.83200000000001
314,82.56
315,81.83000000000001
316,86.727
317,85.165
318,119.11599999999999
319,119.949
320,81.414
321,122.96099999999998
322,78.601
323,89.01
324,118.699
325,90.042
326,110.77099999999999
327,87.97800000000001
328,84.33100000000002
329,118.699
330,89.228
331,139.82600000000002
332,109.10500000000002
333,87.42700000000002
334,87.97800000000001
335,115.886
336,82.768
337,84.33100000000002
338,81.51800000000001
339,135.85799999999995
340,117.345
341,117.345
342,84.33100000000002
343,86.613
344,115.886
345,86.41499999999999
346,111.91800000000002
347,87.97800000000001
348,114.428
349,108.271
350,84.33100000000002
351,86.311
352,81.51800000000001
353,87.229
354,89.01
355,118.699
356,119.731
357,112.95000000000002
358,84.33100000000002
359,120.158
360,142.326
361,87.97800000000001
362,121.92899999999999
363,119.949
364,120.158
365,87.97800000000001
366,81.51800000000001
367,84.33100000000002
368,89.228
369,120.158
370,89.01
371,87.97800000000001
372,139.95499999999998
373,87.04
374,87.97800000000001
375,87.97800000000001
376,121.408
377,86.197
378,109.10500000000002
379,119.949
380,84.33100000000002
381,116.91799999999999
382,87.97800000000001
383,120.57499999999999
384,85.581
385,118.699
386,87.97800000000001
387,118.699
388,120.158
389,120.158
390,87.97800000000001
391,118.699
392,89.228
393,103.59800000000001
394,85.581
395,118.491
396,120.36599999999999
397,82.446
398,121.408
399,87.97800000000001
400,85.581
401,85.165
402,120.158
403,117.96
404,144.192
405,129.848
406,87.97800000000001
407,87.97800000000001
408,87.229
409,117.345
410,120.14799999999998
411,82.66399999999999
412,85.165
413,144.088
414,102.652
415,101.402
416,145.531
417,126.72200000000001
418,89.01
419,89.01
420,87.97800000000001
421,117.032
422,115.886
423,87.97800000000001
424,123.38799999999999
425,117.449
426,121.19
427,86.39500000000001
428,87.97800000000001
429,118.699
430,108.271
431,119.949
432,118.699
433,91.62500000000001
434,85.581
435,87.97800000000001
436,142.639
437,120.57499999999999
438,89.228
439,121.408
440,108.68799999999999
441,115.886
442,84.33100000000002
443,89.228
444,85.165
445,122.023
446,121.92899999999999
447,92.87500000000001
448,118.595
449,110.98000000000002
450,121.19
451,87.97800000000001
452,118.273
453,85.36300000000001
454,84.33100000000002
455,85.165
456,121.408
457,84.33100000000002
458,84.33100000000002
459,141.285
460,81.51800000000001
461,117.345
462,89.01
463,84.33100000000002
464,118.699
465,111.91800000000002
466,81.51800000000001
467,112.75200000000001
468,87.97800000000001
469,87.97800000000001
470,120.158
471,118.16799999999999
472,118.699
473,87.97800000000001
474,117.345
475,85.165
476,85.36300000000001
477,120.158
478,84.33100000000002
479,86.197
480,89.01
481,120.158
482,115.886
483,88.708
484,87.44699999999999
485,117.345
486,85.581
487,118.699
488,140.972
489,85.36300000000001
490,120.158
491,85.581
492,98.91900000000001
493,87.97800000000001
494,87.97800000000001
495,85.36300000000001
496,87.97800000000001
497,88.81200000000001
498,84.33100000000002
499,141.285
500,87.97800000000001
501,108.271
502,137.558
503,84.33100000000002
504,120.158
505,117.65799999999999
506,123.38799999999999
507,87.97800000000001
508,89.228
509,84.33100000000002
510,84.33100000000002
511,120.76299999999999
512,91.62500000000001
513,89.228
514,109.10500000000002
515,85.36300000000001
516,102.64500000000001
517,87.97800000000001
518,85.36300000000001
519,117.241
520,168.881
521,899.5489999999996
522,90.335
523,119.949
524,85.581
525,87.97800000000001
526,84.33100000000002
527,86.41499999999999
528,117.136
529,87.97800000000001
530,85.581
531,84.33100000000002
532,119.731
533,86.311
534,82.446
535,124.63799999999999
536,87.97800000000001
537,91.62500000000001
538,89.228
539,117.032
540,111.91800000000002
541,85.581
542,120.158
543,114.219
544,126.618
545,124.42
546,115.56500000000001
547,121.19999999999999
548,122.659
549,140.973
550,143.78600000000003
551,86.83200000000001
552,94.12600000000002
553,121.40899999999999
554,122.659
555,90.479
556,87.666
557,88.08200000000001
558,90.479
559,124.42999999999999
560,124.42999999999999
561,85.999
562,86.83200000000001
563,121.19999999999999
564,98.27399999999999
565,122.659
566,123.69099999999999
567,87.864
568,86.83200000000001
569,142.943
570,86.83200000000001
571,90.479
572,122.659
573,84.019
574,114.844
575,117.657
576,86.727
577,84.72800000000001
578,84.33100000000002
579,123.38799999999999
580,118.699
581,120.86699999999998
582,119.949
583,90.25999999999999
584,121.19
585,90.25999999999999
586,116.198
587,81.51800000000001
588,110.13700000000001
589,121.19
590,84.33100000000002
591,115.886
592,89.01
593,119.84599999999999
594,119.84599999999999
595,94.12600000000002
596,86.83200000000001
597,88.792
598,120.158
599,84.33100000000002
600,90.479
601,122.659
602,87.864
603,89.114
604,86.83200000000001
605,172.31
606,123.69099999999999
607,123.69099999999999
608,90.479
609,120.158
610,121.19
611,91.72899999999998
612,95.376
613,129.22299999999998
614,89.114
615,121.19999999999999
616,112.63800000000002
617,91.31300000000002
618,90.479
619,143.359
620,84.41599999999998
621,90.479
622,119.84599999999999
623,90.479
624,88.91599999999998
625,87.864
626,90.479
627,91.31300000000002
628,88.08200000000001
629,122.659
630,123.909
631,135.546
632,123.07599999999998
633,84.33100000000002
634,87.56200000000001
635,90.479
636,125.68
637,125.88899999999998
638,87.864
639,91.511
640,118.28299999999999
641,90.479
642,120.669
643,119.32399999999998
644,122.44999999999999
645,113.27199999999998
646,143.88899999999998
647,87.97800000000001
648,124.42999999999999
649,88.91599999999998
650,85.269
651,119.63699999999999
652,122.232
653,84.019
654,94.12600000000002
655,122.659
656,116.616
657,119.84599999999999
658,86.83200000000001
659,91.511
780,85.581
781,114.11499999999998
782,111.71799999999999
783,84.33100000000002
784,85.581
785,114.11499999999998
786,111.30199999999999
787,83.498
788,81.414
789,85.581
790,117.032
791,114.11499999999998
792,114.11499999999998
793,103.816
794,86.301
795,81.414
796,117.032
797,84.33100000000002
798,84.33100000000002
799,85.06100000000002
800,85.165
801,84.33100000000002
802,116.72
803,81.51800000000001
804,85.581
805,117.032
806,114.219
807,118.59499999999998
808,116.61599999999999
809,134.92900000000003
810,81.51800000000001
811,89.01
812,86.09300000000002
813,117.449
814,79.85099999999998
815,90.479
816,83.498
817,82.66399999999999
818,84.33100000000002
819,87.56200000000001
820,81.414
821,139.513
822,109.843
823,85.581
824,135.242
825,85.06100000000002
826,114.11499999999998
827,78.601
828,85.06100000000002
829,86.83200000000001
830,84.33100000000002
831,117.032
832,91.72899999999998
833,114.11499999999998
834,115.57299999999998
835,114.11499999999998
836,110.88499999999999
837,81.91499999999999
838,89.228
839,85.165
840,105.041
841,149.01999999999998
842,111.50099999999999
843,81.414
844,85.165
845,82.24800000000002
846,83.696
847,86.83200000000001
848,83.91499999999999
849,105.45800000000001
850,81.414
851,84.33100000000002
852,160.214
853,116.283
854,85.06100000000002
855,138.05499999999998
856,87.97800000000001
857,116.61599999999999
858,146.26600000000002
859,90.65800000000002
860,112.13499999999999
861,111.30199999999999
862,90.042
863,81.414
864,90.479
865,89.228
866,109.30300000000001
867,88.812
868,116.605
869,88.812
870,94.12600000000002
871,113.16700000000002
872,117.34499999999998
873,115.57299999999998
874,119.533
875,84.33100000000002
876,89.228
877,84.019
878,102.54100000000003
879,112.13499999999999
880,85.165
881,118.282
882,121.512
883,140.972
884,86.50900000000001
885,114.53099999999999
886,79.85099999999998
887,114.11499999999998
888,87.97800000000001
889,117.032
890,114.219
891,130.98399999999998
892,87.97800000000001
893,110.77099999999999
894,117.032
895,113.802
896,81.414
897,85.781
898,105.45800000000001
899,118.67999999999998
900,83.91499999999999
901,105.876
902,78.278
903,108.668
904,79.01700000000001
905,76.10000000000001
906,85.477
907,132.84500000000003
908,87.97800000000001
909,85.06100000000002
910,119.533
911,85.165
912,83.91499999999999
913,81.51800000000001
914,91.62500000000001
915,88.812
916,86.83200000000001
917,84.74900000000001
918,113.38599999999998
919,114.11499999999998
920,118.07399999999998
921,119.533
922,113.80299999999998
923,116.61599999999999
924,116.72
925,115.365
926,114.71200000000002
927,85.979
928,87.864
929,91.31300000000002
930,105.45800000000001
931,116.72
932,111.30199999999999
933,110.772
934,82.55000000000001
935,127.03499999999998
936,83.91499999999999
937,143.60199999999998
938,86.41499999999999
939,120.262
940,90.479
941,89.228
942,87.97800000000001
943,87.97800000000001
944,120.262
945,111.093
946,116.61599999999999
947,120.56500000000001
948,87.97800000000001
949,117.86599999999999
950,118.576
951,94.12600000000002
952,86.19699999999999
953,122.76299999999999
954,82.66399999999999
955,89.228
956,119.533
957,86.83200000000001
958,120.262
959,140.24300000000002
960,115.052
961,90.479
962,89.228
963,84.33100000000002
964,87.666
965,118.282
966,120.56500000000001
967,114.41900000000001
968,117.032
969,85.581
970,117.97
971,81.51800000000001
972,88.91599999999998
973,78.601
974,120.783
975,94.12600000000002
976,90.479
977,114.219
978,109.548
979,82.55000000000001
980,84.33100000000002
981,83.91499999999999
982,116.72
983,201.012
984,117.97
985,105.146
986,121.29399999999998
987,87.56200000000001
988,140.66000000000003
989,119.533
990,83.28000000000002
991,117.34499999999998
992,91.074
993,117.032
994,86.09300000000002
995,114.00999999999999
996,82.24800000000002
997,120.56500000000001
998,116.72
999,110.13700000000001
1000,142.004
1001,140.972
1002,140.972
1003,118.80299999999998
1004,91.62500000000001
1005,107.854
1006,108.271
1007,82.664
1008,114.53099999999999
1009,108.27
1010,137.731
1011,109.001
1012,101.003
1013,140.242
1014,91.62500000000001
1015,114.11499999999998
1016,115.365
1017,86.197
1018,100.899
1019,113.584
1020,89.01
1021,115.57299999999998
1022,113.802
1023,81.414
1024,87.97800000000001
1025,85.165
1026,106.188
1027,87.97800000000001
1028,114.83399999999999
1029,112.656
1030,91.29199999999999
1031,84.33100000000002
1032,83.47800000000001
1033,136.70000000000002
1034,140.972
1035,86.09300000000002
1036,85.06100000000002
1037,84.33100000000002
1038,87.97800000000001
1039,90.25999999999999
1040,81.414
1041,115.46900000000001
1042,87.97800000000001
1043,114.11499999999998
1044,120.76299999999999
1045,82.66399999999999
1046,83.47800000000001
1047,117.032
1048,87.97800000000001
1049,111.91800000000002
1050,86.41499999999999
1051,114.11499999999998
1052,114.219
1053,87.97800000000001
1054,121.512
1055,98.589
1056,98.589
1057,89.228
1058,119.18500000000002
1059,113.906
1060,143.43500000000003
1061,116.823
1062,89.01
1063,164.565
1064,87.97800000000001
1065,114.84399999999998
1066,117.241
1067,109.001
1068,99.649
1069,115.46900000000001
1070,85.06100000000002
1071,130.131
1072,86.09300000000002
1073,118.282
1074,121.408
1075,121.597
1076,114.11499999999998
1077,92.65700000000001
1078,112.334
1079,109.001
1080,120.262
1081,82.66399999999999
1082,116.605
1083,142.72299999999998
1084,89.01
1085,108.792
1086,78.601
1087,84.33100000000002
1088,117.032
1089,87.97800000000001
1090,140.972
1091,85.06100000000002
1092,89.01
1093,112.656
1094,121.512
1095,82.55000000000001
1096,117.032
1097,87.97800000000001
1098,111.093
1099,117.345
1100,82.24800000000002
1101,115.782
1102,103.57300000000002
1103,81.414
1104,78.91300000000001
1105,85.581
1106,87.97800000000001
1107,85.165
1108,86.09300000000002
1109,110.77099999999999
1110,84.31200000000001
1111,135.242
1112,113.906
1113,84.33100000000002
1114,108.297
1115,80.665
1116,115.147
1117,82.768
1118,85.581
1119,114.11499999999998
1120,179.15300000000002
1121,78.91300000000001
1122,117.02199999999999
1123,98.91900000000001
1124,87.97800000000001
1125,90.042
1126,112.55199999999999
1127,83.696
1128,89.01
1129,117.345
1130,85.165
1131,84.33100000000002
1132,114.11499999999998
1133,85.06100000000002
1134,84.33100000000002
1135,87.97800000000001
1136,88.708
1137,89.228
1138,85.581
1139,91.62500000000001
1140,81.414
1141,83.81
1142,85.477
1143,85.477
1144,82.56
1145,83.59200000000001
1146,120.262
1147,84.33100000000002
1148,87.97800000000001
1149,81.414
1150,87.97800000000001
1151,114.11499999999998
1152,84.33100000000002
1153,87.97800000000001
1154,82.24800000000002
1155,117.032
1156,136.28300000000002
1157,87.97800000000001
1158,86.39500000000001
1159,81.414
1160,87.97800000000001
1161,123.38799999999999
1162,108.80900000000001
1163,89.228
1164,117.345
1165,81.51800000000001
1166,120.158
1167,82.768
1168,89.01
1169,114.11499999999998
1170,114.11499999999998
1171,115.365
1172,117.032
1173,117.241
1174,139.08700000000005
1175,85.06100000000002
1176,117.449
1177,92.65700000000001
1178,105.35400000000003
1179,89.228
1180,84.33100000000002
1181,80.665
1182,85.581
1183,112.55199999999999
1184,85.06100000000002
1185,111.50099999999999
1186,120.158
1187,122.53500000000001
1188,89.228
1189,117.032
1190,115.57299999999998
1191,85.165
1192,120.47099999999999
1193,118.282
1194,84.33100000000002
1195,115.46900000000001
1196,114.11499999999998
1197,118.064
1198,113.669
1199,82.24800000000002
1200,114.219
1201,81.414
1202,84.33100000000002
1203,117.241
1204,84.33100000000002
1205,118.491
1206,117.032
1207,114.219
1208,111.917
1209,136.889
1210,84.33100000000002
1211,82.66399999999999
1212,115.57299999999998
1213,114.219
1214,85.06100000000002
1215,86.613
1216,84.33100000000002
1217,120.158
1218,120.158
1219,117.032
1220,89.01
1221,86.197
1222,84.33100000000002
1223,78.601
1224,87.97800000000001
1225,85.06100000000002
1226,116.283
1227,82.66399999999999
1228,115.147
1229,117.032
1230,118.491
1231,87.97800000000001
1232,81.414
1233,90.99
1234,114.11499999999998
1235,89.74000000000001
1236,85.06100000000002
1237,120.12800000000001
1238,89.01
1239,89.228
1240,81.414
1241,95.272
1242,87.97800000000001
1243,135.346
1244,89.01
1245,91.62500000000001
1246,91.62500000000001
1247,87.97800000000001
1248,118.282
1249,85.06100000000002
1250,84.33100000000002
1251,85.06100000000002
1252,115.365
1253,89.228
1254,92.87500000000001
1255,109.52999999999999
1256,118.064
1257,108.792
1258,140.11900000000003
1259,113.802
1260,85.165
1261,123.25399999999999
1262,165.642
1263,85.165
1264,129.92800000000003
1265,86.50900000000001
1266,88.08200000000001
1267,87.666
1268,116.92899999999999
1269,129.64
1270,102.15
1271,125.88899999999998
1272,85.999
1273,86.83200000000001
1274,116.72
1275,86.83200000000001
1276,116.51099999999998
1277,117.86599999999999
1278,119.84599999999998
1279,89.948
1280,87.56200000000001
1281,115.05299999999998
1282,119.211
1283,87.56200000000001
1284,90.479
1285,116.61599999999999
1286,87.56200000000001
1287,144.19199999999995
1288,79.633
1289,84.947
1290,116.18100000000001
1291,85.05100000000002
1292,94.607
1293,116.72
1294,85.05100000000002
1295,132.62899999999996
1296,81.102
1297,89.72999999999999
1298,112.344
1299,117.97
1300,118.38699999999999
1301,117.649
1302,117.75199999999998
1303,116.72
1304,90.479
1305,84.74900000000001
1306,87.97800000000001
1307,86.83200000000001
1308,119.84599999999998
1309,90.479
1310,82.24800000000002
1311,86.83200000000001
1312,116.72
1313,90.479
1314,92.563
1315,87.56200000000001
1316,87.56200000000001
1317,140.66000000000003
1318,83.28000000000002
1319,110.772
1320,89.948
1321,89.62600000000002
1322,90.479
1323,137.74300000000002
1324,90.479
1325,85.781
1326,123.69099999999999
1327,83.91499999999999
1328,86.19699999999999
1329,87.864
1330,115.26099999999998
1331,83.91499999999999
1332,90.25999999999999
1333,90.479
1334,129.81599999999997
1335,108.37599999999998
1336,110.45899999999997
1337,85.165
1338,81.102
1339,87.666
1340,113.80299999999998
1341,114.41900000000001
1342,87.56200000000001
1343,84.019
1344,117.86599999999999
1345,116.61599999999999
1346,86.83200000000001
1347,122.659
1348,87.666
1349,87.56200000000001
1350,118.07399999999998
1351,83.91499999999999
1352,91.511
1353,90.06200000000001
1354,118.07399999999998
1355,91.72899999999998
1356,91.72899999999998
1357,90.479
1358,84.74900000000001
1359,119.84599999999999
1360,116.283
1361,145.97299999999998
1362,83.91499999999999
1363,121.71099999999998
1364,87.97800000000001
1365,117.449
1366,86.83200000000001
1367,89.84400000000001
1368,87.666
1369,87.56200000000001
1370,114.41900000000001
1371,117.544
1372,86.83200000000001
1373,85.06100000000002
1374,87.56200000000001
1375,116.72
1376,87.666
1377,112.656
1378,86.81300000000002
1379,83.38399999999999
1500,117.032
1501,90.25999999999999
1502,86.83200000000001
1503,119.63699999999999
1504,88.08200000000001
1505,84.019
1506,84.33100000000002
1507,115.26099999999998
1508,85.36300000000001
1509,113.792
1510,122.76299999999999
1511,84.33100000000002
1512,90.479
1513,119.949
1514,86.83200000000001
1515,120.56500000000001
1516,86.83200000000001
1517,119.106
1518,84.33100000000002
1519,121.29399999999998
1520,91.31300000000002
1521,121.408
1522,118.699
1523,121.19999999999999
1524,85.581
1525,87.97800000000001
1526,91.511
1527,86.83200000000001
1528,84.33100000000002
1529,84.123
1530,117.032
1531,118.064
1532,124.42
1533,81.51800000000001
1534,84.33100000000002
1535,88.08200000000001
1536,123.69099999999999
1537,119.533
1538,85.36300000000001
1539,92.76099999999998
1540,87.864
1541,126.72200000000001
1542,125.88899999999998
1543,116.605
1544,91.511
1545,121.92899999999999
1546,109.74600000000001
1547,143.89000000000001
1548,86.83200000000001
1549,91.511
1550,110.89200000000001
1551,88.08200000000001
1552,117.032
1553,87.864
1554,86.83200000000001
1555,90.479
1556,84.33100000000002
1557,91.31300000000002
1558,88.08200000000001
1559,84.33100000000002
1560,145.86900000000003
1561,107.959
1562,90.479
1563,122.659
1564,88.89600000000002
1565,118.699
1566,84.33100000000002
1567,119.84599999999999
1568,87.864
1569,118.07399999999998
1570,121.92899999999999
1571,125.88899999999998
1572,202.36700000000002
1573,84.019
1574,81.51800000000001
1575,163.141
1576,86.83200000000001
1577,85.581
1578,90.479
1579,117.97
1580,86.197
1581,116.823
1582,110.772
1583,86.83200000000001
1584,85.36300000000001
1585,111.91800000000002
1586,85.269
1587,122.659
1588,122.659
1589,87.666
1590,119.84599999999999
1591,84.61400000000002
1592,87.666
1593,84.019
1594,126.72200000000001
1595,141.701
1596,86.83200000000001
1597,86.83200000000001
1598,84.33100000000002
1599,81.51800000000001
1600,123.38799999999999
1601,90.479
1602,119.73099999999998
1603,88.08200000000001
1604,119.63699999999999
1605,82.768
1606,120.262
1607,116.91799999999999
1608,111.91800000000002
1609,85.36300000000001
1610,90.479
1611,115.886
1612,90.479
1613,85.165
1614,116.72
1615,121.19999999999999
1616,90.479
1617,117.032
1618,84.33100000000002
1619,81.51800000000001
1620,125.88899999999998
1621,87.97800000000001
1622,115.57299999999998
1623,120.36599999999999
1624,135.85799999999995
1625,87.97800000000001
1626,84.019
1627,122.659
1628,136.1
1629,85.581
1630,119.627
1631,85.36300000000001
1632,117.032
1633,115.886
1634,84.33100000000002
1635,84.33100000000002
1636,105.45800000000001
1637,85.36300000000001
1638,123.69099999999999
1639,86.301
1640,90.479
1641,121.408
1642,87.97800000000001
1643,85.165
1644,86.83200000000001
1645,86.83200000000001
1646,115.98999999999998
1647,85.581
1648,84.33100000000002
1649,86.83200000000001
1650,117.345
1651,118.282
1652,118.699
1653,116.39900000000002
1654,92.87500000000001
1655,84.33100000000002
1656,141.285
1657,82.768
1658,90.479
1659,84.33100000000002
1660,121.81499999999998
1661,124.326
1662,86.83200000000001
1663,85.36300000000001
1664,90.479
1665,81.51800000000001
1666,86.83200000000001
1667,84.33100000000002
1668,118.16799999999999
1669,84.33100000000002
1670,90.479
1671,81.51800000000001
1672,88.08200000000001
1673,122.44
1674,84.33100000000002
1675,89.228
1676,90.479
1677,113.802
1678,118.282
1679,85.581
1680,122.659
1681,119.949
1682,82.55000000000001
1683,87.97800000000001
1684,90.479
1685,121.512
1686,88.08200000000001
1687,86.83200000000001
1688,90.479
1689,118.07399999999998
1690,120.158
1691,84.33100000000002
1692,107.959
1693,118.80299999999998
1694,105.06700000000001
1695,81.51800000000001
1696,122.659
1697,85.36300000000001
1698,81.51800000000001
1699,84.33100000000002
1700,110.45899999999997
1701,87.97800000000001
1702,121.19999999999999
1703,110.13700000000001
1704,143.785
1705,86.613
1706,116.198
1707,81.83000000000001
1708,84.33100000000002
1709,81.51800000000001
1710,85.36300000000001
1711,84.33100000000002
1712,85.165
1713,120.158
1714,119.533
1715,90.479
1716,90.479
1717,86.83200000000001
1718,88.08200000000001
1719,141.91
1720,121.19999999999999
1721,88.08200000000001
1722,120.356
1723,121.19999999999999
1724,119.94999999999999
1725,144.827
1726,122.659
1727,124.42999999999999
1728,116.303
1729,111.804
1730,91.511
1731,124.42999999999999
1732,90.479
1733,84.019
1734,122.659
1735,114.41900000000001
1736,121.09599999999999
1737,86.83200000000001
1738,114.41900000000001
1739,145.661
1740,84.019
1741,120.679
1742,90.479
1743,120.783
1744,86.83200000000001
1745,122.64899999999999
1746,91.72899999999998
1747,90.479
1748,143.36900000000003
1749,119.32399999999998
1750,118.38699999999999
1751,123.909
1752,110.772
1753,94.12600000000002
1754,119.533
1755,91.72899999999998
1756,86.83200000000001
1757,84.019
1758,84.019
1759,87.666
1760,86.83200000000001
1761,84.019
1762,84.019
1763,122.659
1764,138.35899999999998
1765,94.12600000000002
1766,114.41900000000001
1767,124.42999999999999
1768,94.12600000000002
1769,87.666
1770,86.83200000000001
1771,119.533
1772,86.83200000000001
1773,165.94500000000002
1774,91.511
1775,90.479
1776,90.479
1777,117.032
1778,124.94099999999999
1779,122.44999999999999
1780,143.473
1781,122.659
1782,122.659
1783,122.659
1784,90.479
1785,90.479
1786,110.772
1787,86.83200000000001
1788,143.81
1789,86.83200000000001
1790,90.479
1791,122.659
1792,116.72
1793,112.361
1794,87.864
1795,124.42999999999999
1796,125.88899999999998
1797,106.317
1798,87.864
1799,123.909
1800,87.666
1801,111.49099999999999
1802,90.479
1803,84.019
1804,127.139
1805,121.19999999999999
1806,122.659
1807,91.511
1808,110.772
1809,86.83200000000001
1810,118.07399999999998
1811,122.44999999999999
1812,87.864
1813,86.83200000000001
1814,90.146
1815,86.83200000000001
1816,87.864
1817,90.479
1818,118.38699999999999
1819,86.83200000000001
1820,141.692
1821,120.679
1822,92.76099999999998
1823,114.84399999999998
1824,119.84599999999999
1825,86.83200000000001
1826,121.19999999999999
1827,86.83200000000001
1828,87.864
1829,123.69099999999999
1830,119.106
1831,124.94099999999999
1832,134.71199999999996
1833,116.303
1834,146.59900000000002
1835,88.08200000000001
1836,91.62500000000001
1837,119.533
1838,88.08200000000001
1839,91.72899999999998
1840,124.94099999999999
1841,91.72899999999998
1842,89.114
1843,86.83200000000001
1844,91.72899999999998
1845,86.83200000000001
1846,88.08200000000001
1847,152.32899999999998
1848,91.72899999999998
1849,99.023
1850,122.659
1851,142.327
1852,125.88899999999998
1853,120.87799999999999
1854,89.948
1855,90.479
1856,91.31300000000002
1857,86.83200000000001
1858,84.019
1859,91.794
1860,87.864
1861,90.479
1862,86.83200000000001
1863,119.84599999999999
1864,87.864
1865,84.33100000000002
1866,121.19999999999999
1867,85.05100000000002
1868,90.479
1869,88.08200000000001
1870,90.479
1871,90.479
1872,86.83200000000001
1873,122.659
1874,90.479
1875,85.05100000000002
1876,91.511
1877,88.08200000000001
1878,94.12600000000002
1879,122.659
1880,118.282
1881,118.07399999999998
1882,90.479
1883,122.659
1884,86.83200000000001
1885,121.19999999999999
1886,81.51800000000001
1887,90.479
1888,143.04600000000002
1889,90.479
1890,86.83200000000001
1891,122.659
1892,91.72899999999998
1893,145.14000000000001
1894,91.511
1895,119.21999999999998
1896,87.864
1897,90.479
1898,118.38699999999999
1899,86.83200000000001
1900,86.83200000000001
1901,90.479
1902,123.909
1903,139.201
1904,88.08200000000001
1905,84.019
1906,86.83200000000001
1907,94.12600000000002
1908,88.08200000000001
1909,86.83200000000001
1910,118.38699999999999
1911,86.83200000000001
1912,119.84599999999999
1913,84.019
1914,90.146
1915,114.41900000000001
1916,84.019
1917,119.533
1918,123.07599999999998
1919,118.90000000000002
1920,122.659
1921,90.479
1922,87.666
1923,119.84599999999999
1924,116.72
1925,86.83200000000001
1926,110.772
