Performance_Constraint,BCR_disabled_RT,BCR_M/RT_RT,BCR_C/ERT_RT,BCR_MAX_RT,BCR_disabled_Cost,BCR_M/RT_Cost,BCR_C/ERT_Cost,BCR_MAX_Cost,BCR_disabled_Config,BCR_M/RT_Config,BCR_C/ERT_Config,BCR_MAX_Config,BCR_disabled_Iterations,BCR_M/RT_Iterations,BCR_C/ERT_Iterations,BCR_MAX_Iterations,BCR_threshold
5818.33779062049,5802.991122857144,5802.991122857144,5802.991122857144,5640.151057142857,63.65782857142857,63.65782857142857,63.65782857142857,64.27062857142857,"{1: 896, 2: 1472, 3: 1664, 4: 320, 5: 512, 6: 1472}","{1: 896, 2: 1472, 3: 1664, 4: 320, 5: 512, 6: 1472}","{1: 896, 2: 1472, 3: 1664, 4: 320, 5: 512, 6: 1472}","{1: 704, 2: 896, 3: 512, 4: 512, 5: 128, 6: 1088}",9.0,9.0,9.0,23.0,0.2
6046.416232756132,6035.115602857144,6035.115602857144,6035.115602857144,6035.115602857144,62.24982857142857,62.24982857142857,62.24982857142857,62.24982857142857,"{1: 704, 2: 1280, 3: 1088, 4: 320, 5: 512, 6: 1472}","{1: 704, 2: 1280, 3: 1088, 4: 320, 5: 512, 6: 1472}","{1: 704, 2: 1280, 3: 1088, 4: 320, 5: 512, 6: 1472}","{1: 704, 2: 1280, 3: 1088, 4: 320, 5: 512, 6: 1472}",9.0,9.0,9.0,22.0,0.2
6274.494674891774,6238.697502857144,6238.697502857144,6238.697502857144,6238.697502857144,62.04182857142856,62.04182857142856,62.04182857142856,62.04182857142856,"{1: 704, 2: 1280, 3: 1088, 4: 320, 5: 512, 6: 1088}","{1: 704, 2: 1280, 3: 1088, 4: 320, 5: 512, 6: 1088}","{1: 704, 2: 1280, 3: 1088, 4: 320, 5: 512, 6: 1088}","{1: 704, 2: 1280, 3: 1088, 4: 320, 5: 512, 6: 1088}",9.0,9.0,9.0,23.0,0.2
6502.573117027416,6498.0363371428575,6498.0363371428575,6498.0363371428575,6498.0363371428575,62.03999999999999,62.03999999999999,62.03999999999999,62.03999999999999,"{1: 704, 2: 1280, 3: 1088, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 1280, 3: 1088, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 1280, 3: 1088, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 1280, 3: 1088, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
6730.651559163058,6615.094622857144,6615.094622857144,6615.094622857144,6615.094622857144,61.56457142857142,61.56457142857142,61.56457142857142,61.56457142857142,"{1: 704, 2: 896, 3: 1088, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 1088, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 1088, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 1088, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
6958.730001298701,6790.670485714287,6790.670485714287,6790.670485714287,6790.670485714287,61.282057142857134,61.282057142857134,61.282057142857134,61.282057142857134,"{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
7186.808443434343,6790.670485714287,6790.670485714287,6790.670485714287,6790.670485714287,61.282057142857134,61.282057142857134,61.282057142857134,61.282057142857134,"{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
7414.886885569985,6790.670485714287,6790.670485714287,6790.670485714287,6790.670485714287,61.282057142857134,61.282057142857134,61.282057142857134,61.282057142857134,"{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
7642.965327705627,6790.670485714287,6790.670485714287,6790.670485714287,6790.670485714287,61.282057142857134,61.282057142857134,61.282057142857134,61.282057142857134,"{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
7871.043769841269,6790.670485714287,6790.670485714287,6790.670485714287,6790.670485714287,61.282057142857134,61.282057142857134,61.282057142857134,61.282057142857134,"{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
8099.122211976911,6790.670485714287,6790.670485714287,6790.670485714287,6790.670485714287,61.282057142857134,61.282057142857134,61.282057142857134,61.282057142857134,"{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
8327.200654112552,6790.670485714287,6790.670485714287,6790.670485714287,6790.670485714287,61.282057142857134,61.282057142857134,61.282057142857134,61.282057142857134,"{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
8555.279096248196,6790.670485714287,6790.670485714287,6790.670485714287,6790.670485714287,61.282057142857134,61.282057142857134,61.282057142857134,61.282057142857134,"{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
8783.357538383836,6790.670485714287,6790.670485714287,6790.670485714287,6790.670485714287,61.282057142857134,61.282057142857134,61.282057142857134,61.282057142857134,"{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
9011.43598051948,6790.670485714287,6790.670485714287,6790.670485714287,6790.670485714287,61.282057142857134,61.282057142857134,61.282057142857134,61.282057142857134,"{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
9239.514422655122,6790.670485714287,6790.670485714287,6790.670485714287,6790.670485714287,61.282057142857134,61.282057142857134,61.282057142857134,61.282057142857134,"{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
9467.592864790764,6790.670485714287,6790.670485714287,6790.670485714287,6790.670485714287,61.282057142857134,61.282057142857134,61.282057142857134,61.282057142857134,"{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
9695.671306926406,6790.670485714287,6790.670485714287,6790.670485714287,6790.670485714287,61.282057142857134,61.282057142857134,61.282057142857134,61.282057142857134,"{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
9923.749749062048,6790.670485714287,6790.670485714287,6790.670485714287,6790.670485714287,61.282057142857134,61.282057142857134,61.282057142857134,61.282057142857134,"{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
10151.82819119769,6790.670485714287,6790.670485714287,6790.670485714287,6790.670485714287,61.282057142857134,61.282057142857134,61.282057142857134,61.282057142857134,"{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
10379.906633333332,6790.670485714287,6790.670485714287,6790.670485714287,6790.670485714287,61.282057142857134,61.282057142857134,61.282057142857134,61.282057142857134,"{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
10607.985075468974,10604.76162285714,10604.76162285714,10604.76162285714,6790.670485714287,63.04282857142856,63.04282857142856,63.04282857142856,61.282057142857134,"{1: 896, 2: 1664, 3: 1664, 4: 128, 5: 512, 6: 1856}","{1: 896, 2: 1664, 3: 1664, 4: 128, 5: 512, 6: 1856}","{1: 896, 2: 1664, 3: 1664, 4: 128, 5: 512, 6: 1856}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
10836.063517604616,10829.72642285714,10829.72642285714,10829.72642285714,6790.670485714287,61.7274,61.7274,61.7274,61.282057142857134,"{1: 704, 2: 1472, 3: 1664, 4: 128, 5: 512, 6: 1856}","{1: 704, 2: 1472, 3: 1664, 4: 128, 5: 512, 6: 1856}","{1: 704, 2: 1472, 3: 1664, 4: 128, 5: 512, 6: 1856}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
11064.14195974026,11055.661771428568,11055.661771428568,11055.661771428568,6790.670485714287,62.980342857142844,62.980342857142844,62.980342857142844,61.282057142857134,"{1: 704, 2: 1856, 3: 1664, 4: 128, 5: 1088, 6: 1088}","{1: 704, 2: 1856, 3: 1664, 4: 128, 5: 1088, 6: 1088}","{1: 704, 2: 1856, 3: 1664, 4: 128, 5: 1088, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 320, 5: 128, 6: 1088}",9.0,9.0,9.0,24.0,0.2
11292.2204018759,11278.35777142857,11278.35777142857,11278.35777142857,11278.35777142857,59.14925714285714,59.14925714285714,59.14925714285714,59.14925714285714,"{1: 704, 2: 896, 3: 1088, 4: 128, 5: 512, 6: 1088}","{1: 704, 2: 896, 3: 1088, 4: 128, 5: 512, 6: 1088}","{1: 704, 2: 896, 3: 1088, 4: 128, 5: 512, 6: 1088}","{1: 704, 2: 896, 3: 1088, 4: 128, 5: 512, 6: 1088}",9.0,9.0,9.0,25.0,0.2
11520.298844011544,11414.116765714283,11414.116765714283,11414.116765714283,11414.116765714283,59.62285714285713,59.62285714285713,59.62285714285713,59.62285714285713,"{1: 704, 2: 1280, 3: 1088, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 1280, 3: 1088, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 1280, 3: 1088, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 1280, 3: 1088, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
11748.377286147184,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
11976.455728282828,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
12204.534170418468,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
12432.612612554112,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
12660.691054689752,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
12888.769496825396,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
13116.847938961037,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
13344.92638109668,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
13573.00482323232,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
13801.083265367964,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
14029.161707503605,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
14257.240149639249,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
14485.318591774889,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
14713.397033910533,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
14941.475476046173,11706.750914285714,11706.750914285714,11706.750914285714,11706.750914285714,58.86491428571428,58.86491428571428,58.86491428571428,58.86491428571428,"{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 5: 128, 6: 1088}",9.0,9.0,9.0,25.0,0.2
