Function,Memory Size,Max Memory Used,Duration,Billed Duration,UTCTimestamp,RequestId
f1,1536,60,721.16,800,1580355977.0,eeb2a41f-b684-42b4-8edc-51167d4e09da
f1,1536,60,721.69,800,1580355987.0,5b9ab5c4-ecac-4f57-9ab5-6b8d9e6d966c
f1,1536,60,723.24,800,1580355997.0,50cdeb01-e835-4c0b-af22-55dd4b6aff3b
f1,1536,60,804.84,900,1580356008.0,e5706007-96ce-4724-b881-777474eb4f71
f1,1536,60,809.85,900,1580356018.0,129b86bb-e24c-44a1-a6a9-15c8c7bcfa7c
f1,1536,60,810.49,900,1580356028.0,9651e49c-7ea7-414e-b001-2f363e2308f1
f1,1536,60,725.42,800,1580356038.0,85855976-53ce-452b-9ec7-afa49be4d64f
f1,1536,60,718.5,800,1580356048.0,5c3277f0-228b-4e6f-a519-d6e4973ea032
f1,1536,60,810.43,900,1580356058.0,50f22cd4-b226-46dc-9356-6b3cafbfd21c
f1,1536,60,731.8,800,1580356069.0,63bcde14-3253-444f-89f8-a406017e839d
f1,1536,60,727.03,800,1580356079.0,edd5c88c-5682-42b8-ae89-533cef95c6ec
f1,1536,60,719.0,800,1580356089.0,d2d8c697-6406-4959-8a60-27d3f535b589
f1,1536,60,731.78,800,1580356099.0,fdaa4a2f-5752-43fb-92e7-d236bf908cd4
f1,1536,60,723.48,800,1580356109.0,8eb95988-bf81-4813-8168-d40a8f0738d2
f1,1536,61,731.44,800,1580356119.0,7672f5a2-071b-4416-837c-b267a7be1b29
f1,1536,61,738.99,800,1580356130.0,5bbea878-8808-4256-a794-aa1f11724f80
f1,1536,61,726.31,800,1580356140.0,d611d85d-d22c-4648-b004-e520713c3416
f1,1536,61,716.09,800,1580356150.0,d7eed0a5-9c21-4fea-9179-d312732fc1d8
f1,1536,61,717.26,800,1580356160.0,fd91a31e-5329-4c6f-9992-cccb09a9209a
f1,1536,61,715.98,800,1580356170.0,8a789e4f-737c-4550-b51f-7b9cbde9fb4c
f1,1536,61,744.5,800,1580356181.0,8d857a4d-c90c-418d-b3ef-5480e65a4a56
f1,1536,61,724.7,800,1580356191.0,3de29f46-c5ca-4054-bb9d-a30014b2a478
f1,1536,61,723.27,800,1580356201.0,cb9de84e-8a50-47a9-97d4-d814079bf7d8
f1,1536,61,719.62,800,1580356211.0,049c9b51-fdfe-4cf0-8dd9-b3eae3b0de70
f1,1536,61,714.93,800,1580356221.0,a4a423ef-eeaf-4a42-a1a0-7fc0911be22c
f1,1536,61,716.3,800,1580356232.0,43032a13-e41e-4cc3-af7f-d4722ce27c62
f1,1536,61,745.1,800,1580356242.0,310117cf-1330-4130-b548-a2a616395a26
f1,1536,61,726.94,800,1580356252.0,72d8ad7e-4357-42b1-b316-9dfcd4e824d6
f1,1536,61,722.95,800,1580356262.0,8adbcf9f-5825-41ea-867a-416dfa0ae9e1
f1,1536,61,723.97,800,1580356272.0,cbde9ce9-8a71-4fa4-aeea-dd5af8c9b9a8
f1,1536,61,717.48,800,1580356283.0,038d3650-258f-4c2a-89c1-66eedacc2adc
f1,1536,61,729.11,800,1580356293.0,1fe528db-c5da-466b-8544-d202ef217928
f1,1536,61,814.77,900,1580356303.0,eff2ec79-7121-40b7-be02-c6106a026141
f1,1536,61,715.16,800,1580356313.0,b4632334-90b3-4b8e-87c4-17e3ab92d557
f1,1536,61,726.58,800,1580356323.0,1b6de998-0f0e-425d-a62a-df15b2b3642d
f1,1536,61,723.29,800,1580356333.0,a0fcff6d-9636-4ef8-b5d9-b064e993e12d
f1,1536,61,718.53,800,1580356344.0,6f1787f1-0bef-4a10-86ce-02344b95123d
f1,1536,61,723.74,800,1580356354.0,ab4b6173-91e9-4008-ba7f-121d3b95df7d
f1,1536,61,749.21,800,1580356364.0,57f72950-ef53-42f6-81be-fb119b215bbd
f1,1536,61,722.08,800,1580356374.0,1a81e7ca-b101-4ff3-9ba3-49309c408ff3
f1,1536,61,722.21,800,1580356384.0,fb66f8bc-fc49-476f-b2ad-05893ebb67c9
f1,1536,61,717.4,800,1580356395.0,6e276557-e20f-4479-91f2-50ec57f0ecd7
f1,1536,61,713.72,800,1580356405.0,0bde6cf2-b320-4e43-b6e6-34da2170ce1a
f1,1536,61,806.45,900,1580356415.0,86a20718-3947-4aba-87a7-4441d567bdc1
f1,1536,61,717.75,800,1580356425.0,cecf8f2b-1890-4a2d-b9d7-0350469d872f
f1,1536,61,726.49,800,1580356436.0,b8ed06c0-3462-4c44-9659-c0efa14cb08e
f1,1536,61,715.74,800,1580356446.0,5e498706-28d8-4c6a-8727-d5547ad63bd2
f1,1536,61,726.02,800,1580356456.0,b9351281-bc6e-446b-aea2-63cd7832af2c
f1,1536,61,727.77,800,1580356466.0,63c065b6-1ae3-4acc-8452-2f339635495b
f1,1536,61,725.82,800,1580356476.0,e9338591-0123-4cf4-a4a1-0a1a5456fad6
f1,1536,61,715.81,800,1580356486.0,12185ff7-eb87-4fe6-a16d-b7e0c73c2913
f1,1536,61,723.93,800,1580356497.0,17a5979e-94ea-48c5-9e3b-6cb2a42e5ab0
f1,1536,61,809.38,900,1580356507.0,3cac30c8-49e6-4ed0-aeab-c524828289e5
f1,1536,61,722.7,800,1580356517.0,abdc694a-af2e-49a2-a99d-1a11b2bf1cba
f1,1536,61,716.69,800,1580356527.0,8c19ca54-41e6-4879-a520-ba5f6f5d6b20
f1,1536,61,716.87,800,1580356537.0,dea16c8e-a8c5-4019-82ee-2d0cff09824a
f1,1536,61,811.27,900,1580356548.0,704e3280-996c-496c-8468-a5152c375c51
f1,1536,61,715.78,800,1580356558.0,3468f860-9d4b-47fb-8b9e-ae73c5927a27
f1,1536,61,733.98,800,1580356568.0,0358ffc5-584f-4bcb-80ed-268457415192
f1,1536,61,718.7,800,1580356578.0,e782ba78-1706-412d-bc14-4996779ff58d
f1,1536,61,738.05,800,1580356588.0,71d2eb21-3baf-4618-98d9-1f270140876d
f1,1536,61,724.38,800,1580356598.0,d7a848d1-5b25-42fb-9f23-5679d3d7191d
f1,1536,61,804.06,900,1580356609.0,578d967d-22a5-42de-b1f7-f88235b7b2f1
f1,1536,61,807.11,900,1580356619.0,57bbedb0-7068-4dc5-8f85-ce6c33bc31b9
f1,1536,61,714.35,800,1580356629.0,1920007d-8bbc-476b-99d1-a4eb058c36c8
f1,1536,61,811.12,900,1580356639.0,da262d13-ac72-4024-8662-8b56f381a42f
f1,1536,61,715.68,800,1580356649.0,8400d0fb-fcd5-43a4-8bc6-0b55445c22f0
f1,1536,61,722.62,800,1580356659.0,a510b438-2132-4ebc-ad64-9afd9bf885cb
f1,1536,61,726.42,800,1580356670.0,638b2f49-fc9f-4297-b5d4-a1829355e859
f1,1536,61,742.42,800,1580356680.0,dc56704a-4e59-4c10-b833-08db8259f433
f1,1536,61,718.24,800,1580356690.0,925ffec1-8d23-45c9-b62a-da73b3130123
f1,1536,61,724.19,800,1580356700.0,19912964-5236-43b8-8ffc-d7d4b6e86edb
f1,1536,61,813.18,900,1580356711.0,dc410ec1-1660-42cd-afc8-062cc947bdb1
f1,1536,61,714.12,800,1580356721.0,5076fb62-19d9-4161-8586-02ce87b275af
f1,1536,61,721.92,800,1580356731.0,2c529433-3b20-498e-b214-a17f279c95cc
f1,1536,61,738.06,800,1580356741.0,b705b494-a9f3-4651-8b21-44df5e9da25b
f1,1536,61,714.89,800,1580356751.0,467e2504-5ebf-4de3-9a15-b681c5997873
f1,1536,61,716.66,800,1580356761.0,3cc45c4e-5323-458a-b98a-a1d94a20c35b
f1,1536,61,723.21,800,1580356772.0,5d4bb4fa-f167-4c28-8953-d5fa60b6ec71
f1,1536,61,713.79,800,1580356782.0,a07c3914-fbfb-4b6e-a460-65280d1726da
f1,1536,61,717.63,800,1580356792.0,8cea465a-17e2-4be2-8768-2ffdd46afcb3
f1,1536,61,721.26,800,1580356802.0,1861e8e0-92c1-4299-8361-4a28e03b3c23
f1,1536,61,727.36,800,1580356812.0,83e8fc45-88dc-4fdc-8966-d0aa739b9129
f1,1536,61,730.37,800,1580356822.0,0fc6819d-8326-4820-889d-76e244a92bdf
f1,1536,61,725.2,800,1580356833.0,32a80fff-8fe5-4d8b-9743-6a8b3cae814e
f1,1536,61,739.16,800,1580356843.0,d49494fb-0dbf-4110-8822-3cc4a45182d4
f1,1536,61,729.07,800,1580356853.0,7873d2c7-e114-4f62-a7db-a61c269f026b
f1,1536,61,733.41,800,1580356863.0,4f8f8692-e110-40db-8f99-966e44509983
f1,1536,61,721.73,800,1580356873.0,318a17b3-cbe4-4c06-b124-53df0f0a6bf5
f1,1536,61,736.33,800,1580356884.0,4cfed712-b0d9-4c5d-b249-06aed1faa4ef
f1,1536,61,730.39,800,1580356894.0,bc679ac1-bbfe-4492-8fe2-bfd3a7a92d01
f1,1536,61,713.63,800,1580356904.0,bac504a8-cd32-4370-a7fc-f7a51e1c8555
f1,1536,61,731.58,800,1580356914.0,eef9b9e2-c9bb-4583-b33d-e99370b5bc4d
f1,1536,61,719.28,800,1580356925.0,cbe6dd64-fdd3-40b6-8043-4db29925c52a
f1,1536,61,730.51,800,1580356935.0,44352082-c9ae-4a4f-a92d-4e7b81eb1cd0
f1,1536,61,752.07,800,1580356945.0,731c9582-704c-4c04-80de-54f704617558
f1,1536,61,728.9,800,1580356955.0,ca4fb617-f1e8-431d-aef0-72eefbee7ae3
f1,1536,61,728.48,800,1580356965.0,f13def89-ab0c-4520-92f8-620d7743dc5f
f1,1536,61,723.84,800,1580356976.0,dc807e4b-5c8f-45ac-8cb3-399cf250c8da
f1,1536,61,723.82,800,1580356986.0,09cb012a-b3a0-4015-a7b1-cfbbb843c89c
f1,1536,61,728.87,800,1580356996.0,206e1051-bf91-4dd6-923a-80f8392a1c99
f1,1536,61,709.5,800,1580357006.0,a10925a4-6705-4fdd-b4cc-726f91448c0d
f1,1536,61,725.85,800,1580357016.0,4dada8f4-66d9-4c00-8feb-0f39a0321aed
f1,1536,61,719.77,800,1580357026.0,69c5bbd4-0962-4f70-ae67-9c37905ee562
f1,1536,61,713.78,800,1580357037.0,d12eebc6-38c8-416d-9998-3f06df15927c
f1,1536,61,726.09,800,1580357047.0,1a931462-0893-4880-bcbf-cfc39aa11034
f1,1536,61,730.05,800,1580357057.0,f94d98bd-b561-4616-b725-7e6da01c4354
f1,1536,61,742.34,800,1580357067.0,4a56c8b9-c570-4237-8608-4603375276dd
f1,1536,61,738.37,800,1580357077.0,d87782c5-bf0a-478d-9f0f-17496c71cc07
f1,1536,61,733.65,800,1580357088.0,3a81be95-fac1-4e55-a06e-111246f58a15
f1,1536,61,727.13,800,1580357098.0,1c280fc1-6eab-4d13-8175-ebeb17fe1884
f1,1536,61,719.01,800,1580357108.0,23a36251-0003-4fe4-915e-4cd37c16e12d
f1,1536,61,724.01,800,1580357118.0,63f22e17-7d20-4237-831e-b8fece115f0a
f1,1536,61,728.12,800,1580357128.0,df6961df-ec00-4bb9-8820-7d49eeab60ba
f1,1536,61,722.76,800,1580357138.0,e386d3af-4302-498b-aeca-460ca5b9910d
f1,1536,61,722.9,800,1580357149.0,1de0fdad-4e2f-4948-9312-5bd608c74ba5
f1,1536,61,725.94,800,1580357159.0,0bb65c39-0e14-43f7-8ac1-4f30c66ed07a
f1,1536,61,712.42,800,1580357169.0,b8764a50-99b7-4fa0-8ea6-f80975abc681
f1,1536,61,721.97,800,1580357179.0,e12e737a-95ae-41f9-bcb0-683babfdaf43
f1,1536,61,723.3,800,1580357190.0,e4f1b2ae-4f67-421b-9e37-0f606a34df02
f1,1536,61,720.52,800,1580357200.0,445851d4-7706-40de-80bb-c4309a4033a9
f1,1536,61,729.61,800,1580357210.0,9e62963a-1b41-4090-9360-a00990210171
f1,1536,61,730.22,800,1580357220.0,26108add-7408-433f-ba80-45d2d2e2b7dc
f1,1536,61,724.87,800,1580357230.0,4f134b70-10f8-4924-91bd-d9987734a820
f1,1536,61,726.11,800,1580357240.0,f56bea0c-1287-403f-92f8-136bb06df9e8
f1,1536,61,718.46,800,1580357251.0,9a49df89-6138-453f-8f8b-1d4b92632918
f1,1536,61,725.18,800,1580357261.0,c8a2857c-1466-4677-b350-4714b2076f13
f1,1536,61,727.31,800,1580357271.0,97455427-3640-4545-8ec2-b52b6bdc4db3
f1,1536,61,717.61,800,1580357281.0,4bdbe61f-ea52-42f7-96a2-4bd0374cb0d1
f1,1536,61,712.74,800,1580357291.0,a14e0c44-08c9-4a26-a90a-a460f14c1f6f
f1,1536,61,732.61,800,1580357301.0,eea5c271-16b5-4c26-9887-0c896b709c49
f1,1536,61,714.64,800,1580357312.0,20e37a83-aa0b-4396-aeaf-7d0bab627fd0
f1,1536,61,721.59,800,1580357322.0,13770e14-8ea3-4158-a35e-766a5dc9910d
f1,1536,61,730.91,800,1580357332.0,3639693b-c665-4ea9-a923-7ec97b242024
f1,1536,61,722.03,800,1580357342.0,60f9ed7a-edec-49af-af13-9c2ce2819161
f1,1536,61,719.03,800,1580357353.0,ff32a428-7677-4cd8-b3f5-8165948d3854
f1,1536,61,712.17,800,1580357363.0,4e7ce896-963a-46a9-9ff7-852a41b93152
f1,1536,61,729.38,800,1580357373.0,fbe8b028-19d2-4b46-b4be-f52f54c3d9ea
f1,1536,61,735.66,800,1580357383.0,5c4149b3-b399-4741-8bbb-d990b184cd67
f1,1536,61,708.98,800,1580357393.0,cda3c406-3904-4644-89af-f990c52abf03
f1,1536,61,735.59,800,1580357404.0,2efb2811-b844-4902-939c-3a35a53dade5
f1,1536,61,721.4,800,1580357414.0,a100d7c5-6dad-4ad0-8bea-dba27bb0cafb
f1,1536,61,725.43,800,1580357425.0,92368edb-4a61-4b35-8788-ebfc6c1f193f
f1,1536,61,719.9,800,1580357435.0,7499d902-10d2-4f65-a983-bb72ee0bee40
f1,1536,61,721.65,800,1580357445.0,de1a63be-ea56-4bed-afa4-8e67e2bab0d5
f1,1536,61,732.54,800,1580357455.0,ef22568b-1383-461b-adb9-185cb98f51ee
f1,1536,61,710.97,800,1580357465.0,bb1da62c-c28e-403b-8467-7b256ea16a65
f1,1536,61,733.06,800,1580357476.0,47d8a2bc-20f5-486b-b4ef-8a600719bf9e
f1,1536,61,726.87,800,1580357486.0,187a103f-cdaf-4000-a2da-8f9965def2a5
f1,1536,61,726.77,800,1580357496.0,5ccf9538-0513-4d65-96dc-8908b79a045a
f1,1536,61,723.27,800,1580357506.0,3e9b60fb-145b-453d-bf44-4e6451cac80a
f1,1536,61,726.53,800,1580357516.0,da438881-5b33-4dde-b758-bea8045a359c
f1,1536,61,711.41,800,1580357526.0,76e960bd-e9fa-4f7d-a270-8f6d181931c4
f1,1536,61,721.71,800,1580357537.0,ac3aed8f-ce00-46e3-b3e6-7e5075f2373d
f1,1536,61,708.21,800,1580357547.0,82f03036-51de-41d6-88e2-cd424ebb9f9c
f1,1536,61,720.56,800,1580357557.0,16d905b0-34af-4005-9755-07cab6887725
f1,1536,61,728.96,800,1580357567.0,aa46e43d-e186-4993-8486-a4622e835068
f1,1536,61,727.57,800,1580357577.0,65e305ba-e9dc-4306-83ef-f1ea352989da
f1,1536,61,715.55,800,1580357588.0,999cc111-7449-4071-aae7-f5a5c2b65f1b
f1,1536,61,721.5,800,1580357598.0,cd8f430d-fa67-46b4-b982-933d96eb1eaa
f1,1536,61,741.41,800,1580357608.0,a3d7e2c4-6c59-4076-a779-8c847b3fbd87
f1,1536,61,723.45,800,1580357618.0,07cea92d-85a0-42c2-8c36-d0e58605dbc9
f1,1536,61,724.17,800,1580357628.0,26f336fe-8fde-48ff-9b57-b2a9abbae03f
f1,1536,61,724.52,800,1580357638.0,54b93e25-e711-4be9-91d0-eb4988bc6918
f1,1536,61,723.07,800,1580357649.0,8ba540fd-c90d-44ee-8e73-7e816e3438c3
f1,1536,61,727.25,800,1580357659.0,da0156b1-708b-42f1-9661-ff25a9755e21
f1,1536,61,725.27,800,1580357669.0,8c70ff41-6d97-4b93-b46f-9e9345a1c559
f1,1536,61,726.51,800,1580357679.0,84a20586-3e8d-4987-8cf5-1245d29f3c3e
f1,1536,61,720.57,800,1580357690.0,44a7abaf-0b17-4967-96db-0abd2d31fb6c
f1,1536,61,720.13,800,1580357700.0,dc342be3-8c9b-4d9a-82d3-2102807fce26
f1,1536,61,725.88,800,1580357710.0,bbf6bb6b-3aa6-465f-9870-6f5946ae960d
f1,1536,61,736.81,800,1580357720.0,8ebfa9a1-0b52-4581-baa3-24922f33b299
f1,1536,61,716.94,800,1580357730.0,b3aa207e-bd78-4e52-95cf-d708631de9d5
f1,1536,61,721.56,800,1580357740.0,bb25c663-b2c2-4c07-8df0-b6de9e6f795a
f1,1536,61,722.93,800,1580357751.0,b27ebb4b-5858-47d5-9ad1-edc9f9493d96
f1,1536,61,727.18,800,1580357761.0,57b6aec1-b1fe-4c33-80d1-ff0f5539c665
f1,1536,61,721.5,800,1580357771.0,c5ef161d-eb66-4323-997b-2aa42df1cdf9
f1,1536,61,708.72,800,1580357781.0,537d17a2-d95e-429d-87d6-0b3bbcdf8ca6
f1,1536,61,715.63,800,1580357791.0,76bd717c-4de0-4fba-b223-9bec1bcb152b
f1,1536,61,717.94,800,1580357801.0,23c18eca-e59d-400f-8b64-6cd77410c886
f1,1536,61,715.91,800,1580357812.0,81dd5ea1-4019-487a-88cf-896756ba8b4d
f1,1536,61,715.33,800,1580357822.0,6423d221-f28e-49fb-bc72-9c657393f476
f1,1536,61,721.5,800,1580357832.0,57a4015e-3b18-4b25-b51c-6623f531192e
f1,1536,61,717.57,800,1580357842.0,49b8bb32-b1af-40a1-858a-fa4f81cd5682
f1,1536,61,715.92,800,1580357852.0,d4876198-1401-4d13-a360-f0c5e41f8dc1
f1,1536,61,730.99,800,1580357863.0,977a6e85-16e1-4ed2-a8e2-d1ee0c5908e4
f1,1536,61,728.2,800,1580357873.0,483506e3-1cc8-4c6e-8dcc-07234915a967
f1,1536,61,713.64,800,1580357883.0,018bbb5e-e575-438b-a530-6199bea7cea7
f1,1536,61,714.7,800,1580357893.0,8edbec06-3240-4fb1-a585-64766143a034
f1,1536,61,724.73,800,1580357904.0,e442434b-b20b-4c8b-9881-6d74643006f3
f1,1536,61,722.36,800,1580357914.0,a040f923-4047-47c7-ae64-cd87619df68f
f1,1536,61,727.18,800,1580357924.0,51a7800d-b993-4e75-8f0c-1c872585b1f6
f1,1536,61,728.79,800,1580357934.0,3e19cf49-d969-4ea9-bd00-b0d78abe32fe
f1,1536,61,726.37,800,1580357944.0,9548ec5c-0090-462d-b7b7-3eac09733a81
f1,1536,61,709.12,800,1580357954.0,60d7c621-50d3-417c-a09d-475a2106107c
f1,1536,61,737.74,800,1580357965.0,7f9cb1ca-2683-4945-b5a0-aee99546976f
f1,1536,61,733.28,800,1580357975.0,e766882b-795d-41d4-ab47-4d8f84b40c63
f1,1536,61,720.67,800,1580357985.0,dac06bc8-39d3-4e94-bc27-338b6c0f8caa
f1,1536,61,718.56,800,1580357995.0,e570a44b-12f1-4fca-9cfc-5a45fccfa10b
f1,1536,61,824.64,900,1580358005.0,76635015-46ee-4862-8f94-132d6d573df1
f1,1536,61,819.26,900,1580358015.0,acf2787d-ab78-4821-b79d-67fc341d594e
f1,1536,61,824.7,900,1580358026.0,800de093-2762-4171-8daf-bf9f170811b1
f1,1536,61,809.26,900,1580358036.0,4872e9d8-92fb-4d4e-97e4-4abddb548931
f1,1536,61,811.34,900,1580358046.0,84e620c6-1b31-4754-8cf1-c717cb2cff27
f1,1536,61,836.04,900,1580358056.0,1697f8c4-9c21-4540-a227-bfb86f097196
f1,1536,61,823.55,900,1580358066.0,df8a92fd-bf81-4121-99b6-613a8e42d05d
f1,1536,61,816.72,900,1580358076.0,118bd177-bfab-403b-b43b-793f58ad46cc
f1,1536,61,837.73,900,1580358087.0,d7ca0fef-31b2-4d2a-bd28-114f752542bc
f1,1536,61,824.49,900,1580358097.0,2fe071f4-a914-406c-ba67-f55ba8a6554f
f1,1536,61,815.81,900,1580358107.0,91002766-0bc3-44a5-8cf8-2b77602e7730
f1,1536,61,818.04,900,1580358117.0,6883aac7-cb70-42d1-82f1-ddf6fdf41362
f1,1536,61,828.58,900,1580358127.0,24728915-4877-4886-bdc5-60bfec27346e
f1,1536,61,811.47,900,1580358138.0,509c7207-3eea-41c4-8fb6-eb8cc2f826e6
f1,1536,61,831.26,900,1580358148.0,8157a07c-826c-4313-8aaf-0ff4ff636e90
f1,1536,61,814.76,900,1580358158.0,529c321f-630b-42de-a2ef-4e5480191a76
f1,1536,61,817.2,900,1580358168.0,c6dea721-ccbe-4d8e-a555-ffd43e9f7bf5
f1,1536,61,720.31,800,1580358179.0,a98dabc5-6456-4a56-81c6-57154256ece5
f1,1536,61,734.35,800,1580358189.0,ec0435ae-7610-4619-923e-98a0aec53fa9
f1,1536,61,719.83,800,1580358199.0,0896a5d7-c64f-42c6-9633-a5018657434f
f1,1536,61,727.08,800,1580358209.0,c0475bff-dc37-421c-8498-69a2752b622d
f1,1536,61,821.37,900,1580358219.0,665ea8ea-9ef2-470c-a183-062e89412f62
f1,1536,61,822.56,900,1580358230.0,ef58b65b-5baf-43a5-ac13-65b3c60963a4
f1,1536,61,810.11,900,1580358240.0,8bfb86ca-2bde-4d10-801a-becf08ccaf60
f1,1536,61,823.71,900,1580358250.0,e2e49ce6-b0ce-42c7-825b-06859016748c
f1,1536,61,818.28,900,1580358260.0,4c27ae61-cfed-46e7-b8f4-322af507627b
f1,1536,61,822.15,900,1580358270.0,a027ba49-b302-4fbc-9cf9-6873aa8e0d77
f1,1536,61,821.47,900,1580358281.0,f264c10f-1de6-4bce-b92d-ebd4356c7ce1
f1,1536,61,819.02,900,1580358291.0,7ea7d085-1d91-4b94-a67e-5085460defe8
f1,1536,61,820.72,900,1580358301.0,4863ddbe-0d2d-4310-b46b-f989f20af039
f1,1536,61,824.22,900,1580358311.0,ae051ca9-7e26-4a66-99cb-c429180e838e
f1,1536,61,822.28,900,1580358321.0,4e53d779-70ea-4759-9396-9d9ecd553c13
f1,1536,61,817.88,900,1580358332.0,709e5599-106b-4643-8cf2-eb607c12ed89
f1,1536,61,824.54,900,1580358342.0,3e533a40-e9f8-4c5d-8f52-8bff0c797559
f1,1536,61,820.8,900,1580358352.0,264c3b5a-22e6-492a-975c-7ffe4a4474d7
f1,1536,61,822.49,900,1580358362.0,e837c807-0c10-47a1-bf73-f22db637b07c
f1,1536,61,823.65,900,1580358373.0,f313c708-4f7b-439b-9eba-a5a80b373a06
f1,1536,61,746.36,800,1580358383.0,f87d75bb-a886-4e35-84a7-a51ba168d7dd
f1,1536,61,831.66,900,1580358393.0,7813ff66-8692-4567-b493-197cfde1c112
f1,1536,61,810.91,900,1580358403.0,04524094-a2d9-4c6d-b56f-b2885dfc05f3
f1,1536,61,811.75,900,1580358413.0,e0e25e60-f20d-4dcf-94e1-57da4d46bb27
f1,1536,61,817.88,900,1580358424.0,be710abf-e384-4f07-bfb3-b1e564e5cd2c
f1,1536,61,830.14,900,1580358434.0,2cdc248b-ed77-4d02-b2b1-c9b4d270c4f7
f1,1536,61,817.55,900,1580358444.0,3001c434-a033-4003-9a5a-8c9d34c93756
f1,1536,61,815.7,900,1580358454.0,adc81f89-24be-4b7c-8d27-aa8b7a338a1e
f1,1536,61,828.74,900,1580358464.0,839413d0-2f32-4cb8-bd4c-a57a34b4c230
f1,1536,61,834.01,900,1580358474.0,2b779955-3dbf-4480-ab0c-1d6279cc0a60
f1,1536,61,823.96,900,1580358485.0,01db84d4-1a50-4fea-928a-18c75fa401f9
f1,1536,61,830.44,900,1580358495.0,e1a8df19-3b4c-4480-ac32-2dc5c6a3808f
f1,1536,61,823.65,900,1580358505.0,c7f5be44-fa08-4ee9-8c0b-4a687429ec31
f1,1536,61,815.72,900,1580358515.0,b0a2809d-7ba4-4bd1-ab1e-744fb9e8c17f
f1,1536,61,817.99,900,1580358525.0,afa310da-7678-4fff-a845-3b1dd4367d2a
f1,1536,61,824.87,900,1580358536.0,a8c37280-315a-4804-b9ea-e6b09a897a72
f1,1536,61,808.97,900,1580358546.0,589adb66-4341-434a-a827-dfe302d8e1e3
f1,1536,61,830.72,900,1580358556.0,6a6fed72-39ad-4652-b8de-e3a4728cc688
f1,1536,61,829.61,900,1580358566.0,a3d409f5-c031-4b8a-bc4b-63cca0be3e5b
f1,1536,61,830.05,900,1580358576.0,e373ac7a-b5eb-4540-bb38-409f8da81309
f1,1536,61,832.96,900,1580358586.0,e9e01d13-1ffb-44b2-ad99-904211055ed8
f1,1536,61,830.05,900,1580358597.0,c352a750-8ff1-4558-953d-f9a42d8754ac
f1,1536,61,749.75,800,1580358607.0,8eafe2c3-399a-4299-9b70-9eeaf3ee2de8
f1,1536,61,831.39,900,1580358617.0,8ad2c77f-ef57-4fe6-9a59-f3a883c41b86
f1,1536,61,827.34,900,1580358627.0,19a2d0e0-885d-488b-a616-e6bb8f521725
f1,1536,61,817.64,900,1580358637.0,342316c1-ceb3-40af-b33a-b59275ad4f6f
