Start,End
1580373064.408,1580373066.962
1580373074.574,1580373077.822
1580373084.752,1580373088.322
1580373094.979,1580373098.542
1580373105.184,1580373107.782
1580373115.377,1580373118.583
1580373125.502,1580373129.322
1580373135.683,1580373138.262
1580373145.826,1580373150.003
1580373156.002,1580373158.623
1580373166.493,1580373169.284
1580373176.668,1580373181.522
1580373186.82,1580373190.243
1580373197.013,1580373199.583
1580373207.148,1580373210.062
1580373217.331,1580373219.923
1580373227.488,1580373230.063
1580373237.677,1580373240.283
1580373247.833,1580373250.423
1580373258.019,1580373261.204
1580373268.193,1580373270.783
1580373278.36,1580373280.963
1580373288.539,1580373291.104
1580373298.698,1580373302.244
1580373308.869,1580373312.124
1580373319.077,1580373322.263
1580373329.232,1580373333.084
1580373339.412,1580373342.004
1580373349.568,1580373352.764
1580373359.741,1580373362.904
1580373369.931,1580373373.705
1580373380.108,1580373383.324
1580373390.288,1580373393.445
1580373400.506,1580373403.104
1580373410.987,1580373413.544
1580373421.193,1580373424.064
1580373431.346,1580373435.224
1580373441.547,1580373444.504
1580373451.697,1580373454.865
1580373461.844,1580373466.045
1580373472.022,1580373474.824
1580373482.232,1580373485.744
1580373492.432,1580373495.644
1580373502.606,1580373505.244
1580373512.801,1580373515.415
1580373522.954,1580373527.144
1580373533.125,1580373537.304
1580373543.303,1580373546.525
1580373553.477,1580373557.304
1580373563.629,1580373566.785
1580373573.828,1580373576.405
1580373583.998,1580373587.825
1580373594.19,1580373597.365
1580373604.437,1580373608.905
1580373614.602,1580373618.345
1580373624.799,1580373628.005
1580373634.945,1580373640.066
1580373645.106,1580373647.706
1580373655.51,1580373659.666
1580373665.712,1580373668.505
1580373675.913,1580373678.486
1580373686.09,1580373689.946
1580373696.298,1580373699.626
1580373706.464,1580373710.586
1580373716.644,1580373720.807
1580373726.818,1580373729.746
1580373737.004,1580373739.546
1580373747.199,1580373749.786
1580373757.419,1580373759.986
1580373767.525,1580373770.666
1580373777.742,1580373780.346
1580373787.898,1580373790.487
1580373798.079,1580373803.407
1580373808.314,1580373812.827
1580373818.457,1580373821.067
1580373828.644,1580373832.927
1580373838.864,1580373841.469
1580373849.047,1580373851.848
1580373859.205,1580373862.087
1580373869.406,1580373872.967
1580373879.561,1580373883.087
1580373889.714,1580373892.868
1580373900.133,1580373903.927
1580373910.34,1580373913.487
1580373920.484,1580373924.707
1580373930.675,1580373933.307
1580373940.816,1580373943.348
1580373950.986,1580373954.268
1580373961.244,1580373964.029
1580373971.42,1580373975.847
1580373981.605,1580373984.187
1580373991.754,1580373995.227
1580374001.998,1580374004.548
1580374012.159,1580374014.728
1580374022.388,1580374025.548
1580374032.59,1580374035.148
1580374042.747,1580374046.028
1580374052.9,1580374056.088
1580374063.086,1580374066.887
1580374073.297,1580374076.528
1580374083.568,1580374087.19
1580374093.72,1580374096.868
1580374103.887,1580374106.468
1580374114.098,1580374116.689
1580374124.233,1580374127.569
1580374134.385,1580374138.229
1580374144.787,1580374147.348
1580374155.015,1580374158.169
1580374165.173,1580374168.349
1580374175.355,1580374178.588
1580374185.498,1580374189.669
1580374195.685,1580374198.909
1580374205.883,1580374208.512
1580374216.033,1580374220.289
1580374226.243,1580374228.828
1580374236.392,1580374239.589
1580374246.572,1580374250.129
1580374256.721,1580374262.469
1580374266.874,1580374270.209
1580374277.04,1580374281.549
1580374287.185,1580374291.05
1580374297.397,1580374300.149
1580374307.548,1580374310.13
1580374317.765,1580374320.369
1580374327.944,1580374330.53
1580374338.11,1580374341.91
1580374348.301,1580374353.19
1580374358.466,1580374361.03
1580374368.645,1580374371.89
1580374378.806,1580374381.41
1580374389.195,1580374391.791
1580374399.379,1580374402.19
1580374409.541,1580374413.37
1580374419.71,1580374422.25
1580374429.892,1580374433.69
1580374440.096,1580374442.77
1580374450.265,1580374454.07
1580374460.461,1580374464.29
1580374470.624,1580374474.472
1580374480.777,1580374483.73
1580374490.947,1580374496.611
1580374501.133,1580374504.091
1580374511.291,1580374513.891
1580374521.485,1580374525.071
1580374531.683,1580374535.491
1580374541.841,1580374544.631
1580374552.01,1580374554.37
1580374562.338,1580374564.711
1580374572.523,1580374575.311
1580374582.73,1580374585.032
1580374592.86,1580374595.893
1580374603.028,1580374608.154
1580374613.222,1580374616.552
1580374623.437,1580374625.871
1580374633.854,1580374637.792
1580374644.01,1580374649.432
1580374654.183,1580374656.632
1580374664.327,1580374667.771
1580374674.496,1580374676.972
1580374684.704,1580374688.411
1580374694.89,1580374697.572
1580374705.067,1580374707.915
1580374715.215,1580374718.912
1580374725.399,1580374728.092
1580374735.565,1580374738.632
1580374745.733,1580374748.212
1580374755.936,1580374760.372
1580374766.106,1580374768.573
1580374776.255,1580374779.833
1580374786.417,1580374788.872
1580374796.574,1580374800.253
1580374806.756,1580374809.493
1580374816.949,1580374820.672
1580374827.129,1580374831.554
1580374837.308,1580374842.033
1580374847.47,1580374851.213
1580374857.635,1580374860.813
1580374867.808,1580374871.933
1580374878.205,1580374881.653
1580374888.413,1580374892.934
1580374898.618,1580374903.093
1580374908.798,1580374911.693
1580374919.012,1580374921.774
1580374929.193,1580374931.754
1580374939.397,1580374941.954
1580374949.585,1580374952.134
1580374959.748,1580374962.314
1580374969.954,1580374973.254
1580374980.138,1580374982.735
1580374990.307,1580374994.334
1580375000.514,1580375003.134
1580375010.686,1580375013.894
1580375020.893,1580375024.094
1580375031.106,1580375033.654
1580375041.274,1580375043.874
1580375051.457,1580375054.054
1580375061.643,1580375064.654
1580375071.814,1580375074.574
1580375081.994,1580375085.294
1580375092.219,1580375098.434
1580375102.63,1580375106.795
1580375112.908,1580375119.214
1580375123.4,1580375126.134
1580375133.575,1580375137.515
1580375143.775,1580375147.094
1580375154.023,1580375157.875
1580375164.295,1580375166.975
1580375174.51,1580375177.575
1580375184.728,1580375188.076
1580375194.922,1580375197.635
1580375205.124,1580375209.655
1580375215.328,1580375218.695
1580375225.529,1580375228.435
1580375235.711,1580375238.356
1580375245.905,1580375248.595
1580375256.144,1580375260.117
1580375266.36,1580375269.036
1580375276.569,1580375279.475
1580375286.793,1580375289.836
1580375296.939,1580375301.195
1580375307.152,1580375310.476
1580375317.38,1580375320.036
1580375327.55,1580375330.655
1580375337.766,1580375341.642
1580375347.972,1580375352.296
1580375358.184,1580375360.838
1580375368.59,1580375373.575
1580375378.76,1580375381.897
1580375388.97,1580375392.076
1580375399.085,1580375401.517
1580375409.272,1580375411.796
1580375419.415,1580375422.496
1580375429.593,1580375432.357
1580375439.776,1580375442.216
1580375449.941,1580375456.136
1580375460.125,1580375462.637
1580375470.282,1580375472.497
1580375480.446,1580375483.757
1580375490.649,1580375493.537
1580375500.808,1580375503.057
1580375510.989,1580375514.137
1580375521.128,1580375524.997
1580375531.305,1580375534.897
1580375541.499,1580375546.657
1580375551.708,1580375554.357
1580375561.882,1580375565.237
1580375572.059,1580375574.797
1580375582.217,1580375585.978
1580375592.362,1580375595.658
1580375602.479,1580375605.037
1580375612.933,1580375617.458
1580375623.136,1580375627.078
1580375633.333,1580375636.178
1580375643.539,1580375647.439
1580375653.714,1580375657.978
1580375663.881,1580375667.819
1580375674.105,1580375676.78
1580375684.261,1580375686.939
1580375694.414,1580375697.078
1580375704.658,1580375707.278
1580375714.839,1580375717.798
1580375725.019,1580375728.318
1580375735.19,1580375739.239
1580375745.391,1580375748.058
1580375755.573,1580375758.26
1580375765.74,1580375768.599
1580375775.918,1580375778.559
1580375786.102,1580375788.819
1580375796.265,1580375798.958
1580375806.443,1580375809.039
1580375816.598,1580375820.539
1580375826.765,1580375830.119
1580375836.966,1580375840.179
1580375847.165,1580375851.018
1580375857.63,1580375860.82
1580375867.788,1580375870.439
1580375877.956,1580375880.619
1580375888.113,1580375890.78
1580375898.251,1580375901.5
1580375908.43,1580375910.999
1580375918.623,1580375922.1
1580375928.756,1580375932.02
1580375938.92,1580375941.839
1580375949.087,1580375951.66
1580375959.218,1580375961.86
1580375969.419,1580375971.98
1580375979.605,1580375982.98
1580375989.783,1580375993.02
1580375999.925,1580376002.96
1580376010.088,1580376012.8
1580376020.262,1580376023.24
1580376030.455,1580376033.183
1580376040.62,1580376045.62
1580376050.807,1580376053.66
1580376060.997,1580376064.901
1580376071.127,1580376074.36
1580376081.29,1580376083.84
1580376091.46,1580376095.261
1580376101.913,1580376104.641
1580376112.089,1580376115.041
1580376122.275,1580376124.981
1580376132.462,1580376135.621
1580376142.626,1580376145.281
1580376152.799,1580376155.483
1580376162.975,1580376167.222
1580376173.138,1580376177.341
1580376183.318,1580376186.501
1580376193.516,1580376196.701
1580376203.865,1580376206.521
1580376214.045,1580376216.921
1580376224.191,1580376227.602
1580376234.366,1580376236.921
1580376244.54,1580376247.746
1580376254.679,1580376257.522
1580376264.838,1580376267.841
1580376275.031,1580376278.581
1580376285.144,1580376289.742
1580376295.347,1580376297.943
1580376305.533,1580376308.402
1580376315.676,1580376318.282
1580376325.843,1580376329.922
1580376336.031,1580376341.802
1580376346.516,1580376349.122
1580376356.722,1580376361.182
1580376366.934,1580376369.703
1580376377.124,1580376380.162
1580376387.293,1580376390.463
1580376397.477,1580376400.683
1580376407.638,1580376410.182
1580376417.871,1580376420.443
1580376428.1,1580376432.043
1580376438.244,1580376442.062
1580376448.464,1580376452.123
1580376458.635,1580376461.222
1580376468.835,1580376471.423
1580376479.043,1580376482.304
1580376489.191,1580376492.703
1580376499.39,1580376502.343
1580376509.552,1580376512.623
1580376519.794,1580376524.003
1580376529.962,1580376533.303
1580376540.142,1580376543.403
1580376550.346,1580376552.963
1580376560.525,1580376563.263
1580376570.723,1580376573.983
1580376580.899,1580376583.824
1580376591.384,1580376596.383
1580376601.537,1580376604.184
1580376611.703,1580376614.484
1580376621.893,1580376624.704
1580376632.064,1580376636.024
1580376642.265,1580376644.943
1580376652.44,1580376655.264
1580376662.653,1580376665.464
1580376672.849,1580376675.626
1580376683.062,1580376686.445
1580376693.215,1580376696.084
1580376703.437,1580376706.404
1580376713.611,1580376717.564
1580376723.838,1580376727.245
1580376734.016,1580376737.185
1580376744.201,1580376746.925
1580376754.36,1580376757.745
1580376764.532,1580376767.845
1580376774.712,1580376777.465
1580376784.938,1580376788.305
1580376795.1,1580376798.165
1580376805.271,1580376808.585
1580376815.465,1580376818.325
1580376825.622,1580376828.985
1580376836.116,1580376839.525
1580376846.287,1580376849.625
1580376856.478,1580376860.385
1580376866.642,1580376869.445
1580376876.799,1580376879.485
1580376886.991,1580376889.826
1580376897.161,1580376899.907
1580376907.37,1580376911.446
1580376917.522,1580376920.886
1580376927.726,1580376931.066
1580376937.899,1580376941.206
1580376948.062,1580376951.506
1580376958.249,1580376962.227
1580376968.414,1580376971.706
1580376978.599,1580376981.227
1580376988.82,1580376991.486
1580376998.979,1580377002.987
1580377009.143,1580377011.966
1580377019.284,1580377022.547
1580377029.475,1580377032.146
1580377039.658,1580377042.346
1580377049.813,1580377052.486
1580377059.991,1580377062.666
1580377070.197,1580377072.907
1580377080.621,1580377083.966
1580377090.791,1580377096.008
1580377100.985,1580377103.826
1580377111.168,1580377114.487
1580377121.324,1580377124.027
1580377131.52,1580377134.287
1580377141.817,1580377145.767
1580377151.965,1580377156.067
1580377162.175,1580377166.387
1580377172.343,1580377175.347
1580377182.532,1580377185.228
1580377192.687,1580377195.388
1580377202.968,1580377208.228
1580377213.191,1580377216.488
1580377223.349,1580377226.087
1580377233.491,1580377236.168
1580377243.646,1580377247.547
1580377253.889,1580377259.588
1580377264.069,1580377267.109
1580377274.239,1580377278.108
1580377284.408,1580377287.768
1580377294.564,1580377297.267
1580377304.749,1580377307.648
1580377314.938,1580377318.168
1580377325.366,1580377328.648
1580377335.561,1580377338.248
1580377345.709,1580377348.988
1580377355.913,1580377358.588
1580377366.07,1580377369.388
1580377376.254,1580377378.909
1580377386.421,1580377389.088
1580377396.624,1580377399.969
1580377406.792,1580377410.528
1580377416.966,1580377420.069
1580377427.156,1580377430.349
1580377437.357,1580377440.109
1580377447.529,1580377450.55
1580377457.705,1580377463.37
1580377467.904,1580377472.389
1580377478.059,1580377480.739
1580377488.227,1580377491.609
1580377498.492,1580377501.469
1580377508.669,1580377511.729
1580377518.871,1580377522.75
1580377529.018,1580377532.369
1580377539.214,1580377542.529
1580377549.369,1580377554.889
1580377559.536,1580377562.39
1580384771.108,1580384775.978
1580384781.299,1580384785.178
1580384791.583,1580384794.838
1580384801.753,1580384804.018
1580384811.909,1580384814.477
1580384822.221,1580384824.817
1580384832.427,1580384835.237
1580384842.591,1580384845.198
1580384852.751,1580384856.298
1580384862.947,1580384865.537
1580384873.172,1580384877.097
1580384883.418,1580384886.577
1580384893.609,1580384896.157
1580384903.792,1580384907.577
1580384913.97,1580384916.757
1580384924.159,1580384928.457
1580384934.305,1580384937.477
1580384944.486,1580384950.118
1580384954.695,1580384957.896
1580384964.881,1580384969.037
1580384975.069,1580384978.037
1580384985.24,1580384989.636
1580384995.402,1580384998.216
1580385005.606,1580385009.397
1580385016.086,1580385019.377
1580385026.307,1580385029.116
1580385036.476,1580385039.076
1580385046.652,1580385049.236
1580385056.801,1580385060.356
1580385066.999,1580385069.576
1580385077.151,1580385080.136
1580385087.329,1580385090.197
1580385097.513,1580385100.116
1580385107.72,1580385110.316
1580385117.897,1580385121.498
1580385128.094,1580385130.676
1580385138.29,1580385140.917
1580385148.444,1580385151.817
1580385158.617,1580385161.576
1580385168.801,1580385171.956
1580385179.036,1580385181.797
1580385189.198,1580385192.316
1580385199.376,1580385201.976
1580385209.548,1580385213.375
1580385219.705,1580385223.896
1580385229.91,1580385233.536
1580385240.075,1580385243.275
1580385250.321,1580385252.895
1580385260.814,1580385264.435
1580385270.96,1580385273.515
1580385281.135,1580385286.637
1580385291.326,1580385294.234
1580385301.523,1580385304.454
1580385311.713,1580385314.295
1580385321.872,1580385325.034
1580385332.033,1580385335.156
1580385342.226,1580385345.355
1580385352.369,1580385354.934
1580385362.664,1580385365.277
1580385372.84,1580385375.475
1580385383.023,1580385385.654
1580385393.202,1580385397.074
1580385403.368,1580385405.996
1580385413.572,1580385416.734
1580385423.761,1580385426.374
1580385433.917,1580385437.774
1580385444.113,1580385447.034
1580385454.289,1580385457.874
1580385464.473,1580385468.094
1580385474.638,1580385477.594
1580385484.8,1580385488.474
1580385494.969,1580385497.514
1580385505.43,1580385508.454
1580385515.686,1580385519.374
1580385525.853,1580385529.233
1580385536.02,1580385538.794
1580385546.172,1580385549.653
1580385556.345,1580385558.773
1580385566.505,1580385569.255
1580385576.715,1580385579.053
1580385586.874,1580385589.833
1580385597.049,1580385600.013
1580385607.211,1580385609.714
1580385617.38,1580385621.732
1580385627.546,1580385630.053
1580385637.718,1580385640.872
1580385647.903,1580385650.752
1580385658.049,1580385661.553
1580385668.213,1580385674.173
1580385678.386,1580385682.173
1580385688.573,1580385691.553
1580385698.716,1580385701.494
1580385708.889,1580385711.473
1580385719.06,1580385722.253
1580385729.257,1580385733.133
1580385739.39,1580385742.012
1580385749.863,1580385752.432
1580385760.035,1580385763.352
1580385770.218,1580385773.452
1580385780.392,1580385783.953
1580385790.58,1580385793.153
1580385800.729,1580385804.592
1580385810.894,1580385814.231
1580385821.079,1580385823.992
1580385831.23,1580385834.171
1580385841.42,1580385844.011
1580385851.595,1580385854.191
1580385861.812,1580385865.071
1580385871.965,1580385874.913
1580385882.137,1580385885.272
1580385892.3,1580385895.092
1580385902.682,1580385906.612
1580385912.872,1580385916.491
1580385923.058,1580385925.972
1580385933.226,1580385936.051
1580385943.336,1580385945.952
1580385953.495,1580385956.092
1580385963.695,1580385966.331
1580385973.862,1580385976.471
1580385983.998,1580385986.851
1580385994.448,1580385997.651
1580386004.652,1580386007.211
1580386014.772,1580386017.972
1580386024.941,1580386027.51
1580386035.114,1580386037.75
1580386045.294,1580386047.913
1580386055.44,1580386059.931
1580386065.624,1580386070.63
1580386075.779,1580386079.43
1580386085.969,1580386089.57
1580386096.145,1580386099.65
1580386106.289,1580386110.01
1580386116.495,1580386119.13
1580386126.693,1580386129.83
1580386136.829,1580386139.41
1580386146.962,1580386149.55
1580386157.137,1580386160.71
1580386167.291,1580386172.27
1580386177.456,1580386181.291
1580386187.622,1580386190.21
1580386197.785,1580386202.849
1580386207.963,1580386210.569
1580386218.113,1580386220.749
1580386228.267,1580386230.889
1580386238.74,1580386241.37
1580386248.928,1580386252.511
1580386259.089,1580386262.929
1580386269.262,1580386272.449
1580386279.437,1580386283.209
1580386289.578,1580386292.849
1580386299.735,1580386303.629
1580386309.888,1580386313.07
1580386320.052,1580386323.209
1580386330.219,1580386332.789
1580386340.378,1580386343.23
1580386350.549,1580386353.769
1580386360.725,1580386364.029
1580386370.909,1580386374.069
1580386381.055,1580386383.669
1580386391.223,1580386394.489
1580386401.367,1580386403.928
1580386411.537,1580386415.429
1580386421.743,1580386424.488
1580386431.932,1580386435.148
1580386442.198,1580386444.808
1580386452.341,1580386455.668
1580386462.53,1580386465.108
1580386472.692,1580386475.288
1580386483.173,1580386485.788
1580386493.385,1580386496.348
1580386503.695,1580386507.588
1580386513.91,1580386516.949
1580386524.074,1580386526.688
1580386534.235,1580386538.087
1580386544.415,1580386548.909
1580386554.561,1580386557.727
1580386564.752,1580386567.787
1580386574.917,1580386581.207
1580386585.108,1580386587.688
1580386595.319,1580386598.489
1580386605.474,1580386608.127
1580386615.653,1580386618.607
1580386625.824,1580386629.347
1580386635.962,1580386638.506
1580386646.137,1580386649.947
1580386656.324,1580386658.967
1580386666.521,1580386670.387
1580386676.68,1580386680.067
1580386686.847,1580386689.766
1580386697.002,1580386700.227
1580386707.182,1580386711.807
1580386717.353,1580386721.106
1580386727.803,1580386730.807
1580386737.966,1580386741.246
1580386748.103,1580386750.773
1580386758.29,1580386761.006
1580386768.461,1580386771.726
1580386778.635,1580386781.986
1580386788.794,1580386791.947
1580386798.929,1580386802.187
1580386809.1,1580386811.685
1580386819.312,1580386821.887
1580386829.499,1580386832.926
1580386839.647,1580386842.566
1580386849.787,1580386854.907
1580386859.941,1580386862.686
1580386870.105,1580386873.405
1580386880.278,1580386882.965
1580386890.452,1580386893.145
1580386900.627,1580386903.385
1580386910.785,1580386913.986
1580386920.957,1580386924.185
1580386931.091,1580386933.725
1580386941.249,1580386943.965
1580386951.419,1580386955.725
1580386961.59,1580386964.245
1580386971.987,1580386974.686
1580386982.212,1580386985.525
1580386992.426,1580386996.126
1580387002.571,1580387005.265
1580387012.746,1580387017.025
1580387022.93,1580387026.264
1580387033.126,1580387040.006
1580387043.323,1580387046.005
1580387053.496,1580387057.464
1580387063.699,1580387066.405
1580387073.85,1580387077.844
1580387084.037,1580387086.725
1580387094.223,1580387097.505
1580387104.401,1580387108.664
1580387114.612,1580387118.004
1580387124.765,1580387127.465
1580387134.994,1580387139.024
1580387145.173,1580387149.084
1580387155.364,1580387158.745
1580387165.629,1580387168.303
1580387175.798,1580387178.864
1580387185.974,1580387189.224
1580387196.118,1580387198.824
1580387206.295,1580387210.604
1580387216.742,1580387219.444
1580387226.92,1580387230.244
1580387237.097,1580387240.424
1580387247.269,1580387249.903
1580387257.427,1580387260.304
1580387267.594,1580387270.503
1580387277.778,1580387281.166
1580387287.939,1580387290.623
1580387298.121,1580387302.043
1580387308.312,1580387311.763
1580387318.471,1580387321.163
1580387328.632,1580387331.522
1580387338.829,1580387342.864
1580387349.017,1580387351.963
1580387359.182,1580387362.083
1580387369.37,1580387373.164
1580387379.611,1580387382.945
1580387389.761,1580387392.463
1580387399.927,1580387402.963
1580387410.084,1580387412.403
1580387420.261,1580387422.783
1580387430.422,1580387432.703
1580387440.613,1580387443.343
1580387450.772,1580387454.682
1580387461.255,1580387464.463
1580387471.407,1580387474.582
1580387481.584,1580387484.242
1580387491.769,1580387495.062
1580387501.928,1580387504.522
1580387512.099,1580387515.323
1580387522.248,1580387524.862
1580387532.412,1580387535.322
1580387542.528,1580387545.102
1580387552.673,1580387556.503
1580387562.787,1580387565.382
1580387572.886,1580387577.681
1580387583.021,1580387585.583
1580387593.138,1580387596.042
1580387603.243,1580387606.162
1580387613.443,1580387616.041
1580387623.628,1580387627.461
1580387633.81,1580387636.442
1580387644.008,1580387647.802
1580387654.196,1580387656.824
1580387664.368,1580387666.981
1580387674.511,1580387677.841
1580387684.7,1580387687.901
1580387694.859,1580387698.48
1580387705.34,1580387708.142
1580387715.509,1580387719.302
1580387725.754,1580387728.941
1580387735.924,1580387738.481
1580387746.103,1580387749.381
1580387756.27,1580387759.781
1580387766.478,1580387770.06
1580387776.675,1580387779.601
1580387786.814,1580387790.382
1580387796.998,1580387799.58
1580387807.186,1580387809.78
1580387817.343,1580387820.5
1580387827.518,1580387830.52
1580387837.707,1580387840.96
1580387847.848,1580387851.1
1580387858.003,1580387860.56
1580387868.151,1580387871.46
1580387878.357,1580387880.96
1580387888.481,1580387891.44
1580387898.678,1580387901.279
1580387908.811,1580387912.62
1580387918.983,1580387921.68
1580387929.156,1580387932.379
1580387939.307,1580387941.939
1580387949.839,1580387953.599
1580387960.132,1580387965.26
1580387970.267,1580387973.88
1580387980.468,1580387983.119
1580387990.669,1580387993.279
1580388000.848,1580388004.159
1580388011.05,1580388014.879
1580388021.224,1580388025.06
1580388031.455,1580388035.239
1580388041.651,1580388044.919
1580388051.843,1580388054.659
1580388062.161,1580388065.999
1580388072.402,1580388075.038
1580388082.602,1580388086.299
1580388092.769,1580388095.341
1580388103.002,1580388105.559
1580388113.147,1580388115.719
1580388123.436,1580388126.678
1580388133.626,1580388136.878
1580388143.814,1580388147.618
1580388154.03,1580388157.279
1580388164.198,1580388167.458
1580388174.378,1580388176.979
1580388184.66,1580388187.258
1580388195.104,1580388198.938
1580388205.298,1580388209.498
1580388215.47,1580388218.038
1580388225.621,1580388228.798
1580388235.774,1580388238.978
1580388245.939,1580388248.778
1580388256.11,1580388258.718
1580388266.274,1580388268.838
1580388276.45,1580388279.617
1580388286.701,1580388290.518
1580388296.913,1580388299.517
1580388307.061,1580388310.297
1580388317.234,1580388320.539
1580388327.397,1580388330.698
1580388337.55,1580388340.758
1580388347.758,1580388350.337
1580388357.913,1580388360.537
1580388368.13,1580388373.058
1580388378.283,1580388381.398
1580388388.47,1580388391.657
1580388398.626,1580388402.097
1580388408.826,1580388411.417
1580388418.971,1580388421.561
1580388429.147,1580388432.977
1580388439.605,1580388442.216
1580388449.771,1580388452.464
1580388459.95,1580388462.856
1580388470.093,1580388473.439
1580388480.265,1580388485.637
1580388490.475,1580388493.137
1580388500.631,1580388504.256
1580388510.793,1580388513.376
1580388521.011,1580388523.417
1580388531.154,1580388535.136
1580388541.363,1580388544.395
1580388551.531,1580388553.917
1580388561.684,1580388564.816
1580388571.871,1580388574.276
1580388581.999,1580388586.055
1580388592.157,1580388595.835
1580388602.435,1580388605.275
1580388612.607,1580388616.377
1580388622.803,1580388625.916
1580388632.961,1580388635.496
1580388643.121,1580388645.976
1580388653.293,1580388656.535
1580388663.528,1580388667.736
1580388673.701,1580388676.275
1580388684.162,1580388686.755
1580388694.352,1580388696.956
1580388704.509,1580388707.995
1580388714.666,1580388717.955
1580388724.863,1580388727.534
1580388735.028,1580388738.835
1580388745.239,1580388748.135
1580388755.399,1580388759.234
1580388765.558,1580388768.875
1580388775.715,1580388779.335
1580388785.869,1580388791.975
1580388796.032,1580388798.834
1580388806.224,1580388808.815
1580388816.35,1580388818.955
1580388826.525,1580388829.755
1580388836.683,1580388840.314
1580388846.875,1580388850.136
1580388857.03,1580388859.656
1580388867.208,1580388869.834
1580388877.37,1580388880.075
1580388887.565,1580388890.754
1580388897.733,1580388900.874
1580388907.865,1580388911.694
1580388918.024,1580388921.214
1580388928.544,1580388931.154
1580388938.729,1580388941.518
1580388948.917,1580388952.113
1580388959.109,1580388962.275
1580388969.267,1580388973.093
1580388979.426,1580388982.514
1580388989.584,1580388992.433
1580388999.729,1580389004.033
1580389009.947,1580389013.234
1580389020.165,1580389023.513
1580389030.325,1580389032.894
1580389040.515,1580389043.513
1580389050.665,1580389054.633
1580389060.852,1580389063.452
1580389071.002,1580389074.813
1580389081.189,1580389084.472
1580389091.346,1580389094.313
1580389101.497,1580389104.313
1580389111.675,1580389114.832
1580389121.823,1580389124.713
1580389132.005,1580389134.952
1580389142.265,1580389146.092
1580389152.463,1580389155.532
1580389162.677,1580389165.333
1580389173.085,1580389176.312
1580389183.267,1580389186.532
1580389193.427,1580389197.312
1580389203.725,1580389206.332
1580389213.974,1580389217.772
1580389224.148,1580389227.393
1580389234.336,1580389236.932
1580389244.523,1580389247.173
1580389254.703,1580389258.652
1580389264.888,1580389268.152
1580389275.083,1580389278.191
1580389285.276,1580389287.851
1580389295.441,1580389298.671
1580389305.594,1580389310.812
1580389315.756,1580389318.311
1580389325.963,1580389328.551
1580389336.127,1580389338.733
1580389346.503,1580389349.831
1580389356.499,1580389359.911
1580389366.659,1580389369.631
1580389376.864,1580389379.471
1580389387.01,1580389389.792
1580389397.176,1580389401.731
1580389407.332,1580389411.091
1580389417.762,1580389420.672
1580389427.946,1580389430.931
1580389438.128,1580389441.95
1580389448.297,1580389451.191
1580389458.453,1580389461.471
1580389468.611,1580389471.39
1580389478.81,1580389481.631
1580389488.934,1580389492.391
1580389499.09,1580389501.711
1580389509.257,1580389513.111
1580389519.396,1580389522.91
1580389529.575,1580389532.93
1580389539.734,1580389542.35
1580389549.892,1580389553.07
1580389560.024,1580389562.651
1580389570.204,1580389573.49
1580389580.368,1580389583.09
1580389590.527,1580389593.49
1580389600.68,1580389603.27
1580389610.906,1580389613.55
1580389621.099,1580389624.309
1580389631.236,1580389634.83
1580389641.388,1580389649.309
1580389651.543,1580389655.37
1580389662.018,1580389664.65
1580389672.198,1580389675.389
1580389682.504,1580389685.749
1580389692.68,1580389696.269
1580389702.886,1580389705.51
1580389713.053,1580389716.869
1580389723.23,1580389726.409
1580389733.445,1580389736.07
1580389743.653,1580389746.289
1580389753.85,1580389757.089
1580389764.078,1580389766.909
1580389774.24,1580389777.049
1580389784.383,1580389788.229
1580389794.547,1580389797.269
1580389804.797,1580389807.509
1580389815.004,1580389817.668
1580389825.14,1580389827.928
1580389835.339,1580389839.609
1580389845.498,1580389848.469
1580389855.756,1580389859.549
1580389865.954,1580389868.928
1580389876.119,1580389879.928
1580389886.348,1580389889.169
1580389896.468,1580389900.389
1580389906.94,1580389909.547
1580389917.163,1580389919.769
1580389927.351,1580389929.969
1580389937.52,1580389940.147
1580389947.684,1580389952.927
1580389957.896,1580389961.108
1580389968.082,1580389970.728
1580389978.252,1580389981.668
1580389988.422,1580389992.25
1580389998.578,1580390001.808
1580390008.772,1580390012.427
1580390018.953,1580390021.688
1580390029.12,1580390033.167
1580390039.296,1580390041.949
1580390049.477,1580390052.187
1580390059.639,1580390063.529
1580390069.798,1580390073.687
1580390080.059,1580390082.686
1580390090.144,1580390093.047
1580390100.363,1580390103.647
1580390110.572,1580390113.268
1580390120.765,1580390123.987
1580390130.917,1580390133.507
1580390141.097,1580390144.928
1580390151.538,1580390154.767
1580390161.839,1580390165.007
1580390172.025,1580390174.747
1580390182.163,1580390185.426
1580390192.359,1580390198.106
1580390202.58,1580390205.227
1580390212.742,1580390215.326
1580390223.004,1580390226.866
1580390233.204,1580390236.426
1580390243.358,1580390246.646
1580390253.552,1580390257.846
1580390263.795,1580390266.826
1580390274.002,1580390276.646
1580390284.191,1580390287.506
1580390294.375,1580390296.986
1580390304.577,1580390307.166
1580390314.77,1580390318.046
1580390324.938,1580390327.545
1580390335.108,1580390339.726
1580390345.334,1580390347.965
1580390355.477,1580390358.426
1580390365.676,1580390368.746
1580390375.851,1580390379.069
1580390386.006,1580390389.825
1580390396.471,1580390399.645
1580390406.633,1580390410.506
1580390416.789,1580390420.605
1580390426.947,1580390429.545
1580390437.129,1580390440.565
