,1M_Exe_Cost
227,92.34500000000001
228,86.83200000000001
229,86.83200000000001
230,87.666
231,87.864
232,128.36199999999997
233,130.143
234,87.666
235,133.373
236,130.143
237,98.805
238,91.72899999999998
239,130.143
240,86.83200000000001
241,130.143
242,90.479
243,87.666
244,86.39500000000001
245,110.13700000000001
246,95.272
247,87.97800000000001
248,90.479
249,91.72899999999998
250,90.479
251,160.23
252,111.804
253,88.08200000000001
254,90.479
255,88.08200000000001
256,87.666
257,133.373
258,136.603
259,86.83200000000001
260,90.479
261,87.666
262,90.479
263,140.753
264,126.079
265,91.511
266,88.08200000000001
267,114.41900000000001
268,102.11899999999999
269,127.32999999999998
270,130.143
271,90.479
272,91.72899999999998
273,91.31300000000002
274,91.31300000000002
275,91.72899999999998
276,90.479
277,86.83200000000001
278,90.479
279,130.143
280,84.019
281,91.31300000000002
282,89.72999999999999
283,164.69300000000004
284,86.83200000000001
285,90.479
286,87.97800000000001
287,149.81099999999998
288,130.143
289,86.83200000000001
290,88.698
291,152.30200000000002
292,94.12600000000002
293,94.12600000000002
294,92.54299999999999
295,91.72899999999998
296,87.864
297,140.753
298,91.31300000000002
299,90.479
300,110.996
301,154.59300000000002
302,90.479
303,88.89600000000002
304,130.143
305,151.363
306,91.511
307,87.864
308,95.15800000000002
309,91.72899999999998
310,90.479
311,163.00500000000002
312,131.175
313,130.143
314,88.89600000000002
315,90.479
316,87.666
317,131.175
318,90.479
319,90.25999999999999
320,130.56
321,94.012
322,147.734
323,132.64399999999998
324,90.36500000000001
325,97.659
326,134.09300000000002
327,129.831
328,94.012
329,92.98
330,132.64399999999998
331,97.877
332,96.62700000000001
333,158.03300000000002
334,132.64399999999998
335,95.262
336,92.98
337,138.15599999999998
338,91.615
339,147.51600000000002
340,141.79500000000002
341,94.012
342,89.33300000000001
343,144.504
344,91.511
345,92.98
346,89.33300000000001
347,92.98
348,94.23
349,94.23
350,146.484
351,105.171
352,129.831
353,103.921
354,114.201
355,115.233
356,94.012
357,89.33300000000001
358,92.98
359,92.98
360,90.167
361,92.23100000000001
362,92.98
363,127.62399999999998
364,94.23
365,92.98
366,132.64399999999998
367,139.00000000000003
368,94.23
369,94.23
370,140.85999999999999
371,114.10700000000001
372,130.44600000000003
373,134.31100000000004
374,136.499
375,92.98
376,90.583
377,135.874
378,89.33300000000001
379,96.62700000000001
380,89.33300000000001
381,94.23
382,90.583
383,113.27300000000001
384,91.417
385,160.22000000000003
386,134.207
387,140.54399999999998
388,92.98
389,92.98
390,94.23
391,143.254
392,92.98
393,136.187
394,114.10700000000001
395,137.01999999999998
396,147.41200000000003
397,92.98
398,183.854
399,132.64399999999998
400,135.77
401,89.33300000000001
402,145.53599999999997
403,135.874
404,146.484
405,146.484
406,160.43900000000002
407,94.23
408,158.34400000000002
409,92.98
410,146.38000000000002
411,92.98
412,96.62700000000001
413,89.33300000000001
414,141.473
415,89.33300000000001
416,90.583
417,87.77
418,110.46000000000001
419,94.012
420,92.98
421,92.98
422,92.98
423,96.07600000000001
424,89.33300000000001
425,92.98
426,147.829
427,92.98
428,86.52000000000001
429,95.262
430,143.254
431,136.80200000000002
432,184.68200000000002
433,96.62700000000001
434,135.77
435,86.52000000000001
436,91.19900000000001
437,132.64399999999998
438,90.479
439,128.67399999999998
440,139.502
441,127.642
442,87.97800000000001
443,84.33100000000002
444,90.25999999999999
445,89.01
446,112.012
447,87.97800000000001
448,84.33100000000002
449,140.753
450,142.00300000000001
451,90.146
452,87.666
453,90.479
454,128.892
455,88.81200000000001
456,130.872
457,136.689
458,94.12600000000002
459,84.33100000000002
460,138.252
461,87.97800000000001
462,144.71200000000002
463,200.19199999999998
464,87.97800000000001
465,162.39000000000001
466,89.84400000000002
467,115.56500000000001
468,153.62400000000002
469,141.482
470,84.019
471,127.642
472,87.97800000000001
473,164.69300000000004
474,84.33100000000002
475,128.892
476,87.864
477,140.316
478,130.872
479,90.479
480,87.97800000000001
481,132.80200000000002
482,142.73200000000003
483,87.97800000000001
484,91.29199999999999
485,90.042
486,84.019
487,129.92399999999998
488,88.91599999999998
489,130.143
490,84.019
491,127.642
492,88.08200000000001
493,85.165
494,85.165
495,127.32999999999998
496,140.753
497,131.175
498,132.122
499,87.97800000000001
500,157.61499999999998
501,90.479
502,86.83200000000001
503,148.86200000000002
504,96.52199999999999
505,87.97800000000001
506,91.511
507,132.122
508,138.252
509,87.97800000000001
510,154.812
511,151.58200000000002
512,86.83200000000001
513,85.36300000000001
514,87.97800000000001
515,92.54299999999999
516,140.753
517,90.479
518,127.642
519,140.753
520,114.41900000000001
521,90.479
522,138.252
523,132.331
524,128.892
525,142.514
526,151.27000000000004
527,91.72899999999998
528,128.059
529,86.83200000000001
530,133.675
531,95.15800000000002
532,90.479
533,127.32999999999998
534,94.12600000000002
535,88.08200000000001
536,134.623
537,115.253
538,136.603
539,133.79
540,151.154
541,133.373
542,86.41499999999999
543,141.482
544,89.01
545,90.479
546,88.08200000000001
547,145.01500000000001
548,84.019
549,130.143
550,88.81200000000001
551,84.33100000000002
552,89.228
553,131.904
554,128.957
555,127.642
556,130.56
557,128.67399999999998
558,131.175
559,87.97800000000001
560,87.97800000000001
561,97.22200000000001
562,143.983
563,90.25999999999999
564,142.00300000000001
565,112.63800000000002
566,84.33100000000002
567,86.83200000000001
568,87.97800000000001
569,97.773
570,87.97800000000001
571,130.143
572,142.006
573,87.666
574,90.479
575,84.33100000000002
576,84.33100000000002
577,151.363
578,86.83200000000001
579,127.642
580,94.12600000000002
581,86.83200000000001
582,133.373
583,86.83200000000001
584,118.90000000000002
585,151.363
586,97.773
587,133.373
588,90.479
589,125.87099999999998
590,90.479
591,131.999
592,134.623
593,90.479
594,84.019
595,88.698
596,152.395
597,88.89600000000002
598,91.511
599,130.143
600,91.72899999999998
601,139.284
602,148.45700000000002
603,120.905
604,152.395
605,128.36199999999997
606,88.08200000000001
607,140.753
608,130.143
609,146.786
610,127.642
611,131.914
612,130.143
613,130.143
614,94.12600000000002
615,94.12600000000002
616,85.269
617,88.698
618,86.83200000000001
619,154.50000000000003
620,134.623
621,86.83200000000001
622,130.143
623,135.546
624,133.373
625,86.83200000000001
626,86.83200000000001
627,87.97800000000001
628,132.42499999999998
629,133.373
630,143.983
631,158.35399999999998
632,130.45499999999998
633,91.72899999999998
634,87.97800000000001
635,148.769
636,134.623
637,130.143
638,90.479
639,131.175
640,87.97800000000001
641,88.698
642,127.32999999999998
643,90.479
644,132.122
645,134.623
646,134.623
647,89.228
648,164.69300000000004
649,86.83200000000001
650,86.83200000000001
651,90.479
652,136.603
653,127.32999999999998
654,125.86099999999998
655,143.983
656,86.83200000000001
657,88.91599999999998
658,87.666
659,86.301
780,127.85100000000001
781,81.414
782,138.461
783,114.539
784,84.33100000000002
785,107.854
786,129.309
787,130.559
788,80.47600000000001
789,85.581
790,85.06100000000002
791,124.72499999999998
792,87.97800000000001
793,81.414
794,154.187
795,78.601
796,174.99000000000007
797,85.581
798,131.8
799,81.51800000000001
800,84.42500000000003
801,81.414
802,101.69700000000003
803,161.46300000000002
804,85.06100000000002
805,126.60000000000001
806,84.33100000000002
807,148.04000000000002
808,85.06100000000002
809,126.07
810,175.73
811,124.62099999999997
812,81.414
813,127.95499999999998
814,129.195
815,86.09300000000002
816,128.24699999999999
817,130.768
818,84.33100000000002
819,127.642
820,121.91199999999998
821,109.10500000000002
822,87.97800000000001
823,86.613
824,125.75699999999999
825,78.601
826,126.89299999999999
827,133.998
828,93.605
829,88.708
830,135.022
831,127.642
832,87.97800000000001
833,82.446
834,139.284
835,85.36300000000001
836,81.414
837,86.613
838,105.45800000000001
839,84.33100000000002
840,174.96200000000002
841,130.768
842,87.97800000000001
843,86.09300000000002
844,124.829
845,127.642
846,154.395
847,129.101
848,141.37800000000001
849,138.252
850,135.648
851,90.042
852,127.85100000000001
853,81.414
854,144.608
855,130.143
856,142.941
857,87.97800000000001
858,85.581
859,84.33100000000002
860,122.52699999999999
861,129.18999999999997
862,85.64600000000002
863,89.01
864,86.39500000000001
865,87.97800000000001
866,87.97800000000001
867,82.66399999999999
868,85.06100000000002
869,129.82999999999998
870,124.72499999999998
871,85.06100000000002
872,127.52799999999999
873,79.85099999999998
874,81.51800000000001
875,84.33100000000002
876,107.854
877,168.25
878,133.998
879,129.518
880,127.64300000000001
881,78.601
882,78.601
883,86.613
884,80.47600000000001
885,81.414
886,81.414
887,151.79100000000003
888,90.042
889,133.998
890,81.414
891,82.446
892,127.85100000000001
893,105.14499999999998
894,140.743
895,102.566
896,81.414
897,127.53800000000001
898,82.446
899,127.85100000000001
900,104.41600000000003
901,82.66399999999999
902,127.642
903,82.446
904,127.85100000000001
905,128.892
906,81.51800000000001
907,84.33100000000002
908,131.185
909,126.392
910,173.52100000000002
911,80.47600000000001
912,130.768
913,85.36300000000001
914,82.66399999999999
915,130.768
916,144.91400000000002
917,84.33100000000002
918,127.85100000000001
919,168.42600000000002
920,89.958
921,126.91300000000001
922,148.86200000000002
923,80.47600000000001
924,148.769
925,81.414
926,138.461
927,129.309
928,132.018
929,106.29200000000002
930,129.309
931,84.33100000000002
932,84.33100000000002
933,127.53800000000001
934,84.33100000000002
935,121.599
936,129.398
937,151.895
938,82.66399999999999
939,150.633
940,128.88299999999998
941,87.04
942,78.601
943,138.461
944,147.325
945,127.85100000000001
946,137.228
947,141.482
948,124.71499999999999
949,127.85100000000001
950,85.06100000000002
951,118.68199999999999
952,78.601
953,87.04
954,78.601
955,130.768
956,128.26799999999997
957,128.88299999999998
958,89.01
959,141.37800000000001
960,85.06100000000002
961,130.768
962,109.10500000000002
963,165.735
964,150.54
965,142.941
966,126.07
967,81.414
968,87.97800000000001
969,81.51800000000001
970,126.392
971,122.94399999999999
972,81.414
973,81.414
974,85.36300000000001
975,81.414
976,137.627
977,84.33100000000002
978,85.581
979,85.06100000000002
980,141.482
981,80.47600000000001
982,127.95499999999998
983,151.798
984,128.456
985,151.988
986,90.25999999999999
987,127.85100000000001
988,81.414
989,109.86000000000001
990,84.33100000000002
991,148.769
992,130.768
993,127.642
994,85.36300000000001
995,85.165
996,86.311
997,127.424
998,84.33100000000002
999,130.768
1000,128.987
1001,128.88299999999998
1002,78.601
1003,125.97499999999998
1004,136.585
1005,87.97800000000001
1006,142.41000000000003
1007,87.97800000000001
1008,82.66399999999999
1009,138.431
1010,134.41500000000002
1011,87.97800000000001
1012,84.42500000000003
1013,87.97800000000001
1014,85.06100000000002
1015,81.414
1016,84.33100000000002
1017,129.101
1018,81.414
1019,84.33100000000002
1020,85.06100000000002
1021,128.88299999999998
1022,129.101
1023,123.26599999999999
1024,137.627
1025,84.33100000000002
1026,125.03799999999998
1027,127.53800000000001
1028,135.648
1029,126.704
1030,127.85100000000001
1031,85.06100000000002
1032,81.414
1033,82.446
1034,139.919
1035,82.55000000000001
1036,124.09999999999998
1037,111.605
1038,86.311
1039,130.133
1040,129.309
1041,84.33100000000002
1042,91.62500000000001
1043,108.895
1044,105.041
1045,124.72499999999998
1046,136.689
1047,127.95499999999998
1048,87.97800000000001
1049,141.37800000000001
1050,130.768
1051,146.25799999999998
1052,97.85200000000002
1053,130.559
1054,159.68100000000004
1055,81.51800000000001
1056,139.493
1057,85.581
1058,81.414
1059,154.08300000000003
1060,127.017
1061,143.30900000000003
1062,101.29
1063,83.28000000000002
1064,85.06100000000002
1065,84.12300000000002
1066,78.601
1067,83.696
1068,84.33100000000002
1069,84.33100000000002
1070,130.22199999999998
1071,155.21800000000002
1072,84.33100000000002
1073,150.217
1074,85.06100000000002
1075,83.498
1076,83.28000000000002
1077,125.86099999999998
1078,131.8
1079,121.91199999999998
1080,109.83500000000002
1081,127.642
1082,157.20800000000003
1083,78.601
1084,78.601
1085,127.017
1086,85.581
1087,149.183
1088,81.414
1089,128.57
1090,85.165
1091,78.601
1092,123.26599999999999
1093,84.33100000000002
1094,132.122
1095,127.85100000000001
1096,137.52300000000002
1097,127.85100000000001
1098,128.67399999999998
1099,124.72499999999998
1100,85.06100000000002
1101,81.51800000000001
1102,132.122
1103,165.318
1104,84.33100000000002
1105,86.613
1106,124.72499999999998
1107,124.72499999999998
1108,108.68799999999999
1109,126.91300000000001
1110,84.33100000000002
1111,107.95799999999998
1112,85.06100000000002
1113,127.642
1114,128.88299999999998
1115,166.22700000000003
1116,130.872
1117,147.195
1118,138.252
1119,79.85099999999998
1120,84.33100000000002
1121,85.06100000000002
1122,84.33100000000002
1123,138.565
1124,141.557
1125,81.414
1126,129.934
1127,84.33100000000002
1128,91.62500000000001
1129,84.64300000000001
1130,154.08300000000003
1131,85.06100000000002
1132,148.665
1133,84.33100000000002
1134,151.79100000000003
1135,142.62800000000001
1136,141.37800000000001
1137,86.09300000000002
1138,192.77200000000005
1139,85.36300000000001
1140,84.33100000000002
1141,128.88299999999998
1142,138.461
1143,89.228
1144,78.391
1145,76.828
1146,82.86200000000001
1147,76.412
1148,122.84899999999999
1149,163.431
1150,126.79799999999999
1151,73.599
1152,103.36300000000001
1153,154.875
1154,78.91300000000001
1155,129.29899999999998
1156,78.91300000000001
1157,132.834
1158,83.81
1159,86.50900000000001
1160,100.04
1161,83.81
1162,128.267
1163,82.56
1164,133.439
1165,78.91300000000001
1166,129.612
1167,81.83000000000001
1168,135.75099999999998
1169,83.08
1170,135.75099999999998
1171,108.156
1172,150.519
1173,138.877
1174,125.454
1175,145.85099999999997
1176,123.25599999999997
1177,108.98999999999998
1178,110.23100000000002
1179,89.74000000000001
1180,86.41499999999999
1181,85.06100000000002
1182,84.227
1183,85.165
1184,77.66300000000003
1185,127.85100000000001
1186,87.97800000000001
1187,125.33
1188,87.97800000000001
1189,127.85100000000001
1190,131.08
1191,85.06100000000002
1192,87.97800000000001
1193,81.414
1194,89.01
1195,82.66399999999999
1196,86.39500000000001
1197,165.06900000000005
1198,141.584
1199,150.109
1200,86.83200000000001
1201,140.96200000000002
1202,127.64299999999999
1203,151.583
1204,82.977
1205,84.947
1206,124.41299999999998
1207,83.91499999999999
1208,153.03000000000003
1209,133.58200000000002
1210,91.72899999999998
1211,89.541
1212,86.83200000000001
1213,144.50400000000002
1214,83.91499999999999
1215,88.08200000000001
1216,87.864
1217,138.868
1218,130.352
1219,90.479
1220,126.079
1221,143.67000000000002
1222,149.48700000000002
1223,90.166
1224,161.34700000000004
1225,126.391
1226,128.267
1227,82.56
1228,81.83000000000001
1229,122.22399999999999
1230,82.654
1231,81.83000000000001
1232,176.52400000000003
1233,80.89200000000001
1234,70.16000000000001
1235,121.48399999999998
1236,118.785
1237,74.015
1238,82.956
1239,128.768
1240,134.092
1241,162.18200000000002
1242,86.83200000000001
1243,133.373
1244,84.019
1245,131.488
1246,133.269
1247,85.06100000000002
1248,150.842
1249,135.023
1250,91.72899999999998
1251,140.753
1252,138.868
1253,139.08599999999998
1254,84.019
1255,90.479
1256,87.97800000000001
1257,87.97800000000001
1258,85.36300000000001
1259,134.519
1260,147.109
1261,90.479
1262,90.479
1263,88.08200000000001
1264,81.102
1265,94.12600000000002
1266,86.83200000000001
1267,85.165
1268,140.96200000000002
1269,127.64299999999999
1270,132.018
1271,153.875
1272,130.768
1273,85.89400000000002
1274,82.977
1275,90.479
1276,133.06
1277,85.89500000000001
1278,136.916
1279,131.602
1280,88.08200000000001
1281,87.97800000000001
1282,83.91499999999999
1283,84.33100000000002
1284,136.499
1285,130.768
1286,106.94300000000001
1287,87.56200000000001
1288,91.511
1289,83.91499999999999
1290,189.16100000000003
1291,85.999
1292,110.772
1293,133.998
1294,80.47600000000001
1295,105.35400000000003
1296,86.62400000000001
1297,104.129
1298,83.91499999999999
1299,123.26599999999999
1300,84.019
1301,87.56200000000001
1302,176.154
1303,136.68
1304,124.829
1305,127.95499999999998
1306,83.91499999999999
1307,88.812
1308,133.686
1309,84.12300000000002
1310,121.91199999999998
1311,87.978
1312,88.59400000000001
1313,140.042
1314,161.56500000000003
1315,84.019
1316,82.35199999999999
1317,81.414
1318,104.61400000000002
1319,172.58300000000003
1320,78.59
1321,140.21200000000002
1322,82.66399999999999
1323,128.267
1324,117.01399999999997
1325,129.309
1326,87.97800000000001
1327,89.12400000000001
1328,141.691
1329,137.002
1330,145.35500000000002
1331,81.414
1332,85.165
1333,127.95499999999998
1334,131.591
1335,86.09300000000002
1336,109.86000000000001
1337,134.283
1338,92.54299999999999
1339,131.81
1340,88.396
1341,83.91499999999999
1342,130.143
1343,88.812
1344,158.33500000000004
1345,84.74900000000001
1346,92.98
1347,90.479
1348,109.52200000000002
1349,83.91499999999999
1350,92.98
1351,92.98
1352,89.33300000000001
1353,131.706
1354,100.27400000000002
1355,91.417
1356,143.46300000000002
1357,128.26799999999997
1358,87.44800000000001
1359,83.60300000000001
1360,128.26799999999997
1361,127.53799999999998
1362,86.83200000000001
1363,137.01999999999998
1364,92.241
1365,129.727
1366,82.35199999999999
1367,132.85300000000004
1368,129.831
1369,130.352
1370,165.94300000000004
1371,92.98
1372,86.83200000000001
1373,92.98
1374,86.52000000000001
1375,146.693
1376,130.456
1377,132.64399999999998
1378,133.269
1379,135.77
1500,84.33100000000002
1501,136.79299999999998
1502,84.33100000000002
1503,90.25999999999999
1504,84.33100000000002
1505,135.439
1506,119.40999999999998
1507,100.45600000000002
1508,133.25
1509,122.63999999999997
1510,132.20799999999997
1511,85.477
1512,121.181
1513,109.41700000000002
1514,123.672
1515,84.00800000000001
1516,141.266
1517,82.97600000000001
1518,80.36100000000002
1519,79.32900000000001
1520,119.82699999999997
1521,118.368
1522,85.477
1523,144.277
1524,81.83000000000001
1525,128.162
1526,80.049
1527,126.17299999999999
1528,166.633
1529,138.252
1530,89.01
1531,89.228
1532,87.97800000000001
1533,123.36999999999998
1534,142.73200000000003
1535,87.97800000000001
1536,85.165
1537,120.80100000000003
1538,127.642
1539,128.67399999999998
1540,87.97800000000001
1541,141.482
1542,86.39500000000001
1543,89.01
1544,89.01
1545,84.33100000000002
1546,87.97800000000001
1547,86.39500000000001
1548,92.65700000000001
1549,90.25999999999999
1550,85.581
1551,139.502
1552,129.92399999999998
1553,89.01
1554,85.581
1555,84.33100000000002
1556,87.97800000000001
1557,84.33100000000002
1558,84.33100000000002
1559,85.15500000000002
1560,86.613
1561,87.97800000000001
1562,127.642
1563,87.97800000000001
1564,87.97800000000001
1565,87.97800000000001
1566,150.11200000000002
1567,126.58499999999997
1568,131.904
1569,128.67399999999998
1570,129.92399999999998
1571,135.439
1572,91.62500000000001
1573,124.829
1574,87.97800000000001
1575,87.97800000000001
1576,127.21499999999999
1577,156.65900000000002
1578,112.75200000000001
1579,84.33100000000002
1580,156.45000000000002
1581,87.97800000000001
1582,87.97800000000001
1583,84.33100000000002
1584,87.97800000000001
1585,127.11099999999999
1586,111.91800000000002
1587,127.642
1588,105.45800000000001
1589,130.66299999999998
1590,111.91800000000002
1591,127.642
1592,83.8
1593,91.62500000000001
1594,89.228
1595,130.872
1596,86.39500000000001
1597,127.642
1598,87.97800000000001
1599,128.37099999999998
1600,85.165
1601,141.482
1602,90.479
1603,127.642
1604,84.33100000000002
1605,117.15400000000001
1606,87.97800000000001
1607,84.33100000000002
1608,84.33100000000002
1609,85.36300000000001
1610,110.772
1611,91.511
1612,87.97800000000001
1613,150.12300000000002
1614,148.86200000000002
1615,127.642
1616,87.864
1617,156.15099999999998
1618,84.33100000000002
1619,125.66200000000002
1620,91.62500000000001
1621,82.55000000000001
1622,128.67399999999998
1623,81.51800000000001
1624,151.58200000000002
1625,87.97800000000001
1626,108.271
1627,130.872
1628,85.36300000000001
1629,126.18299999999998
1630,143.54600000000002
1631,135.134
1632,96.304
1633,92.76099999999998
1634,87.666
1635,90.479
1636,126.91300000000001
1637,128.68399999999997
1638,87.864
1639,130.143
1640,84.33100000000002
1641,85.165
1642,92.54299999999999
1643,91.72899999999998
1644,181.54800000000003
1645,94.12600000000002
1646,130.143
1647,86.83200000000001
1648,94.12600000000002
1649,86.83200000000001
1650,90.25999999999999
1651,127.642
1652,87.97800000000001
1653,86.83200000000001
1654,141.78500000000003
1655,90.479
1656,90.479
1657,130.143
1658,131.175
1659,86.83200000000001
1660,137.513
1661,131.393
1662,184.22500000000005
1663,90.479
1664,114.41900000000001
1665,86.83200000000001
1666,91.178
1667,86.83200000000001
1668,125.87099999999998
1669,140.534
1670,133.373
1671,86.83200000000001
1672,165.11
1673,154.08300000000003
1674,133.373
1675,86.83200000000001
1676,88.698
1677,128.68399999999997
1678,94.12600000000002
1679,111.804
1680,86.83200000000001
1681,127.32999999999998
1682,128.68399999999997
1683,87.97800000000001
1684,99.85699999999999
1685,88.08200000000001
1686,133.373
1687,90.479
1688,139.29399999999998
1689,133.373
1690,86.83200000000001
1691,91.72899999999998
1692,154.08300000000003
1693,91.72899999999998
1694,91.72899999999998
1695,134.405
1696,130.143
1697,94.12600000000002
1698,125.13999999999996
1699,80.47500000000001
1700,78.07799999999999
1701,80.47500000000001
1702,98.91900000000001
1703,141.482
1704,130.872
1705,127.642
1706,87.97800000000001
1707,130.872
1708,81.51800000000001
1709,129.41299999999998
1710,87.97800000000001
1711,89.01
1712,87.97800000000001
1713,105.45800000000001
1714,91.62500000000001
1715,148.435
1716,87.97800000000001
1717,89.01
1718,89.01
1719,87.97800000000001
1720,108.271
1721,87.97800000000001
1722,111.91800000000002
1723,84.33100000000002
1724,84.33100000000002
1725,130.872
1726,127.642
1727,91.074
1728,89.228
1729,115.56500000000001
1730,127.642
1731,84.33100000000002
1732,126.18299999999998
1733,127.21499999999999
1734,127.21499999999999
1735,85.36300000000001
1736,125.86099999999998
1737,84.33100000000002
1738,84.33100000000002
1739,126.18299999999998
1740,89.01
1741,129.41299999999998
1742,127.642
1743,84.33100000000002
1744,130.872
1745,87.97800000000001
1746,89.01
1747,87.97800000000001
1748,151.58200000000002
1749,87.97800000000001
1750,126.18299999999998
1751,87.97800000000001
1752,102.64500000000001
1753,159.472
1754,128.67399999999998
1755,84.33100000000002
1756,87.97800000000001
1757,127.642
1758,111.91800000000002
1759,138.252
1760,148.769
1761,126.18299999999998
1762,89.228
1763,111.91800000000002
1764,87.97800000000001
1765,131.904
1766,87.97800000000001
1767,85.165
1768,88.81200000000001
1769,126.18299999999998
1770,128.892
1771,159.37900000000002
1772,127.642
1773,124.829
1774,84.33100000000002
1775,84.33100000000002
1776,138.252
1777,139.284
1778,87.97800000000001
1779,128.892
1780,127.642
1781,89.228
1782,87.97800000000001
1783,81.51800000000001
1784,86.613
1785,162.19200000000004
1786,84.33100000000002
1787,127.43299999999998
1788,129.41299999999998
1789,126.18299999999998
1790,127.642
1791,87.97800000000001
1792,84.33100000000002
1793,153.124
1794,83.8
1795,124.829
1796,124.44799999999998
1797,87.97800000000001
1798,85.165
1799,145.53900000000004
1800,87.97800000000001
1801,95.272
1802,124.51499999999999
1803,120.859
1804,161.96200000000005
1805,87.238
1806,131.791
1807,81.413
1808,75.68200000000002
1809,104.30100000000002
1810,122.63999999999997
1811,82.97600000000001
1812,126.391
1813,82.97600000000001
1814,149.07999999999998
1815,150.852
1816,83.69600000000001
1817,109.41700000000002
1818,84.112
1819,85.477
1820,82.86200000000001
1821,127.642
1822,152.614
1823,84.33100000000002
1824,85.165
1825,91.62500000000001
1826,137.33200000000002
1827,89.114
1828,87.666
1829,108.271
1830,89.228
1831,136.79299999999998
1832,129.93399999999997
1833,130.445
1834,135.30700000000004
1835,92.87500000000001
1836,87.97800000000001
1837,84.33100000000002
1838,126.18299999999998
1839,126.486
1840,130.143
1841,87.97800000000001
1842,87.97800000000001
1843,90.479
1844,126.18299999999998
1845,90.25999999999999
1846,162.19200000000004
1847,126.18299999999998
1848,84.33100000000002
1849,85.581
1850,93.90700000000001
1851,128.892
1852,138.252
1853,87.864
1854,85.581
1855,141.055
1856,130.143
1857,90.042
1858,87.97800000000001
1859,88.698
1860,131.998
1861,84.33100000000002
1862,138.252
1863,128.68399999999997
1864,89.01
1865,89.228
1866,127.642
1867,91.72899999999998
1868,86.197
1869,141.482
1870,91.511
1871,87.666
1872,90.25999999999999
1873,90.042
1874,141.482
1875,85.165
1876,148.769
1877,128.892
1878,84.33100000000002
1879,84.33100000000002
1880,105.146
1881,127.642
1882,91.511
1883,87.97800000000001
1884,127.43299999999998
1885,152.17600000000002
1886,85.165
1887,87.97800000000001
1888,84.33100000000002
1889,128.892
1890,133.373
1891,91.72899999999998
1892,87.97800000000001
1893,82.768
1894,146.049
1895,136.79299999999998
1896,88.91599999999998
1897,89.01
1898,111.91800000000002
1899,99.023
1900,89.01
1901,85.581
1902,89.228
1903,129.82999999999998
1904,87.97800000000001
1905,109.10500000000002
1906,128.67399999999998
1907,90.042
1908,87.97800000000001
1909,127.642
1910,87.97800000000001
1911,130.872
1912,86.83200000000001
1913,89.01
1914,87.97800000000001
1915,87.97800000000001
1916,127.642
1917,128.67399999999998
1918,267.98099999999994
1919,111.91800000000002
1920,84.33100000000002
1921,127.642
1922,127.642
1923,127.11099999999999
1924,85.165
1925,136.79299999999998
1926,126.18299999999998
1927,87.97800000000001
1928,87.97800000000001
