Performance_Constraint,BCR_disabled_RT,BCR_M/RT_RT,BCR_C/ERT_RT,BCR_MAX_RT,BCR_disabled_Cost,BCR_M/RT_Cost,BCR_C/ERT_Cost,BCR_MAX_Cost,BCR_disabled_Config,BCR_M/RT_Config,BCR_C/ERT_Config,BCR_MAX_Config,BCR_disabled_Iterations,BCR_M/RT_Iterations,BCR_C/ERT_Iterations,BCR_MAX_Iterations,BCR_threshold
12204.677027561327,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
12432.755469696967,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
12660.833911832611,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
12888.912353968251,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
13116.990796103895,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
13345.069238239535,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
13573.14768037518,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
13801.22612251082,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
14029.304564646463,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
14257.383006782104,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
14485.461448917747,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
14713.539891053388,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
14941.618333189032,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
15169.696775324675,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
15397.775217460316,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
15625.85365959596,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
15853.9321017316,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
16082.010543867244,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
16310.088986002884,11497.970457142856,11497.970457142856,11497.970457142856,11497.970457142856,59.24799999999999,59.24799999999999,59.24799999999999,59.24799999999999,"{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}","{1: 704, 2: 896, 3: 512, 4: 128, 6: 1088}",7.0,7.0,7.0,22.0,0.2
